epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
82,0.0+-0.0,1.429+-0.073,0.694+-0.014,0.98+-0.002,0.694+-0.014,0.612+-0.01,0.689+-0.013
83,0.0+-0.0,1.45+-0.055,0.694+-0.011,0.981+-0.001,0.694+-0.011,0.617+-0.01,0.689+-0.01
84,0.0+-0.001,1.446+-0.062,0.688+-0.013,0.98+-0.001,0.688+-0.013,0.607+-0.01,0.683+-0.012
85,0.0+-0.0,1.459+-0.073,0.692+-0.013,0.981+-0.001,0.692+-0.013,0.613+-0.009,0.686+-0.012
86,0.0+-0.0,1.464+-0.065,0.694+-0.012,0.982+-0.001,0.694+-0.012,0.609+-0.009,0.688+-0.012
87,0.0+-0.0,1.476+-0.083,0.693+-0.011,0.981+-0.001,0.693+-0.011,0.606+-0.006,0.686+-0.011
88,0.0+-0.0,1.454+-0.066,0.694+-0.013,0.981+-0.002,0.694+-0.013,0.616+-0.008,0.688+-0.012
89,0.0+-0.0,1.466+-0.083,0.692+-0.014,0.981+-0.0,0.692+-0.014,0.614+-0.015,0.687+-0.013
90,0.0+-0.0,1.458+-0.065,0.693+-0.014,0.981+-0.001,0.693+-0.014,0.612+-0.006,0.687+-0.013
91,0.0+-0.0,1.47+-0.058,0.694+-0.011,0.981+-0.002,0.694+-0.011,0.614+-0.009,0.689+-0.008
92,0.0+-0.0,1.492+-0.066,0.695+-0.012,0.981+-0.001,0.695+-0.012,0.606+-0.011,0.688+-0.011
93,0.0+-0.0,1.456+-0.061,0.693+-0.012,0.981+-0.0,0.693+-0.012,0.61+-0.005,0.689+-0.01
94,0.0+-0.0,1.466+-0.068,0.694+-0.011,0.981+-0.001,0.694+-0.011,0.608+-0.01,0.689+-0.01
95,0.0+-0.0,1.446+-0.07,0.694+-0.01,0.981+-0.001,0.694+-0.01,0.615+-0.006,0.689+-0.009
96,0.0+-0.0,1.48+-0.066,0.694+-0.009,0.98+-0.001,0.694+-0.009,0.61+-0.012,0.688+-0.008
97,0.0+-0.0,1.488+-0.071,0.693+-0.009,0.98+-0.002,0.693+-0.009,0.611+-0.005,0.687+-0.008
98,0.0+-0.0,1.472+-0.07,0.695+-0.012,0.98+-0.0,0.695+-0.012,0.612+-0.008,0.689+-0.011
99,0.0+-0.0,1.473+-0.076,0.694+-0.012,0.98+-0.001,0.694+-0.012,0.612+-0.003,0.688+-0.011
