epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
0,0.068,0.048,0.001,0.008,0.001,0.007,0.006,
1,0.105,0.126,0.032,0.01,0.032,0.019,0.017,
2,0.241,1.025,0.094,0.044,0.094,0.095,0.127,
3,0.293,1.263,0.081,0.052,0.081,0.074,0.116,
4,0.377,0.898,0.062,0.031,0.062,0.064,0.089,
5,0.264,0.367,0.032,0.026,0.032,0.019,0.049,
6,0.369,0.631,0.054,0.02,0.054,0.067,0.048,
7,0.316,0.448,0.039,0.012,0.039,0.032,0.058,
8,0.02,0.371,0.018,0.024,0.018,0.016,0.036,
9,0.042,0.526,0.033,0.023,0.033,0.03,0.045,
10,0.193,0.255,0.05,0.009,0.05,0.043,0.034,
11,0.107,0.247,0.058,0.007,0.058,0.036,0.052,
12,0.075,0.07,0.028,0.004,0.028,0.03,0.03,
13,0.03,0.411,0.041,0.01,0.041,0.028,0.055,
14,0.13,0.85,0.072,0.014,0.072,0.057,0.062,
15,0.345,0.314,0.021,0.002,0.021,0.01,0.019,
16,0.245,0.116,0.005,0.008,0.005,0.012,0.003,
17,0.159,0.392,0.046,0.006,0.046,0.031,0.039,
18,0.179,0.126,0.038,0.004,0.038,0.027,0.043,
19,0.052,0.106,0.011,0.006,0.011,0.019,0.002,
20,0.102,0.308,0.034,0.002,0.034,0.028,0.048,
21,0.146,0.72,0.079,0.005,0.079,0.054,0.101,
22,0.188,0.462,0.052,0.008,0.052,0.032,0.066,
23,0.136,0.525,0.054,0.009,0.054,0.05,0.054,
24,0.231,0.418,0.05,0.011,0.05,0.046,0.056,
25,0.228,1.059,0.071,0.027,0.071,0.063,0.083,
26,0.213,0.88,0.052,0.007,0.052,0.029,0.082,
27,0.274,0.649,0.046,0.002,0.046,0.025,0.076,
28,0.146,0.224,0.031,0.003,0.031,0.009,0.028,
29,0.158,0.317,0.04,0.004,0.04,0.024,0.041,
30,0.207,0.124,0.027,0.006,0.027,0.018,0.028,
31,0.174,0.124,0.036,0.005,0.036,0.043,0.026,
32,0.253,0.369,0.046,0.012,0.046,0.029,0.053,
33,0.143,0.148,0.011,0.009,0.011,0.015,0.012,
34,0.061,0.369,0.038,0.015,0.038,0.027,0.047,
35,0.084,0.4,0.027,0.01,0.027,0.017,0.021,
36,0.198,0.558,0.044,0.014,0.044,0.042,0.06,
37,0.05,0.359,0.02,0.007,0.02,0.013,0.016,
38,0.104,0.186,0.038,0.005,0.038,0.03,0.043,
39,0.031,0.122,0.038,0.007,0.038,0.017,0.028,
40,0.092,0.19,0.043,0.003,0.043,0.019,0.051,
41,0.095,0.106,0.036,0.005,0.036,0.03,0.048,
42,0.132,0.448,0.08,0.015,0.08,0.046,0.094,
43,0.079,0.15,0.058,0.004,0.058,0.024,0.049,
44,0.149,0.438,0.031,0.009,0.031,0.032,0.037,
45,0.025,0.165,0.002,0.003,0.002,0.007,0.004,
46,0.066,0.109,0.027,0.002,0.027,0.035,0.025,
47,0.112,0.37,0.031,0.007,0.031,0.029,0.049,
48,0.087,0.328,0.016,0.007,0.016,0.021,0.023,
49,0.071,0.238,0.051,0.007,0.051,0.033,0.058,
50,1.646,396.62,0.008,0.076,0.008,0.009,0.012,
51,0.27,0.164,0.026,0.027,0.026,0.025,0.051,
52,0.343,0.059,0.042,0.002,0.042,0.054,0.043,
53,0.115,0.277,0.063,0.025,0.063,0.038,0.072,
54,0.091,0.158,0.074,0.011,0.074,0.045,0.088,
55,0.057,0.139,0.068,0.008,0.068,0.01,0.079,
56,0.094,0.232,0.079,0.022,0.079,0.03,0.082,
57,0.167,0.377,0.078,0.009,0.078,0.047,0.097,
58,0.168,0.117,0.038,0.002,0.038,0.003,0.025,
59,0.177,0.235,0.056,0.01,0.056,0.024,0.048,
60,0.181,0.06,0.002,0.012,0.002,0.014,0.023,
61,0.132,0.258,0.095,0.01,0.095,0.053,0.089,
62,0.13,0.116,0.022,0.006,0.022,0.034,0.021,
63,0.18,0.109,0.041,0.011,0.041,0.039,0.039,
64,0.09,0.208,0.092,0.008,0.092,0.062,0.109,
65,0.291,5.478,0.237,0.047,0.237,0.206,0.226,
66,0.205,0.479,0.101,0.029,0.101,0.076,0.103,
67,0.217,0.142,0.068,0.007,0.068,0.066,0.074,
68,0.18,0.544,0.107,0.038,0.107,0.061,0.094,
69,0.139,0.103,0.05,0.007,0.05,0.013,0.05,
70,0.129,0.133,0.054,0.008,0.054,0.018,0.051,
71,0.117,0.185,0.067,0.007,0.067,0.044,0.071,
72,0.109,0.021,0.01,0.004,0.01,0.031,0.024,
73,0.117,0.046,0.011,0.004,0.011,0.003,0.014,
74,0.143,0.169,0.049,0.007,0.049,0.066,0.049,
75,0.177,0.084,0.017,0.005,0.017,0.037,0.011,
76,0.097,0.151,0.043,0.003,0.043,0.016,0.039,
77,0.125,0.096,0.039,0.007,0.039,0.021,0.056,
78,0.092,0.129,0.038,0.008,0.038,0.012,0.034,
79,0.109,0.013,0.021,0.004,0.021,0.011,0.03,
80,0.1,0.038,0.026,0.003,0.026,0.026,0.037,
81,0.118,0.163,0.054,0.003,0.054,0.029,0.048,
82,0.08,0.172,0.037,0.001,0.037,0.023,0.03,
83,0.078,0.078,0.015,0.003,0.015,0.011,0.02,
84,0.108,0.086,0.037,0.002,0.037,0.027,0.042,
85,0.12,0.118,0.033,0.004,0.033,0.019,0.036,
86,0.067,0.082,0.023,0.002,0.023,0.017,0.018,
87,0.067,0.193,0.037,0.005,0.037,0.037,0.036,
88,0.1,0.03,0.011,0.004,0.011,0.01,0.012,
89,0.079,0.062,0.021,0.002,0.021,0.021,0.025,
90,0.081,0.141,0.031,0.008,0.031,0.043,0.033,
91,0.08,0.015,0.013,0.004,0.013,0.021,0.018,
92,0.048,0.091,0.032,0.003,0.032,0.024,0.023,
93,0.108,0.12,0.026,0.001,0.026,0.038,0.028,
94,0.098,0.045,0.014,0.007,0.014,0.013,0.01,
95,0.08,0.107,0.031,0.005,0.031,0.038,0.04,
96,0.082,0.278,0.065,0.008,0.065,0.07,0.067,
97,0.108,0.026,0.017,0.006,0.017,0.041,0.014,
98,0.112,0.048,0.004,0.002,0.004,0.012,0.013,
99,0.14,0.141,0.049,0.001,0.049,0.037,0.052,"[0.013, 0.02, 0.068, 0.026, 0.07, 0.036, 0.114, 0.025, 0.029, 0.072]"
