epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,0.858+-0.025,0.926+-0.108,0.684+-0.043,0.989+-0.002,0.684+-0.043,0.62+-0.018,0.687+-0.042
1,0.442+-0.015,0.775+-0.007,0.709+-0.011,0.992+-0.001,0.709+-0.011,0.669+-0.006,0.709+-0.011
2,0.312+-0.008,0.763+-0.069,0.737+-0.013,0.993+-0.0,0.737+-0.013,0.683+-0.009,0.741+-0.009
3,0.246+-0.021,0.767+-0.042,0.73+-0.021,0.993+-0.001,0.73+-0.021,0.68+-0.024,0.731+-0.019
4,0.19+-0.008,0.785+-0.033,0.739+-0.012,0.992+-0.002,0.739+-0.012,0.676+-0.022,0.739+-0.013
5,0.159+-0.008,0.791+-0.046,0.757+-0.003,0.993+-0.001,0.757+-0.003,0.694+-0.023,0.754+-0.005
6,0.136+-0.004,0.852+-0.084,0.735+-0.015,0.993+-0.0,0.735+-0.015,0.68+-0.011,0.735+-0.014
7,0.107+-0.003,0.866+-0.079,0.75+-0.011,0.992+-0.001,0.75+-0.011,0.674+-0.015,0.747+-0.009
8,0.099+-0.016,0.878+-0.016,0.752+-0.007,0.993+-0.001,0.752+-0.007,0.681+-0.009,0.752+-0.007
9,0.081+-0.007,0.903+-0.059,0.75+-0.007,0.991+-0.002,0.75+-0.007,0.671+-0.006,0.747+-0.008
10,0.067+-0.011,0.962+-0.022,0.747+-0.014,0.991+-0.001,0.747+-0.014,0.685+-0.003,0.746+-0.012
11,0.061+-0.007,0.929+-0.058,0.75+-0.013,0.991+-0.001,0.75+-0.013,0.679+-0.003,0.749+-0.012
12,0.056+-0.003,1.011+-0.099,0.745+-0.011,0.99+-0.001,0.745+-0.011,0.69+-0.011,0.743+-0.012
13,0.052+-0.007,1.024+-0.09,0.752+-0.016,0.991+-0.001,0.752+-0.016,0.696+-0.012,0.75+-0.016
14,0.04+-0.003,1.049+-0.126,0.747+-0.013,0.993+-0.001,0.747+-0.013,0.689+-0.018,0.746+-0.013
15,0.048+-0.004,1.136+-0.1,0.739+-0.023,0.99+-0.001,0.739+-0.023,0.677+-0.02,0.737+-0.022
16,0.041+-0.007,1.085+-0.051,0.756+-0.01,0.992+-0.001,0.756+-0.01,0.684+-0.022,0.752+-0.008
17,0.037+-0.005,1.059+-0.09,0.747+-0.015,0.992+-0.001,0.747+-0.015,0.677+-0.019,0.748+-0.014
18,0.034+-0.003,1.127+-0.049,0.752+-0.011,0.99+-0.003,0.752+-0.011,0.673+-0.018,0.749+-0.011
19,0.027+-0.006,1.142+-0.066,0.754+-0.006,0.991+-0.001,0.754+-0.006,0.674+-0.021,0.75+-0.008
20,0.03+-0.005,1.224+-0.053,0.755+-0.004,0.989+-0.004,0.755+-0.004,0.683+-0.011,0.751+-0.005
21,0.027+-0.005,1.13+-0.034,0.758+-0.007,0.992+-0.001,0.758+-0.007,0.69+-0.006,0.757+-0.007
22,0.018+-0.003,1.172+-0.077,0.753+-0.009,0.992+-0.003,0.753+-0.009,0.678+-0.009,0.75+-0.009
23,0.018+-0.001,1.147+-0.063,0.76+-0.01,0.992+-0.001,0.76+-0.01,0.695+-0.012,0.758+-0.01
24,0.019+-0.005,1.231+-0.021,0.754+-0.012,0.992+-0.002,0.754+-0.012,0.676+-0.005,0.752+-0.01
25,0.017+-0.006,1.211+-0.021,0.757+-0.013,0.991+-0.003,0.757+-0.013,0.676+-0.015,0.752+-0.013
26,0.016+-0.008,1.29+-0.097,0.75+-0.02,0.991+-0.001,0.75+-0.02,0.669+-0.013,0.745+-0.019
27,0.019+-0.009,1.238+-0.123,0.75+-0.006,0.989+-0.002,0.75+-0.006,0.676+-0.009,0.748+-0.004
28,0.017+-0.008,1.239+-0.065,0.762+-0.005,0.991+-0.001,0.762+-0.005,0.695+-0.017,0.759+-0.004
29,0.011+-0.003,1.238+-0.087,0.753+-0.001,0.99+-0.0,0.753+-0.001,0.68+-0.005,0.75+-0.003
30,0.013+-0.002,1.304+-0.083,0.758+-0.0,0.991+-0.001,0.758+-0.0,0.691+-0.008,0.756+-0.002
31,0.011+-0.003,1.289+-0.114,0.764+-0.005,0.989+-0.002,0.764+-0.005,0.687+-0.011,0.761+-0.003
32,0.011+-0.002,1.305+-0.068,0.754+-0.007,0.99+-0.0,0.754+-0.007,0.68+-0.01,0.752+-0.005
33,0.011+-0.003,1.343+-0.046,0.762+-0.006,0.99+-0.001,0.762+-0.006,0.67+-0.008,0.756+-0.008
34,0.01+-0.002,1.272+-0.111,0.762+-0.002,0.99+-0.001,0.762+-0.002,0.687+-0.014,0.758+-0.002
35,0.009+-0.004,1.33+-0.099,0.754+-0.012,0.991+-0.001,0.754+-0.012,0.68+-0.004,0.751+-0.01
36,0.007+-0.004,1.339+-0.045,0.758+-0.011,0.99+-0.002,0.758+-0.011,0.665+-0.006,0.755+-0.01
37,0.006+-0.003,1.364+-0.007,0.753+-0.01,0.991+-0.001,0.753+-0.01,0.677+-0.001,0.75+-0.009
38,0.007+-0.005,1.401+-0.08,0.754+-0.007,0.99+-0.002,0.754+-0.007,0.673+-0.011,0.751+-0.007
39,0.007+-0.005,1.39+-0.095,0.761+-0.012,0.99+-0.002,0.761+-0.012,0.685+-0.007,0.758+-0.012
40,0.007+-0.005,1.393+-0.018,0.763+-0.01,0.989+-0.002,0.763+-0.01,0.686+-0.015,0.759+-0.01
41,0.004+-0.004,1.373+-0.022,0.763+-0.009,0.99+-0.002,0.763+-0.009,0.692+-0.01,0.76+-0.008
42,0.005+-0.005,1.416+-0.015,0.763+-0.008,0.99+-0.0,0.763+-0.008,0.691+-0.002,0.76+-0.006
43,0.006+-0.006,1.397+-0.032,0.762+-0.009,0.99+-0.002,0.762+-0.009,0.68+-0.013,0.759+-0.008
44,0.005+-0.003,1.46+-0.027,0.758+-0.013,0.989+-0.001,0.758+-0.013,0.677+-0.019,0.754+-0.012
45,0.005+-0.004,1.494+-0.061,0.765+-0.002,0.99+-0.001,0.765+-0.002,0.693+-0.012,0.762+-0.002
46,0.005+-0.003,1.446+-0.099,0.757+-0.002,0.99+-0.002,0.757+-0.002,0.687+-0.007,0.755+-0.001
