epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
17,0.358+-0.018,0.866+-0.039,0.656+-0.024,0.992+-0.001,0.656+-0.024,0.629+-0.022,0.657+-0.025
18,0.343+-0.009,0.895+-0.06,0.652+-0.019,0.991+-0.002,0.652+-0.019,0.628+-0.012,0.654+-0.02
19,0.329+-0.016,0.871+-0.101,0.657+-0.03,0.991+-0.003,0.657+-0.03,0.635+-0.016,0.656+-0.033
20,0.308+-0.016,0.839+-0.064,0.668+-0.035,0.99+-0.001,0.668+-0.035,0.625+-0.037,0.669+-0.034
21,0.289+-0.009,0.817+-0.036,0.684+-0.014,0.989+-0.001,0.684+-0.014,0.637+-0.016,0.686+-0.011
22,0.269+-0.008,0.861+-0.108,0.658+-0.045,0.989+-0.001,0.658+-0.045,0.618+-0.028,0.658+-0.046
23,0.256+-0.002,0.808+-0.019,0.691+-0.011,0.989+-0.001,0.691+-0.011,0.639+-0.008,0.689+-0.01
24,0.245+-0.027,0.875+-0.106,0.671+-0.036,0.989+-0.002,0.671+-0.036,0.623+-0.011,0.671+-0.036
25,0.228+-0.009,0.835+-0.019,0.688+-0.007,0.988+-0.001,0.688+-0.007,0.632+-0.011,0.686+-0.006
26,0.21+-0.023,0.859+-0.02,0.686+-0.013,0.986+-0.002,0.686+-0.013,0.63+-0.01,0.683+-0.012
27,0.204+-0.027,0.924+-0.088,0.68+-0.024,0.985+-0.003,0.68+-0.024,0.607+-0.02,0.677+-0.023
28,0.189+-0.025,0.889+-0.078,0.685+-0.025,0.987+-0.002,0.685+-0.025,0.63+-0.009,0.683+-0.024
29,0.167+-0.018,0.91+-0.053,0.683+-0.014,0.986+-0.002,0.683+-0.014,0.622+-0.009,0.682+-0.013
30,0.156+-0.021,0.955+-0.06,0.679+-0.013,0.989+-0.002,0.679+-0.013,0.626+-0.022,0.678+-0.013
31,0.144+-0.021,0.993+-0.1,0.68+-0.016,0.988+-0.001,0.68+-0.016,0.638+-0.015,0.679+-0.016
32,0.131+-0.018,0.946+-0.062,0.691+-0.008,0.987+-0.0,0.691+-0.008,0.623+-0.01,0.689+-0.007
33,0.118+-0.015,1.02+-0.075,0.69+-0.01,0.985+-0.004,0.69+-0.01,0.634+-0.016,0.687+-0.011
34,0.111+-0.002,1.014+-0.086,0.677+-0.032,0.984+-0.001,0.677+-0.032,0.625+-0.022,0.674+-0.031
35,0.1+-0.007,1.045+-0.083,0.675+-0.02,0.987+-0.001,0.675+-0.02,0.624+-0.01,0.675+-0.018
36,0.09+-0.01,1.071+-0.028,0.685+-0.015,0.983+-0.003,0.685+-0.015,0.621+-0.012,0.681+-0.016
37,0.077+-0.011,1.069+-0.005,0.677+-0.008,0.984+-0.001,0.677+-0.008,0.612+-0.009,0.673+-0.004
38,0.069+-0.013,1.103+-0.065,0.688+-0.008,0.984+-0.003,0.688+-0.008,0.628+-0.021,0.683+-0.01
39,0.066+-0.007,1.073+-0.041,0.681+-0.013,0.985+-0.004,0.681+-0.013,0.618+-0.008,0.68+-0.011
40,0.061+-0.007,1.104+-0.028,0.685+-0.002,0.983+-0.003,0.685+-0.002,0.616+-0.004,0.682+-0.001
41,0.051+-0.004,1.114+-0.033,0.687+-0.006,0.982+-0.005,0.687+-0.006,0.62+-0.013,0.684+-0.006
42,0.047+-0.002,1.167+-0.091,0.681+-0.017,0.982+-0.003,0.681+-0.017,0.617+-0.01,0.677+-0.015
43,0.05+-0.007,1.175+-0.034,0.678+-0.007,0.981+-0.004,0.678+-0.007,0.618+-0.008,0.675+-0.005
44,0.043+-0.008,1.237+-0.04,0.686+-0.009,0.983+-0.004,0.686+-0.009,0.623+-0.008,0.681+-0.008
45,0.04+-0.002,1.253+-0.07,0.673+-0.01,0.982+-0.003,0.673+-0.01,0.61+-0.009,0.671+-0.01
46,0.039+-0.003,1.278+-0.023,0.679+-0.003,0.984+-0.001,0.679+-0.003,0.61+-0.007,0.674+-0.002
47,0.044+-0.009,1.286+-0.084,0.665+-0.017,0.981+-0.002,0.665+-0.017,0.61+-0.004,0.664+-0.014
48,0.039+-0.008,1.358+-0.043,0.679+-0.003,0.982+-0.006,0.679+-0.003,0.609+-0.006,0.675+-0.002
49,0.034+-0.007,1.348+-0.018,0.668+-0.014,0.982+-0.003,0.668+-0.014,0.615+-0.006,0.666+-0.014
50,0.031+-0.005,1.277+-0.037,0.675+-0.017,0.98+-0.004,0.675+-0.017,0.621+-0.018,0.67+-0.018
51,0.027+-0.012,1.303+-0.021,0.679+-0.009,0.983+-0.003,0.679+-0.009,0.622+-0.006,0.675+-0.007
52,0.023+-0.007,1.322+-0.019,0.687+-0.005,0.982+-0.003,0.687+-0.005,0.617+-0.005,0.682+-0.003
53,0.021+-0.006,1.321+-0.075,0.685+-0.007,0.981+-0.003,0.685+-0.007,0.61+-0.01,0.68+-0.007
54,0.022+-0.003,1.337+-0.017,0.681+-0.013,0.982+-0.005,0.681+-0.013,0.624+-0.02,0.679+-0.012
55,0.017+-0.002,1.368+-0.077,0.687+-0.01,0.983+-0.004,0.687+-0.01,0.621+-0.014,0.683+-0.011
56,0.017+-0.003,1.365+-0.051,0.676+-0.008,0.981+-0.002,0.676+-0.008,0.603+-0.006,0.67+-0.007
57,0.016+-0.001,1.391+-0.067,0.677+-0.006,0.98+-0.003,0.677+-0.006,0.606+-0.026,0.672+-0.006
58,0.018+-0.003,1.425+-0.032,0.677+-0.004,0.981+-0.002,0.677+-0.004,0.606+-0.01,0.673+-0.003
59,0.018+-0.007,1.404+-0.061,0.679+-0.016,0.979+-0.004,0.679+-0.016,0.605+-0.021,0.674+-0.016
60,0.013+-0.003,1.436+-0.056,0.678+-0.018,0.978+-0.006,0.678+-0.018,0.608+-0.024,0.672+-0.018
61,0.015+-0.002,1.439+-0.029,0.679+-0.01,0.98+-0.005,0.679+-0.01,0.613+-0.013,0.675+-0.009
62,0.013+-0.002,1.454+-0.063,0.68+-0.009,0.982+-0.003,0.68+-0.009,0.613+-0.016,0.674+-0.01
63,0.013+-0.003,1.436+-0.024,0.685+-0.005,0.98+-0.001,0.685+-0.005,0.609+-0.012,0.68+-0.006
64,0.012+-0.002,1.443+-0.083,0.683+-0.015,0.979+-0.004,0.683+-0.015,0.621+-0.02,0.679+-0.015
65,0.01+-0.002,1.459+-0.04,0.683+-0.017,0.98+-0.004,0.683+-0.017,0.618+-0.009,0.678+-0.016
66,0.011+-0.003,1.473+-0.076,0.681+-0.014,0.979+-0.005,0.681+-0.014,0.613+-0.011,0.676+-0.014
67,0.01+-0.004,1.481+-0.027,0.683+-0.009,0.981+-0.003,0.683+-0.009,0.614+-0.006,0.678+-0.008
68,0.009+-0.002,1.499+-0.053,0.682+-0.009,0.979+-0.002,0.682+-0.009,0.619+-0.014,0.677+-0.009
69,0.012+-0.003,1.519+-0.091,0.68+-0.013,0.979+-0.006,0.68+-0.013,0.619+-0.019,0.675+-0.015
70,0.012+-0.006,1.503+-0.074,0.683+-0.009,0.979+-0.004,0.683+-0.009,0.615+-0.011,0.679+-0.009
71,0.01+-0.005,1.504+-0.086,0.676+-0.011,0.979+-0.005,0.676+-0.011,0.612+-0.004,0.671+-0.01
72,0.008+-0.003,1.494+-0.097,0.682+-0.009,0.98+-0.004,0.682+-0.009,0.616+-0.009,0.677+-0.009
73,0.007+-0.001,1.516+-0.047,0.685+-0.005,0.98+-0.004,0.685+-0.005,0.612+-0.009,0.68+-0.004
74,0.006+-0.001,1.472+-0.049,0.679+-0.001,0.978+-0.005,0.679+-0.001,0.608+-0.003,0.674+-0.003
75,0.006+-0.001,1.515+-0.038,0.682+-0.01,0.981+-0.004,0.682+-0.01,0.615+-0.007,0.678+-0.009
76,0.006+-0.001,1.517+-0.062,0.679+-0.011,0.981+-0.003,0.679+-0.011,0.621+-0.004,0.675+-0.009
77,0.007+-0.002,1.55+-0.047,0.678+-0.01,0.978+-0.002,0.678+-0.01,0.607+-0.01,0.672+-0.011
78,0.007+-0.001,1.567+-0.032,0.687+-0.006,0.98+-0.004,0.687+-0.006,0.625+-0.005,0.683+-0.006
79,0.005+-0.0,1.536+-0.036,0.682+-0.009,0.979+-0.003,0.682+-0.009,0.603+-0.005,0.678+-0.008
80,0.006+-0.001,1.568+-0.02,0.679+-0.008,0.977+-0.004,0.679+-0.008,0.612+-0.01,0.674+-0.008
81,0.006+-0.0,1.557+-0.033,0.678+-0.003,0.979+-0.003,0.678+-0.003,0.607+-0.012,0.675+-0.003
82,0.006+-0.001,1.607+-0.042,0.683+-0.006,0.979+-0.002,0.683+-0.006,0.621+-0.005,0.678+-0.006
83,0.005+-0.001,1.543+-0.054,0.68+-0.006,0.979+-0.003,0.68+-0.006,0.621+-0.006,0.676+-0.004
84,0.005+-0.0,1.528+-0.024,0.681+-0.008,0.98+-0.003,0.681+-0.008,0.619+-0.009,0.676+-0.006
85,0.007+-0.002,1.609+-0.07,0.683+-0.007,0.979+-0.004,0.683+-0.007,0.616+-0.01,0.677+-0.007
86,0.006+-0.002,1.627+-0.05,0.681+-0.005,0.979+-0.006,0.681+-0.005,0.614+-0.002,0.676+-0.005
87,0.007+-0.002,1.597+-0.064,0.681+-0.007,0.979+-0.002,0.681+-0.007,0.601+-0.015,0.675+-0.006
88,0.006+-0.002,1.59+-0.032,0.678+-0.01,0.979+-0.003,0.678+-0.01,0.612+-0.015,0.675+-0.011
89,0.005+-0.001,1.649+-0.037,0.685+-0.007,0.977+-0.004,0.685+-0.007,0.609+-0.018,0.677+-0.009
90,0.006+-0.001,1.588+-0.052,0.681+-0.008,0.978+-0.002,0.681+-0.008,0.612+-0.011,0.676+-0.009
91,0.005+-0.001,1.604+-0.078,0.683+-0.005,0.978+-0.002,0.683+-0.005,0.615+-0.004,0.68+-0.003
92,0.005+-0.001,1.604+-0.016,0.682+-0.005,0.978+-0.003,0.682+-0.005,0.609+-0.002,0.678+-0.006
93,0.006+-0.001,1.632+-0.023,0.682+-0.014,0.978+-0.002,0.682+-0.014,0.606+-0.008,0.675+-0.013
94,0.006+-0.001,1.614+-0.017,0.675+-0.01,0.978+-0.001,0.675+-0.01,0.609+-0.009,0.672+-0.008
95,0.005+-0.0,1.631+-0.013,0.68+-0.009,0.979+-0.004,0.68+-0.009,0.605+-0.006,0.674+-0.009
96,0.006+-0.001,1.642+-0.02,0.676+-0.01,0.979+-0.002,0.676+-0.01,0.607+-0.009,0.672+-0.005
97,0.005+-0.0,1.657+-0.049,0.676+-0.009,0.975+-0.005,0.676+-0.009,0.603+-0.004,0.67+-0.011
98,0.006+-0.001,1.696+-0.126,0.681+-0.006,0.979+-0.002,0.681+-0.006,0.623+-0.009,0.677+-0.005
99,0.006+-0.001,1.657+-0.025,0.68+-0.011,0.977+-0.004,0.68+-0.011,0.617+-0.008,0.676+-0.011
