epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.658+-0.037,1.633+-0.156,0.402+-0.066,0.918+-0.031,0.402+-0.066,0.351+-0.043,0.387+-0.091
1,1.416+-0.02,1.572+-0.035,0.415+-0.012,0.919+-0.022,0.415+-0.012,0.374+-0.039,0.414+-0.043
2,1.34+-0.003,1.643+-0.123,0.372+-0.055,0.906+-0.029,0.372+-0.055,0.362+-0.039,0.368+-0.069
3,1.298+-0.008,1.474+-0.068,0.449+-0.022,0.928+-0.01,0.449+-0.022,0.393+-0.017,0.453+-0.032
4,1.259+-0.011,1.402+-0.035,0.478+-0.012,0.946+-0.013,0.478+-0.012,0.397+-0.02,0.485+-0.013
5,1.245+-0.016,1.487+-0.131,0.424+-0.06,0.942+-0.017,0.424+-0.06,0.403+-0.029,0.43+-0.066
6,1.217+-0.01,1.494+-0.147,0.441+-0.071,0.932+-0.023,0.441+-0.071,0.4+-0.059,0.434+-0.092
7,1.215+-0.026,1.543+-0.199,0.419+-0.06,0.925+-0.039,0.419+-0.06,0.385+-0.064,0.431+-0.077
8,1.205+-0.018,1.529+-0.053,0.405+-0.016,0.94+-0.012,0.405+-0.016,0.395+-0.019,0.418+-0.009
9,1.179+-0.02,1.516+-0.083,0.425+-0.025,0.93+-0.02,0.425+-0.025,0.367+-0.032,0.42+-0.031
10,1.159+-0.008,1.531+-0.185,0.422+-0.05,0.937+-0.025,0.422+-0.05,0.392+-0.037,0.425+-0.025
11,1.172+-0.019,1.46+-0.162,0.454+-0.055,0.936+-0.032,0.454+-0.055,0.406+-0.059,0.473+-0.047
12,1.133+-0.023,1.542+-0.11,0.411+-0.03,0.937+-0.022,0.411+-0.03,0.386+-0.043,0.398+-0.034
13,1.144+-0.031,1.452+-0.179,0.455+-0.071,0.94+-0.031,0.455+-0.071,0.42+-0.047,0.481+-0.068
14,1.107+-0.025,1.367+-0.097,0.495+-0.037,0.95+-0.009,0.495+-0.037,0.433+-0.037,0.511+-0.025
15,1.106+-0.015,1.475+-0.082,0.454+-0.021,0.934+-0.021,0.454+-0.021,0.398+-0.032,0.447+-0.048
16,1.104+-0.021,1.515+-0.109,0.423+-0.038,0.93+-0.022,0.423+-0.038,0.387+-0.023,0.424+-0.04
17,1.089+-0.02,1.422+-0.147,0.463+-0.064,0.953+-0.015,0.463+-0.064,0.425+-0.055,0.476+-0.065
18,1.084+-0.004,1.397+-0.074,0.478+-0.044,0.947+-0.006,0.478+-0.044,0.415+-0.011,0.48+-0.055
19,1.09+-0.013,1.479+-0.061,0.451+-0.027,0.94+-0.012,0.451+-0.027,0.402+-0.031,0.467+-0.028
