epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,0.984+-0.019,1.155+-0.245,0.584+-0.079,0.97+-0.021,0.584+-0.079,0.523+-0.053,0.587+-0.081
1,0.775+-0.012,1.055+-0.039,0.623+-0.021,0.981+-0.005,0.623+-0.021,0.551+-0.011,0.629+-0.027
2,0.707+-0.015,1.235+-0.196,0.572+-0.045,0.97+-0.012,0.572+-0.045,0.524+-0.035,0.576+-0.051
3,0.681+-0.008,1.022+-0.014,0.64+-0.014,0.983+-0.001,0.64+-0.014,0.559+-0.008,0.653+-0.016
4,0.653+-0.016,1.05+-0.071,0.633+-0.024,0.984+-0.004,0.633+-0.024,0.558+-0.025,0.645+-0.022
5,0.635+-0.007,1.107+-0.14,0.606+-0.047,0.979+-0.005,0.606+-0.047,0.553+-0.023,0.609+-0.053
6,0.631+-0.009,1.032+-0.139,0.63+-0.043,0.985+-0.004,0.63+-0.043,0.567+-0.029,0.639+-0.04
7,0.627+-0.006,1.099+-0.075,0.612+-0.035,0.98+-0.003,0.612+-0.035,0.555+-0.022,0.619+-0.039
8,0.621+-0.013,1.127+-0.057,0.606+-0.011,0.98+-0.002,0.606+-0.011,0.537+-0.012,0.624+-0.009
9,0.61+-0.004,1.174+-0.17,0.6+-0.058,0.981+-0.004,0.6+-0.058,0.547+-0.03,0.604+-0.057
10,0.606+-0.019,1.161+-0.126,0.601+-0.037,0.98+-0.006,0.601+-0.037,0.542+-0.038,0.613+-0.037
11,0.617+-0.027,1.113+-0.101,0.62+-0.009,0.982+-0.005,0.62+-0.009,0.555+-0.007,0.627+-0.016
12,0.594+-0.015,1.237+-0.324,0.572+-0.08,0.98+-0.014,0.572+-0.08,0.537+-0.06,0.58+-0.079
13,0.598+-0.022,1.158+-0.053,0.602+-0.031,0.982+-0.004,0.602+-0.031,0.544+-0.026,0.605+-0.032
14,0.579+-0.01,1.102+-0.088,0.616+-0.021,0.982+-0.003,0.616+-0.021,0.554+-0.021,0.628+-0.018
15,0.581+-0.014,1.107+-0.056,0.613+-0.019,0.983+-0.003,0.613+-0.019,0.558+-0.014,0.615+-0.026
16,0.58+-0.006,1.181+-0.06,0.598+-0.011,0.981+-0.002,0.598+-0.011,0.536+-0.014,0.607+-0.006
17,0.568+-0.013,1.174+-0.318,0.594+-0.076,0.983+-0.006,0.594+-0.076,0.543+-0.051,0.606+-0.071
18,0.562+-0.018,1.131+-0.06,0.607+-0.025,0.982+-0.001,0.607+-0.025,0.546+-0.015,0.616+-0.032
19,0.586+-0.008,1.12+-0.072,0.621+-0.018,0.983+-0.004,0.621+-0.018,0.55+-0.017,0.636+-0.016
20,0.578+-0.011,1.008+-0.034,0.642+-0.016,0.986+-0.001,0.642+-0.016,0.574+-0.014,0.648+-0.017
21,0.571+-0.015,1.153+-0.103,0.599+-0.026,0.982+-0.001,0.599+-0.026,0.544+-0.017,0.595+-0.036
22,0.558+-0.011,1.086+-0.122,0.632+-0.036,0.984+-0.004,0.632+-0.036,0.556+-0.023,0.644+-0.031
23,0.55+-0.013,1.09+-0.088,0.625+-0.027,0.983+-0.004,0.625+-0.027,0.562+-0.022,0.639+-0.025
24,0.565+-0.007,1.065+-0.075,0.627+-0.024,0.985+-0.002,0.627+-0.024,0.565+-0.016,0.63+-0.03
25,0.566+-0.011,1.118+-0.147,0.611+-0.048,0.984+-0.003,0.611+-0.048,0.55+-0.029,0.622+-0.046
26,0.554+-0.004,1.047+-0.067,0.642+-0.013,0.985+-0.002,0.642+-0.013,0.563+-0.013,0.647+-0.012
27,0.56+-0.005,1.116+-0.044,0.615+-0.017,0.984+-0.002,0.615+-0.017,0.553+-0.003,0.627+-0.017
28,0.568+-0.002,1.13+-0.078,0.621+-0.024,0.982+-0.003,0.621+-0.024,0.547+-0.017,0.632+-0.022
29,0.565+-0.011,1.114+-0.063,0.629+-0.008,0.984+-0.001,0.629+-0.008,0.555+-0.009,0.634+-0.014
30,0.567+-0.011,1.156+-0.166,0.604+-0.04,0.985+-0.003,0.604+-0.04,0.552+-0.026,0.612+-0.042
31,0.54+-0.009,1.285+-0.214,0.579+-0.034,0.981+-0.004,0.579+-0.034,0.529+-0.015,0.588+-0.033
32,0.558+-0.007,1.169+-0.026,0.602+-0.017,0.982+-0.002,0.602+-0.017,0.539+-0.003,0.612+-0.02
33,0.554+-0.01,1.18+-0.025,0.591+-0.005,0.984+-0.001,0.591+-0.005,0.543+-0.002,0.597+-0.008
34,0.549+-0.012,1.189+-0.167,0.613+-0.023,0.983+-0.004,0.613+-0.023,0.549+-0.01,0.617+-0.033
35,0.543+-0.01,1.057+-0.024,0.633+-0.013,0.987+-0.001,0.633+-0.013,0.57+-0.007,0.639+-0.017
36,0.542+-0.007,1.225+-0.11,0.595+-0.028,0.979+-0.006,0.595+-0.028,0.537+-0.029,0.595+-0.034
37,0.538+-0.006,1.12+-0.101,0.614+-0.031,0.984+-0.003,0.614+-0.031,0.549+-0.021,0.623+-0.03
38,0.542+-0.012,1.147+-0.103,0.611+-0.025,0.984+-0.003,0.611+-0.025,0.544+-0.018,0.614+-0.032
39,0.549+-0.021,1.238+-0.062,0.587+-0.02,0.983+-0.002,0.587+-0.02,0.535+-0.017,0.59+-0.021
40,0.553+-0.011,1.152+-0.124,0.607+-0.033,0.983+-0.003,0.607+-0.033,0.552+-0.029,0.615+-0.028
41,0.546+-0.002,1.183+-0.084,0.597+-0.019,0.983+-0.001,0.597+-0.019,0.538+-0.013,0.607+-0.019
42,0.54+-0.019,1.136+-0.061,0.613+-0.012,0.983+-0.001,0.613+-0.012,0.543+-0.017,0.622+-0.011
43,0.541+-0.006,1.075+-0.085,0.629+-0.014,0.984+-0.003,0.629+-0.014,0.558+-0.012,0.636+-0.012
44,0.541+-0.009,1.041+-0.074,0.644+-0.027,0.986+-0.002,0.644+-0.027,0.571+-0.018,0.651+-0.024
45,0.55+-0.018,1.082+-0.136,0.628+-0.045,0.986+-0.002,0.628+-0.045,0.557+-0.027,0.63+-0.048
46,0.538+-0.004,1.12+-0.145,0.619+-0.044,0.984+-0.003,0.619+-0.044,0.553+-0.03,0.623+-0.046
47,0.551+-0.004,1.113+-0.089,0.621+-0.024,0.982+-0.004,0.621+-0.024,0.551+-0.019,0.628+-0.023
48,0.543+-0.012,1.246+-0.158,0.581+-0.035,0.982+-0.004,0.581+-0.035,0.537+-0.021,0.575+-0.04
49,0.547+-0.013,1.122+-0.114,0.623+-0.041,0.985+-0.003,0.623+-0.041,0.552+-0.031,0.63+-0.038
50,0.536+-0.005,1.112+-0.138,0.626+-0.042,0.984+-0.003,0.626+-0.042,0.554+-0.029,0.638+-0.037
51,0.543+-0.017,1.285+-0.157,0.575+-0.031,0.981+-0.005,0.575+-0.031,0.527+-0.02,0.581+-0.033
52,0.545+-0.018,1.167+-0.056,0.608+-0.019,0.983+-0.001,0.608+-0.019,0.536+-0.015,0.622+-0.023
53,0.539+-0.017,1.181+-0.057,0.613+-0.009,0.982+-0.003,0.613+-0.009,0.545+-0.012,0.616+-0.006
54,0.544+-0.013,1.051+-0.085,0.646+-0.023,0.986+-0.003,0.646+-0.023,0.566+-0.017,0.653+-0.021
55,0.539+-0.007,1.152+-0.155,0.622+-0.032,0.984+-0.004,0.622+-0.032,0.551+-0.023,0.629+-0.032
56,0.543+-0.005,1.173+-0.054,0.609+-0.028,0.983+-0.001,0.609+-0.028,0.544+-0.018,0.618+-0.027
57,0.536+-0.013,1.214+-0.131,0.609+-0.035,0.98+-0.003,0.609+-0.035,0.543+-0.011,0.608+-0.05
58,0.534+-0.012,1.109+-0.082,0.621+-0.031,0.984+-0.001,0.621+-0.031,0.552+-0.014,0.628+-0.031
59,0.541+-0.015,1.17+-0.17,0.606+-0.038,0.983+-0.004,0.606+-0.038,0.551+-0.028,0.603+-0.046
60,0.542+-0.008,1.19+-0.089,0.607+-0.032,0.983+-0.001,0.607+-0.032,0.545+-0.015,0.613+-0.04
61,0.546+-0.009,1.114+-0.105,0.623+-0.028,0.985+-0.003,0.623+-0.028,0.557+-0.022,0.63+-0.025
62,0.53+-0.009,1.15+-0.07,0.614+-0.028,0.984+-0.001,0.614+-0.028,0.548+-0.008,0.615+-0.042
63,0.523+-0.014,1.139+-0.047,0.615+-0.007,0.985+-0.001,0.615+-0.007,0.554+-0.005,0.62+-0.004
64,0.521+-0.01,1.168+-0.028,0.613+-0.013,0.986+-0.002,0.613+-0.013,0.552+-0.009,0.622+-0.018
65,0.538+-0.003,1.172+-0.199,0.611+-0.06,0.984+-0.002,0.611+-0.06,0.549+-0.036,0.614+-0.06
66,0.534+-0.007,1.096+-0.066,0.646+-0.007,0.985+-0.002,0.646+-0.007,0.559+-0.016,0.656+-0.004
67,0.536+-0.008,1.166+-0.096,0.607+-0.024,0.986+-0.001,0.607+-0.024,0.55+-0.024,0.611+-0.025
68,0.535+-0.012,1.21+-0.154,0.607+-0.041,0.983+-0.003,0.607+-0.041,0.543+-0.031,0.622+-0.036
69,0.523+-0.007,1.192+-0.078,0.611+-0.004,0.984+-0.002,0.611+-0.004,0.549+-0.014,0.62+-0.002
70,0.537+-0.009,1.172+-0.161,0.616+-0.04,0.984+-0.004,0.616+-0.04,0.549+-0.028,0.622+-0.039
71,0.536+-0.006,1.162+-0.09,0.608+-0.035,0.986+-0.003,0.608+-0.035,0.546+-0.023,0.614+-0.04
72,0.531+-0.013,1.163+-0.13,0.618+-0.021,0.984+-0.005,0.618+-0.021,0.553+-0.022,0.622+-0.026
73,0.532+-0.002,1.059+-0.032,0.65+-0.019,0.986+-0.001,0.65+-0.019,0.572+-0.004,0.656+-0.018
74,0.531+-0.003,1.146+-0.159,0.619+-0.051,0.985+-0.003,0.619+-0.051,0.557+-0.031,0.617+-0.057
75,0.539+-0.001,1.161+-0.098,0.612+-0.025,0.985+-0.002,0.612+-0.025,0.546+-0.016,0.621+-0.026
76,0.536+-0.008,1.128+-0.093,0.622+-0.026,0.986+-0.001,0.622+-0.026,0.556+-0.017,0.629+-0.025
77,0.534+-0.007,1.11+-0.053,0.634+-0.023,0.986+-0.001,0.634+-0.023,0.551+-0.014,0.642+-0.023
78,0.546+-0.008,1.163+-0.073,0.625+-0.01,0.984+-0.003,0.625+-0.01,0.556+-0.004,0.633+-0.012
79,0.527+-0.006,1.105+-0.057,0.635+-0.015,0.988+-0.001,0.635+-0.015,0.563+-0.013,0.644+-0.016
80,0.54+-0.007,1.13+-0.062,0.623+-0.021,0.986+-0.003,0.623+-0.021,0.558+-0.008,0.631+-0.022
81,0.532+-0.028,1.196+-0.212,0.602+-0.062,0.984+-0.004,0.602+-0.062,0.54+-0.04,0.602+-0.067
82,0.526+-0.008,1.077+-0.181,0.641+-0.053,0.988+-0.003,0.641+-0.053,0.567+-0.039,0.644+-0.051
83,0.524+-0.006,1.38+-0.201,0.56+-0.034,0.979+-0.008,0.56+-0.034,0.524+-0.019,0.555+-0.052
84,0.528+-0.01,1.065+-0.073,0.641+-0.02,0.986+-0.002,0.641+-0.02,0.566+-0.011,0.648+-0.018
85,0.54+-0.01,1.075+-0.048,0.647+-0.009,0.987+-0.0,0.647+-0.009,0.565+-0.005,0.657+-0.008
86,0.527+-0.004,1.173+-0.065,0.616+-0.011,0.985+-0.002,0.616+-0.011,0.556+-0.011,0.622+-0.009
87,0.54+-0.01,1.124+-0.109,0.635+-0.031,0.986+-0.002,0.635+-0.031,0.557+-0.019,0.64+-0.031
88,0.542+-0.015,1.157+-0.043,0.619+-0.022,0.985+-0.0,0.619+-0.022,0.558+-0.007,0.621+-0.023
89,0.522+-0.012,1.149+-0.147,0.619+-0.037,0.984+-0.003,0.619+-0.037,0.547+-0.027,0.63+-0.03
90,0.54+-0.015,1.103+-0.035,0.631+-0.006,0.986+-0.001,0.631+-0.006,0.564+-0.008,0.639+-0.009
91,0.53+-0.016,1.19+-0.11,0.604+-0.033,0.984+-0.003,0.604+-0.033,0.541+-0.015,0.607+-0.036
92,0.53+-0.007,1.116+-0.118,0.638+-0.043,0.984+-0.001,0.638+-0.043,0.561+-0.024,0.646+-0.041
93,0.521+-0.003,1.084+-0.108,0.645+-0.032,0.986+-0.002,0.645+-0.032,0.567+-0.022,0.649+-0.03
94,0.524+-0.006,1.142+-0.094,0.627+-0.012,0.985+-0.002,0.627+-0.012,0.555+-0.016,0.632+-0.014
95,0.522+-0.006,1.197+-0.062,0.606+-0.03,0.984+-0.001,0.606+-0.03,0.544+-0.024,0.609+-0.03
96,0.526+-0.007,1.261+-0.212,0.6+-0.049,0.981+-0.004,0.6+-0.049,0.536+-0.034,0.605+-0.057
97,0.538+-0.01,1.133+-0.089,0.631+-0.033,0.985+-0.002,0.631+-0.033,0.552+-0.021,0.64+-0.028
98,0.536+-0.016,1.116+-0.091,0.628+-0.032,0.986+-0.001,0.628+-0.032,0.559+-0.02,0.635+-0.032
99,0.527+-0.017,1.238+-0.039,0.595+-0.009,0.984+-0.001,0.595+-0.009,0.543+-0.004,0.604+-0.016
