epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.414+-0.026,1.168+-0.045,0.56+-0.025,0.974+-0.007,0.56+-0.025,0.512+-0.011,0.572+-0.023
1,0.855+-0.013,1.037+-0.079,0.597+-0.037,0.984+-0.004,0.597+-0.037,0.568+-0.022,0.599+-0.04
2,0.721+-0.007,0.947+-0.05,0.632+-0.025,0.987+-0.003,0.632+-0.025,0.595+-0.03,0.638+-0.022
3,0.622+-0.004,0.888+-0.002,0.652+-0.001,0.99+-0.001,0.652+-0.001,0.607+-0.002,0.663+-0.003
4,0.562+-0.014,0.841+-0.026,0.669+-0.017,0.993+-0.001,0.669+-0.017,0.628+-0.02,0.675+-0.017
5,0.496+-0.021,0.823+-0.034,0.672+-0.011,0.994+-0.002,0.672+-0.011,0.625+-0.016,0.678+-0.009
6,0.443+-0.014,0.776+-0.022,0.69+-0.011,0.994+-0.002,0.69+-0.011,0.643+-0.011,0.695+-0.012
7,0.401+-0.006,0.819+-0.042,0.675+-0.017,0.993+-0.001,0.675+-0.017,0.638+-0.005,0.68+-0.016
8,0.37+-0.006,0.785+-0.028,0.693+-0.006,0.994+-0.0,0.693+-0.006,0.656+-0.005,0.698+-0.006
9,0.346+-0.004,0.731+-0.011,0.709+-0.003,0.994+-0.001,0.709+-0.003,0.664+-0.005,0.713+-0.005
10,0.319+-0.01,0.729+-0.049,0.713+-0.024,0.994+-0.001,0.713+-0.024,0.659+-0.022,0.717+-0.022
11,0.299+-0.01,0.735+-0.012,0.71+-0.003,0.994+-0.001,0.71+-0.003,0.663+-0.004,0.712+-0.004
12,0.276+-0.007,0.762+-0.018,0.706+-0.01,0.993+-0.001,0.706+-0.01,0.659+-0.011,0.71+-0.008
13,0.263+-0.009,0.715+-0.029,0.723+-0.011,0.995+-0.001,0.723+-0.011,0.677+-0.008,0.725+-0.012
14,0.238+-0.003,0.725+-0.016,0.725+-0.01,0.993+-0.001,0.725+-0.01,0.669+-0.006,0.727+-0.01
15,0.229+-0.017,0.741+-0.038,0.717+-0.022,0.993+-0.001,0.717+-0.022,0.662+-0.013,0.72+-0.019
16,0.215+-0.005,0.773+-0.053,0.712+-0.021,0.993+-0.0,0.712+-0.021,0.659+-0.009,0.714+-0.017
17,0.2+-0.01,0.728+-0.026,0.731+-0.01,0.993+-0.001,0.731+-0.01,0.671+-0.008,0.731+-0.011
18,0.177+-0.006,0.769+-0.04,0.715+-0.011,0.992+-0.001,0.715+-0.011,0.665+-0.015,0.716+-0.01
19,0.166+-0.006,0.752+-0.044,0.725+-0.021,0.993+-0.001,0.725+-0.021,0.673+-0.005,0.725+-0.02
20,0.162+-0.009,0.881+-0.054,0.703+-0.013,0.991+-0.001,0.703+-0.013,0.662+-0.015,0.703+-0.014
21,0.149+-0.023,0.813+-0.035,0.717+-0.022,0.992+-0.001,0.717+-0.022,0.661+-0.005,0.717+-0.02
22,0.129+-0.003,0.771+-0.058,0.737+-0.008,0.992+-0.001,0.737+-0.008,0.673+-0.007,0.733+-0.009
23,0.119+-0.003,0.789+-0.033,0.729+-0.012,0.992+-0.001,0.729+-0.012,0.675+-0.002,0.729+-0.012
24,0.101+-0.007,0.857+-0.079,0.719+-0.022,0.991+-0.002,0.719+-0.022,0.668+-0.014,0.717+-0.024
25,0.098+-0.009,0.853+-0.054,0.733+-0.016,0.99+-0.001,0.733+-0.016,0.671+-0.008,0.731+-0.015
26,0.086+-0.001,0.848+-0.036,0.739+-0.008,0.991+-0.001,0.739+-0.008,0.675+-0.007,0.735+-0.011
27,0.072+-0.009,0.931+-0.034,0.725+-0.017,0.992+-0.002,0.725+-0.017,0.671+-0.008,0.725+-0.013
28,0.065+-0.015,0.887+-0.021,0.738+-0.004,0.992+-0.001,0.738+-0.004,0.672+-0.007,0.735+-0.003
29,0.061+-0.011,0.92+-0.025,0.729+-0.015,0.992+-0.001,0.729+-0.015,0.678+-0.005,0.728+-0.012
30,0.055+-0.012,0.966+-0.022,0.724+-0.005,0.99+-0.001,0.724+-0.005,0.666+-0.012,0.723+-0.002
31,0.046+-0.006,0.931+-0.034,0.736+-0.008,0.991+-0.001,0.736+-0.008,0.678+-0.009,0.733+-0.007
32,0.041+-0.003,0.923+-0.011,0.729+-0.008,0.991+-0.002,0.729+-0.008,0.67+-0.007,0.728+-0.007
33,0.036+-0.003,0.99+-0.058,0.729+-0.009,0.99+-0.002,0.729+-0.009,0.674+-0.013,0.725+-0.01
34,0.032+-0.003,0.991+-0.011,0.733+-0.005,0.99+-0.001,0.733+-0.005,0.676+-0.007,0.731+-0.005
35,0.025+-0.002,0.998+-0.022,0.735+-0.009,0.99+-0.002,0.735+-0.009,0.675+-0.009,0.731+-0.007
36,0.024+-0.005,1.106+-0.103,0.717+-0.019,0.989+-0.001,0.717+-0.019,0.663+-0.006,0.716+-0.015
37,0.026+-0.005,1.078+-0.093,0.731+-0.006,0.989+-0.001,0.731+-0.006,0.657+-0.005,0.725+-0.009
38,0.022+-0.003,1.119+-0.079,0.73+-0.004,0.99+-0.002,0.73+-0.004,0.666+-0.016,0.727+-0.003
39,0.02+-0.002,1.123+-0.085,0.729+-0.005,0.989+-0.001,0.729+-0.005,0.675+-0.008,0.725+-0.008
40,0.016+-0.002,1.077+-0.062,0.721+-0.005,0.99+-0.001,0.721+-0.005,0.665+-0.006,0.721+-0.004
41,0.015+-0.002,1.102+-0.024,0.73+-0.007,0.989+-0.001,0.73+-0.007,0.672+-0.013,0.727+-0.006
42,0.016+-0.004,1.142+-0.067,0.722+-0.017,0.99+-0.001,0.722+-0.017,0.659+-0.017,0.72+-0.016
43,0.013+-0.002,1.148+-0.045,0.734+-0.009,0.99+-0.001,0.734+-0.009,0.671+-0.004,0.731+-0.009
44,0.01+-0.001,1.108+-0.014,0.731+-0.006,0.99+-0.001,0.731+-0.006,0.667+-0.008,0.73+-0.005
45,0.009+-0.001,1.136+-0.029,0.734+-0.002,0.99+-0.002,0.734+-0.002,0.675+-0.008,0.732+-0.001
46,0.009+-0.001,1.146+-0.047,0.736+-0.008,0.988+-0.002,0.736+-0.008,0.678+-0.017,0.734+-0.007
47,0.008+-0.002,1.131+-0.014,0.737+-0.005,0.989+-0.001,0.737+-0.005,0.676+-0.005,0.736+-0.004
48,0.007+-0.001,1.178+-0.049,0.742+-0.009,0.99+-0.001,0.742+-0.009,0.672+-0.011,0.739+-0.008
49,0.008+-0.002,1.187+-0.034,0.735+-0.004,0.988+-0.002,0.735+-0.004,0.672+-0.005,0.732+-0.004
50,0.007+-0.002,1.19+-0.051,0.737+-0.005,0.989+-0.001,0.737+-0.005,0.667+-0.003,0.733+-0.006
51,0.006+-0.002,1.17+-0.021,0.735+-0.002,0.989+-0.001,0.735+-0.002,0.671+-0.016,0.732+-0.002
52,0.006+-0.001,1.184+-0.053,0.736+-0.006,0.987+-0.002,0.736+-0.006,0.664+-0.018,0.732+-0.007
53,0.006+-0.0,1.204+-0.02,0.735+-0.005,0.988+-0.001,0.735+-0.005,0.666+-0.019,0.732+-0.006
54,0.006+-0.001,1.234+-0.045,0.733+-0.001,0.989+-0.002,0.733+-0.001,0.669+-0.005,0.73+-0.0
55,0.004+-0.001,1.196+-0.015,0.735+-0.004,0.988+-0.002,0.735+-0.004,0.68+-0.008,0.733+-0.003
56,0.004+-0.001,1.193+-0.053,0.738+-0.003,0.988+-0.001,0.738+-0.003,0.672+-0.005,0.735+-0.002
57,0.005+-0.002,1.233+-0.074,0.733+-0.012,0.988+-0.002,0.733+-0.012,0.669+-0.012,0.731+-0.011
58,0.006+-0.003,1.219+-0.033,0.734+-0.005,0.988+-0.002,0.734+-0.005,0.671+-0.01,0.731+-0.006
59,0.004+-0.001,1.244+-0.091,0.735+-0.006,0.988+-0.002,0.735+-0.006,0.671+-0.019,0.731+-0.007
60,0.004+-0.002,1.217+-0.046,0.735+-0.004,0.988+-0.002,0.735+-0.004,0.674+-0.002,0.732+-0.003
61,0.003+-0.001,1.234+-0.044,0.738+-0.008,0.989+-0.0,0.738+-0.008,0.676+-0.018,0.736+-0.008
62,0.002+-0.001,1.234+-0.066,0.738+-0.006,0.988+-0.001,0.738+-0.006,0.676+-0.009,0.735+-0.006
63,0.002+-0.001,1.213+-0.027,0.741+-0.007,0.987+-0.001,0.741+-0.007,0.687+-0.007,0.738+-0.006
64,0.002+-0.001,1.274+-0.024,0.74+-0.004,0.988+-0.001,0.74+-0.004,0.685+-0.004,0.737+-0.003
65,0.003+-0.001,1.256+-0.019,0.738+-0.012,0.988+-0.003,0.738+-0.012,0.676+-0.017,0.734+-0.012
66,0.002+-0.001,1.263+-0.039,0.736+-0.007,0.988+-0.002,0.736+-0.007,0.678+-0.011,0.733+-0.006
67,0.002+-0.002,1.268+-0.072,0.737+-0.007,0.988+-0.002,0.737+-0.007,0.675+-0.016,0.735+-0.006
68,0.002+-0.001,1.245+-0.016,0.744+-0.003,0.989+-0.002,0.744+-0.003,0.684+-0.009,0.742+-0.004
69,0.001+-0.001,1.247+-0.036,0.743+-0.005,0.988+-0.002,0.743+-0.005,0.682+-0.016,0.741+-0.006
70,0.001+-0.001,1.245+-0.022,0.744+-0.002,0.988+-0.001,0.744+-0.002,0.683+-0.006,0.741+-0.002
71,0.001+-0.001,1.263+-0.014,0.742+-0.007,0.989+-0.001,0.742+-0.007,0.678+-0.012,0.738+-0.007
72,0.001+-0.0,1.255+-0.012,0.74+-0.003,0.988+-0.0,0.74+-0.003,0.675+-0.01,0.737+-0.003
73,0.002+-0.001,1.263+-0.025,0.737+-0.002,0.988+-0.002,0.737+-0.002,0.672+-0.011,0.735+-0.002
74,0.001+-0.001,1.285+-0.029,0.741+-0.002,0.989+-0.002,0.741+-0.002,0.675+-0.008,0.738+-0.003
75,0.001+-0.001,1.266+-0.021,0.742+-0.001,0.987+-0.001,0.742+-0.001,0.677+-0.014,0.738+-0.002
76,0.001+-0.001,1.266+-0.022,0.741+-0.004,0.988+-0.002,0.741+-0.004,0.679+-0.014,0.738+-0.004
77,0.001+-0.0,1.28+-0.018,0.744+-0.004,0.988+-0.002,0.744+-0.004,0.683+-0.006,0.74+-0.003
78,0.001+-0.0,1.281+-0.015,0.742+-0.001,0.987+-0.001,0.742+-0.001,0.677+-0.011,0.738+-0.001
79,0.001+-0.0,1.272+-0.004,0.741+-0.002,0.988+-0.002,0.741+-0.002,0.678+-0.009,0.738+-0.002
80,0.001+-0.0,1.293+-0.013,0.743+-0.003,0.987+-0.002,0.743+-0.003,0.681+-0.003,0.74+-0.003
81,0.001+-0.001,1.312+-0.03,0.741+-0.005,0.988+-0.002,0.741+-0.005,0.677+-0.011,0.738+-0.006
82,0.002+-0.001,1.314+-0.052,0.741+-0.002,0.987+-0.001,0.741+-0.002,0.675+-0.007,0.739+-0.002
83,0.002+-0.001,1.321+-0.023,0.739+-0.005,0.988+-0.001,0.739+-0.005,0.675+-0.006,0.736+-0.006
84,0.002+-0.001,1.316+-0.011,0.742+-0.003,0.988+-0.001,0.742+-0.003,0.678+-0.008,0.739+-0.004
85,0.001+-0.001,1.32+-0.034,0.738+-0.006,0.987+-0.002,0.738+-0.006,0.676+-0.01,0.735+-0.006
86,0.002+-0.001,1.308+-0.017,0.738+-0.005,0.986+-0.002,0.738+-0.005,0.674+-0.005,0.736+-0.003
87,0.003+-0.003,1.367+-0.053,0.732+-0.011,0.987+-0.002,0.732+-0.011,0.671+-0.015,0.729+-0.012
88,0.003+-0.003,1.327+-0.051,0.738+-0.009,0.987+-0.002,0.738+-0.009,0.675+-0.008,0.736+-0.008
89,0.002+-0.002,1.317+-0.018,0.736+-0.012,0.987+-0.001,0.736+-0.012,0.667+-0.004,0.733+-0.011
90,0.001+-0.001,1.32+-0.009,0.735+-0.01,0.987+-0.001,0.735+-0.01,0.672+-0.008,0.733+-0.008
91,0.001+-0.001,1.316+-0.035,0.738+-0.004,0.986+-0.003,0.738+-0.004,0.677+-0.012,0.736+-0.003
