epoch,train_loss,val_loss,rmse,mae
83,0.226+-0.002,0.235+-0.001,0.123+-0.001,0.077+-0.001
84,0.227+-0.001,0.237+-0.001,0.124+-0.002,0.078+-0.001
85,0.227+-0.002,0.238+-0.004,0.125+-0.003,0.077+-0.002
86,0.228+-0.002,0.236+-0.001,0.124+-0.001,0.077+-0.001
87,0.226+-0.001,0.235+-0.002,0.123+-0.002,0.076+-0.001
88,0.226+-0.002,0.235+-0.002,0.123+-0.002,0.076+-0.002
89,0.225+-0.001,0.236+-0.003,0.124+-0.002,0.077+-0.001
90,0.225+-0.003,0.236+-0.001,0.123+-0.001,0.077+-0.002
91,0.225+-0.001,0.236+-0.001,0.124+-0.002,0.077+-0.001
92,0.226+-0.001,0.236+-0.002,0.124+-0.002,0.077+-0.002
93,0.225+-0.001,0.235+-0.001,0.123+-0.001,0.077+-0.001
94,0.225+-0.002,0.236+-0.001,0.123+-0.001,0.076+-0.001
95,0.226+-0.002,0.237+-0.003,0.123+-0.001,0.076+-0.001
96,0.225+-0.001,0.236+-0.002,0.123+-0.002,0.076+-0.002
97,0.225+-0.002,0.236+-0.001,0.123+-0.001,0.077+-0.001
98,0.225+-0.001,0.236+-0.001,0.124+-0.001,0.077+-0.0
99,0.224+-0.001,0.235+-0.002,0.124+-0.002,0.077+-0.002
