epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.348+-0.013,1.399+-0.14,0.48+-0.072,0.956+-0.004,0.48+-0.072,0.438+-0.015,0.487+-0.06
1,0.474+-0.055,1.073+-0.047,0.603+-0.011,0.98+-0.006,0.603+-0.011,0.539+-0.03,0.6+-0.011
2,0.261+-0.016,1.084+-0.14,0.611+-0.036,0.985+-0.003,0.611+-0.036,0.556+-0.016,0.608+-0.044
3,0.172+-0.032,1.003+-0.049,0.653+-0.006,0.987+-0.003,0.653+-0.006,0.557+-0.013,0.644+-0.011
4,0.121+-0.021,1.094+-0.107,0.642+-0.031,0.986+-0.003,0.642+-0.031,0.552+-0.017,0.637+-0.034
5,0.086+-0.021,0.982+-0.086,0.665+-0.023,0.986+-0.003,0.665+-0.023,0.577+-0.016,0.661+-0.023
6,0.067+-0.026,1.033+-0.051,0.68+-0.033,0.987+-0.003,0.68+-0.033,0.586+-0.019,0.673+-0.029
7,0.051+-0.01,1.046+-0.055,0.68+-0.028,0.986+-0.001,0.68+-0.028,0.561+-0.023,0.67+-0.029
8,0.043+-0.019,0.995+-0.104,0.692+-0.011,0.986+-0.001,0.692+-0.011,0.582+-0.007,0.683+-0.009
9,0.028+-0.009,1.001+-0.118,0.692+-0.012,0.986+-0.001,0.692+-0.012,0.588+-0.026,0.683+-0.017
10,0.025+-0.009,1.098+-0.136,0.672+-0.016,0.986+-0.002,0.672+-0.016,0.572+-0.006,0.663+-0.014
11,0.022+-0.002,1.108+-0.097,0.683+-0.019,0.984+-0.002,0.683+-0.019,0.584+-0.022,0.672+-0.026
12,0.014+-0.003,1.136+-0.056,0.679+-0.032,0.986+-0.001,0.679+-0.032,0.579+-0.021,0.672+-0.027
13,0.011+-0.004,1.116+-0.068,0.688+-0.014,0.985+-0.0,0.688+-0.014,0.579+-0.016,0.68+-0.011
14,0.006+-0.003,1.109+-0.042,0.694+-0.013,0.985+-0.001,0.694+-0.013,0.595+-0.008,0.686+-0.01
15,0.005+-0.003,1.123+-0.105,0.703+-0.021,0.985+-0.002,0.703+-0.021,0.59+-0.024,0.691+-0.025
16,0.006+-0.002,1.062+-0.008,0.703+-0.009,0.984+-0.002,0.703+-0.009,0.601+-0.008,0.696+-0.008
17,0.005+-0.002,1.109+-0.012,0.703+-0.013,0.987+-0.001,0.703+-0.013,0.6+-0.016,0.697+-0.011
18,0.003+-0.001,1.097+-0.024,0.709+-0.012,0.987+-0.001,0.709+-0.012,0.606+-0.02,0.702+-0.01
19,0.003+-0.001,1.096+-0.027,0.704+-0.011,0.987+-0.001,0.704+-0.011,0.605+-0.014,0.697+-0.009
20,0.003+-0.002,1.144+-0.064,0.697+-0.018,0.986+-0.001,0.697+-0.018,0.598+-0.026,0.69+-0.017
21,0.002+-0.002,1.107+-0.039,0.707+-0.01,0.986+-0.001,0.707+-0.01,0.607+-0.02,0.7+-0.009
22,0.001+-0.001,1.093+-0.057,0.706+-0.006,0.987+-0.002,0.706+-0.006,0.606+-0.013,0.7+-0.005
23,0.001+-0.001,1.095+-0.043,0.709+-0.008,0.987+-0.0,0.709+-0.008,0.603+-0.018,0.702+-0.008
24,0.002+-0.001,1.112+-0.087,0.711+-0.011,0.986+-0.002,0.711+-0.011,0.605+-0.023,0.703+-0.013
25,0.002+-0.001,1.079+-0.028,0.712+-0.009,0.986+-0.001,0.712+-0.009,0.609+-0.018,0.705+-0.009
26,0.001+-0.0,1.063+-0.017,0.711+-0.012,0.986+-0.001,0.711+-0.012,0.615+-0.015,0.706+-0.01
27,0.001+-0.001,1.076+-0.036,0.715+-0.006,0.986+-0.001,0.715+-0.006,0.61+-0.018,0.709+-0.006
28,0.001+-0.0,1.1+-0.036,0.716+-0.007,0.986+-0.001,0.716+-0.007,0.613+-0.016,0.709+-0.006
29,0.001+-0.001,1.1+-0.046,0.714+-0.008,0.986+-0.001,0.714+-0.008,0.608+-0.016,0.707+-0.007
30,0.001+-0.0,1.087+-0.022,0.712+-0.01,0.985+-0.002,0.712+-0.01,0.611+-0.014,0.706+-0.01
31,0.001+-0.0,1.08+-0.032,0.715+-0.008,0.986+-0.001,0.715+-0.008,0.613+-0.015,0.709+-0.008
32,0.001+-0.0,1.084+-0.031,0.718+-0.009,0.987+-0.001,0.718+-0.009,0.613+-0.015,0.712+-0.009
33,0.001+-0.0,1.103+-0.025,0.716+-0.009,0.986+-0.001,0.716+-0.009,0.612+-0.019,0.709+-0.009
34,0.001+-0.0,1.097+-0.021,0.715+-0.007,0.986+-0.001,0.715+-0.007,0.613+-0.016,0.708+-0.007
35,0.001+-0.0,1.082+-0.03,0.717+-0.01,0.986+-0.0,0.717+-0.01,0.617+-0.011,0.711+-0.01
36,0.0+-0.001,1.092+-0.024,0.717+-0.009,0.987+-0.001,0.717+-0.009,0.61+-0.014,0.71+-0.009
37,0.0+-0.001,1.096+-0.028,0.717+-0.009,0.986+-0.001,0.717+-0.009,0.613+-0.01,0.711+-0.009
38,0.001+-0.001,1.092+-0.044,0.717+-0.008,0.987+-0.002,0.717+-0.008,0.617+-0.01,0.711+-0.008
39,0.001+-0.001,1.102+-0.028,0.717+-0.006,0.986+-0.001,0.717+-0.006,0.614+-0.012,0.71+-0.006
40,0.0+-0.0,1.094+-0.029,0.718+-0.009,0.987+-0.002,0.718+-0.009,0.617+-0.007,0.712+-0.009
41,0.0+-0.001,1.108+-0.02,0.717+-0.007,0.987+-0.001,0.717+-0.007,0.612+-0.01,0.71+-0.006
42,0.0+-0.001,1.098+-0.032,0.716+-0.008,0.987+-0.001,0.716+-0.008,0.613+-0.011,0.71+-0.008
43,0.0+-0.001,1.104+-0.024,0.715+-0.01,0.986+-0.001,0.715+-0.01,0.616+-0.012,0.709+-0.01
44,0.0+-0.001,1.095+-0.024,0.715+-0.008,0.987+-0.002,0.715+-0.008,0.617+-0.011,0.709+-0.008
45,0.0+-0.001,1.109+-0.008,0.715+-0.009,0.986+-0.001,0.715+-0.009,0.613+-0.017,0.707+-0.009
46,0.0+-0.0,1.115+-0.003,0.715+-0.007,0.987+-0.001,0.715+-0.007,0.616+-0.012,0.708+-0.007
47,0.0+-0.0,1.119+-0.032,0.715+-0.01,0.986+-0.001,0.715+-0.01,0.615+-0.022,0.709+-0.011
48,0.0+-0.001,1.116+-0.024,0.717+-0.009,0.986+-0.001,0.717+-0.009,0.617+-0.012,0.71+-0.008
49,0.0+-0.0,1.11+-0.014,0.717+-0.008,0.987+-0.001,0.717+-0.008,0.617+-0.01,0.71+-0.008
50,0.0+-0.0,1.11+-0.024,0.718+-0.007,0.986+-0.001,0.718+-0.007,0.62+-0.006,0.712+-0.007
51,0.0+-0.0,1.106+-0.035,0.716+-0.008,0.987+-0.002,0.716+-0.008,0.619+-0.012,0.711+-0.008
52,0.0+-0.001,1.116+-0.032,0.717+-0.009,0.987+-0.001,0.717+-0.009,0.617+-0.011,0.71+-0.008
53,0.001+-0.001,1.116+-0.032,0.717+-0.008,0.987+-0.001,0.717+-0.008,0.62+-0.012,0.711+-0.007
54,0.0+-0.0,1.14+-0.028,0.716+-0.008,0.987+-0.001,0.716+-0.008,0.613+-0.017,0.71+-0.008
55,0.0+-0.0,1.139+-0.022,0.715+-0.008,0.986+-0.001,0.715+-0.008,0.612+-0.02,0.708+-0.008
56,0.0+-0.0,1.133+-0.023,0.715+-0.008,0.986+-0.001,0.715+-0.008,0.608+-0.013,0.708+-0.008
57,0.0+-0.0,1.116+-0.02,0.717+-0.006,0.986+-0.001,0.717+-0.006,0.618+-0.008,0.71+-0.005
58,0.0+-0.0,1.115+-0.032,0.716+-0.01,0.986+-0.001,0.716+-0.01,0.617+-0.011,0.711+-0.01
59,0.0+-0.0,1.127+-0.026,0.717+-0.007,0.987+-0.001,0.717+-0.007,0.616+-0.009,0.71+-0.007
60,0.0+-0.0,1.129+-0.022,0.717+-0.01,0.987+-0.001,0.717+-0.01,0.617+-0.009,0.71+-0.01
61,0.0+-0.0,1.137+-0.018,0.718+-0.007,0.987+-0.001,0.718+-0.007,0.618+-0.007,0.711+-0.007
62,0.0+-0.0,1.131+-0.017,0.719+-0.009,0.987+-0.001,0.719+-0.009,0.619+-0.005,0.712+-0.008
63,0.0+-0.0,1.132+-0.022,0.719+-0.008,0.986+-0.001,0.719+-0.008,0.623+-0.009,0.712+-0.007
64,0.0+-0.0,1.138+-0.009,0.717+-0.007,0.986+-0.001,0.717+-0.007,0.622+-0.011,0.71+-0.007
65,0.0+-0.0,1.131+-0.023,0.718+-0.008,0.986+-0.001,0.718+-0.008,0.62+-0.009,0.711+-0.007
66,0.0+-0.0,1.138+-0.03,0.718+-0.009,0.986+-0.001,0.718+-0.009,0.619+-0.011,0.711+-0.009
67,0.0+-0.0,1.149+-0.008,0.718+-0.008,0.986+-0.001,0.718+-0.008,0.619+-0.008,0.711+-0.008
68,0.0+-0.0,1.141+-0.03,0.719+-0.009,0.987+-0.001,0.719+-0.009,0.619+-0.01,0.712+-0.008
69,0.0+-0.0,1.147+-0.026,0.719+-0.008,0.986+-0.001,0.719+-0.008,0.622+-0.01,0.712+-0.008
70,0.0+-0.0,1.137+-0.036,0.719+-0.008,0.987+-0.001,0.719+-0.008,0.62+-0.014,0.712+-0.008
71,0.0+-0.0,1.126+-0.025,0.717+-0.007,0.986+-0.001,0.717+-0.007,0.622+-0.012,0.711+-0.007
72,0.0+-0.0,1.135+-0.021,0.717+-0.007,0.987+-0.001,0.717+-0.007,0.62+-0.012,0.711+-0.007
73,0.0+-0.0,1.124+-0.021,0.716+-0.008,0.987+-0.001,0.716+-0.008,0.621+-0.011,0.711+-0.008
74,0.0+-0.0,1.132+-0.017,0.718+-0.008,0.986+-0.001,0.718+-0.008,0.618+-0.012,0.711+-0.007
75,0.0+-0.0,1.14+-0.01,0.719+-0.008,0.986+-0.0,0.719+-0.008,0.622+-0.01,0.712+-0.007
76,0.0+-0.0,1.139+-0.022,0.718+-0.009,0.987+-0.0,0.718+-0.009,0.615+-0.012,0.712+-0.008
77,0.0+-0.0,1.139+-0.019,0.718+-0.01,0.987+-0.001,0.718+-0.01,0.616+-0.012,0.711+-0.009
78,0.0+-0.0,1.16+-0.026,0.717+-0.008,0.986+-0.001,0.717+-0.008,0.614+-0.011,0.71+-0.008
79,0.0+-0.0,1.133+-0.037,0.72+-0.008,0.987+-0.001,0.72+-0.008,0.622+-0.008,0.713+-0.008
80,0.0+-0.0,1.141+-0.029,0.718+-0.005,0.986+-0.001,0.718+-0.005,0.621+-0.005,0.711+-0.005
81,0.0+-0.0,1.135+-0.037,0.719+-0.009,0.987+-0.001,0.719+-0.009,0.62+-0.015,0.712+-0.008
82,0.0+-0.0,1.141+-0.018,0.718+-0.011,0.986+-0.001,0.718+-0.011,0.62+-0.012,0.711+-0.011
83,0.0+-0.0,1.156+-0.033,0.718+-0.007,0.987+-0.002,0.718+-0.007,0.62+-0.006,0.71+-0.006
84,0.0+-0.0,1.149+-0.023,0.718+-0.009,0.986+-0.002,0.718+-0.009,0.62+-0.015,0.711+-0.009
85,0.0+-0.0,1.162+-0.027,0.719+-0.01,0.987+-0.001,0.719+-0.01,0.619+-0.016,0.712+-0.011
86,0.0+-0.0,1.156+-0.013,0.718+-0.008,0.987+-0.001,0.718+-0.008,0.615+-0.015,0.711+-0.008
87,0.0+-0.0,1.153+-0.02,0.717+-0.01,0.986+-0.001,0.717+-0.01,0.617+-0.015,0.711+-0.009
88,0.0+-0.0,1.142+-0.029,0.718+-0.007,0.986+-0.001,0.718+-0.007,0.616+-0.007,0.712+-0.007
89,0.0+-0.0,1.139+-0.023,0.718+-0.01,0.986+-0.0,0.718+-0.01,0.617+-0.014,0.711+-0.01
90,0.0+-0.0,1.158+-0.022,0.718+-0.009,0.986+-0.0,0.718+-0.009,0.622+-0.007,0.711+-0.009
91,0.0+-0.0,1.159+-0.019,0.718+-0.01,0.986+-0.0,0.718+-0.01,0.618+-0.016,0.711+-0.01
92,0.0+-0.0,1.162+-0.033,0.718+-0.011,0.986+-0.0,0.718+-0.011,0.618+-0.02,0.711+-0.012
93,0.0+-0.0,1.158+-0.028,0.718+-0.01,0.986+-0.001,0.718+-0.01,0.618+-0.011,0.711+-0.009
94,0.0+-0.0,1.156+-0.024,0.72+-0.008,0.986+-0.0,0.72+-0.008,0.619+-0.012,0.713+-0.008
95,0.0+-0.0,1.161+-0.015,0.72+-0.009,0.987+-0.002,0.72+-0.009,0.62+-0.013,0.713+-0.01
96,0.0+-0.0,1.146+-0.019,0.72+-0.009,0.986+-0.0,0.72+-0.009,0.619+-0.008,0.713+-0.008
97,0.0+-0.0,1.149+-0.03,0.719+-0.009,0.986+-0.001,0.719+-0.009,0.619+-0.013,0.713+-0.009
98,0.0+-0.0,1.159+-0.018,0.718+-0.008,0.987+-0.002,0.718+-0.008,0.618+-0.01,0.712+-0.008
99,0.0+-0.0,1.171+-0.023,0.719+-0.008,0.987+-0.001,0.719+-0.008,0.617+-0.008,0.712+-0.008
