epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,7.396+-1.521,10.899+-1.183,0.315+-0.121,0.786+-0.061,0.315+-0.121,0.212+-0.091,0.221+-0.112
1,6.758+-1.623,8.549+-1.155,0.394+-0.098,0.818+-0.071,0.394+-0.098,0.344+-0.045,0.372+-0.084
2,3.201+-0.389,5.885+-2.481,0.515+-0.114,0.915+-0.06,0.515+-0.114,0.443+-0.071,0.506+-0.13
3,1.945+-0.671,4.279+-0.527,0.571+-0.045,0.957+-0.006,0.571+-0.045,0.485+-0.025,0.571+-0.044
4,1.687+-0.54,5.354+-1.229,0.515+-0.055,0.957+-0.014,0.515+-0.055,0.464+-0.045,0.481+-0.078
5,1.451+-0.48,5.554+-3.08,0.554+-0.081,0.921+-0.09,0.554+-0.081,0.471+-0.057,0.525+-0.113
6,1.376+-0.241,5.064+-0.862,0.543+-0.024,0.96+-0.005,0.543+-0.024,0.447+-0.012,0.525+-0.024
7,1.265+-0.201,3.829+-0.368,0.588+-0.014,0.977+-0.006,0.588+-0.014,0.493+-0.029,0.581+-0.017
8,1.051+-0.108,5.216+-1.115,0.528+-0.06,0.942+-0.027,0.528+-0.06,0.453+-0.052,0.503+-0.077
9,1.083+-0.188,4.067+-0.587,0.582+-0.017,0.965+-0.007,0.582+-0.017,0.476+-0.006,0.574+-0.014
10,0.632+-0.077,4.079+-0.542,0.585+-0.032,0.978+-0.002,0.585+-0.032,0.478+-0.027,0.576+-0.033
11,0.589+-0.14,3.813+-0.449,0.583+-0.027,0.976+-0.006,0.583+-0.027,0.482+-0.004,0.583+-0.021
12,0.654+-0.174,4.663+-1.05,0.557+-0.053,0.968+-0.014,0.557+-0.053,0.464+-0.004,0.537+-0.067
13,0.682+-0.257,4.147+-0.528,0.555+-0.053,0.971+-0.007,0.555+-0.053,0.485+-0.028,0.547+-0.062
14,0.664+-0.097,4.562+-0.578,0.532+-0.081,0.975+-0.004,0.532+-0.081,0.446+-0.032,0.514+-0.082
15,0.551+-0.178,4.38+-0.748,0.549+-0.046,0.974+-0.005,0.549+-0.046,0.469+-0.018,0.546+-0.034
16,0.645+-0.267,3.645+-0.368,0.6+-0.036,0.979+-0.004,0.6+-0.036,0.495+-0.002,0.598+-0.028
17,0.694+-0.044,4.345+-0.266,0.575+-0.012,0.967+-0.009,0.575+-0.012,0.489+-0.022,0.562+-0.012
18,0.752+-0.274,4.212+-0.221,0.564+-0.029,0.974+-0.002,0.564+-0.029,0.468+-0.06,0.554+-0.041
19,0.565+-0.297,3.734+-0.191,0.599+-0.019,0.977+-0.002,0.599+-0.019,0.493+-0.021,0.594+-0.017
20,0.489+-0.179,4.297+-0.411,0.558+-0.011,0.968+-0.005,0.558+-0.011,0.476+-0.01,0.557+-0.011
21,0.5+-0.202,4.151+-0.515,0.572+-0.021,0.973+-0.008,0.572+-0.021,0.465+-0.041,0.572+-0.01
22,0.413+-0.178,3.762+-0.223,0.6+-0.011,0.978+-0.002,0.6+-0.011,0.506+-0.017,0.596+-0.011
23,0.359+-0.2,3.887+-0.262,0.575+-0.025,0.974+-0.006,0.575+-0.025,0.497+-0.024,0.573+-0.023
24,0.365+-0.143,3.867+-0.179,0.585+-0.022,0.977+-0.001,0.585+-0.022,0.498+-0.027,0.578+-0.018
25,0.391+-0.211,3.806+-0.08,0.596+-0.02,0.977+-0.006,0.596+-0.02,0.496+-0.02,0.589+-0.021
26,0.384+-0.043,4.415+-0.163,0.544+-0.017,0.976+-0.002,0.544+-0.017,0.461+-0.023,0.542+-0.023
27,0.347+-0.036,3.967+-0.342,0.58+-0.023,0.977+-0.005,0.58+-0.023,0.467+-0.057,0.577+-0.021
