epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
41,0.255+-0.183,4.482+-0.804,0.593+-0.006,0.974+-0.004,0.593+-0.006,0.459+-0.01,0.587+-0.009
42,0.151+-0.094,4.344+-0.422,0.606+-0.003,0.973+-0.006,0.606+-0.003,0.459+-0.022,0.597+-0.009
43,0.216+-0.174,4.684+-0.661,0.586+-0.02,0.975+-0.003,0.586+-0.02,0.453+-0.021,0.575+-0.026
44,0.24+-0.218,4.309+-0.409,0.608+-0.009,0.974+-0.004,0.608+-0.009,0.461+-0.024,0.597+-0.007
45,0.193+-0.133,4.773+-0.558,0.581+-0.014,0.971+-0.002,0.581+-0.014,0.433+-0.012,0.571+-0.006
46,0.183+-0.077,4.3+-0.057,0.601+-0.013,0.973+-0.004,0.601+-0.013,0.462+-0.028,0.593+-0.018
47,0.224+-0.077,4.396+-0.38,0.585+-0.012,0.974+-0.002,0.585+-0.012,0.457+-0.026,0.58+-0.009
48,0.16+-0.053,4.388+-0.153,0.579+-0.008,0.97+-0.005,0.579+-0.008,0.461+-0.027,0.58+-0.011
49,0.122+-0.026,4.295+-0.34,0.604+-0.018,0.972+-0.003,0.604+-0.018,0.468+-0.01,0.598+-0.015
50,0.092+-0.043,4.347+-0.235,0.589+-0.032,0.969+-0.008,0.589+-0.032,0.471+-0.032,0.587+-0.031
51,0.168+-0.093,4.582+-0.437,0.588+-0.035,0.971+-0.003,0.588+-0.035,0.459+-0.026,0.58+-0.03
52,0.188+-0.058,4.889+-0.68,0.574+-0.04,0.97+-0.008,0.574+-0.04,0.451+-0.034,0.563+-0.042
53,0.21+-0.062,4.519+-0.153,0.602+-0.007,0.973+-0.004,0.602+-0.007,0.463+-0.04,0.592+-0.016
54,0.145+-0.07,4.363+-0.232,0.608+-0.012,0.974+-0.002,0.608+-0.012,0.47+-0.025,0.6+-0.011
55,0.23+-0.115,4.617+-0.375,0.599+-0.006,0.972+-0.003,0.599+-0.006,0.46+-0.022,0.588+-0.009
56,0.237+-0.111,4.754+-0.421,0.597+-0.01,0.97+-0.005,0.597+-0.01,0.454+-0.024,0.583+-0.016
57,0.202+-0.079,4.558+-0.618,0.597+-0.026,0.97+-0.007,0.597+-0.026,0.458+-0.023,0.591+-0.025
58,0.204+-0.11,4.988+-0.583,0.585+-0.013,0.971+-0.002,0.585+-0.013,0.445+-0.016,0.572+-0.014
59,0.149+-0.085,5.402+-1.722,0.549+-0.077,0.97+-0.002,0.549+-0.077,0.445+-0.03,0.549+-0.065
60,0.394+-0.208,5.684+-1.467,0.545+-0.052,0.963+-0.005,0.545+-0.052,0.436+-0.022,0.539+-0.058
61,0.268+-0.179,4.82+-0.756,0.583+-0.039,0.968+-0.008,0.583+-0.039,0.455+-0.033,0.58+-0.035
62,0.188+-0.143,4.546+-0.205,0.591+-0.02,0.972+-0.002,0.591+-0.02,0.459+-0.023,0.587+-0.024
63,0.12+-0.035,4.783+-0.155,0.592+-0.02,0.974+-0.001,0.592+-0.02,0.453+-0.037,0.584+-0.025
64,0.135+-0.066,4.538+-0.261,0.591+-0.018,0.972+-0.001,0.591+-0.018,0.466+-0.036,0.587+-0.019
65,0.128+-0.043,5.006+-0.125,0.571+-0.027,0.97+-0.005,0.571+-0.027,0.457+-0.041,0.566+-0.026
66,0.114+-0.065,4.661+-0.356,0.593+-0.011,0.973+-0.002,0.593+-0.011,0.445+-0.027,0.589+-0.012
67,0.121+-0.047,4.891+-0.714,0.591+-0.015,0.971+-0.002,0.591+-0.015,0.457+-0.032,0.58+-0.02
68,0.143+-0.093,5.097+-0.991,0.596+-0.022,0.969+-0.006,0.596+-0.022,0.452+-0.018,0.578+-0.028
69,0.121+-0.068,4.74+-0.401,0.599+-0.012,0.975+-0.002,0.599+-0.012,0.453+-0.029,0.588+-0.006
70,0.174+-0.096,4.598+-0.25,0.587+-0.026,0.971+-0.002,0.587+-0.026,0.465+-0.021,0.585+-0.024
71,0.102+-0.046,5.043+-0.647,0.579+-0.016,0.971+-0.003,0.579+-0.016,0.46+-0.018,0.569+-0.021
72,0.121+-0.031,5.236+-0.909,0.565+-0.039,0.966+-0.01,0.565+-0.039,0.45+-0.024,0.558+-0.04
73,0.141+-0.093,4.571+-0.393,0.597+-0.012,0.973+-0.001,0.597+-0.012,0.46+-0.021,0.592+-0.014
74,0.048+-0.013,4.858+-0.423,0.587+-0.04,0.971+-0.001,0.587+-0.04,0.457+-0.043,0.579+-0.051
75,0.115+-0.062,4.866+-0.331,0.578+-0.014,0.971+-0.004,0.578+-0.014,0.455+-0.023,0.575+-0.017
76,0.08+-0.042,4.608+-0.254,0.597+-0.014,0.974+-0.0,0.597+-0.014,0.453+-0.022,0.59+-0.013
77,0.069+-0.036,4.631+-0.131,0.598+-0.004,0.974+-0.001,0.598+-0.004,0.459+-0.029,0.593+-0.005
78,0.057+-0.008,4.618+-0.144,0.595+-0.007,0.973+-0.002,0.595+-0.007,0.463+-0.026,0.592+-0.012
79,0.06+-0.053,4.602+-0.164,0.6+-0.011,0.973+-0.001,0.6+-0.011,0.451+-0.03,0.592+-0.015
80,0.093+-0.072,4.684+-0.275,0.597+-0.011,0.974+-0.002,0.597+-0.011,0.457+-0.025,0.59+-0.011
81,0.091+-0.082,4.624+-0.294,0.604+-0.015,0.973+-0.001,0.604+-0.015,0.458+-0.025,0.597+-0.016
82,0.071+-0.014,4.668+-0.405,0.594+-0.013,0.972+-0.002,0.594+-0.013,0.466+-0.032,0.589+-0.012
83,0.101+-0.098,4.708+-0.48,0.593+-0.005,0.974+-0.004,0.593+-0.005,0.454+-0.012,0.589+-0.002
84,0.076+-0.035,4.595+-0.379,0.611+-0.011,0.974+-0.002,0.611+-0.011,0.457+-0.027,0.602+-0.01
85,0.053+-0.026,4.737+-0.357,0.601+-0.012,0.973+-0.004,0.601+-0.012,0.452+-0.02,0.593+-0.013
86,0.06+-0.041,4.64+-0.464,0.589+-0.013,0.973+-0.004,0.589+-0.013,0.462+-0.02,0.586+-0.011
87,0.081+-0.028,4.968+-0.293,0.592+-0.015,0.972+-0.006,0.592+-0.015,0.454+-0.034,0.58+-0.02
88,0.148+-0.114,5.068+-0.29,0.581+-0.019,0.964+-0.006,0.581+-0.019,0.459+-0.043,0.574+-0.027
89,0.103+-0.071,5.076+-0.255,0.577+-0.022,0.972+-0.002,0.577+-0.022,0.444+-0.033,0.572+-0.031
90,0.074+-0.023,4.837+-0.261,0.6+-0.019,0.974+-0.003,0.6+-0.019,0.458+-0.033,0.591+-0.022
91,0.058+-0.016,4.854+-0.598,0.587+-0.02,0.972+-0.004,0.587+-0.02,0.455+-0.018,0.586+-0.014
92,0.087+-0.057,5.031+-0.231,0.593+-0.016,0.972+-0.004,0.593+-0.016,0.454+-0.033,0.582+-0.025
93,0.108+-0.043,5.369+-1.193,0.57+-0.045,0.967+-0.009,0.57+-0.045,0.445+-0.032,0.557+-0.055
94,0.247+-0.174,5.337+-0.912,0.563+-0.033,0.965+-0.013,0.563+-0.033,0.441+-0.028,0.553+-0.039
95,0.214+-0.058,5.324+-0.844,0.574+-0.042,0.97+-0.005,0.574+-0.042,0.449+-0.014,0.564+-0.042
96,0.114+-0.066,4.817+-0.325,0.593+-0.025,0.974+-0.003,0.593+-0.025,0.46+-0.027,0.588+-0.02
97,0.096+-0.057,5.3+-1.003,0.589+-0.009,0.972+-0.003,0.589+-0.009,0.447+-0.014,0.576+-0.011
98,0.169+-0.147,5.657+-1.328,0.573+-0.022,0.965+-0.009,0.573+-0.022,0.443+-0.004,0.559+-0.035
99,0.211+-0.201,4.848+-0.435,0.602+-0.012,0.972+-0.003,0.602+-0.012,0.458+-0.023,0.594+-0.015
