epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.977+-0.06,1.807+-0.192,0.3+-0.141,0.844+-0.069,0.3+-0.141,0.22+-0.031,0.225+-0.097
1,1.41+-0.119,1.578+-0.046,0.466+-0.013,0.917+-0.008,0.466+-0.013,0.381+-0.015,0.462+-0.01
2,1.35+-0.13,1.8+-0.082,0.451+-0.017,0.926+-0.008,0.451+-0.017,0.38+-0.022,0.448+-0.045
3,1.208+-0.168,1.969+-0.263,0.463+-0.058,0.946+-0.028,0.463+-0.058,0.4+-0.038,0.453+-0.061
4,1.304+-0.111,1.958+-0.391,0.471+-0.088,0.947+-0.024,0.471+-0.088,0.398+-0.05,0.48+-0.077
5,1.226+-0.124,2.096+-0.207,0.447+-0.038,0.955+-0.017,0.447+-0.038,0.377+-0.026,0.426+-0.047
6,1.144+-0.163,2.292+-0.055,0.425+-0.05,0.956+-0.01,0.425+-0.05,0.365+-0.02,0.395+-0.05
7,1.078+-0.077,1.982+-0.321,0.487+-0.053,0.968+-0.009,0.487+-0.053,0.411+-0.038,0.484+-0.063
8,1.04+-0.159,2.536+-0.066,0.424+-0.029,0.952+-0.005,0.424+-0.029,0.371+-0.009,0.396+-0.015
9,1.084+-0.016,2.266+-0.534,0.469+-0.054,0.959+-0.024,0.469+-0.054,0.399+-0.056,0.458+-0.07
10,1.093+-0.08,2.991+-0.499,0.435+-0.025,0.917+-0.036,0.435+-0.025,0.359+-0.02,0.39+-0.041
11,1.276+-0.234,2.607+-0.721,0.483+-0.044,0.958+-0.006,0.483+-0.044,0.385+-0.046,0.461+-0.06
12,1.174+-0.271,3.107+-0.806,0.417+-0.044,0.941+-0.021,0.417+-0.044,0.367+-0.024,0.393+-0.062
13,1.18+-0.392,2.577+-0.526,0.481+-0.064,0.953+-0.021,0.481+-0.064,0.368+-0.015,0.474+-0.077
14,1.212+-0.408,2.829+-0.172,0.448+-0.058,0.95+-0.012,0.448+-0.058,0.36+-0.04,0.435+-0.05
15,1.353+-0.321,2.812+-0.769,0.482+-0.068,0.956+-0.018,0.482+-0.068,0.384+-0.024,0.466+-0.075
16,1.145+-0.165,3.082+-1.25,0.474+-0.038,0.949+-0.032,0.474+-0.038,0.382+-0.049,0.459+-0.052
17,1.186+-0.414,3.06+-0.916,0.451+-0.095,0.939+-0.037,0.451+-0.095,0.379+-0.043,0.45+-0.094
18,1.235+-0.527,2.897+-0.47,0.455+-0.061,0.97+-0.004,0.455+-0.061,0.384+-0.039,0.436+-0.054
19,1.114+-0.515,2.786+-1.124,0.494+-0.089,0.963+-0.008,0.494+-0.089,0.408+-0.07,0.485+-0.099
20,1.062+-0.473,3.544+-1.614,0.464+-0.025,0.931+-0.043,0.464+-0.025,0.382+-0.05,0.421+-0.058
21,1.143+-0.545,2.657+-1.243,0.521+-0.075,0.967+-0.007,0.521+-0.075,0.425+-0.047,0.491+-0.11
22,1.206+-0.663,2.735+-0.304,0.47+-0.038,0.964+-0.005,0.47+-0.038,0.385+-0.02,0.454+-0.054
23,0.982+-0.47,2.699+-0.786,0.489+-0.052,0.965+-0.007,0.489+-0.052,0.395+-0.046,0.478+-0.055
24,1.003+-0.432,2.759+-0.585,0.496+-0.063,0.961+-0.021,0.496+-0.063,0.398+-0.039,0.473+-0.083
25,0.937+-0.417,2.567+-0.724,0.526+-0.06,0.972+-0.003,0.526+-0.06,0.415+-0.037,0.518+-0.052
26,0.82+-0.293,2.516+-0.457,0.51+-0.014,0.97+-0.002,0.51+-0.014,0.419+-0.025,0.51+-0.011
27,0.93+-0.463,2.692+-0.883,0.51+-0.073,0.968+-0.006,0.51+-0.073,0.417+-0.051,0.497+-0.073
28,0.919+-0.504,3.104+-0.32,0.467+-0.013,0.968+-0.004,0.467+-0.013,0.403+-0.03,0.449+-0.007
29,0.912+-0.366,2.731+-0.502,0.504+-0.083,0.962+-0.014,0.504+-0.083,0.405+-0.027,0.477+-0.108
30,1.013+-0.419,2.934+-0.862,0.484+-0.077,0.965+-0.007,0.484+-0.077,0.413+-0.047,0.483+-0.068
31,0.9+-0.201,2.999+-0.876,0.485+-0.084,0.969+-0.01,0.485+-0.084,0.381+-0.062,0.471+-0.107
32,0.927+-0.262,2.576+-0.231,0.542+-0.011,0.961+-0.013,0.542+-0.011,0.427+-0.018,0.531+-0.005
33,0.799+-0.165,2.924+-0.12,0.48+-0.066,0.968+-0.004,0.48+-0.066,0.388+-0.036,0.463+-0.086
34,0.816+-0.139,2.602+-0.505,0.543+-0.039,0.968+-0.006,0.543+-0.039,0.428+-0.021,0.54+-0.028
35,0.793+-0.15,3.074+-0.531,0.475+-0.078,0.958+-0.025,0.475+-0.078,0.4+-0.031,0.463+-0.081
36,0.731+-0.131,2.765+-0.266,0.51+-0.019,0.973+-0.004,0.51+-0.019,0.429+-0.019,0.501+-0.031
37,0.806+-0.078,2.64+-0.153,0.495+-0.011,0.972+-0.005,0.495+-0.011,0.428+-0.005,0.499+-0.011
38,0.729+-0.2,2.846+-0.548,0.483+-0.053,0.968+-0.005,0.483+-0.053,0.405+-0.034,0.486+-0.065
39,0.703+-0.153,2.764+-0.532,0.486+-0.031,0.96+-0.018,0.486+-0.031,0.405+-0.041,0.474+-0.055
40,0.743+-0.185,2.429+-0.141,0.542+-0.021,0.973+-0.003,0.542+-0.021,0.421+-0.022,0.53+-0.016
41,0.772+-0.179,2.739+-0.74,0.485+-0.065,0.975+-0.003,0.485+-0.065,0.402+-0.033,0.482+-0.067
42,0.679+-0.177,2.584+-0.505,0.527+-0.027,0.971+-0.008,0.527+-0.027,0.431+-0.024,0.523+-0.033
43,0.909+-0.156,3.439+-0.778,0.438+-0.078,0.958+-0.019,0.438+-0.078,0.38+-0.044,0.419+-0.071
44,0.979+-0.398,2.748+-0.845,0.517+-0.06,0.973+-0.004,0.517+-0.06,0.423+-0.059,0.511+-0.062
45,0.854+-0.226,2.698+-0.871,0.547+-0.027,0.972+-0.003,0.547+-0.027,0.438+-0.028,0.531+-0.04
46,0.95+-0.393,2.866+-0.619,0.498+-0.049,0.966+-0.003,0.498+-0.049,0.416+-0.036,0.501+-0.054
47,0.894+-0.379,2.736+-0.469,0.541+-0.008,0.965+-0.002,0.541+-0.008,0.4+-0.035,0.534+-0.018
48,0.656+-0.217,2.667+-0.236,0.522+-0.026,0.973+-0.006,0.522+-0.026,0.432+-0.016,0.508+-0.037
49,0.678+-0.186,2.552+-0.348,0.559+-0.016,0.97+-0.004,0.559+-0.016,0.442+-0.017,0.542+-0.016
50,0.684+-0.092,3.276+-0.353,0.457+-0.052,0.959+-0.01,0.457+-0.052,0.326+-0.032,0.455+-0.058
51,0.74+-0.175,4.188+-0.572,0.401+-0.045,0.959+-0.009,0.401+-0.045,0.324+-0.031,0.394+-0.043
52,0.772+-0.229,3.59+-0.267,0.457+-0.059,0.957+-0.008,0.457+-0.059,0.352+-0.073,0.442+-0.063
53,0.655+-0.138,3.255+-0.32,0.486+-0.036,0.962+-0.005,0.486+-0.036,0.361+-0.037,0.476+-0.029
54,0.464+-0.118,3.96+-0.98,0.474+-0.036,0.962+-0.004,0.474+-0.036,0.358+-0.077,0.45+-0.043
55,0.51+-0.266,3.163+-0.931,0.496+-0.003,0.965+-0.005,0.496+-0.003,0.406+-0.03,0.486+-0.017
56,0.38+-0.3,4.588+-4.417,0.51+-0.101,0.96+-0.025,0.51+-0.101,0.397+-0.118,0.502+-0.106
57,0.391+-0.349,2.232+-0.065,0.572+-0.021,0.975+-0.004,0.572+-0.021,0.464+-0.014,0.564+-0.015
58,0.233+-0.093,2.442+-0.428,0.544+-0.049,0.963+-0.013,0.544+-0.049,0.434+-0.076,0.535+-0.044
59,0.264+-0.26,2.309+-0.394,0.559+-0.036,0.969+-0.004,0.559+-0.036,0.465+-0.031,0.556+-0.038
60,0.154+-0.064,2.314+-0.17,0.551+-0.037,0.968+-0.003,0.551+-0.037,0.453+-0.008,0.543+-0.034
61,0.186+-0.122,3.189+-1.706,0.546+-0.083,0.969+-0.004,0.546+-0.083,0.418+-0.102,0.547+-0.057
62,0.141+-0.098,2.535+-0.386,0.545+-0.057,0.97+-0.002,0.545+-0.057,0.45+-0.016,0.528+-0.052
63,0.09+-0.046,2.115+-0.218,0.601+-0.022,0.973+-0.003,0.601+-0.022,0.514+-0.029,0.595+-0.024
64,0.077+-0.051,2.011+-0.128,0.589+-0.034,0.973+-0.004,0.589+-0.034,0.496+-0.01,0.584+-0.032
65,0.068+-0.023,1.941+-0.146,0.598+-0.018,0.974+-0.004,0.598+-0.018,0.502+-0.018,0.594+-0.018
