epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,2.035+-0.053,2.329+-0.139,0.105+-0.067,0.548+-0.179,0.105+-0.067,0.034+-0.017,0.075+-0.049
1,1.962+-0.058,2.292+-0.124,0.129+-0.04,0.549+-0.192,0.129+-0.04,0.049+-0.011,0.106+-0.045
2,1.845+-0.074,2.244+-0.099,0.182+-0.023,0.57+-0.196,0.182+-0.023,0.074+-0.029,0.144+-0.074
3,1.734+-0.038,2.202+-0.076,0.218+-0.053,0.604+-0.164,0.218+-0.053,0.117+-0.044,0.169+-0.088
4,1.644+-0.013,2.161+-0.065,0.227+-0.046,0.655+-0.136,0.227+-0.046,0.138+-0.044,0.186+-0.086
5,1.553+-0.044,2.118+-0.083,0.234+-0.056,0.708+-0.138,0.234+-0.056,0.156+-0.042,0.212+-0.095
6,1.417+-0.062,2.07+-0.109,0.244+-0.099,0.766+-0.14,0.244+-0.099,0.177+-0.055,0.238+-0.119
7,1.321+-0.071,2.018+-0.129,0.259+-0.137,0.814+-0.119,0.259+-0.137,0.2+-0.071,0.26+-0.145
8,1.207+-0.019,1.967+-0.144,0.272+-0.14,0.841+-0.102,0.272+-0.14,0.219+-0.073,0.276+-0.15
9,1.16+-0.051,1.917+-0.152,0.287+-0.137,0.861+-0.087,0.287+-0.137,0.235+-0.068,0.289+-0.147
10,1.103+-0.05,1.866+-0.151,0.3+-0.126,0.883+-0.067,0.3+-0.126,0.25+-0.056,0.298+-0.131
11,1.029+-0.059,1.81+-0.138,0.316+-0.108,0.902+-0.046,0.316+-0.108,0.267+-0.036,0.317+-0.11
12,1.0+-0.062,1.758+-0.123,0.329+-0.091,0.919+-0.031,0.329+-0.091,0.28+-0.025,0.337+-0.088
13,0.853+-0.026,1.704+-0.107,0.347+-0.077,0.929+-0.023,0.347+-0.077,0.296+-0.019,0.362+-0.07
14,0.835+-0.086,1.658+-0.084,0.365+-0.055,0.939+-0.013,0.365+-0.055,0.312+-0.012,0.389+-0.05
15,0.792+-0.053,1.624+-0.064,0.377+-0.027,0.945+-0.009,0.377+-0.027,0.323+-0.011,0.398+-0.021
16,0.8+-0.035,1.587+-0.056,0.389+-0.028,0.949+-0.007,0.389+-0.028,0.33+-0.024,0.403+-0.015
17,0.691+-0.013,1.552+-0.058,0.401+-0.032,0.951+-0.006,0.401+-0.032,0.328+-0.024,0.408+-0.027
18,0.715+-0.057,1.523+-0.057,0.414+-0.037,0.955+-0.006,0.414+-0.037,0.338+-0.032,0.418+-0.038
19,0.679+-0.077,1.493+-0.05,0.429+-0.03,0.957+-0.005,0.429+-0.03,0.347+-0.031,0.433+-0.032
20,0.659+-0.11,1.466+-0.036,0.443+-0.018,0.958+-0.004,0.443+-0.018,0.353+-0.026,0.447+-0.021
21,0.598+-0.064,1.429+-0.02,0.46+-0.007,0.961+-0.005,0.46+-0.007,0.361+-0.024,0.465+-0.007
22,0.604+-0.062,1.401+-0.026,0.474+-0.004,0.962+-0.005,0.474+-0.004,0.373+-0.015,0.482+-0.006
