epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
0,0.063,0.038,0.001,0.089,0.001,0.004,0.001,
1,0.038,0.116,0.074,0.141,0.074,0.016,0.028,
2,0.03,0.131,0.053,0.158,0.053,0.013,0.025,
3,0.068,0.149,0.133,0.151,0.133,0.01,0.068,
4,0.162,0.063,0.082,0.071,0.082,0.03,0.077,
5,0.128,0.119,0.073,0.077,0.073,0.036,0.076,
6,0.152,0.231,0.068,0.141,0.068,0.045,0.069,
7,0.127,0.242,0.062,0.119,0.062,0.036,0.022,
8,0.11,0.183,0.066,0.134,0.066,0.048,0.047,
9,0.14,0.023,0.01,0.057,0.01,0.029,0.022,
10,0.148,0.083,0.045,0.056,0.045,0.021,0.036,
11,0.105,0.107,0.014,0.085,0.014,0.008,0.028,
12,0.04,0.161,0.133,0.024,0.133,0.054,0.115,
13,0.101,0.172,0.154,0.006,0.154,0.048,0.11,
14,0.051,0.116,0.083,0.079,0.083,0.015,0.067,
15,0.065,0.156,0.06,0.116,0.06,0.016,0.024,
16,0.19,0.349,0.129,0.066,0.129,0.045,0.117,
17,0.146,0.184,0.051,0.055,0.051,0.026,0.056,
18,0.091,0.065,0.03,0.029,0.03,0.024,0.066,
19,0.117,0.142,0.103,0.027,0.103,0.022,0.095,
20,0.132,0.229,0.087,0.036,0.087,0.011,0.071,
21,0.114,0.195,0.043,0.035,0.043,0.034,0.058,
22,0.019,0.14,0.079,0.03,0.079,0.033,0.045,
23,0.102,0.286,0.102,0.052,0.102,0.027,0.075,
24,0.134,0.257,0.109,0.047,0.109,0.052,0.117,
25,0.056,0.199,0.048,0.042,0.048,0.04,0.02,
26,0.043,0.294,0.075,0.056,0.075,0.064,0.066,
27,0.095,0.152,0.028,0.073,0.028,0.036,0.017,
28,0.014,0.156,0.085,0.042,0.085,0.008,0.06,
29,0.087,0.147,0.095,0.022,0.095,0.003,0.081,
30,0.068,0.219,0.112,0.033,0.112,0.032,0.069,
31,0.122,0.28,0.093,0.04,0.093,0.035,0.029,
32,0.168,0.271,0.039,0.029,0.039,0.025,0.069,
33,0.028,0.287,0.041,0.02,0.041,0.025,0.038,
34,0.044,0.28,0.04,0.023,0.04,0.024,0.036,
35,0.065,0.294,0.02,0.024,0.02,0.035,0.024,
36,0.114,0.162,0.038,0.016,0.038,0.022,0.088,
37,0.166,0.132,0.058,0.012,0.058,0.019,0.089,
38,0.049,0.264,0.06,0.021,0.06,0.009,0.065,
39,0.041,0.235,0.06,0.007,0.06,0.018,0.064,
40,0.1,0.137,0.097,0.011,0.097,0.014,0.071,
41,0.044,0.151,0.068,0.009,0.068,0.021,0.045,
42,0.055,0.157,0.04,0.008,0.04,0.014,0.036,
43,0.035,0.143,0.021,0.007,0.021,0.009,0.067,
44,0.127,0.153,0.018,0.004,0.018,0.01,0.057,
45,0.1,0.162,0.061,0.011,0.061,0.034,0.114,
46,0.153,0.194,0.048,0.009,0.048,0.031,0.085,
47,0.054,0.238,0.027,0.009,0.027,0.016,0.031,
48,0.091,0.249,0.018,0.016,0.018,0.009,0.015,
49,0.037,0.264,0.021,0.014,0.021,0.019,0.008,
50,0.066,0.089,0.085,0.007,0.085,0.016,0.068,
51,0.125,0.157,0.126,0.006,0.126,0.039,0.125,
52,0.035,0.149,0.117,0.008,0.117,0.029,0.124,
53,0.154,0.168,0.085,0.009,0.085,0.009,0.094,
54,0.141,0.188,0.074,0.02,0.074,0.021,0.089,
55,0.15,0.258,0.032,0.028,0.032,0.025,0.028,
56,0.068,0.332,0.015,0.036,0.015,0.019,0.006,
