epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
45,0.702+-0.1,2.236+-0.162,0.397+-0.061,0.938+-0.011,0.397+-0.061,0.292+-0.034,0.363+-0.114
46,0.741+-0.153,2.124+-0.194,0.433+-0.048,0.938+-0.009,0.433+-0.048,0.304+-0.031,0.4+-0.085
47,0.614+-0.054,1.966+-0.238,0.478+-0.027,0.941+-0.009,0.478+-0.027,0.32+-0.016,0.462+-0.031
48,0.482+-0.091,1.946+-0.249,0.48+-0.018,0.942+-0.016,0.48+-0.018,0.311+-0.009,0.463+-0.015
49,0.572+-0.037,2.031+-0.264,0.463+-0.021,0.938+-0.014,0.463+-0.021,0.312+-0.019,0.449+-0.008
50,0.675+-0.066,2.174+-0.089,0.422+-0.085,0.93+-0.007,0.422+-0.085,0.298+-0.016,0.424+-0.068
51,0.655+-0.125,2.341+-0.157,0.379+-0.126,0.928+-0.006,0.379+-0.126,0.273+-0.039,0.371+-0.125
52,0.478+-0.035,2.385+-0.149,0.386+-0.117,0.927+-0.008,0.386+-0.117,0.272+-0.029,0.373+-0.124
53,0.477+-0.154,2.282+-0.168,0.42+-0.085,0.931+-0.009,0.42+-0.085,0.283+-0.009,0.411+-0.094
54,0.505+-0.141,2.191+-0.188,0.438+-0.074,0.934+-0.02,0.438+-0.074,0.296+-0.021,0.431+-0.089
55,0.496+-0.15,2.149+-0.258,0.459+-0.032,0.937+-0.028,0.459+-0.032,0.303+-0.025,0.461+-0.028
56,0.414+-0.068,2.126+-0.332,0.471+-0.015,0.937+-0.036,0.471+-0.015,0.298+-0.019,0.464+-0.006
57,0.42+-0.078,2.188+-0.373,0.475+-0.019,0.934+-0.043,0.475+-0.019,0.287+-0.016,0.452+-0.009
58,0.764+-0.446,2.2+-0.416,0.48+-0.044,0.934+-0.042,0.48+-0.044,0.292+-0.021,0.458+-0.04
59,0.387+-0.023,2.195+-0.399,0.488+-0.065,0.938+-0.036,0.488+-0.065,0.314+-0.021,0.479+-0.055
60,0.455+-0.079,2.255+-0.344,0.47+-0.066,0.943+-0.025,0.47+-0.066,0.314+-0.011,0.467+-0.043
61,0.478+-0.013,2.292+-0.358,0.459+-0.068,0.943+-0.02,0.459+-0.068,0.313+-0.011,0.46+-0.041
62,0.448+-0.088,2.239+-0.361,0.464+-0.052,0.942+-0.016,0.464+-0.052,0.322+-0.026,0.47+-0.03
63,0.447+-0.089,2.235+-0.309,0.477+-0.044,0.942+-0.017,0.477+-0.044,0.331+-0.024,0.481+-0.026
64,0.591+-0.046,2.326+-0.277,0.464+-0.048,0.941+-0.02,0.464+-0.048,0.317+-0.038,0.453+-0.042
65,0.493+-0.09,2.391+-0.341,0.452+-0.046,0.937+-0.028,0.452+-0.046,0.312+-0.044,0.434+-0.055
66,0.621+-0.257,2.328+-0.358,0.448+-0.023,0.935+-0.03,0.448+-0.023,0.312+-0.04,0.436+-0.047
67,0.37+-0.095,2.301+-0.389,0.451+-0.023,0.934+-0.029,0.451+-0.023,0.317+-0.049,0.445+-0.047
68,0.453+-0.234,2.364+-0.428,0.465+-0.049,0.929+-0.033,0.465+-0.049,0.318+-0.055,0.444+-0.068
69,0.45+-0.047,2.538+-0.53,0.447+-0.034,0.925+-0.038,0.447+-0.034,0.296+-0.046,0.4+-0.05
70,0.398+-0.141,2.591+-0.653,0.449+-0.014,0.925+-0.037,0.449+-0.014,0.291+-0.045,0.395+-0.042
71,0.488+-0.245,2.508+-0.511,0.452+-0.013,0.931+-0.03,0.452+-0.013,0.298+-0.041,0.401+-0.031
72,0.395+-0.068,2.349+-0.308,0.462+-0.048,0.944+-0.021,0.462+-0.048,0.31+-0.038,0.429+-0.053
73,0.333+-0.138,2.371+-0.392,0.448+-0.051,0.95+-0.016,0.448+-0.051,0.296+-0.053,0.41+-0.076
74,0.366+-0.122,2.457+-0.562,0.459+-0.029,0.949+-0.017,0.459+-0.029,0.288+-0.061,0.412+-0.071
75,0.474+-0.04,2.575+-0.77,0.464+-0.028,0.949+-0.018,0.464+-0.028,0.289+-0.078,0.425+-0.086
76,0.443+-0.282,2.561+-0.604,0.455+-0.045,0.949+-0.014,0.455+-0.045,0.29+-0.069,0.421+-0.078
77,0.504+-0.256,2.384+-0.182,0.461+-0.059,0.949+-0.012,0.461+-0.059,0.315+-0.028,0.454+-0.04
78,0.341+-0.114,2.452+-0.139,0.453+-0.071,0.945+-0.021,0.453+-0.071,0.316+-0.016,0.452+-0.054
79,0.491+-0.136,2.674+-0.526,0.436+-0.046,0.937+-0.037,0.436+-0.046,0.302+-0.034,0.422+-0.048
80,0.387+-0.177,2.852+-0.902,0.431+-0.014,0.925+-0.059,0.431+-0.014,0.288+-0.059,0.403+-0.074
81,0.51+-0.361,2.859+-0.924,0.438+-0.05,0.919+-0.07,0.438+-0.05,0.286+-0.065,0.401+-0.077
82,0.601+-0.259,2.8+-0.812,0.441+-0.064,0.917+-0.077,0.441+-0.064,0.286+-0.058,0.406+-0.08
83,0.646+-0.226,2.689+-0.804,0.422+-0.068,0.923+-0.069,0.422+-0.068,0.286+-0.062,0.397+-0.098
84,0.564+-0.345,2.652+-0.569,0.423+-0.07,0.93+-0.054,0.423+-0.07,0.284+-0.058,0.393+-0.101
85,0.432+-0.176,2.486+-0.39,0.449+-0.05,0.945+-0.027,0.449+-0.05,0.302+-0.042,0.423+-0.069
86,0.322+-0.066,2.45+-0.418,0.467+-0.034,0.954+-0.014,0.467+-0.034,0.296+-0.049,0.437+-0.048
87,0.404+-0.167,2.619+-0.515,0.464+-0.048,0.954+-0.009,0.464+-0.048,0.285+-0.064,0.427+-0.066
88,0.467+-0.294,2.574+-0.408,0.484+-0.035,0.956+-0.005,0.484+-0.035,0.296+-0.057,0.457+-0.055
89,0.412+-0.137,2.456+-0.211,0.498+-0.008,0.955+-0.004,0.498+-0.008,0.314+-0.029,0.482+-0.02
90,0.348+-0.057,2.548+-0.356,0.484+-0.021,0.948+-0.013,0.484+-0.021,0.313+-0.03,0.467+-0.033
91,0.577+-0.131,2.69+-0.573,0.463+-0.016,0.94+-0.029,0.463+-0.016,0.3+-0.03,0.437+-0.053
92,0.389+-0.066,2.796+-0.791,0.448+-0.023,0.93+-0.047,0.448+-0.023,0.3+-0.039,0.419+-0.065
93,0.58+-0.153,2.948+-1.133,0.42+-0.074,0.925+-0.06,0.42+-0.074,0.288+-0.067,0.385+-0.124
94,0.484+-0.364,2.969+-1.234,0.405+-0.088,0.926+-0.057,0.405+-0.088,0.279+-0.075,0.365+-0.141
95,0.404+-0.289,2.816+-0.939,0.408+-0.081,0.93+-0.047,0.408+-0.081,0.279+-0.063,0.365+-0.114
96,0.388+-0.116,2.576+-0.504,0.442+-0.039,0.937+-0.034,0.442+-0.039,0.299+-0.027,0.41+-0.046
97,0.345+-0.095,2.426+-0.372,0.476+-0.027,0.947+-0.02,0.476+-0.027,0.311+-0.014,0.454+-0.036
98,0.373+-0.245,2.365+-0.421,0.484+-0.012,0.953+-0.016,0.484+-0.012,0.312+-0.032,0.466+-0.012
99,0.506+-0.148,2.481+-0.636,0.467+-0.024,0.95+-0.021,0.467+-0.024,0.295+-0.054,0.446+-0.05
