epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
53,0.001+-0.001,1.248+-0.09,0.643+-0.004,0.971+-0.009,0.643+-0.004,0.435+-0.014,0.624+-0.006
54,0.001+-0.001,1.245+-0.08,0.643+-0.001,0.971+-0.009,0.643+-0.001,0.441+-0.014,0.625+-0.004
55,0.001+-0.0,1.245+-0.089,0.644+-0.002,0.971+-0.01,0.644+-0.002,0.445+-0.018,0.626+-0.006
56,0.001+-0.0,1.255+-0.1,0.643+-0.004,0.971+-0.01,0.643+-0.004,0.444+-0.018,0.625+-0.008
57,0.001+-0.0,1.257+-0.104,0.643+-0.003,0.971+-0.01,0.643+-0.003,0.439+-0.012,0.624+-0.006
58,0.0+-0.001,1.256+-0.11,0.642+-0.004,0.971+-0.01,0.642+-0.004,0.437+-0.013,0.624+-0.007
59,0.001+-0.001,1.262+-0.114,0.642+-0.005,0.971+-0.01,0.642+-0.005,0.433+-0.014,0.623+-0.008
60,0.001+-0.0,1.259+-0.103,0.642+-0.001,0.972+-0.009,0.642+-0.001,0.43+-0.013,0.622+-0.004
61,0.001+-0.0,1.259+-0.114,0.641+-0.004,0.971+-0.01,0.641+-0.004,0.433+-0.013,0.621+-0.006
62,0.001+-0.001,1.256+-0.101,0.642+-0.004,0.971+-0.011,0.642+-0.004,0.434+-0.013,0.623+-0.006
63,0.001+-0.001,1.259+-0.115,0.641+-0.003,0.972+-0.01,0.641+-0.003,0.434+-0.018,0.621+-0.006
64,0.001+-0.001,1.256+-0.112,0.642+-0.004,0.971+-0.01,0.642+-0.004,0.437+-0.017,0.623+-0.006
65,0.001+-0.001,1.259+-0.109,0.64+-0.003,0.971+-0.01,0.64+-0.003,0.432+-0.016,0.62+-0.006
66,0.001+-0.001,1.263+-0.121,0.642+-0.003,0.971+-0.011,0.642+-0.003,0.435+-0.011,0.623+-0.007
67,0.0+-0.001,1.266+-0.127,0.644+-0.004,0.971+-0.01,0.644+-0.004,0.436+-0.015,0.624+-0.008
68,0.0+-0.001,1.273+-0.135,0.642+-0.005,0.971+-0.011,0.642+-0.005,0.431+-0.013,0.622+-0.009
69,0.001+-0.001,1.279+-0.142,0.639+-0.006,0.972+-0.01,0.639+-0.006,0.429+-0.012,0.619+-0.01
70,0.001+-0.0,1.281+-0.118,0.64+-0.004,0.972+-0.01,0.64+-0.004,0.434+-0.005,0.62+-0.006
71,0.001+-0.001,1.277+-0.098,0.642+-0.003,0.971+-0.01,0.642+-0.003,0.436+-0.007,0.622+-0.004
72,0.001+-0.0,1.277+-0.096,0.64+-0.002,0.972+-0.009,0.64+-0.002,0.434+-0.004,0.621+-0.002
73,0.0+-0.001,1.283+-0.086,0.643+-0.001,0.972+-0.01,0.643+-0.001,0.429+-0.005,0.622+-0.003
74,0.0+-0.001,1.277+-0.083,0.642+-0.003,0.971+-0.01,0.642+-0.003,0.432+-0.006,0.621+-0.006
75,0.0+-0.001,1.276+-0.102,0.642+-0.003,0.971+-0.009,0.642+-0.003,0.433+-0.004,0.622+-0.005
76,0.0+-0.0,1.276+-0.099,0.641+-0.001,0.971+-0.01,0.641+-0.001,0.433+-0.009,0.621+-0.005
77,0.001+-0.001,1.281+-0.107,0.64+-0.002,0.972+-0.01,0.64+-0.002,0.426+-0.013,0.619+-0.004
78,0.001+-0.001,1.282+-0.096,0.641+-0.003,0.972+-0.01,0.641+-0.003,0.43+-0.007,0.62+-0.006
79,0.001+-0.001,1.281+-0.096,0.64+-0.003,0.971+-0.01,0.64+-0.003,0.428+-0.011,0.62+-0.006
80,0.0+-0.001,1.275+-0.098,0.642+-0.004,0.972+-0.01,0.642+-0.004,0.431+-0.009,0.622+-0.007
81,0.0+-0.001,1.276+-0.105,0.642+-0.003,0.972+-0.01,0.642+-0.003,0.43+-0.013,0.622+-0.006
82,0.001+-0.001,1.267+-0.108,0.644+-0.003,0.971+-0.01,0.644+-0.003,0.436+-0.008,0.625+-0.006
83,0.001+-0.001,1.27+-0.098,0.645+-0.002,0.972+-0.011,0.645+-0.002,0.437+-0.004,0.625+-0.005
84,0.001+-0.001,1.269+-0.102,0.643+-0.001,0.971+-0.009,0.643+-0.001,0.434+-0.008,0.624+-0.004
85,0.001+-0.001,1.27+-0.101,0.645+-0.004,0.971+-0.01,0.645+-0.004,0.437+-0.011,0.625+-0.006
86,0.0+-0.001,1.277+-0.097,0.646+-0.004,0.972+-0.01,0.646+-0.004,0.438+-0.006,0.625+-0.007
87,0.0+-0.0,1.276+-0.106,0.646+-0.001,0.971+-0.011,0.646+-0.001,0.441+-0.008,0.626+-0.004
88,0.0+-0.0,1.277+-0.116,0.644+-0.004,0.971+-0.011,0.644+-0.004,0.436+-0.015,0.623+-0.007
89,0.001+-0.001,1.282+-0.114,0.645+-0.002,0.971+-0.011,0.645+-0.002,0.434+-0.011,0.624+-0.005
90,0.0+-0.001,1.286+-0.133,0.643+-0.003,0.972+-0.011,0.643+-0.003,0.433+-0.012,0.623+-0.005
91,0.0+-0.001,1.29+-0.129,0.643+-0.004,0.972+-0.011,0.643+-0.004,0.431+-0.013,0.622+-0.008
92,0.0+-0.001,1.3+-0.122,0.643+-0.002,0.972+-0.011,0.643+-0.002,0.424+-0.01,0.621+-0.005
93,0.0+-0.001,1.293+-0.117,0.643+-0.004,0.972+-0.01,0.643+-0.004,0.425+-0.006,0.621+-0.003
94,0.0+-0.001,1.291+-0.119,0.641+-0.003,0.972+-0.01,0.641+-0.003,0.429+-0.01,0.62+-0.004
95,0.0+-0.001,1.29+-0.109,0.642+-0.002,0.971+-0.011,0.642+-0.002,0.43+-0.001,0.62+-0.003
96,0.0+-0.001,1.295+-0.101,0.64+-0.002,0.971+-0.011,0.64+-0.002,0.425+-0.003,0.618+-0.002
97,0.0+-0.001,1.293+-0.105,0.641+-0.002,0.972+-0.01,0.641+-0.002,0.426+-0.006,0.62+-0.002
98,0.0+-0.001,1.299+-0.106,0.64+-0.003,0.972+-0.009,0.64+-0.003,0.423+-0.006,0.618+-0.007
99,0.001+-0.001,1.296+-0.098,0.64+-0.001,0.971+-0.011,0.64+-0.001,0.422+-0.003,0.618+-0.005
