epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
25,0.145+-0.036,1.31+-0.004,0.647+-0.013,0.981+-0.001,0.647+-0.013,0.56+-0.019,0.64+-0.013
26,0.131+-0.047,1.478+-0.226,0.605+-0.029,0.98+-0.004,0.605+-0.029,0.536+-0.031,0.6+-0.033
27,0.133+-0.036,1.496+-0.116,0.621+-0.009,0.978+-0.003,0.621+-0.009,0.536+-0.024,0.616+-0.007
28,0.107+-0.021,1.467+-0.196,0.622+-0.023,0.981+-0.002,0.622+-0.023,0.555+-0.027,0.621+-0.023
29,0.096+-0.009,1.484+-0.129,0.624+-0.026,0.981+-0.003,0.624+-0.026,0.553+-0.022,0.62+-0.025
30,0.091+-0.009,1.601+-0.133,0.612+-0.02,0.977+-0.008,0.612+-0.02,0.529+-0.014,0.599+-0.036
31,0.08+-0.017,1.52+-0.122,0.641+-0.009,0.976+-0.002,0.641+-0.009,0.545+-0.016,0.634+-0.006
32,0.064+-0.016,1.54+-0.086,0.638+-0.003,0.977+-0.005,0.638+-0.003,0.553+-0.023,0.632+-0.003
33,0.05+-0.016,1.623+-0.026,0.65+-0.006,0.98+-0.001,0.65+-0.006,0.561+-0.029,0.644+-0.011
34,0.042+-0.005,1.59+-0.072,0.645+-0.008,0.979+-0.004,0.645+-0.008,0.561+-0.024,0.64+-0.006
35,0.044+-0.012,1.742+-0.18,0.638+-0.023,0.979+-0.004,0.638+-0.023,0.542+-0.061,0.629+-0.03
36,0.048+-0.012,1.68+-0.056,0.631+-0.012,0.977+-0.002,0.631+-0.012,0.566+-0.022,0.627+-0.01
37,0.034+-0.006,1.711+-0.123,0.635+-0.018,0.979+-0.003,0.635+-0.018,0.553+-0.024,0.631+-0.017
38,0.031+-0.007,1.764+-0.06,0.65+-0.003,0.977+-0.002,0.65+-0.003,0.558+-0.01,0.645+-0.001
39,0.027+-0.002,1.731+-0.124,0.639+-0.017,0.978+-0.004,0.639+-0.017,0.566+-0.017,0.636+-0.017
40,0.029+-0.006,1.846+-0.066,0.651+-0.01,0.977+-0.002,0.651+-0.01,0.547+-0.008,0.645+-0.012
41,0.027+-0.013,1.871+-0.115,0.651+-0.017,0.975+-0.003,0.651+-0.017,0.564+-0.028,0.643+-0.011
42,0.029+-0.008,1.885+-0.019,0.649+-0.003,0.976+-0.004,0.649+-0.003,0.557+-0.022,0.643+-0.004
43,0.021+-0.004,1.898+-0.131,0.642+-0.006,0.975+-0.003,0.642+-0.006,0.547+-0.023,0.635+-0.012
44,0.02+-0.006,1.918+-0.049,0.65+-0.014,0.974+-0.002,0.65+-0.014,0.557+-0.024,0.644+-0.014
45,0.018+-0.008,1.916+-0.047,0.637+-0.022,0.975+-0.006,0.637+-0.022,0.541+-0.017,0.631+-0.021
46,0.018+-0.006,1.877+-0.056,0.65+-0.017,0.975+-0.002,0.65+-0.017,0.557+-0.007,0.646+-0.014
47,0.02+-0.01,1.851+-0.044,0.649+-0.008,0.975+-0.001,0.649+-0.008,0.545+-0.012,0.644+-0.007
48,0.018+-0.009,1.925+-0.082,0.641+-0.009,0.973+-0.003,0.641+-0.009,0.551+-0.023,0.634+-0.008
49,0.013+-0.006,1.944+-0.049,0.654+-0.007,0.972+-0.004,0.654+-0.007,0.545+-0.019,0.645+-0.007
50,0.01+-0.005,1.934+-0.068,0.658+-0.005,0.974+-0.001,0.658+-0.005,0.564+-0.027,0.652+-0.006
51,0.009+-0.006,1.91+-0.082,0.651+-0.015,0.974+-0.002,0.651+-0.015,0.563+-0.012,0.646+-0.013
52,0.008+-0.005,1.899+-0.115,0.66+-0.006,0.974+-0.004,0.66+-0.006,0.553+-0.011,0.653+-0.005
53,0.007+-0.004,1.913+-0.038,0.657+-0.014,0.974+-0.003,0.657+-0.014,0.556+-0.001,0.652+-0.014
54,0.006+-0.003,2.017+-0.03,0.656+-0.008,0.974+-0.004,0.656+-0.008,0.555+-0.009,0.648+-0.006
55,0.004+-0.002,1.997+-0.088,0.66+-0.005,0.974+-0.003,0.66+-0.005,0.555+-0.014,0.652+-0.006
56,0.004+-0.002,1.933+-0.093,0.652+-0.012,0.973+-0.001,0.652+-0.012,0.557+-0.009,0.648+-0.009
57,0.004+-0.001,1.975+-0.032,0.649+-0.006,0.974+-0.005,0.649+-0.006,0.55+-0.014,0.643+-0.009
58,0.003+-0.001,2.04+-0.07,0.658+-0.003,0.975+-0.003,0.658+-0.003,0.558+-0.013,0.653+-0.003
59,0.004+-0.001,2.087+-0.163,0.653+-0.015,0.973+-0.002,0.653+-0.015,0.549+-0.012,0.645+-0.013
60,0.004+-0.003,2.073+-0.06,0.653+-0.012,0.972+-0.003,0.653+-0.012,0.558+-0.013,0.647+-0.009
61,0.005+-0.003,2.197+-0.17,0.653+-0.012,0.972+-0.002,0.653+-0.012,0.534+-0.011,0.644+-0.013
62,0.004+-0.003,2.109+-0.078,0.658+-0.008,0.973+-0.002,0.658+-0.008,0.556+-0.014,0.651+-0.006
63,0.003+-0.002,2.092+-0.088,0.652+-0.014,0.972+-0.002,0.652+-0.014,0.551+-0.01,0.645+-0.013
64,0.003+-0.002,2.082+-0.098,0.655+-0.01,0.971+-0.002,0.655+-0.01,0.553+-0.016,0.648+-0.011
65,0.002+-0.001,2.03+-0.045,0.657+-0.016,0.975+-0.002,0.657+-0.016,0.557+-0.01,0.65+-0.016
66,0.002+-0.002,2.133+-0.092,0.654+-0.01,0.973+-0.002,0.654+-0.01,0.554+-0.024,0.646+-0.011
67,0.003+-0.002,2.158+-0.142,0.649+-0.01,0.973+-0.002,0.649+-0.01,0.556+-0.021,0.642+-0.008
68,0.002+-0.001,2.142+-0.164,0.649+-0.007,0.972+-0.004,0.649+-0.007,0.559+-0.018,0.642+-0.006
69,0.002+-0.002,2.138+-0.085,0.657+-0.004,0.973+-0.0,0.657+-0.004,0.564+-0.017,0.65+-0.003
70,0.002+-0.001,2.18+-0.064,0.652+-0.009,0.972+-0.002,0.652+-0.009,0.552+-0.005,0.646+-0.008
71,0.002+-0.001,2.146+-0.107,0.658+-0.006,0.972+-0.002,0.658+-0.006,0.549+-0.007,0.651+-0.006
72,0.001+-0.001,2.151+-0.071,0.665+-0.009,0.973+-0.004,0.665+-0.009,0.56+-0.01,0.657+-0.009
73,0.001+-0.001,2.15+-0.032,0.657+-0.005,0.972+-0.002,0.657+-0.005,0.556+-0.02,0.65+-0.003
74,0.001+-0.001,2.203+-0.005,0.658+-0.002,0.973+-0.003,0.658+-0.002,0.552+-0.014,0.649+-0.002
75,0.001+-0.001,2.199+-0.025,0.66+-0.007,0.972+-0.002,0.66+-0.007,0.549+-0.016,0.652+-0.008
76,0.001+-0.001,2.178+-0.052,0.657+-0.005,0.972+-0.002,0.657+-0.005,0.551+-0.021,0.648+-0.004
77,0.001+-0.001,2.174+-0.055,0.659+-0.005,0.973+-0.001,0.659+-0.005,0.557+-0.01,0.653+-0.004
78,0.0+-0.001,2.118+-0.061,0.66+-0.006,0.975+-0.002,0.66+-0.006,0.56+-0.007,0.654+-0.006
79,0.0+-0.001,2.185+-0.085,0.66+-0.008,0.973+-0.001,0.66+-0.008,0.542+-0.018,0.651+-0.008
80,0.0+-0.001,2.165+-0.078,0.661+-0.006,0.974+-0.003,0.661+-0.006,0.552+-0.007,0.653+-0.006
81,0.0+-0.0,2.173+-0.106,0.664+-0.008,0.973+-0.002,0.664+-0.008,0.556+-0.01,0.657+-0.006
82,0.0+-0.0,2.17+-0.055,0.662+-0.01,0.973+-0.001,0.662+-0.01,0.556+-0.006,0.655+-0.009
83,0.0+-0.0,2.201+-0.087,0.659+-0.006,0.974+-0.003,0.659+-0.006,0.544+-0.008,0.651+-0.006
84,0.0+-0.001,2.179+-0.062,0.662+-0.003,0.973+-0.003,0.662+-0.003,0.554+-0.007,0.655+-0.004
85,0.0+-0.001,2.172+-0.062,0.66+-0.004,0.974+-0.002,0.66+-0.004,0.555+-0.007,0.654+-0.004
86,0.0+-0.0,2.175+-0.049,0.662+-0.007,0.974+-0.002,0.662+-0.007,0.556+-0.006,0.655+-0.007
87,0.0+-0.0,2.159+-0.057,0.664+-0.003,0.973+-0.003,0.664+-0.003,0.558+-0.01,0.657+-0.004
88,0.0+-0.0,2.148+-0.05,0.662+-0.005,0.973+-0.001,0.662+-0.005,0.562+-0.01,0.656+-0.005
89,0.0+-0.0,2.168+-0.069,0.665+-0.007,0.974+-0.001,0.665+-0.007,0.56+-0.008,0.658+-0.005
90,0.0+-0.0,2.149+-0.07,0.666+-0.007,0.974+-0.003,0.666+-0.007,0.565+-0.004,0.66+-0.005
91,0.0+-0.0,2.185+-0.09,0.663+-0.004,0.973+-0.002,0.663+-0.004,0.556+-0.013,0.655+-0.003
92,0.0+-0.0,2.192+-0.056,0.662+-0.006,0.974+-0.002,0.662+-0.006,0.556+-0.008,0.655+-0.005
93,0.0+-0.0,2.185+-0.067,0.663+-0.003,0.973+-0.002,0.663+-0.003,0.564+-0.02,0.656+-0.002
94,0.0+-0.0,2.157+-0.082,0.661+-0.004,0.973+-0.001,0.661+-0.004,0.56+-0.012,0.655+-0.004
95,0.001+-0.001,2.182+-0.071,0.661+-0.01,0.974+-0.002,0.661+-0.01,0.563+-0.011,0.654+-0.009
96,0.0+-0.001,2.213+-0.114,0.661+-0.013,0.975+-0.002,0.661+-0.013,0.559+-0.002,0.654+-0.013
97,0.0+-0.001,2.206+-0.086,0.662+-0.015,0.974+-0.001,0.662+-0.015,0.558+-0.006,0.656+-0.013
98,0.0+-0.0,2.198+-0.084,0.663+-0.011,0.974+-0.002,0.663+-0.011,0.562+-0.005,0.656+-0.01
99,0.0+-0.0,2.194+-0.081,0.665+-0.012,0.974+-0.001,0.665+-0.012,0.563+-0.008,0.657+-0.011
