epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.476,0.464,0.174,0.128,"[0.109, 0.267, 0.09, 0.318, 0.084, 0.194, 0.288, 0.144, 0.14, 0.108]"
01,0.270,0.357,0.165,0.120,"[0.104, 0.264, 0.067, 0.305, 0.065, 0.192, 0.273, 0.143, 0.135, 0.107]"
02,0.299,0.302,0.157,0.109,"[0.101, 0.26, 0.048, 0.294, 0.054, 0.19, 0.257, 0.142, 0.129, 0.097]"
03,0.310,0.298,0.158,0.106,"[0.103, 0.263, 0.044, 0.295, 0.054, 0.193, 0.254, 0.145, 0.13, 0.095]"
04,0.307,0.313,0.164,0.110,"[0.104, 0.274, 0.044, 0.317, 0.055, 0.219, 0.253, 0.146, 0.132, 0.097]"
05,0.310,0.306,0.164,0.110,"[0.104, 0.263, 0.044, 0.312, 0.055, 0.245, 0.247, 0.143, 0.133, 0.098]"
06,0.292,0.295,0.159,0.107,"[0.103, 0.255, 0.044, 0.299, 0.055, 0.21, 0.246, 0.144, 0.133, 0.098]"
07,0.288,0.300,0.161,0.108,"[0.101, 0.253, 0.044, 0.306, 0.055, 0.188, 0.246, 0.183, 0.133, 0.098]"
08,0.268,0.314,0.165,0.111,"[0.097, 0.256, 0.044, 0.328, 0.055, 0.187, 0.244, 0.206, 0.132, 0.098]"
09,0.255,0.309,0.160,0.110,"[0.107, 0.254, 0.044, 0.317, 0.055, 0.191, 0.244, 0.163, 0.131, 0.096]"
10,0.258,0.294,0.154,0.105,"[0.105, 0.247, 0.044, 0.291, 0.055, 0.197, 0.241, 0.138, 0.13, 0.095]"
11,0.237,0.291,0.152,0.103,"[0.097, 0.244, 0.044, 0.285, 0.055, 0.189, 0.235, 0.14, 0.131, 0.1]"
12,0.237,0.301,0.155,0.106,"[0.102, 0.245, 0.044, 0.288, 0.055, 0.187, 0.234, 0.144, 0.139, 0.115]"
13,0.241,0.309,0.156,0.108,"[0.104, 0.246, 0.044, 0.281, 0.055, 0.186, 0.238, 0.143, 0.145, 0.122]"
14,0.246,0.305,0.155,0.107,"[0.104, 0.241, 0.044, 0.285, 0.055, 0.188, 0.24, 0.137, 0.14, 0.116]"
15,0.241,0.295,0.150,0.102,"[0.099, 0.233, 0.044, 0.28, 0.055, 0.189, 0.234, 0.132, 0.132, 0.101]"
16,0.229,0.291,0.146,0.098,"[0.093, 0.229, 0.044, 0.271, 0.055, 0.182, 0.228, 0.133, 0.129, 0.095]"
17,0.234,0.292,0.146,0.097,"[0.101, 0.229, 0.044, 0.272, 0.055, 0.18, 0.227, 0.129, 0.13, 0.095]"
18,0.230,0.294,0.147,0.097,"[0.092, 0.235, 0.044, 0.285, 0.055, 0.181, 0.224, 0.128, 0.13, 0.095]"
19,0.225,0.294,0.146,0.095,"[0.099, 0.227, 0.044, 0.272, 0.055, 0.186, 0.224, 0.131, 0.13, 0.095]"
20,0.226,0.294,0.145,0.092,"[0.101, 0.218, 0.044, 0.275, 0.055, 0.179, 0.223, 0.132, 0.13, 0.095]"
21,0.225,0.291,0.143,0.092,"[0.097, 0.214, 0.044, 0.271, 0.055, 0.176, 0.223, 0.128, 0.129, 0.095]"
22,0.223,0.290,0.142,0.093,"[0.092, 0.217, 0.044, 0.269, 0.055, 0.174, 0.223, 0.125, 0.129, 0.095]"
23,0.222,0.291,0.142,0.093,"[0.097, 0.214, 0.044, 0.267, 0.055, 0.174, 0.225, 0.123, 0.129, 0.096]"
24,0.222,0.290,0.141,0.093,"[0.091, 0.212, 0.044, 0.265, 0.055, 0.175, 0.223, 0.123, 0.128, 0.096]"
25,0.220,0.290,0.141,0.092,"[0.096, 0.211, 0.044, 0.263, 0.055, 0.176, 0.222, 0.123, 0.129, 0.095]"
26,0.219,0.290,0.141,0.091,"[0.096, 0.209, 0.044, 0.267, 0.055, 0.172, 0.226, 0.121, 0.129, 0.094]"
27,0.215,0.289,0.141,0.091,"[0.092, 0.214, 0.044, 0.262, 0.055, 0.171, 0.225, 0.122, 0.128, 0.094]"
28,0.218,0.287,0.140,0.090,"[0.094, 0.207, 0.044, 0.261, 0.055, 0.173, 0.221, 0.123, 0.129, 0.095]"
