epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.313,0.227,0.112,0.067,"[0.061, 0.154, 0.044, 0.196, 0.058, 0.133, 0.181, 0.093, 0.108, 0.095]"
01,0.224,0.220,0.111,0.067,"[0.055, 0.161, 0.037, 0.204, 0.049, 0.147, 0.186, 0.09, 0.101, 0.081]"
02,0.217,0.215,0.105,0.062,"[0.059, 0.14, 0.032, 0.19, 0.046, 0.123, 0.173, 0.107, 0.101, 0.076]"
03,0.214,0.214,0.101,0.060,"[0.056, 0.14, 0.032, 0.186, 0.044, 0.128, 0.163, 0.09, 0.099, 0.074]"
04,0.214,0.212,0.100,0.059,"[0.052, 0.141, 0.033, 0.189, 0.043, 0.124, 0.159, 0.089, 0.098, 0.073]"
05,0.213,0.216,0.103,0.061,"[0.054, 0.151, 0.03, 0.206, 0.042, 0.121, 0.162, 0.088, 0.101, 0.07]"
06,0.213,0.224,0.109,0.064,"[0.052, 0.158, 0.032, 0.228, 0.043, 0.124, 0.193, 0.091, 0.098, 0.075]"
07,0.214,0.216,0.101,0.060,"[0.052, 0.138, 0.031, 0.198, 0.042, 0.125, 0.163, 0.089, 0.099, 0.071]"
08,0.213,0.218,0.103,0.062,"[0.052, 0.166, 0.031, 0.185, 0.043, 0.127, 0.159, 0.088, 0.104, 0.072]"
09,0.212,0.212,0.098,0.058,"[0.055, 0.133, 0.031, 0.181, 0.042, 0.121, 0.158, 0.089, 0.098, 0.072]"
10,0.211,0.212,0.098,0.058,"[0.051, 0.134, 0.031, 0.18, 0.043, 0.122, 0.158, 0.091, 0.099, 0.071]"
11,0.209,0.213,0.098,0.059,"[0.051, 0.133, 0.03, 0.18, 0.042, 0.129, 0.159, 0.088, 0.1, 0.07]"
12,0.212,0.220,0.104,0.061,"[0.052, 0.146, 0.03, 0.182, 0.041, 0.131, 0.196, 0.088, 0.098, 0.07]"
13,0.211,0.221,0.104,0.061,"[0.054, 0.138, 0.03, 0.209, 0.042, 0.12, 0.184, 0.099, 0.1, 0.069]"
14,0.211,0.220,0.101,0.059,"[0.05, 0.144, 0.03, 0.194, 0.042, 0.122, 0.161, 0.09, 0.102, 0.072]"
15,0.211,0.212,0.098,0.057,"[0.052, 0.135, 0.03, 0.182, 0.042, 0.12, 0.16, 0.089, 0.099, 0.069]"
16,0.210,0.233,0.113,0.068,"[0.053, 0.2, 0.031, 0.194, 0.043, 0.122, 0.209, 0.103, 0.1, 0.074]"
17,0.211,0.216,0.101,0.059,"[0.051, 0.131, 0.03, 0.187, 0.042, 0.126, 0.174, 0.106, 0.098, 0.069]"
18,0.207,0.214,0.099,0.059,"[0.051, 0.131, 0.03, 0.187, 0.042, 0.13, 0.158, 0.089, 0.099, 0.07]"
19,0.207,0.214,0.099,0.058,"[0.051, 0.144, 0.032, 0.18, 0.042, 0.12, 0.161, 0.088, 0.098, 0.069]"
20,0.209,0.213,0.099,0.058,"[0.051, 0.132, 0.03, 0.185, 0.042, 0.128, 0.158, 0.089, 0.099, 0.07]"
21,0.208,0.218,0.103,0.061,"[0.052, 0.14, 0.031, 0.182, 0.041, 0.122, 0.193, 0.1, 0.099, 0.069]"
22,0.209,0.214,0.099,0.058,"[0.051, 0.132, 0.032, 0.188, 0.043, 0.128, 0.158, 0.089, 0.099, 0.071]"
23,0.211,0.214,0.099,0.058,"[0.052, 0.133, 0.031, 0.182, 0.041, 0.124, 0.161, 0.094, 0.101, 0.068]"
24,0.209,0.214,0.097,0.057,"[0.051, 0.13, 0.032, 0.179, 0.042, 0.122, 0.158, 0.089, 0.099, 0.071]"
25,0.212,0.212,0.097,0.057,"[0.053, 0.132, 0.031, 0.179, 0.042, 0.12, 0.158, 0.09, 0.097, 0.068]"
26,0.209,0.216,0.101,0.060,"[0.053, 0.145, 0.03, 0.182, 0.041, 0.131, 0.166, 0.092, 0.1, 0.069]"
27,0.208,0.215,0.100,0.059,"[0.054, 0.141, 0.031, 0.182, 0.042, 0.12, 0.168, 0.091, 0.099, 0.069]"
28,0.207,0.231,0.109,0.065,"[0.057, 0.133, 0.03, 0.234, 0.042, 0.124, 0.209, 0.09, 0.099, 0.071]"
29,0.208,0.215,0.100,0.058,"[0.051, 0.134, 0.032, 0.188, 0.043, 0.127, 0.167, 0.089, 0.099, 0.068]"
30,0.209,0.216,0.100,0.059,"[0.055, 0.146, 0.031, 0.191, 0.041, 0.12, 0.158, 0.091, 0.099, 0.067]"
31,0.208,0.219,0.101,0.059,"[0.052, 0.158, 0.032, 0.182, 0.042, 0.121, 0.166, 0.09, 0.098, 0.069]"
32,0.211,0.217,0.100,0.058,"[0.053, 0.132, 0.031, 0.182, 0.042, 0.128, 0.179, 0.089, 0.1, 0.07]"
33,0.207,0.213,0.098,0.058,"[0.053, 0.132, 0.031, 0.182, 0.041, 0.122, 0.162, 0.089, 0.1, 0.069]"
34,0.207,0.213,0.098,0.057,"[0.051, 0.133, 0.03, 0.18, 0.042, 0.125, 0.157, 0.089, 0.099, 0.07]"
35,0.208,0.213,0.098,0.057,"[0.052, 0.136, 0.031, 0.182, 0.042, 0.12, 0.158, 0.088, 0.1, 0.07]"
36,0.207,0.217,0.102,0.060,"[0.051, 0.142, 0.03, 0.192, 0.042, 0.137, 0.169, 0.088, 0.099, 0.068]"
37,0.207,0.219,0.102,0.059,"[0.052, 0.138, 0.032, 0.215, 0.042, 0.12, 0.163, 0.089, 0.099, 0.067]"
38,0.209,0.216,0.100,0.059,"[0.055, 0.145, 0.031, 0.181, 0.041, 0.135, 0.159, 0.088, 0.1, 0.069]"
39,0.208,0.218,0.101,0.059,"[0.054, 0.157, 0.032, 0.184, 0.042, 0.121, 0.163, 0.089, 0.099, 0.07]"
40,0.211,0.215,0.099,0.058,"[0.051, 0.141, 0.03, 0.189, 0.041, 0.121, 0.159, 0.095, 0.099, 0.067]"
41,0.207,0.214,0.098,0.057,"[0.053, 0.138, 0.031, 0.183, 0.041, 0.122, 0.157, 0.089, 0.102, 0.068]"
42,0.206,0.214,0.098,0.058,"[0.051, 0.137, 0.03, 0.179, 0.041, 0.123, 0.159, 0.088, 0.1, 0.069]"
43,0.207,0.222,0.101,0.060,"[0.051, 0.144, 0.032, 0.184, 0.042, 0.126, 0.173, 0.09, 0.101, 0.07]"
44,0.210,0.215,0.098,0.056,"[0.052, 0.134, 0.03, 0.187, 0.041, 0.122, 0.16, 0.089, 0.099, 0.067]"
45,0.208,0.214,0.098,0.057,"[0.055, 0.132, 0.032, 0.18, 0.041, 0.121, 0.159, 0.089, 0.102, 0.071]"
46,0.207,0.216,0.100,0.059,"[0.054, 0.136, 0.031, 0.191, 0.042, 0.127, 0.159, 0.09, 0.1, 0.071]"
