epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.484,0.467,0.179,0.131,"[0.138, 0.267, 0.087, 0.332, 0.09, 0.193, 0.293, 0.142, 0.138, 0.112]"
01,0.270,0.370,0.174,0.126,"[0.161, 0.264, 0.065, 0.326, 0.076, 0.19, 0.277, 0.142, 0.136, 0.105]"
02,0.302,0.314,0.167,0.115,"[0.19, 0.258, 0.047, 0.306, 0.057, 0.186, 0.252, 0.144, 0.13, 0.096]"
03,0.288,0.368,0.158,0.105,"[0.152, 0.254, 0.044, 0.281, 0.053, 0.179, 0.243, 0.151, 0.131, 0.096]"
04,0.272,0.443,0.164,0.105,"[0.214, 0.245, 0.044, 0.283, 0.054, 0.168, 0.242, 0.154, 0.132, 0.098]"
05,0.282,0.557,0.196,0.120,"[0.472, 0.246, 0.044, 0.359, 0.055, 0.164, 0.24, 0.152, 0.133, 0.099]"
06,0.272,0.556,0.194,0.118,"[0.469, 0.242, 0.044, 0.355, 0.055, 0.165, 0.233, 0.146, 0.133, 0.099]"
07,0.247,0.425,0.169,0.102,"[0.271, 0.242, 0.044, 0.303, 0.055, 0.17, 0.234, 0.143, 0.133, 0.099]"
08,0.245,0.414,0.158,0.096,"[0.169, 0.24, 0.044, 0.288, 0.055, 0.177, 0.233, 0.138, 0.132, 0.099]"
09,0.240,0.366,0.163,0.098,"[0.183, 0.283, 0.044, 0.312, 0.055, 0.173, 0.227, 0.13, 0.13, 0.098]"
10,0.218,0.343,0.152,0.091,"[0.099, 0.272, 0.044, 0.294, 0.055, 0.168, 0.236, 0.127, 0.129, 0.097]"
11,0.212,0.346,0.150,0.091,"[0.101, 0.226, 0.044, 0.3, 0.055, 0.17, 0.245, 0.127, 0.132, 0.095]"
12,0.217,0.318,0.146,0.091,"[0.094, 0.222, 0.044, 0.279, 0.055, 0.169, 0.244, 0.124, 0.133, 0.096]"
13,0.217,0.291,0.146,0.091,"[0.114, 0.228, 0.044, 0.274, 0.055, 0.165, 0.235, 0.117, 0.13, 0.1]"
14,0.206,0.286,0.149,0.091,"[0.126, 0.238, 0.044, 0.289, 0.055, 0.163, 0.225, 0.109, 0.128, 0.106]"
15,0.202,0.279,0.144,0.087,"[0.102, 0.235, 0.044, 0.282, 0.055, 0.162, 0.223, 0.106, 0.128, 0.105]"
16,0.197,0.271,0.140,0.084,"[0.097, 0.226, 0.044, 0.258, 0.055, 0.163, 0.226, 0.105, 0.129, 0.101]"
17,0.197,0.265,0.140,0.083,"[0.099, 0.218, 0.044, 0.259, 0.055, 0.168, 0.227, 0.105, 0.128, 0.095]"
18,0.192,0.261,0.136,0.079,"[0.09, 0.212, 0.041, 0.266, 0.055, 0.154, 0.216, 0.103, 0.128, 0.092]"
19,0.188,0.262,0.137,0.079,"[0.092, 0.213, 0.041, 0.267, 0.055, 0.153, 0.217, 0.11, 0.128, 0.092]"
20,0.189,0.259,0.137,0.079,"[0.092, 0.195, 0.062, 0.263, 0.055, 0.154, 0.221, 0.107, 0.127, 0.091]"
21,0.183,0.260,0.136,0.078,"[0.089, 0.195, 0.065, 0.264, 0.055, 0.151, 0.218, 0.105, 0.127, 0.091]"
22,0.186,0.260,0.136,0.079,"[0.089, 0.207, 0.068, 0.265, 0.055, 0.148, 0.213, 0.103, 0.127, 0.09]"
23,0.179,0.258,0.137,0.079,"[0.088, 0.217, 0.067, 0.266, 0.055, 0.148, 0.211, 0.101, 0.126, 0.089]"
24,0.182,0.259,0.135,0.078,"[0.092, 0.212, 0.048, 0.268, 0.055, 0.149, 0.213, 0.101, 0.127, 0.088]"
25,0.178,0.268,0.136,0.079,"[0.093, 0.211, 0.038, 0.28, 0.055, 0.149, 0.221, 0.103, 0.127, 0.088]"
26,0.176,0.270,0.136,0.078,"[0.088, 0.196, 0.043, 0.295, 0.055, 0.148, 0.22, 0.103, 0.127, 0.088]"
27,0.176,0.249,0.132,0.076,"[0.096, 0.189, 0.042, 0.27, 0.055, 0.145, 0.205, 0.103, 0.126, 0.087]"
28,0.174,0.253,0.138,0.081,"[0.142, 0.182, 0.043, 0.286, 0.055, 0.146, 0.204, 0.102, 0.126, 0.092]"
29,0.170,0.252,0.137,0.079,"[0.119, 0.205, 0.04, 0.275, 0.055, 0.147, 0.207, 0.106, 0.125, 0.088]"
30,0.176,0.249,0.136,0.080,"[0.113, 0.187, 0.039, 0.268, 0.054, 0.155, 0.204, 0.111, 0.136, 0.087]"
31,0.172,0.252,0.140,0.082,"[0.143, 0.193, 0.044, 0.273, 0.054, 0.147, 0.216, 0.108, 0.125, 0.091]"
32,0.169,0.254,0.137,0.080,"[0.098, 0.199, 0.04, 0.267, 0.054, 0.161, 0.222, 0.109, 0.128, 0.087]"
33,0.169,0.250,0.136,0.081,"[0.119, 0.191, 0.04, 0.266, 0.054, 0.159, 0.207, 0.107, 0.13, 0.087]"
34,0.166,0.266,0.149,0.089,"[0.192, 0.206, 0.042, 0.296, 0.054, 0.15, 0.222, 0.111, 0.131, 0.089]"
35,0.168,0.246,0.135,0.082,"[0.13, 0.196, 0.041, 0.266, 0.054, 0.147, 0.205, 0.103, 0.122, 0.087]"
36,0.162,0.243,0.131,0.077,"[0.09, 0.18, 0.043, 0.261, 0.053, 0.154, 0.199, 0.106, 0.136, 0.086]"
37,0.162,0.250,0.137,0.079,"[0.091, 0.198, 0.042, 0.261, 0.053, 0.162, 0.217, 0.115, 0.142, 0.086]"
38,0.162,0.249,0.136,0.080,"[0.112, 0.182, 0.04, 0.271, 0.053, 0.155, 0.217, 0.114, 0.132, 0.086]"
39,0.161,0.256,0.141,0.083,"[0.133, 0.183, 0.046, 0.282, 0.053, 0.148, 0.235, 0.115, 0.126, 0.088]"
40,0.160,0.249,0.137,0.080,"[0.093, 0.191, 0.039, 0.268, 0.053, 0.16, 0.219, 0.125, 0.132, 0.085]"
41,0.157,0.254,0.138,0.081,"[0.093, 0.194, 0.043, 0.275, 0.053, 0.165, 0.214, 0.122, 0.134, 0.086]"
42,0.158,0.254,0.138,0.080,"[0.114, 0.2, 0.043, 0.271, 0.054, 0.152, 0.218, 0.109, 0.129, 0.087]"
43,0.158,0.254,0.137,0.080,"[0.125, 0.191, 0.041, 0.271, 0.054, 0.146, 0.207, 0.115, 0.132, 0.087]"
44,0.156,0.248,0.131,0.077,"[0.104, 0.196, 0.042, 0.27, 0.055, 0.14, 0.198, 0.099, 0.121, 0.084]"
45,0.155,0.247,0.129,0.075,"[0.09, 0.184, 0.042, 0.271, 0.054, 0.139, 0.203, 0.104, 0.12, 0.084]"
46,0.155,0.247,0.131,0.077,"[0.095, 0.18, 0.041, 0.265, 0.054, 0.142, 0.215, 0.11, 0.12, 0.085]"
47,0.155,0.251,0.135,0.079,"[0.106, 0.178, 0.046, 0.285, 0.056, 0.142, 0.222, 0.103, 0.123, 0.086]"
48,0.153,0.251,0.133,0.075,"[0.104, 0.178, 0.04, 0.277, 0.055, 0.139, 0.217, 0.105, 0.121, 0.086]"
49,0.154,0.263,0.134,0.076,"[0.089, 0.179, 0.044, 0.298, 0.056, 0.143, 0.219, 0.101, 0.12, 0.086]"
50,0.153,0.245,0.128,0.073,"[0.089, 0.18, 0.042, 0.266, 0.054, 0.138, 0.204, 0.1, 0.119, 0.085]"
51,0.154,0.252,0.135,0.077,"[0.109, 0.178, 0.05, 0.277, 0.054, 0.141, 0.219, 0.107, 0.127, 0.086]"
52,0.152,0.252,0.135,0.077,"[0.103, 0.181, 0.043, 0.274, 0.055, 0.142, 0.212, 0.129, 0.129, 0.087]"
53,0.150,0.249,0.132,0.075,"[0.097, 0.182, 0.043, 0.273, 0.055, 0.14, 0.208, 0.117, 0.12, 0.085]"
54,0.148,0.249,0.136,0.078,"[0.115, 0.182, 0.043, 0.264, 0.054, 0.148, 0.235, 0.113, 0.12, 0.085]"
55,0.149,0.245,0.131,0.075,"[0.116, 0.18, 0.043, 0.268, 0.055, 0.137, 0.208, 0.102, 0.12, 0.085]"
56,0.147,0.247,0.133,0.076,"[0.109, 0.178, 0.043, 0.264, 0.056, 0.138, 0.211, 0.126, 0.12, 0.085]"
57,0.151,0.247,0.131,0.075,"[0.096, 0.187, 0.042, 0.274, 0.056, 0.141, 0.207, 0.106, 0.121, 0.085]"
58,0.148,0.248,0.131,0.075,"[0.097, 0.192, 0.041, 0.279, 0.055, 0.138, 0.208, 0.101, 0.119, 0.084]"
59,0.146,0.250,0.135,0.078,"[0.121, 0.177, 0.041, 0.276, 0.054, 0.137, 0.221, 0.112, 0.126, 0.085]"
60,0.146,0.269,0.149,0.085,"[0.131, 0.198, 0.039, 0.287, 0.053, 0.158, 0.289, 0.134, 0.122, 0.084]"
61,0.150,0.250,0.133,0.075,"[0.096, 0.179, 0.041, 0.271, 0.053, 0.146, 0.228, 0.11, 0.123, 0.085]"
62,0.158,0.247,0.133,0.077,"[0.091, 0.191, 0.04, 0.268, 0.054, 0.149, 0.216, 0.096, 0.135, 0.086]"
63,0.146,0.244,0.130,0.074,"[0.091, 0.193, 0.041, 0.27, 0.054, 0.136, 0.208, 0.098, 0.121, 0.087]"
64,0.148,0.245,0.131,0.075,"[0.101, 0.198, 0.041, 0.274, 0.054, 0.137, 0.202, 0.096, 0.122, 0.085]"
65,0.148,0.245,0.132,0.076,"[0.114, 0.173, 0.043, 0.267, 0.054, 0.134, 0.211, 0.111, 0.123, 0.085]"
66,0.152,0.254,0.138,0.078,"[0.111, 0.19, 0.04, 0.288, 0.053, 0.136, 0.224, 0.118, 0.129, 0.086]"
67,0.151,0.252,0.135,0.076,"[0.13, 0.177, 0.04, 0.277, 0.055, 0.138, 0.22, 0.106, 0.125, 0.084]"
68,0.149,0.251,0.135,0.077,"[0.12, 0.178, 0.041, 0.273, 0.055, 0.141, 0.205, 0.12, 0.129, 0.084]"
