epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.379,0.306,0.167,0.112,"[0.104, 0.266, 0.044, 0.311, 0.055, 0.26, 0.249, 0.147, 0.132, 0.097]"
01,0.333,0.296,0.159,0.110,"[0.111, 0.246, 0.044, 0.331, 0.055, 0.187, 0.243, 0.147, 0.132, 0.096]"
02,0.287,0.282,0.150,0.101,"[0.096, 0.248, 0.044, 0.279, 0.055, 0.179, 0.234, 0.125, 0.13, 0.109]"
03,0.270,0.271,0.146,0.095,"[0.098, 0.231, 0.044, 0.275, 0.055, 0.171, 0.223, 0.13, 0.132, 0.095]"
04,0.257,0.254,0.139,0.090,"[0.093, 0.21, 0.044, 0.259, 0.055, 0.171, 0.22, 0.113, 0.129, 0.095]"
05,0.244,0.247,0.137,0.089,"[0.09, 0.207, 0.045, 0.258, 0.053, 0.167, 0.219, 0.113, 0.128, 0.094]"
06,0.238,0.247,0.137,0.088,"[0.09, 0.208, 0.043, 0.256, 0.057, 0.165, 0.217, 0.108, 0.128, 0.093]"
07,0.236,0.245,0.135,0.087,"[0.088, 0.2, 0.047, 0.256, 0.053, 0.162, 0.216, 0.103, 0.128, 0.093]"
08,0.236,0.249,0.138,0.088,"[0.09, 0.194, 0.037, 0.272, 0.052, 0.165, 0.241, 0.104, 0.128, 0.093]"
09,0.238,0.247,0.135,0.086,"[0.095, 0.202, 0.038, 0.262, 0.053, 0.166, 0.217, 0.099, 0.128, 0.093]"
10,0.234,0.242,0.132,0.085,"[0.088, 0.195, 0.036, 0.253, 0.053, 0.157, 0.216, 0.097, 0.128, 0.093]"
11,0.234,0.245,0.134,0.086,"[0.094, 0.196, 0.038, 0.271, 0.053, 0.156, 0.212, 0.096, 0.128, 0.092]"
12,0.232,0.242,0.131,0.083,"[0.088, 0.193, 0.036, 0.253, 0.053, 0.16, 0.211, 0.095, 0.128, 0.093]"
13,0.230,0.241,0.130,0.083,"[0.088, 0.188, 0.04, 0.252, 0.053, 0.155, 0.21, 0.096, 0.127, 0.092]"
14,0.231,0.240,0.130,0.082,"[0.087, 0.19, 0.038, 0.251, 0.053, 0.155, 0.211, 0.094, 0.128, 0.092]"
15,0.229,0.241,0.131,0.084,"[0.086, 0.191, 0.036, 0.258, 0.052, 0.156, 0.21, 0.099, 0.128, 0.092]"
16,0.228,0.241,0.131,0.083,"[0.09, 0.187, 0.049, 0.254, 0.053, 0.153, 0.216, 0.092, 0.127, 0.092]"
17,0.230,0.242,0.131,0.082,"[0.091, 0.188, 0.034, 0.252, 0.052, 0.168, 0.209, 0.1, 0.129, 0.091]"
18,0.228,0.240,0.130,0.083,"[0.086, 0.189, 0.037, 0.252, 0.052, 0.154, 0.217, 0.092, 0.128, 0.091]"
19,0.230,0.242,0.129,0.082,"[0.085, 0.186, 0.035, 0.25, 0.052, 0.152, 0.22, 0.091, 0.127, 0.091]"
20,0.230,0.239,0.129,0.081,"[0.089, 0.184, 0.042, 0.251, 0.052, 0.152, 0.207, 0.091, 0.127, 0.091]"
21,0.227,0.240,0.129,0.082,"[0.086, 0.193, 0.035, 0.249, 0.052, 0.152, 0.214, 0.092, 0.127, 0.09]"
22,0.225,0.243,0.131,0.082,"[0.086, 0.185, 0.037, 0.258, 0.052, 0.153, 0.23, 0.091, 0.128, 0.091]"
23,0.228,0.243,0.131,0.084,"[0.085, 0.202, 0.035, 0.251, 0.052, 0.165, 0.211, 0.092, 0.127, 0.09]"
24,0.229,0.240,0.129,0.082,"[0.087, 0.185, 0.035, 0.251, 0.053, 0.153, 0.209, 0.098, 0.127, 0.091]"
25,0.225,0.241,0.129,0.082,"[0.085, 0.192, 0.036, 0.255, 0.052, 0.154, 0.212, 0.091, 0.128, 0.091]"
26,0.226,0.237,0.127,0.080,"[0.084, 0.181, 0.034, 0.25, 0.052, 0.152, 0.206, 0.091, 0.127, 0.09]"
27,0.227,0.244,0.132,0.083,"[0.085, 0.182, 0.033, 0.271, 0.052, 0.16, 0.225, 0.091, 0.128, 0.09]"
28,0.226,0.243,0.130,0.081,"[0.092, 0.184, 0.039, 0.263, 0.052, 0.149, 0.212, 0.088, 0.127, 0.091]"
29,0.225,0.238,0.127,0.080,"[0.088, 0.182, 0.033, 0.25, 0.052, 0.153, 0.205, 0.088, 0.126, 0.09]"
30,0.222,0.237,0.126,0.079,"[0.086, 0.184, 0.033, 0.25, 0.052, 0.148, 0.205, 0.088, 0.127, 0.09]"
31,0.222,0.236,0.126,0.079,"[0.084, 0.183, 0.034, 0.247, 0.052, 0.149, 0.206, 0.091, 0.127, 0.089]"
32,0.223,0.237,0.127,0.080,"[0.089, 0.18, 0.036, 0.246, 0.052, 0.15, 0.205, 0.091, 0.129, 0.089]"
33,0.222,0.240,0.128,0.080,"[0.091, 0.191, 0.034, 0.247, 0.052, 0.152, 0.211, 0.089, 0.128, 0.089]"
34,0.222,0.238,0.128,0.080,"[0.087, 0.19, 0.033, 0.247, 0.052, 0.156, 0.205, 0.091, 0.127, 0.09]"
35,0.221,0.237,0.127,0.080,"[0.084, 0.186, 0.038, 0.247, 0.052, 0.152, 0.205, 0.088, 0.126, 0.089]"
36,0.223,0.242,0.130,0.082,"[0.09, 0.179, 0.033, 0.272, 0.052, 0.162, 0.206, 0.09, 0.127, 0.089]"
37,0.223,0.238,0.127,0.080,"[0.086, 0.184, 0.035, 0.247, 0.052, 0.151, 0.204, 0.09, 0.126, 0.089]"
38,0.223,0.239,0.128,0.081,"[0.091, 0.179, 0.034, 0.264, 0.052, 0.149, 0.208, 0.093, 0.126, 0.089]"
39,0.221,0.240,0.126,0.079,"[0.083, 0.18, 0.035, 0.248, 0.052, 0.148, 0.207, 0.092, 0.128, 0.089]"
40,0.220,0.240,0.128,0.081,"[0.089, 0.179, 0.035, 0.27, 0.052, 0.147, 0.208, 0.09, 0.127, 0.089]"
41,0.221,0.237,0.126,0.079,"[0.091, 0.181, 0.033, 0.248, 0.052, 0.15, 0.203, 0.088, 0.127, 0.088]"
42,0.220,0.238,0.126,0.079,"[0.084, 0.18, 0.033, 0.25, 0.052, 0.148, 0.213, 0.089, 0.126, 0.088]"
43,0.219,0.237,0.126,0.079,"[0.086, 0.18, 0.034, 0.247, 0.052, 0.15, 0.208, 0.088, 0.126, 0.09]"
44,0.222,0.237,0.126,0.078,"[0.092, 0.179, 0.032, 0.247, 0.052, 0.148, 0.204, 0.087, 0.126, 0.088]"
45,0.220,0.240,0.127,0.079,"[0.092, 0.184, 0.038, 0.25, 0.052, 0.148, 0.209, 0.087, 0.127, 0.088]"
46,0.220,0.241,0.127,0.080,"[0.084, 0.189, 0.034, 0.248, 0.052, 0.147, 0.214, 0.086, 0.127, 0.089]"
47,0.224,0.237,0.125,0.077,"[0.084, 0.178, 0.034, 0.249, 0.052, 0.147, 0.203, 0.086, 0.128, 0.088]"
48,0.221,0.244,0.131,0.082,"[0.086, 0.18, 0.033, 0.264, 0.052, 0.15, 0.243, 0.089, 0.126, 0.089]"
49,0.220,0.236,0.125,0.078,"[0.084, 0.178, 0.032, 0.248, 0.052, 0.146, 0.204, 0.089, 0.126, 0.088]"
50,0.217,0.235,0.124,0.078,"[0.083, 0.178, 0.034, 0.249, 0.052, 0.146, 0.202, 0.087, 0.126, 0.088]"
51,0.219,0.240,0.127,0.079,"[0.09, 0.182, 0.034, 0.256, 0.052, 0.15, 0.204, 0.09, 0.127, 0.087]"
52,0.222,0.236,0.125,0.078,"[0.088, 0.18, 0.033, 0.245, 0.052, 0.148, 0.204, 0.088, 0.126, 0.088]"
53,0.220,0.237,0.125,0.078,"[0.087, 0.175, 0.033, 0.251, 0.052, 0.146, 0.209, 0.088, 0.126, 0.087]"
54,0.219,0.237,0.125,0.078,"[0.083, 0.177, 0.033, 0.248, 0.052, 0.146, 0.205, 0.09, 0.126, 0.088]"
