epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.333,0.249,0.137,0.090,"[0.096, 0.206, 0.036, 0.257, 0.053, 0.167, 0.222, 0.108, 0.133, 0.094]"
01,0.250,0.254,0.141,0.089,"[0.097, 0.2, 0.037, 0.276, 0.052, 0.162, 0.26, 0.103, 0.13, 0.094]"
02,0.249,0.240,0.129,0.081,"[0.087, 0.191, 0.033, 0.251, 0.052, 0.153, 0.214, 0.093, 0.127, 0.094]"
03,0.247,0.242,0.130,0.083,"[0.085, 0.191, 0.033, 0.248, 0.052, 0.163, 0.221, 0.093, 0.126, 0.091]"
04,0.245,0.242,0.131,0.082,"[0.087, 0.197, 0.035, 0.247, 0.052, 0.161, 0.218, 0.097, 0.125, 0.091]"
05,0.242,0.240,0.129,0.082,"[0.084, 0.181, 0.04, 0.255, 0.052, 0.155, 0.212, 0.095, 0.128, 0.091]"
06,0.242,0.238,0.126,0.078,"[0.087, 0.181, 0.031, 0.244, 0.052, 0.15, 0.211, 0.089, 0.127, 0.09]"
07,0.242,0.235,0.126,0.079,"[0.083, 0.181, 0.032, 0.243, 0.052, 0.15, 0.212, 0.092, 0.124, 0.09]"
08,0.240,0.251,0.134,0.085,"[0.084, 0.178, 0.032, 0.294, 0.052, 0.149, 0.241, 0.091, 0.129, 0.09]"
09,0.241,0.236,0.126,0.079,"[0.084, 0.177, 0.033, 0.243, 0.052, 0.156, 0.209, 0.09, 0.124, 0.09]"
10,0.239,0.236,0.125,0.079,"[0.087, 0.177, 0.032, 0.245, 0.051, 0.149, 0.21, 0.087, 0.124, 0.09]"
11,0.240,0.236,0.125,0.079,"[0.091, 0.179, 0.03, 0.244, 0.051, 0.152, 0.206, 0.087, 0.123, 0.089]"
12,0.239,0.235,0.125,0.078,"[0.082, 0.177, 0.029, 0.244, 0.051, 0.149, 0.21, 0.097, 0.123, 0.089]"
13,0.237,0.237,0.127,0.078,"[0.087, 0.181, 0.029, 0.26, 0.051, 0.146, 0.211, 0.09, 0.122, 0.09]"
14,0.238,0.237,0.125,0.077,"[0.081, 0.178, 0.03, 0.252, 0.051, 0.149, 0.21, 0.087, 0.127, 0.088]"
15,0.237,0.243,0.128,0.080,"[0.088, 0.176, 0.029, 0.251, 0.051, 0.146, 0.235, 0.095, 0.126, 0.088]"
16,0.237,0.234,0.123,0.076,"[0.081, 0.173, 0.031, 0.241, 0.051, 0.147, 0.205, 0.087, 0.125, 0.088]"
17,0.238,0.239,0.126,0.079,"[0.08, 0.191, 0.042, 0.242, 0.051, 0.147, 0.207, 0.093, 0.122, 0.087]"
18,0.239,0.238,0.126,0.080,"[0.08, 0.182, 0.03, 0.252, 0.05, 0.146, 0.219, 0.094, 0.124, 0.087]"
19,0.239,0.237,0.126,0.079,"[0.084, 0.19, 0.029, 0.259, 0.051, 0.148, 0.202, 0.086, 0.122, 0.087]"
20,0.236,0.238,0.124,0.077,"[0.08, 0.175, 0.029, 0.254, 0.05, 0.149, 0.206, 0.088, 0.125, 0.087]"
21,0.236,0.232,0.122,0.076,"[0.083, 0.172, 0.029, 0.242, 0.051, 0.145, 0.203, 0.086, 0.121, 0.087]"
22,0.235,0.233,0.122,0.076,"[0.08, 0.172, 0.031, 0.242, 0.051, 0.145, 0.205, 0.086, 0.122, 0.087]"
23,0.235,0.234,0.123,0.077,"[0.083, 0.179, 0.029, 0.242, 0.051, 0.147, 0.203, 0.09, 0.121, 0.087]"
24,0.235,0.235,0.123,0.076,"[0.081, 0.172, 0.031, 0.246, 0.05, 0.147, 0.21, 0.086, 0.122, 0.086]"
25,0.234,0.231,0.121,0.077,"[0.079, 0.173, 0.03, 0.242, 0.05, 0.143, 0.202, 0.085, 0.123, 0.086]"
26,0.236,0.232,0.122,0.076,"[0.082, 0.173, 0.029, 0.239, 0.051, 0.145, 0.203, 0.087, 0.121, 0.087]"
27,0.236,0.235,0.122,0.077,"[0.081, 0.172, 0.03, 0.242, 0.05, 0.154, 0.203, 0.087, 0.12, 0.085]"
28,0.234,0.232,0.122,0.076,"[0.087, 0.173, 0.03, 0.24, 0.05, 0.143, 0.204, 0.086, 0.122, 0.086]"
29,0.233,0.238,0.125,0.078,"[0.085, 0.174, 0.029, 0.253, 0.05, 0.144, 0.221, 0.092, 0.12, 0.086]"
30,0.234,0.235,0.122,0.075,"[0.087, 0.174, 0.031, 0.24, 0.05, 0.143, 0.202, 0.087, 0.12, 0.086]"
31,0.233,0.231,0.121,0.075,"[0.08, 0.171, 0.032, 0.239, 0.05, 0.143, 0.201, 0.087, 0.12, 0.085]"
32,0.234,0.231,0.121,0.074,"[0.08, 0.171, 0.031, 0.239, 0.05, 0.143, 0.201, 0.089, 0.121, 0.086]"
33,0.234,0.236,0.125,0.077,"[0.088, 0.173, 0.033, 0.249, 0.05, 0.151, 0.209, 0.088, 0.121, 0.086]"
34,0.234,0.237,0.125,0.079,"[0.079, 0.175, 0.031, 0.242, 0.05, 0.144, 0.208, 0.085, 0.147, 0.085]"
35,0.235,0.235,0.123,0.076,"[0.08, 0.171, 0.029, 0.246, 0.05, 0.144, 0.216, 0.087, 0.122, 0.085]"
36,0.233,0.237,0.125,0.079,"[0.094, 0.172, 0.029, 0.255, 0.049, 0.146, 0.2, 0.085, 0.135, 0.085]"
37,0.233,0.234,0.123,0.077,"[0.078, 0.172, 0.029, 0.239, 0.05, 0.155, 0.212, 0.088, 0.12, 0.085]"
38,0.232,0.231,0.121,0.076,"[0.079, 0.172, 0.03, 0.243, 0.05, 0.142, 0.201, 0.087, 0.121, 0.086]"
39,0.234,0.232,0.122,0.076,"[0.081, 0.17, 0.029, 0.239, 0.051, 0.144, 0.208, 0.091, 0.12, 0.085]"
40,0.234,0.235,0.123,0.078,"[0.079, 0.179, 0.029, 0.24, 0.049, 0.143, 0.21, 0.087, 0.129, 0.085]"
41,0.231,0.233,0.121,0.075,"[0.083, 0.173, 0.029, 0.241, 0.049, 0.142, 0.201, 0.087, 0.121, 0.085]"
