epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.350,0.298,0.158,0.092,"[0.106, 0.214, 0.044, 0.35, 0.055, 0.231, 0.214, 0.135, 0.133, 0.101]"
01,0.260,0.280,0.153,0.090,"[0.163, 0.203, 0.044, 0.263, 0.055, 0.182, 0.197, 0.128, 0.128, 0.171]"
02,0.228,0.238,0.124,0.068,"[0.087, 0.183, 0.044, 0.225, 0.054, 0.145, 0.183, 0.108, 0.128, 0.083]"
03,0.213,0.225,0.114,0.068,"[0.066, 0.154, 0.042, 0.231, 0.051, 0.133, 0.176, 0.09, 0.121, 0.079]"
04,0.207,0.218,0.109,0.064,"[0.078, 0.142, 0.039, 0.213, 0.05, 0.125, 0.164, 0.084, 0.119, 0.074]"
05,0.200,0.218,0.109,0.065,"[0.063, 0.152, 0.031, 0.195, 0.047, 0.15, 0.164, 0.09, 0.113, 0.082]"
06,0.194,0.212,0.102,0.059,"[0.058, 0.143, 0.029, 0.192, 0.047, 0.129, 0.154, 0.083, 0.111, 0.077]"
07,0.192,0.223,0.115,0.068,"[0.063, 0.16, 0.029, 0.209, 0.055, 0.135, 0.182, 0.108, 0.127, 0.077]"
08,0.194,0.239,0.124,0.075,"[0.057, 0.151, 0.027, 0.284, 0.049, 0.165, 0.221, 0.084, 0.117, 0.08]"
09,0.189,0.210,0.099,0.056,"[0.056, 0.144, 0.028, 0.185, 0.044, 0.123, 0.147, 0.081, 0.105, 0.072]"
10,0.188,0.212,0.100,0.057,"[0.056, 0.136, 0.026, 0.189, 0.047, 0.12, 0.158, 0.087, 0.104, 0.072]"
11,0.184,0.215,0.104,0.059,"[0.054, 0.169, 0.026, 0.182, 0.044, 0.136, 0.151, 0.082, 0.105, 0.094]"
12,0.184,0.217,0.105,0.059,"[0.067, 0.153, 0.026, 0.211, 0.044, 0.121, 0.158, 0.084, 0.104, 0.081]"
13,0.180,0.212,0.103,0.059,"[0.057, 0.156, 0.026, 0.2, 0.045, 0.124, 0.162, 0.084, 0.102, 0.07]"
14,0.180,0.215,0.102,0.058,"[0.056, 0.133, 0.026, 0.204, 0.045, 0.124, 0.169, 0.089, 0.102, 0.075]"
15,0.178,0.218,0.109,0.063,"[0.053, 0.133, 0.026, 0.195, 0.047, 0.18, 0.191, 0.085, 0.104, 0.076]"
16,0.178,0.220,0.112,0.063,"[0.057, 0.154, 0.027, 0.197, 0.045, 0.148, 0.195, 0.107, 0.105, 0.081]"
17,0.180,0.223,0.112,0.063,"[0.054, 0.161, 0.03, 0.212, 0.043, 0.173, 0.174, 0.093, 0.109, 0.073]"
18,0.178,0.223,0.112,0.063,"[0.054, 0.158, 0.027, 0.204, 0.042, 0.13, 0.214, 0.119, 0.102, 0.074]"
19,0.179,0.213,0.102,0.057,"[0.059, 0.146, 0.026, 0.2, 0.042, 0.129, 0.157, 0.087, 0.106, 0.071]"
20,0.178,0.215,0.104,0.057,"[0.055, 0.167, 0.026, 0.203, 0.043, 0.127, 0.153, 0.081, 0.103, 0.085]"
21,0.176,0.229,0.118,0.066,"[0.052, 0.204, 0.027, 0.185, 0.047, 0.125, 0.156, 0.084, 0.114, 0.188]"
22,0.176,0.215,0.106,0.058,"[0.056, 0.159, 0.026, 0.213, 0.051, 0.122, 0.156, 0.085, 0.105, 0.089]"
23,0.175,0.221,0.107,0.062,"[0.063, 0.136, 0.026, 0.221, 0.044, 0.117, 0.198, 0.1, 0.099, 0.069]"
24,0.175,0.215,0.104,0.059,"[0.057, 0.152, 0.026, 0.197, 0.042, 0.123, 0.154, 0.097, 0.104, 0.086]"
25,0.172,0.210,0.097,0.052,"[0.052, 0.139, 0.026, 0.184, 0.042, 0.117, 0.152, 0.091, 0.103, 0.062]"
26,0.173,0.211,0.098,0.054,"[0.053, 0.124, 0.027, 0.177, 0.04, 0.134, 0.15, 0.099, 0.105, 0.066]"
27,0.172,0.223,0.115,0.064,"[0.051, 0.195, 0.026, 0.235, 0.042, 0.159, 0.179, 0.085, 0.106, 0.067]"
28,0.170,0.219,0.107,0.060,"[0.055, 0.198, 0.026, 0.214, 0.041, 0.127, 0.152, 0.085, 0.106, 0.068]"
29,0.171,0.208,0.095,0.052,"[0.051, 0.124, 0.026, 0.178, 0.04, 0.115, 0.157, 0.087, 0.104, 0.062]"
30,0.169,0.218,0.104,0.058,"[0.054, 0.16, 0.026, 0.203, 0.041, 0.121, 0.171, 0.096, 0.101, 0.064]"
31,0.168,0.207,0.094,0.052,"[0.051, 0.121, 0.027, 0.175, 0.041, 0.128, 0.149, 0.086, 0.101, 0.065]"
32,0.170,0.209,0.098,0.054,"[0.051, 0.132, 0.026, 0.178, 0.041, 0.123, 0.159, 0.092, 0.102, 0.073]"
33,0.167,0.207,0.094,0.051,"[0.058, 0.126, 0.026, 0.173, 0.042, 0.117, 0.145, 0.084, 0.104, 0.064]"
34,0.167,0.209,0.097,0.053,"[0.052, 0.137, 0.026, 0.19, 0.04, 0.121, 0.153, 0.083, 0.101, 0.066]"
35,0.167,0.209,0.098,0.053,"[0.051, 0.134, 0.027, 0.19, 0.04, 0.118, 0.156, 0.086, 0.104, 0.069]"
36,0.170,0.216,0.106,0.059,"[0.051, 0.124, 0.026, 0.183, 0.04, 0.182, 0.182, 0.09, 0.109, 0.069]"
37,0.169,0.214,0.103,0.058,"[0.052, 0.129, 0.026, 0.179, 0.039, 0.143, 0.183, 0.093, 0.115, 0.072]"
38,0.170,0.213,0.101,0.056,"[0.051, 0.139, 0.026, 0.192, 0.041, 0.134, 0.154, 0.098, 0.103, 0.071]"
39,0.169,0.215,0.102,0.057,"[0.055, 0.143, 0.026, 0.188, 0.042, 0.124, 0.169, 0.102, 0.104, 0.065]"
40,0.167,0.214,0.101,0.056,"[0.053, 0.168, 0.026, 0.186, 0.04, 0.118, 0.154, 0.088, 0.107, 0.07]"
