epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.596,0.617,0.181,0.133,"[0.109, 0.266, 0.105, 0.33, 0.117, 0.195, 0.299, 0.143, 0.14, 0.104]"
01,0.472,0.467,0.177,0.130,"[0.112, 0.265, 0.095, 0.325, 0.108, 0.195, 0.289, 0.143, 0.139, 0.1]"
02,0.333,0.357,0.171,0.125,"[0.114, 0.265, 0.082, 0.316, 0.091, 0.194, 0.273, 0.141, 0.138, 0.097]"
03,0.264,0.302,0.165,0.119,"[0.116, 0.264, 0.069, 0.306, 0.075, 0.192, 0.256, 0.139, 0.137, 0.096]"
04,0.241,0.281,0.159,0.113,"[0.113, 0.264, 0.059, 0.293, 0.063, 0.19, 0.243, 0.137, 0.134, 0.095]"
05,0.243,0.273,0.154,0.107,"[0.107, 0.262, 0.052, 0.282, 0.057, 0.187, 0.237, 0.135, 0.132, 0.094]"
06,0.248,0.270,0.151,0.102,"[0.102, 0.258, 0.048, 0.272, 0.054, 0.184, 0.235, 0.134, 0.13, 0.095]"
07,0.242,0.266,0.149,0.097,"[0.098, 0.252, 0.045, 0.268, 0.054, 0.179, 0.234, 0.133, 0.129, 0.095]"
08,0.237,0.262,0.147,0.094,"[0.097, 0.243, 0.044, 0.27, 0.054, 0.173, 0.23, 0.133, 0.129, 0.096]"
09,0.229,0.259,0.145,0.091,"[0.097, 0.23, 0.044, 0.274, 0.054, 0.167, 0.224, 0.134, 0.13, 0.097]"
10,0.223,0.255,0.142,0.088,"[0.097, 0.215, 0.044, 0.273, 0.054, 0.16, 0.217, 0.133, 0.13, 0.098]"
11,0.218,0.253,0.139,0.085,"[0.098, 0.2, 0.044, 0.267, 0.054, 0.155, 0.21, 0.132, 0.131, 0.099]"
12,0.219,0.252,0.137,0.083,"[0.098, 0.196, 0.044, 0.259, 0.055, 0.153, 0.206, 0.129, 0.131, 0.099]"
13,0.214,0.251,0.135,0.082,"[0.097, 0.196, 0.044, 0.254, 0.055, 0.153, 0.203, 0.124, 0.131, 0.099]"
14,0.213,0.249,0.134,0.081,"[0.096, 0.196, 0.044, 0.25, 0.055, 0.153, 0.2, 0.119, 0.131, 0.098]"
15,0.206,0.245,0.132,0.080,"[0.093, 0.194, 0.044, 0.246, 0.055, 0.153, 0.199, 0.114, 0.13, 0.098]"
16,0.204,0.243,0.131,0.079,"[0.091, 0.192, 0.044, 0.244, 0.055, 0.151, 0.197, 0.11, 0.13, 0.097]"
17,0.200,0.241,0.130,0.079,"[0.088, 0.19, 0.044, 0.243, 0.055, 0.149, 0.196, 0.108, 0.129, 0.096]"
18,0.199,0.240,0.129,0.079,"[0.086, 0.189, 0.044, 0.241, 0.055, 0.147, 0.195, 0.109, 0.129, 0.095]"
19,0.196,0.240,0.128,0.078,"[0.084, 0.189, 0.044, 0.24, 0.055, 0.146, 0.193, 0.11, 0.128, 0.094]"
20,0.200,0.240,0.128,0.078,"[0.083, 0.189, 0.044, 0.239, 0.055, 0.145, 0.192, 0.11, 0.128, 0.093]"
21,0.195,0.239,0.127,0.078,"[0.081, 0.19, 0.044, 0.239, 0.055, 0.145, 0.191, 0.109, 0.128, 0.092]"
22,0.194,0.238,0.127,0.078,"[0.081, 0.19, 0.044, 0.238, 0.055, 0.144, 0.189, 0.108, 0.127, 0.09]"
23,0.194,0.237,0.126,0.077,"[0.08, 0.188, 0.044, 0.237, 0.055, 0.143, 0.188, 0.107, 0.127, 0.09]"
24,0.192,0.236,0.125,0.076,"[0.08, 0.185, 0.044, 0.236, 0.055, 0.142, 0.187, 0.105, 0.127, 0.089]"
25,0.194,0.235,0.124,0.076,"[0.079, 0.183, 0.044, 0.235, 0.055, 0.141, 0.186, 0.103, 0.127, 0.088]"
26,0.190,0.234,0.123,0.075,"[0.079, 0.18, 0.044, 0.235, 0.055, 0.14, 0.185, 0.102, 0.127, 0.087]"
27,0.188,0.233,0.123,0.075,"[0.078, 0.178, 0.044, 0.234, 0.055, 0.139, 0.184, 0.102, 0.127, 0.086]"
28,0.190,0.232,0.122,0.075,"[0.078, 0.177, 0.044, 0.233, 0.055, 0.138, 0.184, 0.101, 0.127, 0.086]"
29,0.187,0.232,0.122,0.075,"[0.077, 0.177, 0.044, 0.233, 0.055, 0.137, 0.183, 0.1, 0.127, 0.085]"
