epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.364,0.328,0.159,0.104,"[0.106, 0.229, 0.044, 0.281, 0.055, 0.258, 0.228, 0.154, 0.133, 0.1]"
01,0.292,0.396,0.169,0.106,"[0.198, 0.209, 0.044, 0.346, 0.055, 0.257, 0.222, 0.127, 0.136, 0.097]"
02,0.255,0.279,0.146,0.089,"[0.097, 0.183, 0.044, 0.258, 0.055, 0.176, 0.222, 0.202, 0.128, 0.096]"
03,0.242,0.278,0.143,0.088,"[0.094, 0.202, 0.044, 0.331, 0.055, 0.182, 0.204, 0.098, 0.128, 0.093]"
04,0.236,0.273,0.138,0.080,"[0.093, 0.246, 0.044, 0.255, 0.053, 0.158, 0.208, 0.097, 0.128, 0.096]"
05,0.224,0.250,0.133,0.082,"[0.091, 0.198, 0.037, 0.284, 0.052, 0.164, 0.193, 0.095, 0.127, 0.09]"
06,0.220,0.252,0.133,0.076,"[0.089, 0.176, 0.042, 0.271, 0.052, 0.159, 0.211, 0.111, 0.128, 0.091]"
07,0.218,0.257,0.138,0.087,"[0.09, 0.186, 0.03, 0.3, 0.052, 0.166, 0.242, 0.099, 0.126, 0.087]"
08,0.218,0.235,0.125,0.074,"[0.087, 0.177, 0.033, 0.248, 0.051, 0.157, 0.194, 0.091, 0.125, 0.085]"
09,0.214,0.246,0.131,0.081,"[0.085, 0.184, 0.029, 0.255, 0.05, 0.17, 0.218, 0.112, 0.124, 0.087]"
10,0.213,0.240,0.123,0.071,"[0.082, 0.171, 0.028, 0.273, 0.049, 0.141, 0.184, 0.094, 0.124, 0.083]"
11,0.211,0.267,0.129,0.075,"[0.088, 0.17, 0.044, 0.292, 0.05, 0.145, 0.203, 0.09, 0.126, 0.085]"
12,0.210,0.238,0.130,0.078,"[0.11, 0.164, 0.063, 0.24, 0.049, 0.139, 0.21, 0.105, 0.13, 0.086]"
13,0.207,0.253,0.137,0.084,"[0.087, 0.178, 0.062, 0.297, 0.05, 0.15, 0.214, 0.113, 0.132, 0.087]"
14,0.206,0.233,0.121,0.072,"[0.078, 0.174, 0.028, 0.261, 0.049, 0.147, 0.182, 0.086, 0.122, 0.084]"
15,0.202,0.231,0.119,0.072,"[0.078, 0.162, 0.03, 0.246, 0.049, 0.144, 0.184, 0.086, 0.129, 0.082]"
16,0.201,0.226,0.115,0.069,"[0.079, 0.155, 0.049, 0.23, 0.049, 0.136, 0.176, 0.082, 0.115, 0.078]"
17,0.203,0.248,0.132,0.081,"[0.08, 0.166, 0.03, 0.292, 0.049, 0.147, 0.239, 0.114, 0.124, 0.082]"
18,0.197,0.246,0.126,0.070,"[0.079, 0.165, 0.039, 0.275, 0.049, 0.148, 0.209, 0.085, 0.127, 0.082]"
19,0.199,0.237,0.128,0.073,"[0.085, 0.159, 0.034, 0.233, 0.048, 0.153, 0.194, 0.11, 0.157, 0.103]"
20,0.197,0.234,0.125,0.075,"[0.086, 0.157, 0.028, 0.243, 0.047, 0.148, 0.228, 0.097, 0.123, 0.096]"
21,0.195,0.231,0.117,0.069,"[0.07, 0.173, 0.028, 0.241, 0.05, 0.144, 0.177, 0.086, 0.123, 0.081]"
22,0.190,0.256,0.145,0.085,"[0.094, 0.157, 0.04, 0.264, 0.048, 0.172, 0.201, 0.123, 0.138, 0.212]"
23,0.192,0.269,0.134,0.081,"[0.087, 0.174, 0.038, 0.337, 0.047, 0.155, 0.225, 0.097, 0.113, 0.072]"
