epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.293,0.233,0.123,0.076,"[0.069, 0.177, 0.044, 0.246, 0.052, 0.14, 0.189, 0.114, 0.118, 0.082]"
01,0.232,0.233,0.121,0.077,"[0.062, 0.185, 0.039, 0.263, 0.05, 0.135, 0.179, 0.098, 0.123, 0.078]"
02,0.230,0.222,0.112,0.069,"[0.06, 0.164, 0.034, 0.222, 0.049, 0.13, 0.176, 0.096, 0.113, 0.074]"
03,0.225,0.223,0.113,0.070,"[0.06, 0.164, 0.033, 0.223, 0.048, 0.135, 0.175, 0.098, 0.118, 0.074]"
04,0.225,0.221,0.110,0.067,"[0.059, 0.161, 0.033, 0.222, 0.047, 0.129, 0.176, 0.091, 0.112, 0.074]"
05,0.224,0.221,0.110,0.068,"[0.06, 0.16, 0.033, 0.218, 0.047, 0.127, 0.176, 0.091, 0.113, 0.072]"
06,0.223,0.220,0.109,0.067,"[0.06, 0.157, 0.031, 0.224, 0.047, 0.126, 0.174, 0.091, 0.11, 0.074]"
07,0.222,0.221,0.108,0.066,"[0.057, 0.152, 0.03, 0.222, 0.047, 0.126, 0.173, 0.091, 0.111, 0.073]"
08,0.221,0.224,0.113,0.068,"[0.057, 0.182, 0.03, 0.225, 0.046, 0.127, 0.171, 0.094, 0.11, 0.085]"
09,0.221,0.220,0.109,0.067,"[0.058, 0.157, 0.03, 0.218, 0.047, 0.124, 0.173, 0.105, 0.11, 0.071]"
10,0.220,0.218,0.106,0.064,"[0.058, 0.153, 0.029, 0.214, 0.046, 0.128, 0.168, 0.089, 0.11, 0.069]"
11,0.221,0.219,0.107,0.066,"[0.056, 0.158, 0.029, 0.214, 0.046, 0.13, 0.168, 0.09, 0.11, 0.07]"
12,0.222,0.221,0.108,0.066,"[0.059, 0.155, 0.03, 0.219, 0.046, 0.122, 0.178, 0.091, 0.109, 0.071]"
13,0.219,0.222,0.110,0.067,"[0.057, 0.157, 0.029, 0.226, 0.045, 0.129, 0.177, 0.089, 0.116, 0.069]"
14,0.219,0.218,0.106,0.064,"[0.055, 0.158, 0.029, 0.212, 0.046, 0.123, 0.169, 0.089, 0.108, 0.069]"
15,0.218,0.218,0.106,0.065,"[0.056, 0.151, 0.029, 0.215, 0.046, 0.123, 0.173, 0.091, 0.109, 0.07]"
16,0.218,0.217,0.105,0.064,"[0.059, 0.149, 0.029, 0.211, 0.045, 0.123, 0.165, 0.089, 0.113, 0.069]"
17,0.220,0.217,0.105,0.063,"[0.056, 0.151, 0.028, 0.212, 0.045, 0.122, 0.168, 0.088, 0.108, 0.068]"
18,0.216,0.217,0.105,0.064,"[0.055, 0.15, 0.028, 0.211, 0.045, 0.122, 0.169, 0.089, 0.11, 0.069]"
19,0.218,0.220,0.107,0.065,"[0.056, 0.156, 0.029, 0.212, 0.045, 0.123, 0.178, 0.094, 0.111, 0.069]"
20,0.218,0.218,0.105,0.063,"[0.058, 0.149, 0.029, 0.212, 0.045, 0.122, 0.165, 0.094, 0.107, 0.07]"
21,0.216,0.217,0.104,0.063,"[0.056, 0.15, 0.028, 0.211, 0.046, 0.12, 0.165, 0.087, 0.106, 0.067]"
