epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted,f1_per_class
00,1.564,1.910,0.299,0.941,0.299,0.249,0.297,"[0.021, 0.474, 0.333, 0.303, 0.092, 0.362, 0.191, 0.37, 0.196, 0.144]"
01,1.154,1.966,0.327,0.932,0.327,0.279,0.360,"[0.193, 0.408, 0.136, 0.362, 0.111, 0.422, 0.338, 0.42, 0.238, 0.158]"
02,1.054,1.193,0.567,0.968,0.567,0.513,0.582,"[0.549, 0.635, 0.792, 0.638, 0.351, 0.476, 0.598, 0.548, 0.278, 0.27]"
03,0.970,1.234,0.521,0.978,0.521,0.484,0.522,"[0.622, 0.664, 0.646, 0.486, 0.216, 0.454, 0.535, 0.463, 0.331, 0.423]"
04,0.862,1.391,0.479,0.973,0.479,0.430,0.498,"[0.414, 0.647, 0.348, 0.468, 0.165, 0.489, 0.494, 0.451, 0.246, 0.582]"
05,0.836,1.119,0.573,0.985,0.573,0.528,0.585,"[0.648, 0.647, 0.536, 0.657, 0.224, 0.502, 0.544, 0.598, 0.33, 0.598]"
06,0.784,1.008,0.635,0.987,0.635,0.591,0.640,"[0.627, 0.665, 0.732, 0.655, 0.312, 0.55, 0.675, 0.639, 0.461, 0.597]"
07,0.731,1.091,0.572,0.987,0.572,0.518,0.584,"[0.461, 0.665, 0.636, 0.606, 0.31, 0.465, 0.608, 0.599, 0.286, 0.539]"
08,0.705,1.119,0.550,0.986,0.550,0.518,0.534,"[0.48, 0.62, 0.649, 0.39, 0.346, 0.495, 0.648, 0.554, 0.429, 0.564]"
09,0.682,1.336,0.500,0.983,0.500,0.496,0.478,"[0.531, 0.674, 0.694, 0.566, 0.272, 0.485, 0.281, 0.487, 0.353, 0.614]"
10,0.628,1.172,0.544,0.990,0.544,0.541,0.520,"[0.606, 0.704, 0.651, 0.673, 0.451, 0.553, 0.273, 0.42, 0.448, 0.629]"
11,0.550,1.047,0.595,0.987,0.595,0.556,0.599,"[0.579, 0.671, 0.667, 0.666, 0.303, 0.548, 0.558, 0.479, 0.468, 0.623]"
12,0.531,1.023,0.584,0.989,0.584,0.571,0.582,"[0.583, 0.7, 0.698, 0.658, 0.424, 0.549, 0.479, 0.505, 0.49, 0.625]"
13,0.469,1.147,0.572,0.989,0.572,0.558,0.571,"[0.488, 0.708, 0.667, 0.624, 0.447, 0.58, 0.474, 0.464, 0.455, 0.672]"
14,0.429,1.097,0.617,0.986,0.617,0.580,0.621,"[0.549, 0.685, 0.711, 0.68, 0.439, 0.542, 0.61, 0.498, 0.432, 0.658]"
15,0.410,1.100,0.632,0.984,0.632,0.525,0.631,"[0.363, 0.715, 0.595, 0.608, 0.182, 0.551, 0.708, 0.554, 0.37, 0.607]"
16,0.381,1.070,0.618,0.985,0.618,0.581,0.619,"[0.563, 0.718, 0.762, 0.685, 0.419, 0.568, 0.572, 0.521, 0.362, 0.641]"
17,0.368,0.995,0.653,0.983,0.653,0.565,0.655,"[0.557, 0.715, 0.745, 0.694, 0.095, 0.557, 0.69, 0.543, 0.431, 0.62]"
18,0.348,1.011,0.646,0.981,0.646,0.592,0.644,"[0.575, 0.681, 0.75, 0.654, 0.415, 0.606, 0.672, 0.619, 0.389, 0.562]"
19,0.313,1.167,0.620,0.979,0.620,0.486,0.610,"[0.451, 0.652, 0.528, 0.642, 0.05, 0.458, 0.692, 0.527, 0.302, 0.554]"
20,0.276,1.040,0.644,0.984,0.644,0.572,0.643,"[0.618, 0.698, 0.704, 0.705, 0.28, 0.572, 0.637, 0.559, 0.402, 0.548]"
21,0.276,1.035,0.671,0.982,0.671,0.601,0.664,"[0.595, 0.721, 0.769, 0.701, 0.375, 0.593, 0.696, 0.455, 0.477, 0.632]"
22,0.242,1.305,0.573,0.982,0.573,0.510,0.573,"[0.488, 0.662, 0.457, 0.573, 0.34, 0.516, 0.592, 0.472, 0.43, 0.568]"
23,0.214,1.048,0.675,0.984,0.675,0.581,0.671,"[0.522, 0.724, 0.732, 0.679, 0.189, 0.591, 0.727, 0.58, 0.474, 0.594]"
24,0.188,1.265,0.621,0.983,0.621,0.597,0.617,"[0.642, 0.718, 0.818, 0.692, 0.238, 0.531, 0.537, 0.623, 0.474, 0.7]"
25,0.185,1.306,0.636,0.980,0.636,0.580,0.630,"[0.614, 0.67, 0.703, 0.618, 0.364, 0.565, 0.692, 0.528, 0.443, 0.6]"
26,0.182,1.223,0.637,0.984,0.637,0.567,0.637,"[0.551, 0.708, 0.714, 0.682, 0.222, 0.563, 0.634, 0.554, 0.446, 0.592]"
27,0.174,1.368,0.630,0.975,0.630,0.513,0.624,"[0.543, 0.692, 0.667, 0.654, 0.053, 0.552, 0.677, 0.488, 0.176, 0.631]"
28,0.131,1.241,0.639,0.980,0.639,0.586,0.638,"[0.575, 0.686, 0.762, 0.65, 0.333, 0.571, 0.675, 0.53, 0.491, 0.589]"
29,0.100,1.381,0.625,0.984,0.625,0.573,0.624,"[0.53, 0.696, 0.703, 0.645, 0.314, 0.568, 0.623, 0.587, 0.471, 0.595]"
30,0.098,1.740,0.589,0.977,0.589,0.512,0.557,"[0.549, 0.65, 0.629, 0.405, 0.208, 0.473, 0.705, 0.575, 0.338, 0.587]"
31,0.096,1.483,0.649,0.978,0.649,0.554,0.639,"[0.531, 0.668, 0.783, 0.637, 0.0, 0.54, 0.722, 0.543, 0.449, 0.667]"
32,0.065,1.460,0.634,0.981,0.634,0.566,0.630,"[0.542, 0.702, 0.627, 0.604, 0.32, 0.563, 0.685, 0.59, 0.397, 0.632]"
33,0.047,1.600,0.655,0.981,0.655,0.578,0.653,"[0.542, 0.711, 0.703, 0.674, 0.154, 0.581, 0.678, 0.591, 0.439, 0.71]"
34,0.038,1.626,0.647,0.975,0.647,0.581,0.639,"[0.605, 0.692, 0.837, 0.657, 0.154, 0.488, 0.688, 0.58, 0.503, 0.611]"
35,0.040,1.573,0.647,0.982,0.647,0.574,0.641,"[0.562, 0.693, 0.714, 0.664, 0.204, 0.5, 0.697, 0.536, 0.461, 0.706]"
36,0.042,1.615,0.618,0.979,0.618,0.575,0.616,"[0.553, 0.69, 0.8, 0.653, 0.269, 0.519, 0.62, 0.514, 0.479, 0.655]"
37,0.035,1.625,0.654,0.982,0.654,0.565,0.647,"[0.592, 0.696, 0.773, 0.664, 0.053, 0.524, 0.703, 0.584, 0.442, 0.618]"
38,0.026,1.819,0.649,0.979,0.649,0.570,0.645,"[0.561, 0.7, 0.78, 0.679, 0.14, 0.567, 0.675, 0.532, 0.421, 0.648]"
39,0.028,1.662,0.639,0.980,0.639,0.584,0.639,"[0.592, 0.699, 0.744, 0.649, 0.32, 0.542, 0.681, 0.545, 0.455, 0.608]"
40,0.023,1.787,0.647,0.977,0.647,0.557,0.641,"[0.513, 0.659, 0.703, 0.64, 0.114, 0.56, 0.715, 0.602, 0.424, 0.637]"
41,0.018,1.993,0.667,0.973,0.667,0.588,0.655,"[0.608, 0.691, 0.8, 0.686, 0.308, 0.492, 0.727, 0.526, 0.453, 0.594]"
42,0.022,1.890,0.652,0.976,0.652,0.575,0.647,"[0.582, 0.69, 0.75, 0.681, 0.217, 0.561, 0.69, 0.458, 0.488, 0.63]"
43,0.021,2.049,0.637,0.971,0.637,0.535,0.622,"[0.586, 0.679, 0.727, 0.63, 0.108, 0.507, 0.708, 0.37, 0.436, 0.596]"
44,0.021,1.952,0.662,0.975,0.662,0.584,0.658,"[0.559, 0.709, 0.545, 0.664, 0.326, 0.607, 0.696, 0.571, 0.472, 0.69]"
45,0.017,1.967,0.617,0.978,0.617,0.560,0.614,"[0.561, 0.654, 0.8, 0.611, 0.095, 0.541, 0.659, 0.565, 0.456, 0.66]"
46,0.019,1.834,0.642,0.976,0.642,0.560,0.639,"[0.578, 0.689, 0.776, 0.664, 0.1, 0.555, 0.678, 0.554, 0.381, 0.629]"
47,0.029,1.900,0.641,0.974,0.641,0.543,0.636,"[0.519, 0.675, 0.595, 0.665, 0.143, 0.548, 0.687, 0.503, 0.445, 0.645]"
48,0.028,1.937,0.633,0.976,0.633,0.567,0.630,"[0.484, 0.695, 0.739, 0.666, 0.298, 0.556, 0.646, 0.529, 0.437, 0.619]"
49,0.019,1.894,0.654,0.972,0.654,0.567,0.645,"[0.528, 0.67, 0.727, 0.648, 0.2, 0.571, 0.721, 0.518, 0.448, 0.642]"
50,0.015,1.858,0.663,0.974,0.663,0.593,0.659,"[0.557, 0.689, 0.791, 0.681, 0.292, 0.586, 0.707, 0.561, 0.439, 0.626]"
51,0.015,1.836,0.634,0.976,0.634,0.551,0.631,"[0.547, 0.679, 0.737, 0.65, 0.143, 0.542, 0.676, 0.555, 0.415, 0.562]"
52,0.012,1.768,0.657,0.977,0.657,0.558,0.652,"[0.538, 0.688, 0.703, 0.695, 0.118, 0.563, 0.696, 0.508, 0.461, 0.615]"
53,0.010,1.957,0.645,0.972,0.645,0.555,0.641,"[0.56, 0.683, 0.683, 0.653, 0.057, 0.588, 0.682, 0.55, 0.45, 0.642]"
54,0.008,1.987,0.648,0.978,0.648,0.553,0.643,"[0.511, 0.67, 0.75, 0.684, 0.0, 0.567, 0.68, 0.553, 0.453, 0.66]"
55,0.006,1.957,0.657,0.971,0.657,0.548,0.647,"[0.565, 0.7, 0.75, 0.667, 0.0, 0.578, 0.712, 0.4, 0.472, 0.632]"
56,0.006,1.826,0.640,0.972,0.640,0.555,0.638,"[0.571, 0.681, 0.735, 0.675, 0.053, 0.569, 0.667, 0.523, 0.423, 0.648]"
57,0.005,1.945,0.654,0.979,0.654,0.559,0.650,"[0.57, 0.695, 0.714, 0.669, 0.098, 0.582, 0.701, 0.529, 0.412, 0.62]"
58,0.004,1.959,0.656,0.972,0.656,0.562,0.650,"[0.575, 0.696, 0.723, 0.677, 0.053, 0.55, 0.693, 0.571, 0.439, 0.647]"
59,0.004,1.915,0.649,0.975,0.649,0.553,0.643,"[0.561, 0.665, 0.744, 0.668, 0.0, 0.549, 0.702, 0.569, 0.413, 0.661]"
60,0.003,2.006,0.651,0.970,0.651,0.546,0.644,"[0.548, 0.69, 0.744, 0.66, 0.0, 0.566, 0.708, 0.492, 0.433, 0.617]"
61,0.003,2.029,0.661,0.973,0.661,0.529,0.651,"[0.529, 0.706, 0.714, 0.682, 0.0, 0.56, 0.722, 0.44, 0.389, 0.547]"
62,0.002,2.040,0.665,0.972,0.665,0.547,0.656,"[0.539, 0.693, 0.65, 0.684, 0.057, 0.538, 0.722, 0.573, 0.42, 0.591]"
63,0.002,1.991,0.660,0.970,0.660,0.560,0.653,"[0.584, 0.683, 0.714, 0.681, 0.057, 0.573, 0.707, 0.521, 0.434, 0.642]"
64,0.001,2.000,0.663,0.973,0.663,0.554,0.656,"[0.554, 0.7, 0.683, 0.678, 0.057, 0.571, 0.711, 0.544, 0.426, 0.62]"
65,0.001,1.988,0.668,0.974,0.668,0.556,0.661,"[0.548, 0.705, 0.683, 0.683, 0.057, 0.562, 0.721, 0.558, 0.437, 0.608]"
66,0.001,2.053,0.666,0.973,0.666,0.552,0.659,"[0.558, 0.692, 0.615, 0.685, 0.057, 0.581, 0.718, 0.517, 0.468, 0.629]"
67,0.001,2.003,0.659,0.973,0.659,0.557,0.650,"[0.566, 0.693, 0.756, 0.669, 0.057, 0.559, 0.712, 0.51, 0.437, 0.614]"
68,0.001,1.961,0.656,0.975,0.656,0.552,0.649,"[0.519, 0.687, 0.723, 0.673, 0.056, 0.554, 0.707, 0.565, 0.414, 0.62]"
69,0.001,2.040,0.660,0.973,0.660,0.562,0.653,"[0.548, 0.688, 0.739, 0.683, 0.057, 0.549, 0.708, 0.557, 0.425, 0.667]"
70,0.001,2.109,0.662,0.974,0.662,0.556,0.654,"[0.532, 0.688, 0.727, 0.678, 0.057, 0.562, 0.716, 0.559, 0.422, 0.615]"
71,0.001,2.039,0.660,0.973,0.660,0.556,0.654,"[0.54, 0.703, 0.711, 0.681, 0.057, 0.545, 0.706, 0.568, 0.419, 0.63]"
72,0.000,2.070,0.666,0.970,0.666,0.554,0.657,"[0.538, 0.695, 0.681, 0.688, 0.056, 0.539, 0.721, 0.558, 0.423, 0.642]"
73,0.001,2.115,0.662,0.973,0.662,0.551,0.653,"[0.541, 0.685, 0.723, 0.682, 0.056, 0.56, 0.721, 0.495, 0.417, 0.627]"
74,0.001,2.207,0.659,0.971,0.659,0.545,0.648,"[0.566, 0.704, 0.75, 0.672, 0.0, 0.528, 0.709, 0.555, 0.392, 0.577]"
75,0.001,2.176,0.658,0.971,0.658,0.534,0.647,"[0.536, 0.685, 0.651, 0.688, 0.0, 0.549, 0.705, 0.489, 0.412, 0.627]"
76,0.001,2.118,0.662,0.971,0.662,0.548,0.652,"[0.542, 0.687, 0.714, 0.681, 0.0, 0.556, 0.712, 0.555, 0.406, 0.626]"
77,0.001,2.125,0.663,0.972,0.663,0.561,0.656,"[0.566, 0.693, 0.711, 0.685, 0.054, 0.58, 0.708, 0.513, 0.438, 0.66]"
78,0.000,2.055,0.659,0.976,0.659,0.553,0.652,"[0.573, 0.692, 0.681, 0.688, 0.057, 0.556, 0.7, 0.542, 0.416, 0.63]"
79,0.000,2.092,0.662,0.974,0.662,0.549,0.654,"[0.562, 0.698, 0.667, 0.685, 0.0, 0.557, 0.705, 0.53, 0.457, 0.63]"
80,0.000,2.075,0.660,0.977,0.660,0.544,0.651,"[0.555, 0.706, 0.652, 0.67, 0.0, 0.551, 0.71, 0.534, 0.45, 0.61]"
81,0.000,2.052,0.663,0.975,0.663,0.560,0.657,"[0.542, 0.704, 0.696, 0.677, 0.054, 0.554, 0.713, 0.57, 0.456, 0.636]"
82,0.000,2.107,0.666,0.974,0.666,0.558,0.658,"[0.528, 0.699, 0.744, 0.685, 0.0, 0.558, 0.717, 0.553, 0.449, 0.643]"
83,0.000,2.104,0.660,0.976,0.660,0.546,0.652,"[0.537, 0.702, 0.698, 0.683, 0.0, 0.55, 0.705, 0.519, 0.446, 0.623]"
84,0.000,2.108,0.660,0.976,0.660,0.548,0.652,"[0.549, 0.712, 0.696, 0.672, 0.0, 0.558, 0.707, 0.522, 0.438, 0.63]"
85,0.000,2.100,0.661,0.975,0.661,0.555,0.654,"[0.544, 0.704, 0.698, 0.684, 0.056, 0.56, 0.701, 0.551, 0.435, 0.623]"
86,0.000,2.119,0.662,0.976,0.662,0.550,0.653,"[0.529, 0.686, 0.727, 0.69, 0.0, 0.552, 0.712, 0.514, 0.458, 0.635]"
87,0.000,2.098,0.665,0.975,0.665,0.556,0.657,"[0.526, 0.682, 0.698, 0.686, 0.057, 0.56, 0.721, 0.551, 0.454, 0.629]"
88,0.000,2.097,0.663,0.974,0.663,0.551,0.655,"[0.541, 0.685, 0.711, 0.69, 0.0, 0.557, 0.712, 0.537, 0.443, 0.63]"
89,0.000,2.089,0.667,0.975,0.667,0.562,0.659,"[0.538, 0.702, 0.727, 0.685, 0.057, 0.564, 0.716, 0.545, 0.433, 0.653]"
90,0.000,2.069,0.665,0.977,0.665,0.563,0.659,"[0.528, 0.696, 0.732, 0.686, 0.054, 0.563, 0.714, 0.557, 0.456, 0.641]"
91,0.000,2.087,0.668,0.974,0.668,0.552,0.659,"[0.535, 0.697, 0.696, 0.686, 0.0, 0.556, 0.72, 0.565, 0.443, 0.623]"
92,0.000,2.142,0.661,0.975,0.661,0.555,0.653,"[0.527, 0.705, 0.711, 0.668, 0.054, 0.567, 0.712, 0.535, 0.428, 0.646]"
93,0.000,2.108,0.664,0.973,0.664,0.562,0.657,"[0.553, 0.707, 0.744, 0.681, 0.054, 0.562, 0.71, 0.539, 0.439, 0.627]"
94,0.000,2.065,0.658,0.974,0.658,0.559,0.651,"[0.561, 0.701, 0.762, 0.681, 0.053, 0.559, 0.701, 0.523, 0.429, 0.621]"
95,0.000,2.114,0.660,0.975,0.660,0.555,0.653,"[0.551, 0.692, 0.727, 0.683, 0.057, 0.56, 0.709, 0.528, 0.415, 0.621]"
96,0.000,2.098,0.660,0.977,0.660,0.559,0.653,"[0.536, 0.683, 0.744, 0.681, 0.057, 0.555, 0.711, 0.546, 0.442, 0.634]"
97,0.000,2.111,0.660,0.974,0.660,0.552,0.653,"[0.556, 0.69, 0.711, 0.685, 0.0, 0.569, 0.704, 0.543, 0.431, 0.627]"
98,0.000,2.103,0.661,0.976,0.661,0.557,0.654,"[0.533, 0.688, 0.727, 0.682, 0.056, 0.565, 0.71, 0.548, 0.431, 0.634]"
99,0.000,2.102,0.666,0.974,0.666,0.560,0.658,"[0.542, 0.696, 0.727, 0.685, 0.056, 0.573, 0.716, 0.528, 0.445, 0.63]"
