epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
19,1.151+-0.061,1.435+-0.055,0.477+-0.028,0.944+-0.007,0.477+-0.028,0.407+-0.022,0.477+-0.04
20,1.069+-0.013,1.555+-0.081,0.422+-0.032,0.935+-0.009,0.422+-0.032,0.37+-0.017,0.427+-0.018
21,1.036+-0.031,1.547+-0.083,0.408+-0.044,0.934+-0.007,0.408+-0.044,0.359+-0.018,0.395+-0.04
22,1.049+-0.035,1.553+-0.12,0.418+-0.072,0.923+-0.034,0.418+-0.072,0.354+-0.065,0.411+-0.073
23,1.071+-0.05,1.574+-0.076,0.396+-0.011,0.936+-0.008,0.396+-0.011,0.363+-0.013,0.386+-0.021
24,1.063+-0.044,1.564+-0.031,0.414+-0.016,0.928+-0.003,0.414+-0.016,0.349+-0.026,0.378+-0.043
25,1.035+-0.035,1.599+-0.133,0.392+-0.049,0.926+-0.019,0.392+-0.049,0.361+-0.024,0.402+-0.032
26,0.993+-0.06,1.56+-0.085,0.408+-0.056,0.937+-0.011,0.408+-0.056,0.373+-0.047,0.404+-0.077
27,0.999+-0.033,1.576+-0.115,0.412+-0.041,0.926+-0.021,0.412+-0.041,0.365+-0.045,0.419+-0.021
28,1.002+-0.014,1.44+-0.045,0.471+-0.018,0.947+-0.007,0.471+-0.018,0.407+-0.021,0.47+-0.014
29,1.013+-0.071,1.616+-0.183,0.396+-0.09,0.917+-0.02,0.396+-0.09,0.361+-0.038,0.38+-0.082
30,1.004+-0.008,1.488+-0.031,0.444+-0.05,0.93+-0.008,0.444+-0.05,0.392+-0.02,0.444+-0.049
31,0.975+-0.043,1.483+-0.012,0.438+-0.009,0.943+-0.003,0.438+-0.009,0.396+-0.022,0.43+-0.04
32,0.981+-0.026,1.446+-0.089,0.472+-0.028,0.943+-0.013,0.472+-0.028,0.403+-0.023,0.495+-0.03
33,0.984+-0.031,1.505+-0.125,0.448+-0.075,0.934+-0.009,0.448+-0.075,0.398+-0.049,0.452+-0.097
34,0.962+-0.036,1.529+-0.043,0.421+-0.011,0.932+-0.015,0.421+-0.011,0.388+-0.011,0.428+-0.026
35,0.941+-0.037,1.48+-0.043,0.447+-0.018,0.94+-0.014,0.447+-0.018,0.398+-0.028,0.453+-0.042
36,0.964+-0.042,1.443+-0.128,0.475+-0.037,0.938+-0.028,0.475+-0.037,0.399+-0.043,0.465+-0.067
37,0.913+-0.011,1.518+-0.219,0.439+-0.09,0.935+-0.024,0.439+-0.09,0.395+-0.056,0.447+-0.104
38,0.941+-0.019,1.486+-0.083,0.436+-0.067,0.94+-0.008,0.436+-0.067,0.398+-0.041,0.435+-0.093
39,0.919+-0.044,1.428+-0.191,0.476+-0.084,0.947+-0.018,0.476+-0.084,0.408+-0.042,0.461+-0.09
40,0.912+-0.051,1.421+-0.064,0.467+-0.027,0.942+-0.014,0.467+-0.027,0.413+-0.021,0.446+-0.026
41,0.916+-0.048,1.339+-0.048,0.509+-0.011,0.953+-0.01,0.509+-0.011,0.421+-0.008,0.516+-0.002
42,0.955+-0.035,1.474+-0.123,0.452+-0.05,0.942+-0.017,0.452+-0.05,0.411+-0.032,0.457+-0.091
43,0.926+-0.045,1.469+-0.094,0.469+-0.037,0.937+-0.022,0.469+-0.037,0.404+-0.01,0.47+-0.066
44,0.892+-0.021,1.479+-0.133,0.445+-0.046,0.944+-0.011,0.445+-0.046,0.401+-0.026,0.453+-0.02
45,0.878+-0.046,1.415+-0.056,0.471+-0.024,0.948+-0.008,0.471+-0.024,0.416+-0.01,0.462+-0.024
46,0.897+-0.045,1.442+-0.071,0.466+-0.037,0.949+-0.003,0.466+-0.037,0.407+-0.016,0.475+-0.043
47,0.881+-0.056,1.435+-0.018,0.468+-0.035,0.949+-0.004,0.468+-0.035,0.404+-0.023,0.461+-0.029
48,0.89+-0.004,1.363+-0.047,0.501+-0.018,0.957+-0.005,0.501+-0.018,0.428+-0.007,0.512+-0.022
49,0.896+-0.041,1.495+-0.19,0.44+-0.083,0.943+-0.025,0.44+-0.083,0.391+-0.039,0.446+-0.087
50,0.846+-0.048,1.475+-0.08,0.447+-0.05,0.943+-0.014,0.447+-0.05,0.399+-0.033,0.451+-0.043
51,0.85+-0.035,1.474+-0.051,0.449+-0.009,0.941+-0.01,0.449+-0.009,0.402+-0.012,0.449+-0.017
52,0.847+-0.053,1.444+-0.156,0.467+-0.068,0.948+-0.014,0.467+-0.068,0.407+-0.042,0.448+-0.092
53,0.862+-0.027,1.458+-0.115,0.451+-0.051,0.947+-0.009,0.451+-0.051,0.399+-0.029,0.443+-0.065
54,0.828+-0.075,1.38+-0.038,0.49+-0.022,0.952+-0.009,0.49+-0.022,0.405+-0.018,0.49+-0.03
55,0.84+-0.042,1.458+-0.163,0.457+-0.068,0.949+-0.012,0.457+-0.068,0.402+-0.053,0.452+-0.087
56,0.83+-0.031,1.427+-0.124,0.465+-0.066,0.949+-0.015,0.465+-0.066,0.402+-0.029,0.459+-0.095
57,0.849+-0.022,1.421+-0.093,0.471+-0.042,0.948+-0.011,0.471+-0.042,0.421+-0.012,0.484+-0.055
58,0.851+-0.025,1.356+-0.081,0.487+-0.024,0.958+-0.01,0.487+-0.024,0.428+-0.015,0.487+-0.025
59,0.816+-0.042,1.346+-0.069,0.503+-0.039,0.961+-0.005,0.503+-0.039,0.432+-0.012,0.516+-0.028
60,0.843+-0.006,1.362+-0.061,0.508+-0.031,0.956+-0.002,0.508+-0.031,0.414+-0.024,0.519+-0.025
61,0.838+-0.032,1.367+-0.077,0.488+-0.025,0.958+-0.007,0.488+-0.025,0.42+-0.019,0.483+-0.039
62,0.834+-0.041,1.434+-0.124,0.465+-0.079,0.947+-0.013,0.465+-0.079,0.415+-0.049,0.476+-0.082
63,0.835+-0.012,1.337+-0.067,0.505+-0.029,0.958+-0.006,0.505+-0.029,0.43+-0.014,0.509+-0.041
64,0.821+-0.048,1.441+-0.106,0.459+-0.054,0.949+-0.013,0.459+-0.054,0.405+-0.021,0.449+-0.073
65,0.783+-0.026,1.338+-0.061,0.501+-0.01,0.963+-0.005,0.501+-0.01,0.426+-0.017,0.492+-0.027
66,0.791+-0.031,1.429+-0.097,0.463+-0.045,0.948+-0.013,0.463+-0.045,0.411+-0.038,0.455+-0.066
67,0.8+-0.053,1.419+-0.11,0.472+-0.052,0.95+-0.012,0.472+-0.052,0.416+-0.033,0.486+-0.051
68,0.796+-0.069,1.381+-0.021,0.489+-0.02,0.951+-0.002,0.489+-0.02,0.419+-0.015,0.498+-0.021
69,0.761+-0.006,1.434+-0.13,0.463+-0.054,0.949+-0.012,0.463+-0.054,0.405+-0.039,0.469+-0.07
70,0.803+-0.066,1.373+-0.079,0.487+-0.026,0.958+-0.009,0.487+-0.026,0.424+-0.017,0.496+-0.021
71,0.809+-0.027,1.468+-0.115,0.446+-0.046,0.948+-0.015,0.446+-0.046,0.406+-0.032,0.457+-0.05
72,0.813+-0.035,1.406+-0.075,0.475+-0.022,0.956+-0.007,0.475+-0.022,0.417+-0.013,0.487+-0.021
73,0.791+-0.071,1.299+-0.071,0.536+-0.021,0.96+-0.005,0.536+-0.021,0.45+-0.009,0.551+-0.017
74,0.777+-0.037,1.432+-0.164,0.453+-0.07,0.95+-0.016,0.453+-0.07,0.407+-0.03,0.438+-0.087
75,0.775+-0.086,1.52+-0.157,0.427+-0.039,0.943+-0.02,0.427+-0.039,0.374+-0.026,0.43+-0.031
76,0.787+-0.052,1.429+-0.068,0.465+-0.033,0.951+-0.006,0.465+-0.033,0.408+-0.036,0.483+-0.039
77,0.768+-0.071,1.428+-0.246,0.475+-0.09,0.941+-0.034,0.475+-0.09,0.401+-0.05,0.459+-0.117
78,0.743+-0.071,1.384+-0.014,0.478+-0.01,0.957+-0.004,0.478+-0.01,0.42+-0.018,0.492+-0.013
79,0.777+-0.018,1.386+-0.036,0.489+-0.009,0.957+-0.001,0.489+-0.009,0.424+-0.015,0.499+-0.025
80,0.759+-0.065,1.399+-0.031,0.476+-0.023,0.955+-0.003,0.476+-0.023,0.42+-0.028,0.469+-0.04
81,0.777+-0.055,1.458+-0.064,0.46+-0.035,0.947+-0.008,0.46+-0.035,0.403+-0.018,0.466+-0.069
82,0.784+-0.068,1.426+-0.055,0.47+-0.039,0.953+-0.006,0.47+-0.039,0.412+-0.035,0.481+-0.036
83,0.779+-0.074,1.421+-0.049,0.467+-0.02,0.952+-0.003,0.467+-0.02,0.402+-0.008,0.46+-0.024
84,0.762+-0.047,1.369+-0.032,0.501+-0.024,0.957+-0.002,0.501+-0.024,0.432+-0.014,0.511+-0.035
85,0.767+-0.055,1.457+-0.071,0.445+-0.015,0.95+-0.007,0.445+-0.015,0.394+-0.011,0.456+-0.009
86,0.737+-0.029,1.429+-0.046,0.467+-0.02,0.951+-0.006,0.467+-0.02,0.416+-0.028,0.483+-0.008
87,0.729+-0.022,1.307+-0.127,0.518+-0.059,0.96+-0.009,0.518+-0.059,0.441+-0.027,0.517+-0.069
88,0.753+-0.01,1.437+-0.075,0.456+-0.042,0.954+-0.004,0.456+-0.042,0.401+-0.03,0.448+-0.05
89,0.72+-0.039,1.341+-0.092,0.494+-0.038,0.961+-0.009,0.494+-0.038,0.423+-0.026,0.49+-0.047
90,0.731+-0.045,1.329+-0.105,0.503+-0.039,0.959+-0.012,0.503+-0.039,0.437+-0.022,0.497+-0.055
91,0.741+-0.049,1.342+-0.026,0.508+-0.006,0.96+-0.003,0.508+-0.006,0.431+-0.015,0.517+-0.002
92,0.717+-0.02,1.364+-0.066,0.497+-0.028,0.959+-0.004,0.497+-0.028,0.43+-0.01,0.498+-0.026
93,0.739+-0.071,1.479+-0.149,0.45+-0.059,0.944+-0.02,0.45+-0.059,0.4+-0.047,0.429+-0.091
94,0.708+-0.03,1.388+-0.111,0.488+-0.055,0.956+-0.009,0.488+-0.055,0.41+-0.039,0.486+-0.061
95,0.731+-0.076,1.359+-0.015,0.493+-0.02,0.962+-0.005,0.493+-0.02,0.416+-0.009,0.489+-0.04
96,0.75+-0.07,1.361+-0.189,0.486+-0.071,0.955+-0.019,0.486+-0.071,0.423+-0.042,0.493+-0.068
97,0.737+-0.042,1.327+-0.03,0.505+-0.037,0.964+-0.004,0.505+-0.037,0.431+-0.014,0.504+-0.047
98,0.718+-0.019,1.454+-0.083,0.463+-0.042,0.95+-0.012,0.463+-0.042,0.406+-0.02,0.448+-0.056
99,0.728+-0.051,1.354+-0.046,0.499+-0.018,0.957+-0.005,0.499+-0.018,0.426+-0.016,0.506+-0.026
