epoch,train_loss,val_loss,rmse,mae
0,0.354+-0.007,0.283+-0.008,0.143+-0.004,0.085+-0.003
1,0.257+-0.009,0.259+-0.004,0.134+-0.003,0.08+-0.003
2,0.229+-0.006,0.258+-0.012,0.134+-0.007,0.079+-0.005
3,0.216+-0.006,0.232+-0.002,0.119+-0.003,0.068+-0.002
4,0.207+-0.006,0.226+-0.004,0.115+-0.004,0.066+-0.003
5,0.202+-0.005,0.221+-0.002,0.111+-0.002,0.065+-0.001
6,0.198+-0.003,0.224+-0.001,0.115+-0.001,0.068+-0.002
7,0.194+-0.003,0.226+-0.014,0.113+-0.01,0.067+-0.006
8,0.192+-0.002,0.223+-0.01,0.112+-0.007,0.066+-0.005
9,0.19+-0.005,0.218+-0.007,0.107+-0.008,0.064+-0.007
10,0.188+-0.004,0.22+-0.005,0.109+-0.002,0.061+-0.001
11,0.185+-0.004,0.213+-0.003,0.101+-0.002,0.057+-0.002
12,0.183+-0.004,0.217+-0.003,0.107+-0.007,0.061+-0.005
13,0.181+-0.003,0.215+-0.004,0.104+-0.006,0.059+-0.003
14,0.181+-0.004,0.216+-0.004,0.107+-0.004,0.06+-0.002
15,0.181+-0.002,0.216+-0.006,0.105+-0.006,0.059+-0.004
16,0.18+-0.003,0.218+-0.005,0.109+-0.005,0.063+-0.003
17,0.178+-0.003,0.219+-0.009,0.107+-0.005,0.062+-0.006
18,0.177+-0.003,0.212+-0.004,0.102+-0.005,0.058+-0.004
19,0.176+-0.002,0.21+-0.003,0.099+-0.004,0.056+-0.003
20,0.175+-0.002,0.22+-0.006,0.108+-0.008,0.061+-0.005
21,0.175+-0.002,0.226+-0.02,0.111+-0.012,0.062+-0.006
22,0.173+-0.002,0.223+-0.007,0.109+-0.004,0.063+-0.004
23,0.174+-0.001,0.214+-0.005,0.103+-0.004,0.057+-0.003
24,0.174+-0.002,0.214+-0.007,0.103+-0.009,0.058+-0.006
25,0.173+-0.003,0.213+-0.002,0.102+-0.002,0.057+-0.002
26,0.171+-0.003,0.222+-0.009,0.108+-0.009,0.061+-0.006
27,0.171+-0.003,0.211+-0.001,0.099+-0.002,0.055+-0.001
28,0.17+-0.002,0.211+-0.001,0.101+-0.002,0.056+-0.003
29,0.169+-0.002,0.215+-0.001,0.103+-0.001,0.057+-0.002
30,0.17+-0.002,0.214+-0.003,0.102+-0.002,0.058+-0.003
31,0.169+-0.002,0.215+-0.007,0.103+-0.005,0.058+-0.002
32,0.169+-0.003,0.21+-0.002,0.099+-0.002,0.055+-0.001
33,0.168+-0.003,0.211+-0.002,0.101+-0.002,0.056+-0.002
34,0.167+-0.003,0.211+-0.003,0.1+-0.002,0.057+-0.002
35,0.167+-0.004,0.212+-0.002,0.102+-0.002,0.057+-0.001
36,0.168+-0.004,0.213+-0.005,0.102+-0.005,0.057+-0.003
37,0.168+-0.003,0.213+-0.007,0.101+-0.005,0.056+-0.002
38,0.168+-0.004,0.214+-0.002,0.104+-0.001,0.057+-0.002
39,0.167+-0.003,0.213+-0.004,0.103+-0.003,0.057+-0.001
40,0.167+-0.003,0.212+-0.002,0.102+-0.003,0.058+-0.003
41,0.167+-0.003,0.211+-0.002,0.101+-0.001,0.057+-0.002
42,0.166+-0.004,0.217+-0.005,0.107+-0.006,0.059+-0.005
43,0.166+-0.002,0.213+-0.004,0.102+-0.005,0.056+-0.003
44,0.166+-0.003,0.21+-0.002,0.1+-0.001,0.055+-0.002
45,0.166+-0.003,0.213+-0.007,0.102+-0.004,0.056+-0.002
46,0.166+-0.002,0.211+-0.002,0.1+-0.001,0.055+-0.002
47,0.166+-0.003,0.212+-0.004,0.102+-0.004,0.057+-0.004
48,0.166+-0.002,0.212+-0.002,0.1+-0.001,0.054+-0.001
49,0.166+-0.002,0.211+-0.001,0.1+-0.003,0.055+-0.002
50,0.166+-0.002,0.212+-0.003,0.101+-0.002,0.056+-0.002
51,0.165+-0.003,0.211+-0.002,0.1+-0.002,0.056+-0.002
52,0.164+-0.003,0.21+-0.002,0.099+-0.001,0.054+-0.002
53,0.165+-0.004,0.214+-0.003,0.101+-0.004,0.056+-0.001
54,0.165+-0.003,0.21+-0.002,0.099+-0.002,0.054+-0.001
55,0.164+-0.003,0.211+-0.003,0.1+-0.003,0.056+-0.002
56,0.164+-0.002,0.21+-0.003,0.099+-0.002,0.055+-0.001
57,0.164+-0.002,0.215+-0.007,0.104+-0.005,0.057+-0.003
58,0.163+-0.003,0.212+-0.004,0.101+-0.005,0.057+-0.004
59,0.164+-0.002,0.212+-0.003,0.101+-0.003,0.056+-0.001
60,0.164+-0.002,0.21+-0.001,0.099+-0.002,0.054+-0.001
61,0.164+-0.001,0.211+-0.004,0.1+-0.004,0.054+-0.003
62,0.163+-0.003,0.209+-0.002,0.097+-0.001,0.054+-0.001
63,0.164+-0.002,0.209+-0.002,0.098+-0.003,0.054+-0.001
64,0.163+-0.002,0.21+-0.002,0.099+-0.002,0.054+-0.001
65,0.164+-0.003,0.211+-0.001,0.1+-0.002,0.055+-0.003
66,0.164+-0.003,0.21+-0.002,0.099+-0.001,0.055+-0.001
67,0.164+-0.002,0.208+-0.001,0.098+-0.002,0.054+-0.002
68,0.163+-0.003,0.214+-0.01,0.102+-0.006,0.056+-0.003
69,0.164+-0.002,0.209+-0.002,0.099+-0.003,0.054+-0.002
70,0.163+-0.002,0.21+-0.003,0.099+-0.002,0.054+-0.002
71,0.163+-0.003,0.208+-0.001,0.097+-0.001,0.054+-0.002
72,0.163+-0.003,0.21+-0.001,0.098+-0.002,0.054+-0.001
73,0.162+-0.002,0.212+-0.003,0.102+-0.003,0.057+-0.002
74,0.163+-0.003,0.209+-0.002,0.098+-0.002,0.055+-0.002
75,0.163+-0.002,0.21+-0.002,0.099+-0.001,0.054+-0.001
76,0.162+-0.002,0.211+-0.004,0.099+-0.002,0.055+-0.002
77,0.163+-0.002,0.209+-0.002,0.099+-0.002,0.055+-0.001
78,0.162+-0.003,0.21+-0.001,0.098+-0.002,0.054+-0.001
79,0.162+-0.003,0.21+-0.003,0.099+-0.002,0.055+-0.002
80,0.162+-0.003,0.209+-0.002,0.098+-0.002,0.054+-0.001
81,0.163+-0.003,0.21+-0.001,0.097+-0.002,0.054+-0.001
82,0.162+-0.002,0.209+-0.002,0.097+-0.002,0.053+-0.002
83,0.163+-0.003,0.21+-0.003,0.1+-0.003,0.054+-0.002
84,0.163+-0.003,0.21+-0.002,0.099+-0.002,0.055+-0.002
85,0.163+-0.003,0.212+-0.002,0.1+-0.004,0.054+-0.002
86,0.162+-0.003,0.211+-0.002,0.1+-0.003,0.055+-0.002
87,0.162+-0.003,0.209+-0.0,0.098+-0.003,0.054+-0.001
88,0.162+-0.003,0.209+-0.001,0.098+-0.001,0.054+-0.001
89,0.162+-0.003,0.214+-0.008,0.102+-0.007,0.057+-0.006
90,0.162+-0.003,0.209+-0.001,0.097+-0.001,0.054+-0.001
91,0.162+-0.003,0.21+-0.001,0.098+-0.002,0.054+-0.001
92,0.162+-0.003,0.21+-0.001,0.097+-0.002,0.054+-0.001
93,0.162+-0.003,0.214+-0.007,0.102+-0.005,0.057+-0.004
94,0.162+-0.002,0.211+-0.003,0.1+-0.002,0.055+-0.001
95,0.161+-0.002,0.211+-0.002,0.099+-0.002,0.055+-0.001
96,0.163+-0.002,0.208+-0.001,0.097+-0.001,0.054+-0.002
97,0.163+-0.002,0.214+-0.003,0.102+-0.005,0.057+-0.003
98,0.162+-0.003,0.215+-0.006,0.104+-0.008,0.057+-0.004
99,0.161+-0.002,0.211+-0.004,0.099+-0.004,0.055+-0.004
