epoch,train_loss,val_loss,rmse,mae
0,0.565+-0.036,0.589+-0.029,0.178+-0.002,0.131+-0.002
1,0.451+-0.023,0.453+-0.015,0.175+-0.002,0.129+-0.002
2,0.326+-0.009,0.354+-0.005,0.17+-0.001,0.124+-0.002
3,0.262+-0.003,0.303+-0.001,0.165+-0.001,0.119+-0.002
4,0.243+-0.003,0.283+-0.002,0.16+-0.001,0.114+-0.002
5,0.244+-0.002,0.275+-0.003,0.155+-0.001,0.108+-0.002
6,0.249+-0.003,0.272+-0.003,0.152+-0.001,0.103+-0.002
7,0.246+-0.004,0.269+-0.003,0.149+-0.001,0.098+-0.002
8,0.24+-0.006,0.265+-0.003,0.148+-0.001,0.095+-0.002
9,0.236+-0.006,0.263+-0.003,0.147+-0.002,0.092+-0.002
10,0.227+-0.004,0.259+-0.004,0.144+-0.002,0.09+-0.002
11,0.222+-0.006,0.257+-0.004,0.142+-0.002,0.087+-0.002
12,0.221+-0.004,0.255+-0.003,0.139+-0.002,0.085+-0.002
13,0.213+-0.007,0.253+-0.002,0.136+-0.001,0.083+-0.002
14,0.211+-0.002,0.25+-0.002,0.135+-0.001,0.082+-0.002
15,0.209+-0.003,0.248+-0.003,0.134+-0.002,0.082+-0.002
16,0.205+-0.001,0.246+-0.003,0.133+-0.002,0.081+-0.002
17,0.205+-0.005,0.244+-0.003,0.132+-0.002,0.08+-0.002
18,0.202+-0.004,0.243+-0.003,0.131+-0.002,0.08+-0.001
19,0.2+-0.005,0.242+-0.002,0.13+-0.002,0.079+-0.001
20,0.199+-0.003,0.241+-0.001,0.129+-0.002,0.079+-0.001
21,0.196+-0.001,0.24+-0.001,0.128+-0.002,0.078+-0.001
22,0.195+-0.002,0.239+-0.001,0.127+-0.002,0.078+-0.001
23,0.194+-0.001,0.238+-0.001,0.127+-0.001,0.077+-0.001
24,0.191+-0.001,0.237+-0.001,0.126+-0.001,0.077+-0.001
25,0.191+-0.003,0.236+-0.001,0.125+-0.001,0.077+-0.001
26,0.19+-0.003,0.235+-0.001,0.124+-0.002,0.076+-0.001
27,0.189+-0.001,0.234+-0.001,0.124+-0.001,0.076+-0.001
28,0.19+-0.0,0.234+-0.002,0.123+-0.002,0.076+-0.001
29,0.19+-0.003,0.233+-0.001,0.123+-0.001,0.076+-0.001
30,0.185+-0.003,0.233+-0.001,0.123+-0.002,0.075+-0.001
31,0.188+-0.001,0.233+-0.002,0.122+-0.001,0.075+-0.001
32,0.185+-0.003,0.232+-0.001,0.122+-0.001,0.075+-0.001
33,0.185+-0.0,0.232+-0.002,0.121+-0.001,0.075+-0.001
34,0.186+-0.003,0.232+-0.002,0.121+-0.001,0.074+-0.002
35,0.184+-0.002,0.232+-0.002,0.121+-0.001,0.074+-0.001
36,0.182+-0.001,0.232+-0.002,0.121+-0.001,0.074+-0.001
37,0.181+-0.003,0.231+-0.002,0.121+-0.001,0.074+-0.001
38,0.182+-0.002,0.231+-0.001,0.121+-0.001,0.073+-0.001
39,0.181+-0.003,0.23+-0.002,0.12+-0.001,0.073+-0.001
40,0.177+-0.003,0.23+-0.001,0.12+-0.001,0.073+-0.001
41,0.178+-0.004,0.229+-0.002,0.12+-0.001,0.072+-0.001
42,0.181+-0.001,0.229+-0.002,0.119+-0.001,0.072+-0.001
43,0.179+-0.001,0.229+-0.002,0.119+-0.001,0.072+-0.002
44,0.18+-0.002,0.229+-0.002,0.119+-0.001,0.072+-0.002
45,0.177+-0.004,0.229+-0.002,0.119+-0.001,0.072+-0.002
46,0.176+-0.003,0.229+-0.002,0.119+-0.001,0.071+-0.002
47,0.177+-0.004,0.229+-0.002,0.119+-0.001,0.071+-0.002
48,0.175+-0.002,0.228+-0.002,0.119+-0.001,0.071+-0.001
49,0.178+-0.004,0.228+-0.002,0.119+-0.001,0.071+-0.001
50,0.175+-0.003,0.228+-0.002,0.118+-0.001,0.071+-0.001
51,0.175+-0.002,0.228+-0.002,0.118+-0.001,0.071+-0.001
52,0.173+-0.001,0.228+-0.002,0.118+-0.001,0.071+-0.001
53,0.174+-0.003,0.228+-0.002,0.118+-0.0,0.071+-0.001
54,0.172+-0.003,0.228+-0.002,0.118+-0.0,0.071+-0.001
55,0.174+-0.004,0.228+-0.002,0.118+-0.0,0.071+-0.001
56,0.173+-0.002,0.227+-0.002,0.118+-0.0,0.071+-0.001
57,0.17+-0.003,0.227+-0.002,0.118+-0.0,0.07+-0.001
58,0.173+-0.005,0.227+-0.002,0.118+-0.0,0.07+-0.001
59,0.17+-0.001,0.227+-0.002,0.118+-0.001,0.07+-0.001
60,0.171+-0.003,0.227+-0.002,0.118+-0.001,0.07+-0.001
