epoch,train_loss,val_loss,rmse,mae
0,0.458+-0.023,0.298+-0.004,0.166+-0.002,0.12+-0.003
1,0.268+-0.002,0.313+-0.003,0.164+-0.003,0.109+-0.002
2,0.319+-0.009,0.325+-0.004,0.168+-0.005,0.106+-0.0
3,0.308+-0.002,0.338+-0.004,0.166+-0.003,0.105+-0.0
4,0.303+-0.011,0.313+-0.002,0.153+-0.004,0.097+-0.001
5,0.286+-0.013,0.298+-0.003,0.151+-0.001,0.095+-0.001
6,0.282+-0.006,0.299+-0.013,0.151+-0.011,0.095+-0.008
7,0.264+-0.004,0.293+-0.013,0.148+-0.008,0.091+-0.004
8,0.246+-0.016,0.297+-0.012,0.148+-0.006,0.091+-0.003
9,0.247+-0.002,0.279+-0.004,0.142+-0.001,0.088+-0.001
10,0.232+-0.004,0.267+-0.004,0.137+-0.001,0.086+-0.002
11,0.226+-0.01,0.267+-0.006,0.138+-0.002,0.088+-0.001
12,0.225+-0.006,0.271+-0.004,0.139+-0.002,0.087+-0.001
13,0.219+-0.005,0.269+-0.013,0.135+-0.004,0.083+-0.002
14,0.215+-0.013,0.261+-0.012,0.131+-0.004,0.079+-0.002
15,0.211+-0.005,0.258+-0.006,0.13+-0.001,0.077+-0.001
16,0.21+-0.01,0.258+-0.007,0.131+-0.002,0.078+-0.001
17,0.208+-0.002,0.257+-0.007,0.13+-0.002,0.077+-0.001
18,0.205+-0.006,0.256+-0.007,0.13+-0.001,0.078+-0.001
19,0.204+-0.003,0.253+-0.008,0.13+-0.002,0.078+-0.001
20,0.201+-0.006,0.251+-0.007,0.128+-0.001,0.078+-0.001
21,0.197+-0.003,0.25+-0.006,0.127+-0.001,0.078+-0.001
22,0.197+-0.005,0.249+-0.004,0.127+-0.0,0.078+-0.002
23,0.195+-0.003,0.247+-0.005,0.126+-0.0,0.077+-0.002
24,0.19+-0.005,0.247+-0.003,0.127+-0.001,0.078+-0.002
25,0.193+-0.006,0.245+-0.004,0.127+-0.001,0.077+-0.001
26,0.192+-0.003,0.245+-0.003,0.126+-0.001,0.076+-0.001
27,0.19+-0.004,0.244+-0.002,0.126+-0.0,0.076+-0.001
28,0.191+-0.003,0.244+-0.003,0.126+-0.0,0.076+-0.0
29,0.191+-0.002,0.242+-0.001,0.126+-0.001,0.076+-0.001
30,0.186+-0.006,0.241+-0.002,0.126+-0.001,0.076+-0.0
31,0.188+-0.001,0.24+-0.001,0.125+-0.001,0.076+-0.001
32,0.186+-0.002,0.239+-0.002,0.124+-0.001,0.076+-0.001
33,0.185+-0.002,0.239+-0.001,0.125+-0.001,0.075+-0.001
34,0.186+-0.002,0.239+-0.002,0.125+-0.001,0.075+-0.001
35,0.184+-0.001,0.238+-0.002,0.125+-0.001,0.076+-0.001
36,0.183+-0.001,0.238+-0.002,0.125+-0.001,0.075+-0.001
37,0.181+-0.004,0.237+-0.003,0.125+-0.001,0.076+-0.0
38,0.182+-0.001,0.236+-0.003,0.125+-0.001,0.076+-0.001
39,0.182+-0.003,0.237+-0.003,0.125+-0.002,0.076+-0.001
40,0.179+-0.003,0.237+-0.002,0.125+-0.002,0.076+-0.002
41,0.179+-0.003,0.237+-0.002,0.125+-0.002,0.076+-0.001
42,0.183+-0.001,0.236+-0.002,0.125+-0.001,0.076+-0.001
43,0.18+-0.0,0.236+-0.003,0.124+-0.001,0.075+-0.001
44,0.182+-0.002,0.237+-0.003,0.125+-0.002,0.076+-0.001
45,0.18+-0.003,0.237+-0.002,0.125+-0.002,0.075+-0.001
46,0.179+-0.002,0.236+-0.002,0.124+-0.002,0.075+-0.002
47,0.18+-0.004,0.235+-0.002,0.124+-0.001,0.075+-0.001
48,0.178+-0.001,0.235+-0.002,0.124+-0.001,0.075+-0.001
49,0.182+-0.005,0.236+-0.002,0.124+-0.002,0.075+-0.001
50,0.179+-0.002,0.235+-0.002,0.125+-0.001,0.075+-0.001
51,0.179+-0.001,0.235+-0.001,0.124+-0.002,0.075+-0.001
52,0.177+-0.001,0.235+-0.002,0.124+-0.001,0.074+-0.001
53,0.179+-0.003,0.235+-0.002,0.124+-0.001,0.074+-0.001
54,0.178+-0.003,0.235+-0.001,0.124+-0.001,0.074+-0.001
55,0.178+-0.003,0.235+-0.001,0.124+-0.001,0.074+-0.0
56,0.178+-0.003,0.235+-0.002,0.124+-0.002,0.075+-0.001
57,0.176+-0.004,0.235+-0.001,0.124+-0.001,0.075+-0.0
58,0.178+-0.007,0.235+-0.001,0.124+-0.001,0.075+-0.001
59,0.175+-0.001,0.234+-0.001,0.124+-0.001,0.075+-0.001
60,0.178+-0.004,0.235+-0.001,0.124+-0.001,0.075+-0.001
61,0.176+-0.004,0.235+-0.001,0.124+-0.001,0.075+-0.001
62,0.175+-0.003,0.235+-0.002,0.124+-0.001,0.075+-0.001
63,0.175+-0.004,0.234+-0.001,0.123+-0.001,0.074+-0.0
64,0.175+-0.001,0.234+-0.002,0.123+-0.001,0.074+-0.0
65,0.175+-0.002,0.235+-0.001,0.124+-0.001,0.074+-0.0
66,0.173+-0.001,0.234+-0.001,0.124+-0.001,0.074+-0.0
67,0.175+-0.001,0.234+-0.002,0.124+-0.001,0.074+-0.001
68,0.174+-0.003,0.234+-0.001,0.124+-0.002,0.075+-0.001
69,0.174+-0.001,0.234+-0.001,0.124+-0.001,0.074+-0.001
70,0.175+-0.003,0.234+-0.001,0.124+-0.001,0.074+-0.001
71,0.173+-0.001,0.234+-0.001,0.124+-0.002,0.074+-0.001
72,0.174+-0.003,0.234+-0.0,0.124+-0.001,0.074+-0.001
73,0.173+-0.002,0.234+-0.001,0.123+-0.001,0.074+-0.001
74,0.174+-0.001,0.234+-0.001,0.124+-0.001,0.074+-0.0
75,0.173+-0.003,0.234+-0.0,0.124+-0.001,0.074+-0.0
76,0.172+-0.002,0.234+-0.001,0.124+-0.001,0.074+-0.0
77,0.174+-0.003,0.234+-0.001,0.124+-0.001,0.074+-0.0
78,0.174+-0.002,0.234+-0.001,0.124+-0.001,0.074+-0.0
79,0.174+-0.005,0.234+-0.001,0.124+-0.001,0.074+-0.0
80,0.171+-0.001,0.234+-0.001,0.124+-0.001,0.074+-0.0
81,0.172+-0.001,0.234+-0.0,0.123+-0.001,0.074+-0.001
82,0.173+-0.003,0.234+-0.001,0.124+-0.002,0.074+-0.001
83,0.171+-0.002,0.234+-0.001,0.124+-0.001,0.074+-0.0
84,0.174+-0.003,0.234+-0.001,0.124+-0.001,0.074+-0.0
