epoch,train_loss,val_loss,rmse,mae
0,0.486+-0.025,0.442+-0.022,0.174+-0.001,0.127+-0.001
1,0.273+-0.014,0.342+-0.025,0.165+-0.003,0.119+-0.003
2,0.313+-0.022,0.302+-0.003,0.157+-0.003,0.106+-0.002
3,0.307+-0.029,0.345+-0.029,0.155+-0.003,0.101+-0.001
4,0.308+-0.016,0.369+-0.047,0.159+-0.006,0.102+-0.004
5,0.289+-0.005,0.48+-0.138,0.174+-0.019,0.109+-0.01
6,0.278+-0.012,0.542+-0.115,0.179+-0.02,0.109+-0.015
7,0.258+-0.003,0.649+-0.137,0.173+-0.01,0.108+-0.009
8,0.246+-0.003,0.626+-0.116,0.177+-0.006,0.11+-0.003
9,0.236+-0.007,0.537+-0.044,0.168+-0.006,0.103+-0.003
10,0.229+-0.012,0.441+-0.025,0.156+-0.01,0.094+-0.006
11,0.22+-0.002,0.421+-0.053,0.153+-0.001,0.092+-0.004
12,0.225+-0.002,0.37+-0.034,0.157+-0.009,0.095+-0.007
13,0.212+-0.003,0.335+-0.017,0.155+-0.002,0.094+-0.001
14,0.21+-0.006,0.317+-0.009,0.151+-0.003,0.09+-0.004
15,0.21+-0.003,0.308+-0.025,0.15+-0.006,0.088+-0.002
16,0.202+-0.005,0.297+-0.029,0.147+-0.008,0.086+-0.003
17,0.204+-0.006,0.287+-0.024,0.143+-0.002,0.083+-0.002
18,0.202+-0.004,0.297+-0.019,0.148+-0.006,0.084+-0.005
19,0.198+-0.007,0.274+-0.013,0.138+-0.003,0.08+-0.003
20,0.196+-0.002,0.26+-0.007,0.135+-0.001,0.079+-0.001
21,0.193+-0.002,0.254+-0.007,0.133+-0.001,0.078+-0.0
22,0.192+-0.004,0.25+-0.008,0.131+-0.003,0.077+-0.002
23,0.19+-0.003,0.25+-0.011,0.131+-0.002,0.077+-0.002
24,0.189+-0.001,0.257+-0.023,0.132+-0.004,0.078+-0.002
25,0.187+-0.002,0.247+-0.006,0.13+-0.001,0.077+-0.002
26,0.185+-0.005,0.243+-0.004,0.128+-0.002,0.077+-0.001
27,0.183+-0.005,0.244+-0.003,0.129+-0.001,0.077+-0.003
28,0.184+-0.004,0.243+-0.005,0.128+-0.003,0.077+-0.003
29,0.185+-0.008,0.245+-0.006,0.129+-0.003,0.076+-0.003
30,0.178+-0.001,0.242+-0.005,0.128+-0.002,0.076+-0.002
31,0.18+-0.004,0.243+-0.005,0.128+-0.002,0.075+-0.002
32,0.179+-0.006,0.242+-0.006,0.129+-0.002,0.076+-0.003
33,0.176+-0.002,0.242+-0.005,0.127+-0.001,0.076+-0.001
34,0.178+-0.006,0.246+-0.005,0.131+-0.002,0.077+-0.001
35,0.174+-0.005,0.24+-0.001,0.127+-0.003,0.075+-0.001
36,0.172+-0.001,0.239+-0.003,0.126+-0.002,0.076+-0.001
37,0.173+-0.002,0.241+-0.007,0.127+-0.001,0.076+-0.002
38,0.172+-0.0,0.243+-0.001,0.128+-0.003,0.078+-0.002
39,0.171+-0.003,0.245+-0.006,0.131+-0.002,0.08+-0.002
40,0.168+-0.006,0.244+-0.005,0.13+-0.003,0.077+-0.003
41,0.169+-0.004,0.242+-0.002,0.128+-0.003,0.076+-0.001
42,0.171+-0.004,0.249+-0.008,0.133+-0.007,0.081+-0.008
43,0.169+-0.003,0.246+-0.005,0.131+-0.003,0.078+-0.004
44,0.168+-0.002,0.24+-0.003,0.127+-0.0,0.076+-0.001
45,0.166+-0.003,0.242+-0.003,0.128+-0.002,0.077+-0.001
46,0.164+-0.003,0.241+-0.002,0.127+-0.002,0.076+-0.002
47,0.168+-0.003,0.249+-0.013,0.131+-0.004,0.076+-0.002
48,0.165+-0.001,0.248+-0.008,0.129+-0.004,0.075+-0.001
49,0.169+-0.006,0.245+-0.003,0.129+-0.004,0.077+-0.004
50,0.165+-0.003,0.245+-0.005,0.129+-0.001,0.075+-0.002
