epoch,train_loss,val_loss,rmse,mae
0,0.467+-0.032,0.29+-0.005,0.161+-0.002,0.113+-0.002
1,0.282+-0.025,0.321+-0.031,0.159+-0.013,0.1+-0.007
2,0.305+-0.034,0.334+-0.027,0.155+-0.01,0.094+-0.006
3,0.28+-0.03,0.366+-0.049,0.145+-0.008,0.087+-0.006
4,0.268+-0.03,0.332+-0.048,0.141+-0.009,0.083+-0.006
5,0.242+-0.015,0.322+-0.041,0.141+-0.01,0.079+-0.006
6,0.226+-0.008,0.319+-0.045,0.144+-0.012,0.081+-0.006
7,0.209+-0.007,0.311+-0.047,0.138+-0.011,0.078+-0.006
8,0.199+-0.009,0.287+-0.025,0.132+-0.005,0.075+-0.002
9,0.195+-0.011,0.275+-0.014,0.13+-0.003,0.075+-0.002
10,0.185+-0.004,0.276+-0.026,0.131+-0.013,0.076+-0.008
11,0.18+-0.005,0.272+-0.021,0.129+-0.012,0.074+-0.007
12,0.174+-0.002,0.26+-0.005,0.123+-0.003,0.07+-0.001
13,0.168+-0.002,0.254+-0.003,0.122+-0.003,0.069+-0.001
14,0.169+-0.007,0.251+-0.005,0.121+-0.005,0.069+-0.002
15,0.164+-0.003,0.247+-0.003,0.12+-0.003,0.07+-0.003
16,0.162+-0.005,0.245+-0.003,0.119+-0.004,0.07+-0.005
17,0.16+-0.002,0.245+-0.004,0.12+-0.004,0.07+-0.005
18,0.16+-0.001,0.245+-0.006,0.12+-0.003,0.07+-0.006
19,0.16+-0.006,0.242+-0.008,0.118+-0.002,0.068+-0.005
20,0.157+-0.003,0.242+-0.006,0.118+-0.001,0.068+-0.004
21,0.154+-0.001,0.242+-0.004,0.117+-0.001,0.068+-0.004
22,0.153+-0.002,0.24+-0.004,0.116+-0.002,0.067+-0.003
23,0.153+-0.002,0.239+-0.005,0.116+-0.001,0.067+-0.002
24,0.151+-0.003,0.238+-0.006,0.115+-0.001,0.067+-0.002
25,0.152+-0.003,0.236+-0.004,0.115+-0.001,0.067+-0.002
26,0.151+-0.002,0.235+-0.002,0.115+-0.002,0.067+-0.003
27,0.15+-0.001,0.235+-0.003,0.115+-0.003,0.067+-0.003
28,0.15+-0.002,0.236+-0.004,0.115+-0.003,0.067+-0.003
29,0.151+-0.002,0.236+-0.004,0.116+-0.001,0.067+-0.002
30,0.148+-0.006,0.234+-0.002,0.115+-0.002,0.067+-0.002
31,0.15+-0.002,0.234+-0.002,0.114+-0.001,0.067+-0.001
32,0.149+-0.002,0.233+-0.002,0.114+-0.001,0.067+-0.001
33,0.147+-0.003,0.233+-0.004,0.115+-0.001,0.067+-0.001
34,0.151+-0.002,0.234+-0.002,0.115+-0.001,0.067+-0.001
35,0.148+-0.001,0.233+-0.001,0.114+-0.002,0.067+-0.002
36,0.147+-0.003,0.232+-0.002,0.114+-0.002,0.066+-0.003
37,0.148+-0.004,0.233+-0.003,0.115+-0.001,0.067+-0.002
38,0.147+-0.002,0.233+-0.002,0.115+-0.001,0.067+-0.001
39,0.148+-0.005,0.233+-0.002,0.115+-0.002,0.066+-0.002
40,0.145+-0.001,0.231+-0.001,0.114+-0.002,0.066+-0.002
41,0.146+-0.004,0.232+-0.002,0.114+-0.002,0.066+-0.002
42,0.148+-0.003,0.233+-0.002,0.115+-0.002,0.066+-0.002
43,0.147+-0.002,0.233+-0.001,0.114+-0.001,0.066+-0.002
44,0.147+-0.001,0.232+-0.001,0.114+-0.002,0.066+-0.003
45,0.146+-0.002,0.23+-0.001,0.114+-0.002,0.066+-0.002
46,0.146+-0.003,0.23+-0.002,0.113+-0.001,0.065+-0.002
47,0.148+-0.005,0.232+-0.001,0.114+-0.001,0.066+-0.002
48,0.146+-0.003,0.235+-0.002,0.115+-0.002,0.067+-0.003
49,0.15+-0.005,0.233+-0.002,0.115+-0.003,0.066+-0.003
50,0.147+-0.003,0.23+-0.001,0.114+-0.002,0.066+-0.002
51,0.147+-0.004,0.229+-0.003,0.113+-0.002,0.065+-0.001
52,0.146+-0.001,0.231+-0.002,0.114+-0.002,0.065+-0.002
53,0.147+-0.002,0.233+-0.002,0.115+-0.002,0.066+-0.003
54,0.146+-0.003,0.234+-0.001,0.115+-0.002,0.066+-0.003
55,0.147+-0.002,0.231+-0.002,0.114+-0.002,0.065+-0.002
56,0.148+-0.003,0.23+-0.003,0.113+-0.001,0.065+-0.001
57,0.144+-0.004,0.23+-0.002,0.114+-0.002,0.065+-0.002
58,0.149+-0.005,0.233+-0.001,0.115+-0.002,0.066+-0.002
59,0.144+-0.001,0.233+-0.001,0.115+-0.001,0.066+-0.002
60,0.146+-0.003,0.233+-0.004,0.115+-0.001,0.066+-0.001
61,0.145+-0.002,0.232+-0.005,0.114+-0.0,0.066+-0.002
62,0.145+-0.002,0.231+-0.002,0.114+-0.002,0.065+-0.002
63,0.146+-0.003,0.23+-0.001,0.114+-0.002,0.065+-0.002
64,0.146+-0.002,0.23+-0.001,0.113+-0.001,0.065+-0.002
65,0.145+-0.003,0.231+-0.003,0.113+-0.001,0.065+-0.002
66,0.144+-0.001,0.231+-0.004,0.114+-0.002,0.065+-0.002
67,0.146+-0.002,0.232+-0.003,0.114+-0.001,0.066+-0.002
68,0.145+-0.001,0.232+-0.001,0.114+-0.002,0.066+-0.002
69,0.145+-0.001,0.231+-0.001,0.114+-0.002,0.066+-0.002
70,0.145+-0.002,0.231+-0.002,0.114+-0.001,0.065+-0.002
71,0.145+-0.001,0.231+-0.002,0.114+-0.001,0.065+-0.001
72,0.145+-0.002,0.232+-0.002,0.114+-0.002,0.065+-0.001
73,0.145+-0.003,0.23+-0.002,0.113+-0.002,0.065+-0.001
74,0.145+-0.002,0.23+-0.002,0.113+-0.001,0.065+-0.002
75,0.146+-0.003,0.232+-0.002,0.114+-0.001,0.066+-0.002
76,0.144+-0.002,0.231+-0.002,0.114+-0.0,0.065+-0.002
77,0.146+-0.001,0.23+-0.002,0.113+-0.001,0.065+-0.002
78,0.146+-0.001,0.23+-0.002,0.113+-0.001,0.065+-0.002
79,0.146+-0.004,0.23+-0.003,0.113+-0.001,0.065+-0.002
80,0.143+-0.001,0.231+-0.002,0.114+-0.001,0.065+-0.001
81,0.145+-0.0,0.231+-0.002,0.114+-0.001,0.065+-0.001
82,0.144+-0.003,0.23+-0.002,0.113+-0.002,0.065+-0.002
83,0.143+-0.002,0.231+-0.003,0.113+-0.002,0.065+-0.001
84,0.147+-0.003,0.231+-0.004,0.114+-0.002,0.065+-0.001
85,0.145+-0.002,0.232+-0.002,0.114+-0.002,0.065+-0.001
86,0.146+-0.001,0.231+-0.002,0.114+-0.002,0.065+-0.002
87,0.146+-0.002,0.231+-0.002,0.114+-0.002,0.065+-0.002
88,0.146+-0.002,0.23+-0.003,0.113+-0.001,0.065+-0.001
89,0.147+-0.004,0.231+-0.006,0.114+-0.002,0.065+-0.0
90,0.145+-0.003,0.23+-0.003,0.114+-0.002,0.065+-0.001
91,0.144+-0.001,0.231+-0.002,0.114+-0.002,0.065+-0.002
92,0.144+-0.002,0.231+-0.002,0.114+-0.001,0.066+-0.002
93,0.144+-0.001,0.232+-0.002,0.114+-0.001,0.065+-0.002
94,0.146+-0.003,0.231+-0.004,0.114+-0.001,0.065+-0.001
95,0.144+-0.002,0.23+-0.003,0.113+-0.002,0.065+-0.001
96,0.144+-0.002,0.23+-0.001,0.113+-0.002,0.065+-0.002
97,0.146+-0.003,0.231+-0.001,0.113+-0.002,0.065+-0.002
98,0.144+-0.003,0.231+-0.001,0.114+-0.001,0.065+-0.002
99,0.143+-0.002,0.231+-0.003,0.114+-0.001,0.065+-0.002
