epoch,train_loss,val_loss,rmse,mae
0,0.468+-0.032,0.296+-0.004,0.164+-0.003,0.116+-0.003
1,0.298+-0.026,0.33+-0.024,0.168+-0.015,0.108+-0.008
2,0.341+-0.035,0.337+-0.018,0.162+-0.009,0.103+-0.005
3,0.329+-0.033,0.366+-0.024,0.153+-0.004,0.099+-0.002
4,0.331+-0.036,0.348+-0.021,0.156+-0.002,0.099+-0.003
5,0.312+-0.021,0.336+-0.028,0.148+-0.014,0.09+-0.009
6,0.292+-0.027,0.32+-0.016,0.146+-0.01,0.086+-0.004
7,0.267+-0.015,0.315+-0.014,0.141+-0.004,0.086+-0.002
8,0.247+-0.007,0.304+-0.02,0.141+-0.006,0.087+-0.006
9,0.243+-0.022,0.287+-0.014,0.136+-0.002,0.085+-0.003
10,0.226+-0.01,0.288+-0.006,0.138+-0.005,0.086+-0.002
11,0.225+-0.002,0.283+-0.013,0.136+-0.008,0.082+-0.003
12,0.221+-0.004,0.275+-0.006,0.134+-0.003,0.078+-0.004
13,0.207+-0.009,0.265+-0.002,0.126+-0.001,0.073+-0.001
14,0.198+-0.005,0.266+-0.003,0.127+-0.003,0.074+-0.002
15,0.203+-0.003,0.27+-0.007,0.129+-0.005,0.076+-0.006
16,0.198+-0.01,0.267+-0.007,0.129+-0.003,0.074+-0.004
17,0.195+-0.003,0.26+-0.007,0.125+-0.003,0.073+-0.002
18,0.189+-0.004,0.259+-0.003,0.126+-0.002,0.074+-0.001
19,0.189+-0.006,0.256+-0.002,0.124+-0.002,0.074+-0.002
20,0.187+-0.004,0.253+-0.003,0.124+-0.002,0.073+-0.001
21,0.179+-0.004,0.251+-0.002,0.124+-0.002,0.072+-0.001
22,0.178+-0.003,0.248+-0.002,0.122+-0.001,0.071+-0.001
23,0.177+-0.004,0.247+-0.002,0.122+-0.001,0.071+-0.0
24,0.169+-0.003,0.248+-0.007,0.123+-0.003,0.072+-0.002
25,0.172+-0.004,0.245+-0.004,0.123+-0.002,0.072+-0.001
26,0.172+-0.003,0.244+-0.003,0.122+-0.001,0.072+-0.001
27,0.168+-0.003,0.243+-0.002,0.121+-0.0,0.072+-0.001
28,0.17+-0.003,0.243+-0.003,0.122+-0.001,0.073+-0.001
29,0.17+-0.003,0.242+-0.004,0.121+-0.001,0.072+-0.001
30,0.166+-0.008,0.241+-0.002,0.121+-0.001,0.072+-0.001
31,0.168+-0.001,0.242+-0.003,0.121+-0.001,0.072+-0.001
32,0.167+-0.002,0.242+-0.004,0.121+-0.001,0.071+-0.001
33,0.164+-0.004,0.242+-0.005,0.122+-0.001,0.072+-0.001
34,0.167+-0.001,0.241+-0.003,0.121+-0.0,0.072+-0.001
35,0.164+-0.002,0.24+-0.003,0.121+-0.001,0.071+-0.001
36,0.162+-0.003,0.241+-0.004,0.122+-0.001,0.071+-0.001
37,0.164+-0.006,0.24+-0.003,0.121+-0.001,0.071+-0.0
38,0.161+-0.003,0.239+-0.002,0.121+-0.001,0.071+-0.0
39,0.162+-0.004,0.24+-0.002,0.121+-0.0,0.071+-0.001
40,0.158+-0.001,0.24+-0.003,0.121+-0.0,0.071+-0.001
41,0.158+-0.004,0.24+-0.005,0.122+-0.001,0.072+-0.001
42,0.161+-0.001,0.239+-0.003,0.121+-0.001,0.071+-0.001
43,0.158+-0.002,0.238+-0.003,0.121+-0.001,0.071+-0.001
44,0.16+-0.001,0.239+-0.003,0.121+-0.002,0.072+-0.001
45,0.157+-0.002,0.238+-0.004,0.121+-0.0,0.071+-0.0
46,0.157+-0.002,0.238+-0.003,0.121+-0.001,0.071+-0.001
47,0.159+-0.004,0.238+-0.004,0.12+-0.001,0.07+-0.001
48,0.158+-0.002,0.238+-0.002,0.121+-0.002,0.071+-0.001
49,0.16+-0.007,0.238+-0.004,0.122+-0.001,0.071+-0.0
50,0.158+-0.003,0.238+-0.003,0.121+-0.0,0.071+-0.0
51,0.157+-0.003,0.237+-0.003,0.121+-0.001,0.071+-0.001
52,0.156+-0.002,0.238+-0.004,0.121+-0.001,0.071+-0.001
53,0.157+-0.004,0.238+-0.004,0.121+-0.001,0.071+-0.001
54,0.156+-0.003,0.238+-0.004,0.121+-0.001,0.071+-0.001
55,0.157+-0.002,0.236+-0.002,0.121+-0.001,0.07+-0.001
56,0.157+-0.003,0.238+-0.001,0.122+-0.001,0.071+-0.0
57,0.153+-0.004,0.238+-0.003,0.122+-0.001,0.071+-0.001
