epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
34,0.008+-0.001,0.88+-0.039,0.754+-0.006,0.991+-0.001,0.754+-0.006,0.675+-0.019,0.75+-0.005
35,0.008+-0.001,0.886+-0.032,0.753+-0.006,0.991+-0.001,0.753+-0.006,0.671+-0.02,0.749+-0.006
36,0.008+-0.001,0.9+-0.037,0.751+-0.003,0.991+-0.002,0.751+-0.003,0.671+-0.013,0.748+-0.003
37,0.007+-0.001,0.903+-0.04,0.753+-0.002,0.991+-0.002,0.753+-0.002,0.675+-0.013,0.75+-0.003
38,0.007+-0.0,0.906+-0.035,0.755+-0.006,0.991+-0.002,0.755+-0.006,0.673+-0.019,0.751+-0.007
39,0.006+-0.001,0.915+-0.039,0.755+-0.007,0.99+-0.003,0.755+-0.007,0.669+-0.021,0.75+-0.008
40,0.007+-0.001,0.919+-0.033,0.754+-0.004,0.991+-0.002,0.754+-0.004,0.676+-0.021,0.749+-0.005
41,0.005+-0.001,0.916+-0.036,0.754+-0.005,0.991+-0.001,0.754+-0.005,0.677+-0.014,0.751+-0.004
42,0.005+-0.0,0.92+-0.032,0.754+-0.003,0.991+-0.001,0.754+-0.003,0.671+-0.016,0.75+-0.004
43,0.005+-0.001,0.939+-0.044,0.752+-0.006,0.99+-0.002,0.752+-0.006,0.67+-0.017,0.747+-0.006
44,0.005+-0.001,0.946+-0.035,0.752+-0.004,0.99+-0.001,0.752+-0.004,0.669+-0.015,0.747+-0.004
45,0.004+-0.001,0.943+-0.039,0.751+-0.005,0.99+-0.002,0.751+-0.005,0.672+-0.018,0.747+-0.004
46,0.004+-0.001,0.938+-0.043,0.753+-0.001,0.99+-0.002,0.753+-0.001,0.672+-0.014,0.749+-0.002
47,0.004+-0.001,0.945+-0.038,0.753+-0.004,0.991+-0.001,0.753+-0.004,0.669+-0.014,0.749+-0.003
48,0.004+-0.0,0.944+-0.037,0.755+-0.003,0.991+-0.001,0.755+-0.003,0.674+-0.015,0.751+-0.003
49,0.004+-0.0,0.948+-0.041,0.756+-0.005,0.991+-0.001,0.756+-0.005,0.674+-0.017,0.752+-0.006
50,0.004+-0.0,0.959+-0.041,0.753+-0.004,0.99+-0.002,0.753+-0.004,0.669+-0.015,0.749+-0.005
51,0.003+-0.001,0.958+-0.042,0.754+-0.004,0.991+-0.001,0.754+-0.004,0.672+-0.015,0.75+-0.004
52,0.003+-0.0,0.965+-0.043,0.754+-0.005,0.991+-0.001,0.754+-0.005,0.674+-0.02,0.75+-0.006
53,0.003+-0.001,0.967+-0.039,0.752+-0.004,0.99+-0.001,0.752+-0.004,0.674+-0.016,0.749+-0.003
54,0.003+-0.0,0.973+-0.045,0.753+-0.005,0.99+-0.001,0.753+-0.005,0.673+-0.018,0.75+-0.005
55,0.003+-0.001,0.967+-0.037,0.756+-0.007,0.99+-0.001,0.756+-0.007,0.677+-0.018,0.752+-0.006
56,0.003+-0.0,0.975+-0.033,0.751+-0.005,0.991+-0.001,0.751+-0.005,0.668+-0.017,0.748+-0.004
57,0.003+-0.0,0.976+-0.042,0.755+-0.006,0.99+-0.002,0.755+-0.006,0.671+-0.018,0.751+-0.006
58,0.003+-0.0,0.987+-0.043,0.754+-0.004,0.991+-0.001,0.754+-0.004,0.673+-0.018,0.75+-0.005
59,0.003+-0.001,0.98+-0.049,0.753+-0.004,0.99+-0.001,0.753+-0.004,0.673+-0.013,0.75+-0.004
60,0.003+-0.001,0.984+-0.046,0.755+-0.004,0.99+-0.001,0.755+-0.004,0.675+-0.015,0.751+-0.005
61,0.003+-0.001,0.986+-0.031,0.754+-0.007,0.99+-0.002,0.754+-0.007,0.677+-0.018,0.751+-0.006
62,0.002+-0.001,0.992+-0.048,0.754+-0.005,0.991+-0.001,0.754+-0.005,0.675+-0.015,0.751+-0.004
63,0.002+-0.0,0.993+-0.036,0.755+-0.007,0.99+-0.001,0.755+-0.007,0.671+-0.019,0.75+-0.008
64,0.002+-0.001,0.993+-0.043,0.756+-0.007,0.99+-0.002,0.756+-0.007,0.674+-0.023,0.752+-0.008
65,0.002+-0.001,1.001+-0.052,0.753+-0.006,0.99+-0.002,0.753+-0.006,0.67+-0.022,0.748+-0.007
66,0.002+-0.0,1.0+-0.048,0.755+-0.005,0.99+-0.001,0.755+-0.005,0.673+-0.021,0.751+-0.005
67,0.002+-0.001,1.004+-0.05,0.754+-0.006,0.991+-0.002,0.754+-0.006,0.671+-0.021,0.75+-0.006
68,0.002+-0.0,1.004+-0.041,0.756+-0.008,0.99+-0.001,0.756+-0.008,0.676+-0.018,0.753+-0.008
69,0.002+-0.0,1.002+-0.045,0.753+-0.002,0.99+-0.001,0.753+-0.002,0.673+-0.02,0.749+-0.002
70,0.002+-0.0,1.011+-0.046,0.755+-0.006,0.99+-0.001,0.755+-0.006,0.673+-0.017,0.751+-0.006
71,0.002+-0.0,1.02+-0.045,0.755+-0.007,0.991+-0.001,0.755+-0.007,0.671+-0.02,0.751+-0.007
72,0.002+-0.0,1.013+-0.043,0.756+-0.005,0.99+-0.002,0.756+-0.005,0.671+-0.018,0.752+-0.005
73,0.002+-0.0,1.007+-0.053,0.753+-0.003,0.99+-0.001,0.753+-0.003,0.673+-0.017,0.75+-0.004
74,0.002+-0.0,1.025+-0.038,0.752+-0.005,0.989+-0.002,0.752+-0.005,0.67+-0.019,0.749+-0.005
75,0.002+-0.0,1.019+-0.052,0.753+-0.004,0.99+-0.001,0.753+-0.004,0.673+-0.014,0.75+-0.005
76,0.002+-0.0,1.028+-0.051,0.754+-0.004,0.99+-0.002,0.754+-0.004,0.67+-0.019,0.749+-0.006
77,0.002+-0.0,1.037+-0.041,0.754+-0.006,0.99+-0.002,0.754+-0.006,0.673+-0.021,0.75+-0.006
78,0.002+-0.0,1.011+-0.045,0.755+-0.005,0.99+-0.002,0.755+-0.005,0.677+-0.018,0.752+-0.005
79,0.002+-0.001,1.02+-0.035,0.756+-0.002,0.99+-0.002,0.756+-0.002,0.679+-0.011,0.752+-0.002
80,0.002+-0.0,1.034+-0.043,0.754+-0.004,0.989+-0.002,0.754+-0.004,0.674+-0.016,0.75+-0.004
81,0.002+-0.001,1.025+-0.034,0.752+-0.004,0.99+-0.001,0.752+-0.004,0.673+-0.015,0.749+-0.003
82,0.001+-0.001,1.045+-0.049,0.754+-0.004,0.99+-0.002,0.754+-0.004,0.673+-0.02,0.75+-0.004
83,0.002+-0.0,1.034+-0.041,0.757+-0.005,0.99+-0.002,0.757+-0.005,0.675+-0.02,0.753+-0.005
84,0.001+-0.001,1.04+-0.048,0.755+-0.006,0.99+-0.001,0.755+-0.006,0.677+-0.021,0.751+-0.007
85,0.002+-0.0,1.03+-0.043,0.754+-0.003,0.989+-0.001,0.754+-0.003,0.675+-0.015,0.751+-0.003
86,0.001+-0.001,1.041+-0.051,0.753+-0.004,0.99+-0.001,0.753+-0.004,0.673+-0.015,0.75+-0.003
87,0.002+-0.001,1.028+-0.034,0.753+-0.004,0.989+-0.001,0.753+-0.004,0.673+-0.019,0.75+-0.004
88,0.001+-0.0,1.051+-0.043,0.751+-0.003,0.99+-0.001,0.751+-0.003,0.67+-0.013,0.747+-0.003
89,0.001+-0.001,1.045+-0.043,0.754+-0.003,0.99+-0.002,0.754+-0.003,0.674+-0.012,0.751+-0.002
90,0.001+-0.0,1.048+-0.046,0.755+-0.005,0.989+-0.002,0.755+-0.005,0.672+-0.016,0.751+-0.005
91,0.001+-0.0,1.041+-0.044,0.753+-0.004,0.99+-0.001,0.753+-0.004,0.673+-0.012,0.749+-0.004
92,0.001+-0.001,1.046+-0.041,0.754+-0.006,0.99+-0.002,0.754+-0.006,0.674+-0.014,0.75+-0.004
93,0.001+-0.0,1.049+-0.037,0.756+-0.005,0.99+-0.001,0.756+-0.005,0.671+-0.019,0.752+-0.005
94,0.001+-0.001,1.06+-0.037,0.753+-0.003,0.99+-0.002,0.753+-0.003,0.668+-0.017,0.749+-0.004
95,0.001+-0.001,1.045+-0.04,0.754+-0.004,0.99+-0.001,0.754+-0.004,0.675+-0.015,0.751+-0.003
96,0.001+-0.001,1.057+-0.048,0.754+-0.003,0.989+-0.001,0.754+-0.003,0.671+-0.016,0.75+-0.004
97,0.001+-0.001,1.048+-0.052,0.755+-0.003,0.99+-0.001,0.755+-0.003,0.676+-0.016,0.751+-0.004
98,0.001+-0.0,1.052+-0.051,0.755+-0.005,0.989+-0.002,0.755+-0.005,0.673+-0.019,0.751+-0.006
99,0.001+-0.001,1.057+-0.05,0.755+-0.003,0.99+-0.002,0.755+-0.003,0.672+-0.015,0.752+-0.004
