epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.556+-0.032,2.346+-0.201,0.284+-0.04,0.856+-0.033,0.284+-0.04,0.286+-0.066,0.27+-0.027
1,1.2+-0.04,2.456+-1.264,0.335+-0.068,0.93+-0.04,0.335+-0.068,0.324+-0.066,0.35+-0.073
2,1.058+-0.018,1.781+-0.337,0.356+-0.084,0.94+-0.015,0.356+-0.084,0.316+-0.034,0.355+-0.085
3,0.942+-0.034,1.692+-0.304,0.408+-0.033,0.963+-0.012,0.408+-0.033,0.353+-0.03,0.389+-0.032
4,0.862+-0.04,1.393+-0.19,0.492+-0.036,0.979+-0.005,0.492+-0.036,0.455+-0.021,0.485+-0.04
5,0.769+-0.025,1.407+-0.096,0.477+-0.051,0.973+-0.002,0.477+-0.051,0.416+-0.019,0.481+-0.075
6,0.688+-0.027,1.454+-0.146,0.508+-0.035,0.966+-0.002,0.508+-0.035,0.421+-0.042,0.499+-0.065
7,0.607+-0.075,1.63+-0.202,0.441+-0.034,0.969+-0.012,0.441+-0.034,0.419+-0.03,0.433+-0.044
8,0.542+-0.052,1.122+-0.075,0.599+-0.024,0.98+-0.004,0.599+-0.024,0.494+-0.049,0.597+-0.031
9,0.486+-0.013,1.273+-0.146,0.527+-0.037,0.973+-0.007,0.527+-0.037,0.467+-0.054,0.526+-0.045
10,0.417+-0.011,1.074+-0.118,0.609+-0.038,0.977+-0.005,0.609+-0.038,0.537+-0.015,0.609+-0.035
11,0.348+-0.021,1.103+-0.116,0.609+-0.035,0.977+-0.004,0.609+-0.035,0.54+-0.031,0.605+-0.036
12,0.335+-0.036,1.695+-0.169,0.506+-0.007,0.966+-0.009,0.506+-0.007,0.446+-0.033,0.49+-0.024
13,0.364+-0.028,1.276+-0.134,0.57+-0.031,0.973+-0.002,0.57+-0.031,0.493+-0.006,0.562+-0.04
14,0.291+-0.029,1.331+-0.149,0.58+-0.066,0.971+-0.004,0.58+-0.066,0.498+-0.022,0.57+-0.058
15,0.243+-0.035,1.345+-0.072,0.595+-0.007,0.967+-0.006,0.595+-0.007,0.486+-0.038,0.589+-0.005
16,0.193+-0.03,1.357+-0.115,0.585+-0.04,0.97+-0.001,0.585+-0.04,0.502+-0.03,0.584+-0.031
17,0.184+-0.019,1.628+-0.311,0.561+-0.04,0.97+-0.001,0.561+-0.04,0.486+-0.026,0.546+-0.052
18,0.15+-0.015,1.561+-0.16,0.581+-0.072,0.968+-0.003,0.581+-0.072,0.469+-0.056,0.573+-0.072
19,0.145+-0.009,1.759+-0.321,0.54+-0.054,0.959+-0.012,0.54+-0.054,0.432+-0.028,0.538+-0.037
20,0.12+-0.005,1.542+-0.056,0.579+-0.024,0.971+-0.005,0.579+-0.024,0.517+-0.018,0.568+-0.025
21,0.118+-0.023,1.954+-0.318,0.561+-0.044,0.96+-0.013,0.561+-0.044,0.457+-0.048,0.55+-0.037
22,0.12+-0.018,1.72+-0.043,0.57+-0.036,0.96+-0.004,0.57+-0.036,0.474+-0.036,0.558+-0.028
23,0.09+-0.007,1.727+-0.304,0.582+-0.035,0.964+-0.007,0.582+-0.035,0.506+-0.05,0.563+-0.05
24,0.076+-0.017,1.709+-0.186,0.589+-0.023,0.964+-0.014,0.589+-0.023,0.487+-0.038,0.579+-0.026
25,0.06+-0.014,1.853+-0.247,0.572+-0.029,0.962+-0.012,0.572+-0.029,0.487+-0.02,0.561+-0.028
26,0.063+-0.005,2.114+-0.121,0.55+-0.031,0.962+-0.007,0.55+-0.031,0.435+-0.053,0.54+-0.017
27,0.056+-0.026,1.773+-0.138,0.605+-0.01,0.962+-0.006,0.605+-0.01,0.492+-0.017,0.594+-0.013
28,0.047+-0.02,1.873+-0.32,0.591+-0.027,0.958+-0.017,0.591+-0.027,0.467+-0.052,0.573+-0.039
29,0.038+-0.012,2.029+-0.25,0.61+-0.018,0.962+-0.002,0.61+-0.018,0.501+-0.024,0.595+-0.021
30,0.042+-0.003,1.849+-0.114,0.594+-0.018,0.963+-0.006,0.594+-0.018,0.509+-0.019,0.586+-0.017
31,0.035+-0.004,1.939+-0.117,0.602+-0.015,0.966+-0.007,0.602+-0.015,0.508+-0.011,0.593+-0.017
32,0.029+-0.007,1.899+-0.265,0.601+-0.025,0.964+-0.003,0.601+-0.025,0.509+-0.025,0.589+-0.03
33,0.021+-0.002,1.843+-0.171,0.609+-0.01,0.968+-0.003,0.609+-0.01,0.505+-0.028,0.601+-0.013
34,0.018+-0.002,1.778+-0.105,0.607+-0.004,0.968+-0.005,0.607+-0.004,0.515+-0.02,0.602+-0.004
35,0.02+-0.003,1.865+-0.154,0.617+-0.005,0.966+-0.003,0.617+-0.005,0.514+-0.016,0.608+-0.003
