epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
36,0.078+-0.005,1.022+-0.125,0.693+-0.022,0.989+-0.001,0.693+-0.022,0.63+-0.023,0.69+-0.026
37,0.066+-0.009,1.018+-0.053,0.695+-0.016,0.984+-0.005,0.695+-0.016,0.598+-0.015,0.69+-0.014
38,0.065+-0.003,1.018+-0.042,0.687+-0.018,0.989+-0.002,0.687+-0.018,0.633+-0.021,0.686+-0.017
39,0.072+-0.013,1.147+-0.105,0.68+-0.011,0.99+-0.001,0.68+-0.011,0.628+-0.003,0.676+-0.016
40,0.064+-0.008,1.134+-0.078,0.674+-0.025,0.989+-0.001,0.674+-0.025,0.618+-0.01,0.67+-0.025
41,0.056+-0.009,1.0+-0.048,0.698+-0.013,0.987+-0.005,0.698+-0.013,0.625+-0.007,0.694+-0.011
42,0.048+-0.005,1.008+-0.037,0.704+-0.004,0.988+-0.001,0.704+-0.004,0.631+-0.013,0.698+-0.005
43,0.047+-0.009,1.15+-0.144,0.665+-0.037,0.988+-0.003,0.665+-0.037,0.613+-0.022,0.662+-0.041
44,0.043+-0.004,0.981+-0.043,0.712+-0.009,0.989+-0.002,0.712+-0.009,0.64+-0.018,0.709+-0.01
45,0.035+-0.004,1.002+-0.061,0.71+-0.003,0.987+-0.001,0.71+-0.003,0.642+-0.007,0.708+-0.003
46,0.037+-0.007,1.014+-0.042,0.705+-0.006,0.989+-0.002,0.705+-0.006,0.64+-0.012,0.703+-0.007
47,0.035+-0.003,1.226+-0.228,0.674+-0.049,0.984+-0.009,0.674+-0.049,0.609+-0.023,0.661+-0.063
48,0.029+-0.003,1.024+-0.046,0.712+-0.004,0.988+-0.002,0.712+-0.004,0.63+-0.02,0.708+-0.005
49,0.028+-0.004,1.063+-0.029,0.716+-0.009,0.987+-0.001,0.716+-0.009,0.635+-0.02,0.71+-0.011
50,0.029+-0.006,1.057+-0.029,0.703+-0.01,0.986+-0.004,0.703+-0.01,0.632+-0.026,0.701+-0.011
51,0.029+-0.005,1.127+-0.055,0.714+-0.006,0.987+-0.002,0.714+-0.006,0.63+-0.011,0.707+-0.005
52,0.026+-0.006,1.12+-0.029,0.698+-0.019,0.989+-0.001,0.698+-0.019,0.646+-0.011,0.698+-0.019
53,0.024+-0.004,1.052+-0.023,0.711+-0.013,0.989+-0.003,0.711+-0.013,0.639+-0.003,0.709+-0.011
54,0.02+-0.002,1.122+-0.028,0.711+-0.004,0.987+-0.002,0.711+-0.004,0.638+-0.012,0.708+-0.006
55,0.017+-0.001,1.061+-0.03,0.72+-0.008,0.989+-0.002,0.72+-0.008,0.65+-0.011,0.717+-0.008
56,0.015+-0.005,1.102+-0.017,0.713+-0.008,0.99+-0.002,0.713+-0.008,0.645+-0.006,0.711+-0.007
57,0.021+-0.003,1.177+-0.062,0.698+-0.029,0.986+-0.002,0.698+-0.029,0.632+-0.019,0.695+-0.027
58,0.018+-0.004,1.093+-0.014,0.717+-0.004,0.988+-0.002,0.717+-0.004,0.646+-0.01,0.714+-0.004
59,0.016+-0.002,1.097+-0.039,0.717+-0.003,0.99+-0.001,0.717+-0.003,0.646+-0.005,0.714+-0.003
60,0.013+-0.004,1.134+-0.066,0.708+-0.018,0.988+-0.001,0.708+-0.018,0.639+-0.01,0.704+-0.016
61,0.011+-0.002,1.103+-0.04,0.715+-0.012,0.988+-0.001,0.715+-0.012,0.643+-0.004,0.712+-0.012
62,0.013+-0.003,1.263+-0.236,0.693+-0.039,0.984+-0.008,0.693+-0.039,0.623+-0.008,0.687+-0.046
63,0.012+-0.004,1.115+-0.034,0.718+-0.002,0.986+-0.003,0.718+-0.002,0.64+-0.021,0.714+-0.004
64,0.009+-0.003,1.147+-0.037,0.718+-0.006,0.989+-0.001,0.718+-0.006,0.646+-0.017,0.714+-0.003
65,0.01+-0.001,1.126+-0.027,0.721+-0.004,0.987+-0.001,0.721+-0.004,0.646+-0.011,0.717+-0.003
66,0.009+-0.002,1.209+-0.073,0.715+-0.011,0.989+-0.001,0.715+-0.011,0.639+-0.019,0.709+-0.014
67,0.011+-0.002,1.142+-0.025,0.713+-0.012,0.988+-0.001,0.713+-0.012,0.647+-0.015,0.712+-0.009
68,0.008+-0.001,1.228+-0.093,0.707+-0.014,0.988+-0.003,0.707+-0.014,0.636+-0.011,0.702+-0.015
69,0.012+-0.004,1.153+-0.035,0.718+-0.009,0.987+-0.002,0.718+-0.009,0.647+-0.002,0.714+-0.008
70,0.01+-0.004,1.258+-0.166,0.705+-0.025,0.988+-0.001,0.705+-0.025,0.637+-0.025,0.701+-0.026
71,0.007+-0.002,1.145+-0.008,0.721+-0.003,0.988+-0.002,0.721+-0.003,0.647+-0.014,0.717+-0.001
72,0.01+-0.005,1.24+-0.151,0.705+-0.026,0.988+-0.002,0.705+-0.026,0.646+-0.01,0.701+-0.026
73,0.007+-0.002,1.249+-0.064,0.715+-0.007,0.988+-0.001,0.715+-0.007,0.647+-0.008,0.712+-0.005
74,0.008+-0.001,1.289+-0.136,0.702+-0.023,0.986+-0.002,0.702+-0.023,0.636+-0.005,0.698+-0.023
75,0.008+-0.004,1.241+-0.122,0.706+-0.021,0.986+-0.004,0.706+-0.021,0.64+-0.016,0.703+-0.021
76,0.006+-0.001,1.191+-0.055,0.712+-0.017,0.987+-0.001,0.712+-0.017,0.647+-0.01,0.71+-0.016
77,0.006+-0.001,1.188+-0.072,0.72+-0.009,0.988+-0.002,0.72+-0.009,0.649+-0.02,0.716+-0.011
78,0.004+-0.0,1.18+-0.042,0.723+-0.003,0.988+-0.001,0.723+-0.003,0.655+-0.013,0.72+-0.002
79,0.005+-0.002,1.177+-0.017,0.723+-0.002,0.987+-0.002,0.723+-0.002,0.65+-0.014,0.719+-0.003
80,0.007+-0.003,1.21+-0.016,0.721+-0.008,0.988+-0.003,0.721+-0.008,0.652+-0.017,0.718+-0.005
81,0.005+-0.001,1.168+-0.025,0.723+-0.005,0.988+-0.002,0.723+-0.005,0.658+-0.008,0.721+-0.004
82,0.004+-0.001,1.221+-0.054,0.717+-0.008,0.987+-0.002,0.717+-0.008,0.65+-0.007,0.714+-0.009
83,0.005+-0.002,1.244+-0.09,0.718+-0.006,0.987+-0.002,0.718+-0.006,0.645+-0.017,0.714+-0.007
84,0.004+-0.001,1.212+-0.035,0.722+-0.004,0.988+-0.001,0.722+-0.004,0.648+-0.006,0.717+-0.004
85,0.004+-0.001,1.225+-0.06,0.724+-0.008,0.987+-0.002,0.724+-0.008,0.654+-0.017,0.719+-0.01
86,0.007+-0.003,1.296+-0.084,0.703+-0.021,0.986+-0.002,0.703+-0.021,0.642+-0.018,0.702+-0.019
87,0.005+-0.002,1.193+-0.035,0.724+-0.009,0.986+-0.003,0.724+-0.009,0.65+-0.002,0.721+-0.009
88,0.004+-0.001,1.222+-0.034,0.721+-0.011,0.987+-0.001,0.721+-0.011,0.65+-0.018,0.717+-0.009
89,0.004+-0.002,1.21+-0.037,0.722+-0.007,0.987+-0.003,0.722+-0.007,0.653+-0.008,0.718+-0.008
90,0.004+-0.001,1.229+-0.027,0.726+-0.006,0.988+-0.002,0.726+-0.006,0.65+-0.01,0.72+-0.006
91,0.003+-0.0,1.198+-0.005,0.724+-0.004,0.987+-0.002,0.724+-0.004,0.653+-0.01,0.72+-0.004
92,0.002+-0.001,1.199+-0.006,0.725+-0.004,0.988+-0.002,0.725+-0.004,0.654+-0.011,0.722+-0.004
93,0.003+-0.001,1.238+-0.036,0.72+-0.005,0.988+-0.001,0.72+-0.005,0.648+-0.014,0.716+-0.006
94,0.004+-0.003,1.235+-0.06,0.72+-0.007,0.986+-0.004,0.72+-0.007,0.65+-0.016,0.716+-0.01
95,0.005+-0.004,1.242+-0.045,0.717+-0.007,0.986+-0.001,0.717+-0.007,0.641+-0.022,0.712+-0.009
96,0.003+-0.0,1.195+-0.01,0.723+-0.005,0.987+-0.001,0.723+-0.005,0.652+-0.004,0.72+-0.004
97,0.003+-0.001,1.235+-0.013,0.723+-0.003,0.988+-0.002,0.723+-0.003,0.652+-0.009,0.72+-0.003
98,0.003+-0.001,1.275+-0.08,0.716+-0.011,0.988+-0.001,0.716+-0.011,0.637+-0.018,0.712+-0.012
99,0.004+-0.001,1.225+-0.011,0.723+-0.005,0.988+-0.002,0.723+-0.005,0.647+-0.009,0.72+-0.005
