epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.229+-0.035,1.203+-0.099,0.552+-0.042,0.97+-0.005,0.552+-0.042,0.498+-0.02,0.562+-0.044
1,0.733+-0.033,1.069+-0.092,0.606+-0.028,0.977+-0.002,0.606+-0.028,0.531+-0.019,0.615+-0.027
2,0.644+-0.019,1.201+-0.155,0.557+-0.043,0.973+-0.01,0.557+-0.043,0.516+-0.032,0.56+-0.04
3,0.59+-0.024,1.163+-0.027,0.574+-0.024,0.975+-0.003,0.574+-0.024,0.506+-0.006,0.585+-0.028
4,0.553+-0.013,1.071+-0.012,0.609+-0.014,0.979+-0.003,0.609+-0.014,0.538+-0.012,0.619+-0.018
5,0.533+-0.021,1.09+-0.065,0.604+-0.027,0.978+-0.004,0.604+-0.027,0.536+-0.016,0.606+-0.036
6,0.51+-0.011,1.154+-0.185,0.592+-0.056,0.98+-0.008,0.592+-0.056,0.533+-0.025,0.593+-0.054
7,0.508+-0.026,1.237+-0.186,0.561+-0.057,0.974+-0.006,0.561+-0.057,0.511+-0.034,0.562+-0.058
8,0.492+-0.009,1.051+-0.102,0.628+-0.03,0.982+-0.004,0.628+-0.03,0.553+-0.028,0.632+-0.034
9,0.479+-0.016,1.087+-0.109,0.626+-0.03,0.982+-0.002,0.626+-0.03,0.56+-0.019,0.62+-0.04
10,0.454+-0.021,1.057+-0.036,0.625+-0.022,0.983+-0.002,0.625+-0.022,0.549+-0.014,0.628+-0.022
11,0.429+-0.012,1.131+-0.102,0.607+-0.035,0.98+-0.002,0.607+-0.035,0.533+-0.012,0.615+-0.036
12,0.415+-0.006,1.144+-0.065,0.599+-0.021,0.982+-0.004,0.599+-0.021,0.534+-0.021,0.605+-0.02
13,0.426+-0.013,0.989+-0.066,0.655+-0.015,0.986+-0.002,0.655+-0.015,0.573+-0.015,0.657+-0.012
14,0.432+-0.004,1.115+-0.066,0.609+-0.02,0.982+-0.004,0.609+-0.02,0.548+-0.009,0.616+-0.015
