epoch,train_loss,val_loss,rmse,mae
0,0.474+-0.031,0.297+-0.006,0.165+-0.002,0.116+-0.003
1,0.295+-0.018,0.332+-0.024,0.17+-0.015,0.109+-0.009
2,0.336+-0.031,0.341+-0.019,0.166+-0.009,0.105+-0.005
3,0.327+-0.019,0.363+-0.034,0.152+-0.002,0.097+-0.001
4,0.317+-0.025,0.348+-0.042,0.156+-0.005,0.098+-0.003
5,0.301+-0.032,0.344+-0.036,0.15+-0.007,0.092+-0.003
6,0.285+-0.028,0.339+-0.024,0.153+-0.005,0.093+-0.005
7,0.26+-0.02,0.323+-0.042,0.14+-0.009,0.086+-0.005
8,0.246+-0.038,0.298+-0.038,0.137+-0.007,0.081+-0.004
9,0.229+-0.029,0.296+-0.02,0.138+-0.006,0.084+-0.006
10,0.223+-0.023,0.305+-0.015,0.145+-0.001,0.088+-0.004
11,0.222+-0.024,0.289+-0.02,0.136+-0.007,0.081+-0.003
12,0.206+-0.016,0.277+-0.01,0.127+-0.002,0.075+-0.002
13,0.203+-0.008,0.28+-0.009,0.13+-0.001,0.077+-0.001
14,0.206+-0.009,0.278+-0.009,0.129+-0.002,0.075+-0.003
15,0.198+-0.005,0.275+-0.009,0.127+-0.003,0.072+-0.002
16,0.192+-0.007,0.27+-0.008,0.126+-0.002,0.071+-0.001
17,0.188+-0.001,0.266+-0.011,0.124+-0.002,0.071+-0.003
18,0.183+-0.005,0.263+-0.012,0.123+-0.002,0.072+-0.002
19,0.183+-0.002,0.26+-0.01,0.122+-0.002,0.073+-0.001
20,0.181+-0.003,0.259+-0.011,0.123+-0.002,0.072+-0.001
21,0.177+-0.004,0.258+-0.013,0.122+-0.001,0.071+-0.001
22,0.174+-0.003,0.256+-0.012,0.122+-0.002,0.071+-0.001
23,0.173+-0.004,0.254+-0.012,0.122+-0.001,0.071+-0.001
24,0.172+-0.004,0.253+-0.012,0.121+-0.002,0.07+-0.0
25,0.171+-0.006,0.253+-0.014,0.122+-0.001,0.071+-0.001
26,0.165+-0.006,0.253+-0.015,0.123+-0.001,0.071+-0.001
27,0.165+-0.004,0.25+-0.015,0.122+-0.002,0.071+-0.001
28,0.166+-0.005,0.248+-0.015,0.121+-0.002,0.071+-0.001
29,0.164+-0.005,0.248+-0.015,0.121+-0.001,0.071+-0.001
30,0.167+-0.005,0.249+-0.015,0.122+-0.001,0.072+-0.001
31,0.164+-0.007,0.248+-0.015,0.122+-0.001,0.071+-0.001
32,0.163+-0.005,0.247+-0.014,0.121+-0.001,0.071+-0.001
33,0.163+-0.004,0.246+-0.014,0.122+-0.002,0.071+-0.001
34,0.162+-0.004,0.246+-0.014,0.121+-0.001,0.071+-0.001
35,0.162+-0.007,0.247+-0.013,0.121+-0.002,0.071+-0.001
36,0.161+-0.003,0.246+-0.013,0.122+-0.001,0.071+-0.001
37,0.16+-0.004,0.246+-0.012,0.122+-0.001,0.071+-0.001
38,0.162+-0.004,0.245+-0.012,0.121+-0.002,0.07+-0.0
39,0.159+-0.003,0.245+-0.012,0.121+-0.002,0.07+-0.001
40,0.159+-0.004,0.245+-0.011,0.121+-0.001,0.07+-0.0
41,0.156+-0.003,0.245+-0.011,0.122+-0.001,0.07+-0.001
42,0.158+-0.005,0.244+-0.011,0.122+-0.001,0.07+-0.001
43,0.157+-0.007,0.244+-0.011,0.121+-0.001,0.07+-0.0
44,0.157+-0.003,0.243+-0.01,0.121+-0.002,0.07+-0.0
45,0.155+-0.004,0.244+-0.009,0.122+-0.001,0.07+-0.001
46,0.157+-0.004,0.244+-0.01,0.122+-0.001,0.07+-0.001
47,0.154+-0.004,0.243+-0.009,0.121+-0.001,0.07+-0.0
48,0.155+-0.003,0.242+-0.008,0.121+-0.002,0.07+-0.001
49,0.155+-0.004,0.242+-0.008,0.121+-0.001,0.07+-0.001
50,0.155+-0.005,0.241+-0.008,0.121+-0.001,0.07+-0.001
51,0.153+-0.003,0.24+-0.007,0.121+-0.001,0.07+-0.001
52,0.151+-0.004,0.24+-0.007,0.121+-0.001,0.07+-0.0
53,0.15+-0.004,0.24+-0.008,0.121+-0.002,0.07+-0.001
54,0.15+-0.008,0.24+-0.007,0.12+-0.001,0.069+-0.0
55,0.147+-0.003,0.239+-0.006,0.119+-0.002,0.068+-0.001
56,0.149+-0.008,0.24+-0.006,0.119+-0.002,0.068+-0.0
57,0.149+-0.004,0.242+-0.009,0.12+-0.003,0.068+-0.002
58,0.147+-0.005,0.243+-0.007,0.12+-0.002,0.068+-0.002
59,0.146+-0.005,0.24+-0.005,0.118+-0.002,0.067+-0.001
60,0.148+-0.005,0.24+-0.005,0.118+-0.002,0.067+-0.001
61,0.147+-0.004,0.242+-0.005,0.118+-0.001,0.067+-0.001
62,0.147+-0.003,0.242+-0.005,0.118+-0.001,0.066+-0.001
63,0.146+-0.006,0.241+-0.004,0.118+-0.001,0.066+-0.001
64,0.147+-0.008,0.242+-0.004,0.118+-0.001,0.066+-0.001
65,0.148+-0.006,0.243+-0.004,0.119+-0.002,0.067+-0.001
66,0.148+-0.002,0.245+-0.005,0.12+-0.003,0.067+-0.001
67,0.148+-0.004,0.243+-0.005,0.119+-0.001,0.066+-0.001
68,0.146+-0.006,0.241+-0.005,0.118+-0.001,0.066+-0.0
69,0.144+-0.004,0.241+-0.006,0.116+-0.002,0.065+-0.001
70,0.146+-0.006,0.243+-0.005,0.118+-0.001,0.066+-0.0
71,0.144+-0.004,0.243+-0.003,0.118+-0.001,0.066+-0.001
72,0.145+-0.003,0.242+-0.004,0.118+-0.001,0.066+-0.001
73,0.147+-0.003,0.24+-0.007,0.117+-0.002,0.065+-0.001
74,0.145+-0.003,0.241+-0.007,0.117+-0.002,0.065+-0.001
75,0.145+-0.005,0.242+-0.006,0.117+-0.002,0.065+-0.001
76,0.147+-0.002,0.243+-0.004,0.118+-0.001,0.066+-0.001
77,0.146+-0.002,0.243+-0.006,0.118+-0.001,0.066+-0.001
