epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
54,0.277+-0.032,1.509+-0.111,0.487+-0.02,0.955+-0.01,0.487+-0.02,0.349+-0.017,0.489+-0.021
55,0.257+-0.046,1.532+-0.119,0.48+-0.024,0.955+-0.009,0.48+-0.024,0.345+-0.02,0.483+-0.023
56,0.265+-0.05,1.541+-0.135,0.478+-0.026,0.955+-0.009,0.478+-0.026,0.344+-0.023,0.482+-0.022
57,0.267+-0.063,1.499+-0.142,0.492+-0.035,0.956+-0.01,0.492+-0.035,0.352+-0.027,0.494+-0.033
58,0.223+-0.019,1.462+-0.11,0.503+-0.034,0.957+-0.01,0.503+-0.034,0.352+-0.021,0.503+-0.033
59,0.232+-0.031,1.434+-0.071,0.511+-0.032,0.96+-0.008,0.511+-0.032,0.357+-0.011,0.51+-0.028
60,0.253+-0.057,1.438+-0.053,0.511+-0.04,0.962+-0.005,0.511+-0.04,0.356+-0.004,0.508+-0.034
61,0.206+-0.031,1.464+-0.083,0.506+-0.055,0.962+-0.004,0.506+-0.055,0.353+-0.001,0.501+-0.052
62,0.182+-0.015,1.481+-0.135,0.506+-0.065,0.963+-0.003,0.506+-0.065,0.353+-0.012,0.498+-0.065
63,0.174+-0.026,1.489+-0.187,0.511+-0.068,0.962+-0.003,0.511+-0.068,0.358+-0.016,0.502+-0.073
64,0.196+-0.047,1.472+-0.196,0.517+-0.067,0.963+-0.005,0.517+-0.067,0.362+-0.014,0.506+-0.077
65,0.195+-0.061,1.428+-0.152,0.524+-0.055,0.963+-0.006,0.524+-0.055,0.366+-0.006,0.515+-0.062
66,0.155+-0.012,1.401+-0.146,0.532+-0.029,0.963+-0.006,0.532+-0.029,0.37+-0.01,0.527+-0.029
67,0.16+-0.048,1.409+-0.147,0.536+-0.021,0.962+-0.006,0.536+-0.021,0.367+-0.007,0.529+-0.023
68,0.166+-0.056,1.414+-0.154,0.534+-0.026,0.963+-0.005,0.534+-0.026,0.371+-0.008,0.528+-0.027
69,0.134+-0.05,1.424+-0.153,0.525+-0.034,0.962+-0.006,0.525+-0.034,0.373+-0.013,0.52+-0.033
70,0.152+-0.036,1.444+-0.158,0.522+-0.037,0.962+-0.006,0.522+-0.037,0.374+-0.016,0.518+-0.035
71,0.148+-0.03,1.452+-0.174,0.525+-0.034,0.961+-0.007,0.525+-0.034,0.378+-0.017,0.522+-0.031
72,0.14+-0.043,1.444+-0.2,0.532+-0.032,0.96+-0.008,0.532+-0.032,0.383+-0.014,0.529+-0.028
73,0.123+-0.046,1.421+-0.214,0.542+-0.03,0.959+-0.006,0.542+-0.03,0.384+-0.016,0.539+-0.025
74,0.116+-0.044,1.416+-0.217,0.552+-0.021,0.959+-0.006,0.552+-0.021,0.384+-0.018,0.547+-0.017
75,0.12+-0.035,1.412+-0.217,0.558+-0.012,0.958+-0.005,0.558+-0.012,0.377+-0.011,0.549+-0.011
76,0.12+-0.039,1.41+-0.222,0.561+-0.008,0.958+-0.005,0.561+-0.008,0.373+-0.012,0.55+-0.009
77,0.127+-0.012,1.403+-0.224,0.558+-0.003,0.958+-0.007,0.558+-0.003,0.372+-0.016,0.548+-0.007
78,0.106+-0.011,1.407+-0.231,0.555+-0.005,0.959+-0.007,0.555+-0.005,0.373+-0.016,0.547+-0.006
79,0.092+-0.028,1.417+-0.24,0.549+-0.009,0.959+-0.008,0.549+-0.009,0.376+-0.015,0.543+-0.01
80,0.115+-0.041,1.428+-0.255,0.548+-0.014,0.959+-0.008,0.548+-0.014,0.381+-0.02,0.542+-0.014
81,0.095+-0.017,1.444+-0.263,0.541+-0.018,0.959+-0.008,0.541+-0.018,0.37+-0.018,0.534+-0.017
82,0.084+-0.007,1.451+-0.255,0.54+-0.016,0.959+-0.008,0.54+-0.016,0.369+-0.017,0.533+-0.016
83,0.088+-0.034,1.442+-0.234,0.543+-0.011,0.959+-0.006,0.543+-0.011,0.376+-0.019,0.537+-0.012
84,0.094+-0.013,1.428+-0.219,0.548+-0.004,0.96+-0.006,0.548+-0.004,0.381+-0.014,0.542+-0.007
85,0.093+-0.025,1.421+-0.208,0.556+-0.01,0.961+-0.006,0.556+-0.01,0.385+-0.015,0.55+-0.007
86,0.068+-0.022,1.42+-0.204,0.56+-0.008,0.961+-0.006,0.56+-0.008,0.383+-0.021,0.553+-0.005
87,0.088+-0.028,1.426+-0.197,0.56+-0.009,0.962+-0.005,0.56+-0.009,0.377+-0.022,0.553+-0.003
88,0.102+-0.012,1.421+-0.198,0.563+-0.011,0.962+-0.004,0.563+-0.011,0.378+-0.015,0.556+-0.005
89,0.067+-0.01,1.422+-0.198,0.563+-0.008,0.962+-0.003,0.563+-0.008,0.383+-0.013,0.557+-0.005
90,0.064+-0.023,1.432+-0.184,0.56+-0.002,0.961+-0.003,0.56+-0.002,0.381+-0.013,0.553+-0.002
91,0.068+-0.032,1.45+-0.163,0.556+-0.01,0.961+-0.003,0.556+-0.01,0.377+-0.006,0.547+-0.011
92,0.069+-0.008,1.466+-0.163,0.554+-0.014,0.961+-0.004,0.554+-0.014,0.378+-0.003,0.544+-0.015
93,0.069+-0.025,1.47+-0.171,0.555+-0.016,0.962+-0.005,0.555+-0.016,0.378+-0.008,0.544+-0.019
94,0.076+-0.009,1.473+-0.192,0.554+-0.016,0.961+-0.008,0.554+-0.016,0.381+-0.013,0.544+-0.021
95,0.06+-0.006,1.458+-0.196,0.556+-0.005,0.961+-0.007,0.556+-0.005,0.384+-0.013,0.547+-0.011
96,0.064+-0.019,1.468+-0.196,0.555+-0.007,0.961+-0.008,0.555+-0.007,0.388+-0.016,0.547+-0.008
97,0.063+-0.022,1.481+-0.196,0.551+-0.015,0.961+-0.008,0.551+-0.015,0.388+-0.013,0.545+-0.011
98,0.071+-0.005,1.497+-0.229,0.551+-0.014,0.96+-0.009,0.551+-0.014,0.389+-0.015,0.545+-0.009
99,0.061+-0.013,1.494+-0.225,0.554+-0.013,0.961+-0.009,0.554+-0.013,0.391+-0.016,0.548+-0.009
