epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
25,0.482+-0.148,3.459+-2.413,0.375+-0.103,0.947+-0.008,0.375+-0.103,0.236+-0.081,0.384+-0.095
26,0.44+-0.126,2.546+-0.661,0.368+-0.124,0.943+-0.011,0.368+-0.124,0.253+-0.048,0.384+-0.112
27,0.43+-0.1,2.597+-0.394,0.361+-0.12,0.939+-0.003,0.361+-0.12,0.243+-0.041,0.368+-0.119
28,0.425+-0.097,2.673+-0.509,0.376+-0.104,0.939+-0.008,0.376+-0.104,0.247+-0.049,0.393+-0.099
29,0.523+-0.14,2.193+-0.485,0.419+-0.034,0.945+-0.006,0.419+-0.034,0.24+-0.023,0.428+-0.025
30,0.43+-0.08,2.063+-0.45,0.437+-0.015,0.944+-0.008,0.437+-0.015,0.258+-0.037,0.424+-0.015
31,0.477+-0.076,2.295+-0.66,0.397+-0.017,0.942+-0.01,0.397+-0.017,0.228+-0.051,0.357+-0.014
32,0.456+-0.112,2.462+-0.72,0.377+-0.089,0.942+-0.003,0.377+-0.089,0.212+-0.039,0.346+-0.06
33,0.354+-0.096,2.106+-0.559,0.431+-0.131,0.947+-0.005,0.431+-0.131,0.227+-0.008,0.396+-0.116
34,0.397+-0.159,1.855+-0.061,0.47+-0.049,0.952+-0.001,0.47+-0.049,0.274+-0.024,0.448+-0.05
35,0.306+-0.135,2.232+-0.566,0.43+-0.104,0.957+-0.007,0.43+-0.104,0.277+-0.078,0.425+-0.102
36,0.477+-0.246,2.351+-0.12,0.398+-0.122,0.953+-0.003,0.398+-0.122,0.26+-0.038,0.387+-0.123
37,0.345+-0.053,2.483+-1.174,0.365+-0.159,0.946+-0.01,0.365+-0.159,0.242+-0.061,0.347+-0.161
38,0.346+-0.194,1.838+-0.3,0.416+-0.098,0.952+-0.004,0.416+-0.098,0.272+-0.025,0.399+-0.112
39,0.409+-0.292,2.24+-0.985,0.404+-0.179,0.95+-0.002,0.404+-0.179,0.255+-0.04,0.391+-0.17
40,0.303+-0.155,2.457+-1.256,0.398+-0.161,0.946+-0.002,0.398+-0.161,0.277+-0.032,0.397+-0.139
41,0.347+-0.247,1.827+-0.306,0.421+-0.038,0.951+-0.009,0.421+-0.038,0.28+-0.055,0.398+-0.071
42,0.331+-0.157,2.267+-0.907,0.351+-0.074,0.95+-0.008,0.351+-0.074,0.237+-0.059,0.33+-0.066
43,0.271+-0.137,2.55+-1.462,0.383+-0.075,0.95+-0.006,0.383+-0.075,0.252+-0.062,0.362+-0.087
44,0.296+-0.058,1.807+-0.467,0.465+-0.048,0.952+-0.003,0.465+-0.048,0.284+-0.029,0.457+-0.039
45,0.342+-0.258,2.286+-1.031,0.448+-0.056,0.952+-0.006,0.448+-0.056,0.283+-0.048,0.428+-0.063
46,0.297+-0.107,2.621+-1.164,0.424+-0.032,0.946+-0.002,0.424+-0.032,0.276+-0.035,0.411+-0.015
47,0.313+-0.158,2.867+-0.83,0.408+-0.055,0.916+-0.021,0.408+-0.055,0.264+-0.056,0.398+-0.027
48,0.375+-0.158,2.63+-0.572,0.418+-0.045,0.912+-0.017,0.418+-0.045,0.266+-0.056,0.393+-0.026
49,0.35+-0.096,1.933+-0.244,0.434+-0.02,0.937+-0.022,0.434+-0.02,0.286+-0.045,0.415+-0.013
50,0.204+-0.163,1.813+-0.504,0.474+-0.061,0.945+-0.01,0.474+-0.061,0.283+-0.054,0.443+-0.073
51,0.262+-0.164,1.8+-0.57,0.493+-0.047,0.946+-0.014,0.493+-0.047,0.309+-0.049,0.458+-0.077
52,0.231+-0.113,1.905+-0.359,0.429+-0.05,0.948+-0.011,0.429+-0.05,0.288+-0.059,0.407+-0.058
53,0.151+-0.076,2.017+-0.213,0.42+-0.078,0.946+-0.011,0.42+-0.078,0.281+-0.044,0.399+-0.087
54,0.173+-0.107,1.984+-0.382,0.441+-0.083,0.948+-0.009,0.441+-0.083,0.3+-0.025,0.431+-0.076
55,0.216+-0.198,1.622+-0.15,0.521+-0.028,0.952+-0.01,0.521+-0.028,0.327+-0.025,0.519+-0.017
56,0.188+-0.159,1.618+-0.102,0.529+-0.035,0.948+-0.002,0.529+-0.035,0.29+-0.017,0.5+-0.052
57,0.196+-0.161,1.648+-0.103,0.527+-0.045,0.947+-0.002,0.527+-0.045,0.299+-0.024,0.507+-0.05
58,0.179+-0.18,1.767+-0.199,0.513+-0.058,0.952+-0.005,0.513+-0.058,0.291+-0.023,0.492+-0.051
59,0.226+-0.229,1.718+-0.066,0.516+-0.041,0.952+-0.004,0.516+-0.041,0.286+-0.042,0.489+-0.054
60,0.21+-0.165,1.723+-0.048,0.528+-0.034,0.954+-0.003,0.528+-0.034,0.293+-0.021,0.505+-0.035
61,0.176+-0.148,1.987+-0.286,0.465+-0.083,0.947+-0.015,0.465+-0.083,0.278+-0.043,0.436+-0.106
62,0.169+-0.125,2.368+-0.604,0.434+-0.104,0.919+-0.067,0.434+-0.104,0.273+-0.069,0.409+-0.126
63,0.174+-0.166,2.234+-0.329,0.439+-0.095,0.928+-0.051,0.439+-0.095,0.271+-0.042,0.404+-0.109
64,0.216+-0.22,2.058+-0.356,0.472+-0.075,0.955+-0.007,0.472+-0.075,0.288+-0.042,0.448+-0.078
65,0.159+-0.14,2.06+-0.576,0.482+-0.091,0.956+-0.005,0.482+-0.091,0.294+-0.045,0.463+-0.089
66,0.176+-0.165,2.01+-0.164,0.487+-0.074,0.953+-0.006,0.487+-0.074,0.287+-0.024,0.461+-0.077
67,0.15+-0.127,2.237+-0.571,0.486+-0.07,0.952+-0.006,0.486+-0.07,0.291+-0.014,0.477+-0.057
68,0.168+-0.146,2.374+-0.785,0.493+-0.072,0.951+-0.008,0.493+-0.072,0.286+-0.045,0.484+-0.049
69,0.13+-0.108,2.105+-0.352,0.512+-0.042,0.952+-0.008,0.512+-0.042,0.282+-0.039,0.494+-0.032
70,0.088+-0.073,1.964+-0.205,0.519+-0.022,0.953+-0.006,0.519+-0.022,0.299+-0.006,0.499+-0.021
71,0.142+-0.136,2.067+-0.252,0.496+-0.063,0.956+-0.007,0.496+-0.063,0.285+-0.042,0.474+-0.064
72,0.139+-0.116,2.063+-0.275,0.479+-0.074,0.955+-0.006,0.479+-0.074,0.294+-0.068,0.462+-0.072
73,0.123+-0.116,1.9+-0.18,0.502+-0.044,0.955+-0.007,0.502+-0.044,0.304+-0.059,0.485+-0.041
74,0.134+-0.122,1.888+-0.138,0.508+-0.038,0.953+-0.004,0.508+-0.038,0.285+-0.04,0.484+-0.042
75,0.08+-0.08,1.879+-0.098,0.518+-0.03,0.955+-0.001,0.518+-0.03,0.277+-0.036,0.491+-0.04
76,0.101+-0.118,1.78+-0.154,0.528+-0.026,0.955+-0.001,0.528+-0.026,0.287+-0.036,0.502+-0.037
77,0.076+-0.07,1.77+-0.134,0.524+-0.032,0.957+-0.003,0.524+-0.032,0.294+-0.026,0.502+-0.029
78,0.071+-0.087,1.808+-0.125,0.522+-0.031,0.956+-0.003,0.522+-0.031,0.289+-0.013,0.503+-0.026
79,0.092+-0.103,1.843+-0.116,0.528+-0.027,0.956+-0.003,0.528+-0.027,0.294+-0.009,0.513+-0.024
80,0.083+-0.077,1.785+-0.156,0.536+-0.02,0.958+-0.003,0.536+-0.02,0.308+-0.021,0.522+-0.016
81,0.053+-0.046,1.891+-0.113,0.527+-0.024,0.956+-0.002,0.527+-0.024,0.298+-0.015,0.508+-0.023
82,0.058+-0.073,2.002+-0.386,0.532+-0.03,0.954+-0.004,0.532+-0.03,0.308+-0.022,0.517+-0.022
83,0.068+-0.094,2.064+-0.392,0.535+-0.033,0.95+-0.008,0.535+-0.033,0.304+-0.022,0.516+-0.026
84,0.051+-0.057,1.846+-0.103,0.551+-0.013,0.953+-0.001,0.551+-0.013,0.314+-0.032,0.524+-0.02
85,0.042+-0.045,1.83+-0.131,0.552+-0.011,0.954+-0.001,0.552+-0.011,0.322+-0.015,0.53+-0.013
86,0.055+-0.061,1.854+-0.1,0.542+-0.023,0.954+-0.001,0.542+-0.023,0.317+-0.029,0.523+-0.02
87,0.113+-0.169,1.926+-0.141,0.537+-0.022,0.95+-0.006,0.537+-0.022,0.317+-0.027,0.519+-0.024
88,0.058+-0.076,2.152+-0.485,0.511+-0.068,0.946+-0.015,0.511+-0.068,0.293+-0.02,0.491+-0.066
89,0.161+-0.252,2.04+-0.398,0.515+-0.062,0.95+-0.009,0.515+-0.062,0.301+-0.01,0.498+-0.059
90,0.067+-0.097,1.945+-0.332,0.513+-0.059,0.953+-0.004,0.513+-0.059,0.315+-0.019,0.506+-0.049
91,0.052+-0.078,1.918+-0.203,0.504+-0.056,0.954+-0.003,0.504+-0.056,0.313+-0.013,0.499+-0.046
92,0.024+-0.028,1.865+-0.087,0.513+-0.05,0.954+-0.003,0.513+-0.05,0.315+-0.002,0.507+-0.044
93,0.035+-0.05,1.85+-0.109,0.522+-0.041,0.955+-0.002,0.522+-0.041,0.316+-0.001,0.515+-0.035
94,0.066+-0.075,1.83+-0.175,0.538+-0.021,0.954+-0.003,0.538+-0.021,0.319+-0.009,0.527+-0.016
95,0.025+-0.038,1.895+-0.144,0.544+-0.019,0.954+-0.004,0.544+-0.019,0.314+-0.006,0.527+-0.017
96,0.051+-0.077,2.235+-0.451,0.521+-0.048,0.952+-0.004,0.521+-0.048,0.297+-0.015,0.505+-0.033
97,0.054+-0.073,2.44+-1.057,0.512+-0.066,0.94+-0.022,0.512+-0.066,0.303+-0.012,0.507+-0.045
98,0.032+-0.051,2.234+-0.679,0.516+-0.055,0.941+-0.021,0.516+-0.055,0.304+-0.008,0.509+-0.04
99,0.021+-0.028,2.051+-0.335,0.514+-0.047,0.946+-0.012,0.514+-0.047,0.299+-0.011,0.505+-0.037
