epoch,train_loss,val_loss,rmse,mae
56,0.186+-0.004,0.226+-0.006,0.109+-0.003,0.064+-0.002
57,0.184+-0.004,0.224+-0.001,0.108+-0.002,0.063+-0.0
58,0.182+-0.002,0.225+-0.002,0.109+-0.002,0.064+-0.001
59,0.183+-0.002,0.224+-0.002,0.109+-0.002,0.064+-0.002
60,0.185+-0.004,0.223+-0.001,0.108+-0.001,0.063+-0.001
61,0.185+-0.001,0.227+-0.002,0.11+-0.002,0.064+-0.0
62,0.185+-0.002,0.226+-0.003,0.11+-0.003,0.064+-0.002
63,0.186+-0.005,0.225+-0.002,0.109+-0.002,0.064+-0.002
64,0.183+-0.002,0.226+-0.001,0.11+-0.002,0.063+-0.001
65,0.185+-0.004,0.225+-0.003,0.109+-0.001,0.063+-0.002
66,0.184+-0.002,0.227+-0.002,0.111+-0.002,0.065+-0.001
67,0.186+-0.004,0.228+-0.005,0.111+-0.004,0.065+-0.003
68,0.183+-0.003,0.227+-0.006,0.11+-0.003,0.064+-0.003
69,0.186+-0.005,0.23+-0.001,0.111+-0.001,0.066+-0.001
70,0.185+-0.001,0.225+-0.001,0.109+-0.001,0.064+-0.001
71,0.182+-0.002,0.226+-0.003,0.11+-0.002,0.064+-0.002
72,0.186+-0.003,0.227+-0.001,0.11+-0.002,0.064+-0.001
73,0.189+-0.004,0.227+-0.002,0.109+-0.001,0.064+-0.001
74,0.184+-0.002,0.226+-0.001,0.109+-0.001,0.063+-0.002
75,0.184+-0.002,0.23+-0.005,0.111+-0.003,0.066+-0.001
76,0.186+-0.002,0.228+-0.002,0.111+-0.003,0.065+-0.002
77,0.184+-0.003,0.226+-0.003,0.11+-0.002,0.065+-0.002
78,0.184+-0.003,0.227+-0.002,0.111+-0.002,0.064+-0.003
79,0.185+-0.001,0.227+-0.002,0.11+-0.003,0.064+-0.001
80,0.183+-0.001,0.227+-0.002,0.11+-0.002,0.064+-0.002
81,0.182+-0.001,0.227+-0.001,0.109+-0.001,0.063+-0.001
82,0.183+-0.002,0.226+-0.003,0.11+-0.001,0.064+-0.001
83,0.184+-0.003,0.227+-0.003,0.11+-0.002,0.064+-0.002
84,0.184+-0.003,0.227+-0.001,0.111+-0.003,0.065+-0.001
85,0.184+-0.002,0.229+-0.004,0.111+-0.002,0.065+-0.001
86,0.185+-0.0,0.228+-0.003,0.111+-0.002,0.065+-0.001
87,0.184+-0.002,0.229+-0.002,0.111+-0.001,0.065+-0.001
88,0.183+-0.003,0.226+-0.001,0.11+-0.001,0.064+-0.002
89,0.182+-0.001,0.228+-0.003,0.111+-0.003,0.065+-0.002
90,0.183+-0.004,0.228+-0.002,0.11+-0.001,0.064+-0.001
91,0.182+-0.002,0.228+-0.001,0.111+-0.001,0.064+-0.002
92,0.182+-0.004,0.229+-0.001,0.112+-0.001,0.065+-0.001
93,0.184+-0.004,0.228+-0.002,0.11+-0.001,0.063+-0.001
94,0.183+-0.004,0.229+-0.004,0.111+-0.001,0.065+-0.002
95,0.183+-0.004,0.226+-0.002,0.11+-0.001,0.064+-0.001
96,0.183+-0.004,0.227+-0.001,0.11+-0.0,0.064+-0.001
97,0.182+-0.003,0.231+-0.003,0.112+-0.001,0.065+-0.001
98,0.184+-0.002,0.23+-0.006,0.111+-0.003,0.065+-0.003
99,0.183+-0.003,0.227+-0.003,0.11+-0.001,0.063+-0.001
