epoch,train_loss,val_loss,rmse,mae
73,0.165+-0.003,0.21+-0.003,0.098+-0.004,0.054+-0.003
74,0.165+-0.002,0.215+-0.003,0.103+-0.002,0.057+-0.001
75,0.165+-0.001,0.213+-0.002,0.099+-0.002,0.055+-0.002
76,0.165+-0.002,0.21+-0.002,0.098+-0.002,0.054+-0.002
77,0.164+-0.002,0.212+-0.003,0.1+-0.003,0.056+-0.001
78,0.164+-0.001,0.211+-0.002,0.099+-0.001,0.055+-0.0
79,0.165+-0.001,0.211+-0.003,0.098+-0.003,0.053+-0.002
80,0.163+-0.002,0.212+-0.002,0.1+-0.003,0.056+-0.003
81,0.164+-0.002,0.212+-0.007,0.1+-0.005,0.055+-0.002
82,0.163+-0.002,0.21+-0.002,0.098+-0.002,0.055+-0.002
83,0.163+-0.002,0.209+-0.002,0.097+-0.003,0.053+-0.002
84,0.163+-0.003,0.211+-0.003,0.099+-0.004,0.054+-0.003
85,0.164+-0.003,0.211+-0.003,0.099+-0.003,0.055+-0.002
86,0.164+-0.003,0.21+-0.004,0.097+-0.004,0.053+-0.003
87,0.165+-0.003,0.213+-0.005,0.099+-0.004,0.055+-0.002
88,0.163+-0.003,0.209+-0.001,0.097+-0.001,0.054+-0.001
89,0.163+-0.003,0.21+-0.002,0.098+-0.001,0.054+-0.002
90,0.163+-0.003,0.211+-0.006,0.1+-0.009,0.056+-0.006
91,0.164+-0.003,0.209+-0.003,0.097+-0.004,0.054+-0.003
92,0.165+-0.005,0.21+-0.003,0.099+-0.005,0.054+-0.003
93,0.166+-0.003,0.212+-0.003,0.099+-0.004,0.055+-0.003
94,0.164+-0.004,0.214+-0.007,0.102+-0.007,0.056+-0.004
95,0.164+-0.002,0.214+-0.005,0.101+-0.005,0.056+-0.002
96,0.164+-0.003,0.211+-0.004,0.1+-0.003,0.056+-0.002
97,0.163+-0.003,0.214+-0.006,0.101+-0.005,0.055+-0.003
98,0.164+-0.004,0.211+-0.003,0.099+-0.004,0.055+-0.002
99,0.164+-0.003,0.212+-0.003,0.099+-0.005,0.054+-0.003
