epoch,train_loss,val_loss,rmse,mae
0,0.37+-0.006,0.301+-0.004,0.15+-0.001,0.094+-0.001
1,0.295+-0.006,0.269+-0.005,0.141+-0.001,0.09+-0.003
2,0.258+-0.003,0.258+-0.004,0.132+-0.005,0.077+-0.003
3,0.243+-0.003,0.252+-0.003,0.13+-0.006,0.081+-0.003
4,0.232+-0.004,0.237+-0.003,0.123+-0.001,0.074+-0.001
5,0.224+-0.001,0.236+-0.007,0.124+-0.006,0.077+-0.004
6,0.221+-0.003,0.232+-0.003,0.12+-0.002,0.074+-0.001
7,0.218+-0.001,0.23+-0.003,0.119+-0.002,0.073+-0.001
8,0.217+-0.002,0.23+-0.004,0.12+-0.003,0.074+-0.003
9,0.216+-0.002,0.228+-0.002,0.118+-0.002,0.073+-0.001
10,0.214+-0.003,0.228+-0.002,0.117+-0.002,0.072+-0.001
11,0.215+-0.003,0.228+-0.003,0.118+-0.003,0.073+-0.002
12,0.215+-0.003,0.227+-0.002,0.118+-0.002,0.072+-0.001
13,0.214+-0.002,0.226+-0.001,0.116+-0.002,0.071+-0.001
14,0.212+-0.001,0.225+-0.0,0.115+-0.001,0.072+-0.001
15,0.21+-0.001,0.225+-0.001,0.115+-0.001,0.07+-0.001
16,0.21+-0.002,0.227+-0.005,0.117+-0.004,0.071+-0.003
17,0.211+-0.004,0.228+-0.003,0.117+-0.003,0.071+-0.001
18,0.212+-0.002,0.228+-0.004,0.116+-0.002,0.071+-0.001
19,0.211+-0.002,0.224+-0.001,0.114+-0.001,0.069+-0.001
20,0.21+-0.003,0.224+-0.0,0.114+-0.001,0.07+-0.001
21,0.21+-0.002,0.227+-0.004,0.115+-0.004,0.07+-0.002
22,0.209+-0.002,0.225+-0.002,0.115+-0.001,0.07+-0.001
23,0.21+-0.002,0.226+-0.005,0.115+-0.002,0.071+-0.003
24,0.209+-0.001,0.225+-0.002,0.114+-0.001,0.069+-0.001
25,0.207+-0.002,0.224+-0.001,0.114+-0.001,0.069+-0.001
26,0.21+-0.002,0.225+-0.003,0.114+-0.002,0.07+-0.001
27,0.209+-0.001,0.225+-0.003,0.114+-0.001,0.069+-0.001
28,0.208+-0.001,0.223+-0.002,0.113+-0.001,0.069+-0.001
29,0.207+-0.002,0.223+-0.002,0.113+-0.002,0.069+-0.001
30,0.207+-0.002,0.225+-0.005,0.113+-0.003,0.069+-0.003
31,0.207+-0.004,0.223+-0.001,0.113+-0.001,0.069+-0.001
32,0.207+-0.003,0.223+-0.001,0.112+-0.001,0.068+-0.001
33,0.206+-0.002,0.223+-0.001,0.113+-0.001,0.068+-0.001
34,0.206+-0.002,0.224+-0.002,0.113+-0.002,0.068+-0.002
35,0.205+-0.001,0.223+-0.002,0.113+-0.001,0.068+-0.0
36,0.207+-0.0,0.226+-0.004,0.114+-0.002,0.069+-0.002
37,0.205+-0.002,0.223+-0.001,0.112+-0.001,0.068+-0.0
38,0.206+-0.002,0.225+-0.003,0.113+-0.001,0.069+-0.001
39,0.205+-0.002,0.223+-0.001,0.112+-0.0,0.068+-0.001
40,0.204+-0.0,0.222+-0.001,0.112+-0.002,0.068+-0.001
41,0.204+-0.002,0.223+-0.002,0.112+-0.002,0.067+-0.001
42,0.205+-0.001,0.224+-0.003,0.113+-0.003,0.069+-0.002
43,0.205+-0.001,0.224+-0.002,0.113+-0.002,0.068+-0.001
44,0.205+-0.003,0.224+-0.002,0.113+-0.003,0.068+-0.002
45,0.205+-0.001,0.223+-0.001,0.112+-0.001,0.068+-0.001
46,0.203+-0.002,0.223+-0.002,0.112+-0.002,0.068+-0.001
47,0.204+-0.002,0.224+-0.002,0.113+-0.002,0.068+-0.002
48,0.204+-0.001,0.224+-0.001,0.113+-0.002,0.068+-0.001
49,0.203+-0.001,0.223+-0.002,0.112+-0.002,0.068+-0.001
50,0.202+-0.002,0.224+-0.002,0.113+-0.002,0.068+-0.001
51,0.203+-0.002,0.222+-0.001,0.11+-0.001,0.066+-0.001
52,0.204+-0.002,0.222+-0.001,0.111+-0.001,0.067+-0.0
53,0.203+-0.002,0.223+-0.003,0.112+-0.002,0.068+-0.002
54,0.203+-0.001,0.224+-0.003,0.113+-0.003,0.068+-0.001
55,0.203+-0.003,0.222+-0.002,0.111+-0.002,0.067+-0.001
56,0.203+-0.001,0.223+-0.002,0.112+-0.002,0.067+-0.001
57,0.202+-0.002,0.222+-0.001,0.111+-0.001,0.067+-0.001
58,0.202+-0.001,0.222+-0.001,0.111+-0.001,0.067+-0.0
59,0.201+-0.001,0.222+-0.001,0.112+-0.001,0.068+-0.001
60,0.202+-0.002,0.222+-0.001,0.111+-0.001,0.067+-0.0
61,0.201+-0.001,0.224+-0.002,0.112+-0.001,0.067+-0.001
62,0.201+-0.001,0.223+-0.001,0.111+-0.001,0.067+-0.001
63,0.202+-0.002,0.222+-0.001,0.11+-0.001,0.066+-0.001
64,0.201+-0.001,0.224+-0.002,0.112+-0.002,0.067+-0.001
65,0.201+-0.003,0.224+-0.002,0.113+-0.002,0.068+-0.001
66,0.201+-0.002,0.223+-0.002,0.111+-0.002,0.067+-0.001
67,0.201+-0.002,0.223+-0.001,0.112+-0.001,0.067+-0.001
68,0.2+-0.002,0.224+-0.002,0.112+-0.001,0.067+-0.001
69,0.202+-0.004,0.225+-0.001,0.113+-0.002,0.068+-0.001
70,0.202+-0.002,0.223+-0.002,0.111+-0.001,0.067+-0.001
71,0.2+-0.001,0.223+-0.001,0.111+-0.002,0.066+-0.002
72,0.202+-0.002,0.221+-0.001,0.11+-0.001,0.066+-0.001
73,0.202+-0.003,0.223+-0.001,0.111+-0.0,0.066+-0.001
74,0.202+-0.002,0.226+-0.006,0.112+-0.002,0.067+-0.002
75,0.201+-0.0,0.224+-0.001,0.111+-0.002,0.067+-0.001
76,0.2+-0.003,0.223+-0.002,0.112+-0.003,0.067+-0.003
77,0.199+-0.002,0.222+-0.001,0.111+-0.002,0.067+-0.001
78,0.2+-0.001,0.222+-0.002,0.111+-0.001,0.066+-0.0
79,0.2+-0.001,0.221+-0.002,0.11+-0.002,0.067+-0.001
80,0.198+-0.002,0.222+-0.001,0.111+-0.001,0.066+-0.001
81,0.2+-0.001,0.222+-0.002,0.11+-0.002,0.066+-0.001
82,0.199+-0.002,0.224+-0.003,0.112+-0.003,0.067+-0.002
83,0.2+-0.003,0.221+-0.0,0.11+-0.001,0.066+-0.0
84,0.199+-0.002,0.222+-0.001,0.111+-0.002,0.066+-0.002
85,0.2+-0.001,0.223+-0.002,0.111+-0.001,0.067+-0.0
86,0.2+-0.002,0.223+-0.003,0.111+-0.002,0.067+-0.001
87,0.2+-0.002,0.222+-0.001,0.111+-0.002,0.066+-0.001
88,0.199+-0.002,0.221+-0.001,0.11+-0.001,0.066+-0.001
89,0.198+-0.002,0.222+-0.001,0.11+-0.001,0.066+-0.001
90,0.198+-0.003,0.223+-0.001,0.111+-0.003,0.067+-0.001
91,0.199+-0.002,0.222+-0.001,0.11+-0.001,0.066+-0.0
92,0.2+-0.004,0.224+-0.001,0.111+-0.002,0.067+-0.001
93,0.201+-0.002,0.223+-0.001,0.111+-0.001,0.066+-0.001
94,0.199+-0.003,0.225+-0.002,0.112+-0.002,0.067+-0.001
95,0.2+-0.002,0.222+-0.001,0.11+-0.001,0.066+-0.001
96,0.198+-0.002,0.222+-0.002,0.111+-0.001,0.067+-0.001
97,0.198+-0.002,0.223+-0.003,0.111+-0.001,0.066+-0.0
98,0.199+-0.002,0.222+-0.002,0.11+-0.002,0.066+-0.001
99,0.198+-0.002,0.223+-0.002,0.11+-0.001,0.066+-0.001
