epoch,train_loss,val_loss,rmse,mae
0,0.395+-0.025,0.308+-0.012,0.165+-0.003,0.111+-0.002
1,0.338+-0.009,0.302+-0.007,0.163+-0.004,0.113+-0.003
2,0.287+-0.001,0.28+-0.003,0.149+-0.001,0.099+-0.003
3,0.27+-0.003,0.267+-0.006,0.144+-0.003,0.095+-0.004
4,0.255+-0.005,0.253+-0.002,0.139+-0.003,0.091+-0.002
5,0.244+-0.002,0.249+-0.003,0.138+-0.002,0.09+-0.003
6,0.24+-0.003,0.249+-0.004,0.137+-0.003,0.089+-0.002
7,0.238+-0.003,0.248+-0.003,0.136+-0.002,0.087+-0.003
8,0.238+-0.003,0.25+-0.003,0.138+-0.003,0.088+-0.002
9,0.238+-0.001,0.246+-0.005,0.135+-0.004,0.087+-0.004
10,0.235+-0.003,0.245+-0.003,0.134+-0.003,0.086+-0.001
11,0.235+-0.002,0.245+-0.002,0.133+-0.001,0.085+-0.002
12,0.234+-0.002,0.245+-0.003,0.134+-0.003,0.085+-0.002
13,0.235+-0.004,0.243+-0.002,0.132+-0.002,0.084+-0.001
14,0.233+-0.002,0.242+-0.002,0.132+-0.002,0.084+-0.002
15,0.232+-0.002,0.242+-0.003,0.132+-0.003,0.084+-0.002
16,0.23+-0.003,0.242+-0.003,0.131+-0.002,0.083+-0.002
17,0.231+-0.002,0.243+-0.002,0.132+-0.001,0.084+-0.002
18,0.231+-0.004,0.242+-0.003,0.131+-0.002,0.084+-0.002
19,0.232+-0.002,0.242+-0.001,0.13+-0.001,0.083+-0.001
20,0.23+-0.002,0.24+-0.002,0.13+-0.001,0.082+-0.002
21,0.229+-0.003,0.242+-0.005,0.13+-0.003,0.083+-0.003
22,0.228+-0.003,0.242+-0.001,0.13+-0.001,0.082+-0.001
23,0.228+-0.001,0.241+-0.002,0.13+-0.002,0.083+-0.002
24,0.23+-0.001,0.241+-0.003,0.13+-0.003,0.082+-0.002
25,0.228+-0.003,0.241+-0.001,0.13+-0.001,0.082+-0.001
26,0.228+-0.002,0.24+-0.003,0.128+-0.001,0.081+-0.001
27,0.228+-0.002,0.241+-0.003,0.13+-0.002,0.083+-0.001
28,0.227+-0.002,0.241+-0.002,0.13+-0.001,0.082+-0.001
29,0.226+-0.002,0.24+-0.002,0.128+-0.001,0.081+-0.001
30,0.225+-0.004,0.24+-0.004,0.129+-0.003,0.082+-0.003
31,0.225+-0.005,0.239+-0.004,0.128+-0.003,0.08+-0.002
32,0.226+-0.004,0.241+-0.005,0.129+-0.002,0.082+-0.002
33,0.226+-0.004,0.239+-0.002,0.127+-0.001,0.08+-0.002
34,0.225+-0.003,0.24+-0.002,0.129+-0.001,0.081+-0.002
35,0.223+-0.003,0.239+-0.003,0.128+-0.003,0.081+-0.002
36,0.225+-0.003,0.241+-0.003,0.129+-0.002,0.082+-0.002
37,0.224+-0.002,0.239+-0.001,0.127+-0.002,0.08+-0.001
38,0.224+-0.001,0.239+-0.001,0.128+-0.001,0.081+-0.002
39,0.223+-0.002,0.24+-0.001,0.128+-0.002,0.08+-0.002
40,0.223+-0.002,0.243+-0.002,0.129+-0.002,0.082+-0.001
41,0.225+-0.004,0.24+-0.003,0.128+-0.002,0.081+-0.002
42,0.224+-0.004,0.239+-0.001,0.128+-0.002,0.081+-0.002
43,0.221+-0.003,0.24+-0.005,0.128+-0.003,0.08+-0.002
44,0.223+-0.004,0.239+-0.003,0.128+-0.002,0.08+-0.003
45,0.223+-0.003,0.239+-0.002,0.127+-0.002,0.08+-0.002
46,0.222+-0.004,0.24+-0.002,0.128+-0.001,0.081+-0.002
47,0.223+-0.002,0.239+-0.004,0.127+-0.003,0.08+-0.003
48,0.222+-0.003,0.241+-0.003,0.129+-0.002,0.081+-0.001
49,0.221+-0.002,0.238+-0.002,0.127+-0.002,0.079+-0.001
50,0.22+-0.004,0.237+-0.003,0.126+-0.003,0.08+-0.002
51,0.221+-0.003,0.239+-0.001,0.127+-0.001,0.08+-0.002
52,0.223+-0.002,0.237+-0.001,0.126+-0.001,0.079+-0.001
53,0.221+-0.002,0.238+-0.001,0.126+-0.001,0.079+-0.001
54,0.22+-0.002,0.242+-0.008,0.129+-0.005,0.081+-0.004
55,0.221+-0.006,0.237+-0.001,0.126+-0.001,0.079+-0.001
56,0.22+-0.002,0.238+-0.003,0.126+-0.002,0.079+-0.002
57,0.22+-0.003,0.238+-0.002,0.127+-0.003,0.08+-0.001
58,0.219+-0.003,0.238+-0.001,0.126+-0.001,0.079+-0.001
59,0.219+-0.002,0.238+-0.003,0.126+-0.003,0.079+-0.002
60,0.22+-0.003,0.237+-0.001,0.126+-0.002,0.079+-0.002
61,0.221+-0.003,0.239+-0.001,0.126+-0.001,0.078+-0.001
62,0.22+-0.003,0.238+-0.002,0.127+-0.002,0.079+-0.002
63,0.221+-0.004,0.237+-0.002,0.126+-0.002,0.079+-0.002
64,0.218+-0.002,0.237+-0.001,0.126+-0.001,0.078+-0.001
65,0.219+-0.003,0.237+-0.001,0.125+-0.002,0.079+-0.002
66,0.219+-0.001,0.237+-0.002,0.126+-0.002,0.079+-0.002
67,0.219+-0.003,0.239+-0.003,0.126+-0.002,0.08+-0.002
68,0.218+-0.003,0.237+-0.003,0.125+-0.002,0.079+-0.002
69,0.22+-0.005,0.241+-0.004,0.128+-0.003,0.08+-0.001
70,0.22+-0.003,0.238+-0.001,0.126+-0.001,0.079+-0.002
71,0.218+-0.003,0.24+-0.006,0.127+-0.004,0.08+-0.003
72,0.221+-0.004,0.239+-0.002,0.127+-0.002,0.079+-0.002
73,0.221+-0.006,0.236+-0.002,0.125+-0.001,0.078+-0.001
74,0.218+-0.003,0.237+-0.002,0.126+-0.002,0.078+-0.002
75,0.218+-0.003,0.24+-0.003,0.127+-0.002,0.08+-0.002
76,0.219+-0.004,0.239+-0.002,0.127+-0.003,0.079+-0.002
77,0.219+-0.003,0.239+-0.002,0.127+-0.001,0.08+-0.002
78,0.218+-0.004,0.238+-0.001,0.126+-0.001,0.079+-0.001
79,0.219+-0.002,0.238+-0.002,0.125+-0.001,0.078+-0.001
80,0.218+-0.002,0.238+-0.001,0.126+-0.001,0.079+-0.001
81,0.217+-0.001,0.236+-0.001,0.125+-0.0,0.078+-0.001
82,0.216+-0.002,0.238+-0.002,0.126+-0.002,0.078+-0.002
83,0.217+-0.002,0.237+-0.002,0.125+-0.001,0.079+-0.001
84,0.217+-0.004,0.237+-0.001,0.126+-0.001,0.079+-0.002
85,0.217+-0.003,0.238+-0.001,0.126+-0.001,0.078+-0.001
86,0.217+-0.002,0.237+-0.001,0.125+-0.001,0.078+-0.002
87,0.217+-0.002,0.238+-0.002,0.126+-0.002,0.078+-0.001
88,0.217+-0.003,0.237+-0.002,0.125+-0.002,0.078+-0.001
89,0.217+-0.003,0.237+-0.003,0.125+-0.002,0.079+-0.003
90,0.216+-0.004,0.238+-0.003,0.126+-0.001,0.079+-0.001
91,0.217+-0.002,0.24+-0.002,0.127+-0.002,0.079+-0.002
92,0.216+-0.003,0.237+-0.003,0.125+-0.002,0.078+-0.003
93,0.217+-0.001,0.238+-0.001,0.125+-0.001,0.078+-0.001
94,0.215+-0.002,0.238+-0.004,0.126+-0.003,0.079+-0.001
95,0.217+-0.004,0.236+-0.002,0.124+-0.002,0.078+-0.002
96,0.216+-0.003,0.236+-0.002,0.124+-0.002,0.078+-0.001
97,0.216+-0.004,0.238+-0.001,0.125+-0.001,0.078+-0.001
98,0.217+-0.003,0.238+-0.005,0.125+-0.003,0.078+-0.003
99,0.215+-0.004,0.236+-0.002,0.124+-0.002,0.078+-0.002
