epoch,train_loss,val_loss,rmse,mae
83,0.165+-0.002,0.224+-0.002,0.111+-0.002,0.063+-0.001
84,0.165+-0.002,0.227+-0.004,0.113+-0.003,0.064+-0.001
85,0.165+-0.002,0.224+-0.001,0.112+-0.002,0.063+-0.001
86,0.165+-0.002,0.227+-0.001,0.112+-0.001,0.064+-0.001
87,0.165+-0.002,0.226+-0.002,0.113+-0.003,0.065+-0.001
88,0.164+-0.003,0.225+-0.001,0.111+-0.002,0.063+-0.002
89,0.164+-0.002,0.225+-0.002,0.113+-0.004,0.064+-0.003
90,0.164+-0.003,0.227+-0.002,0.113+-0.004,0.063+-0.002
91,0.164+-0.002,0.225+-0.002,0.112+-0.002,0.063+-0.001
92,0.165+-0.004,0.225+-0.002,0.112+-0.003,0.063+-0.002
93,0.165+-0.002,0.226+-0.004,0.112+-0.004,0.064+-0.003
94,0.164+-0.002,0.227+-0.001,0.114+-0.002,0.064+-0.001
95,0.164+-0.001,0.225+-0.001,0.112+-0.001,0.064+-0.001
96,0.164+-0.002,0.226+-0.002,0.113+-0.002,0.064+-0.001
97,0.163+-0.002,0.226+-0.003,0.112+-0.003,0.063+-0.001
98,0.164+-0.003,0.227+-0.003,0.114+-0.005,0.065+-0.003
99,0.165+-0.002,0.227+-0.003,0.114+-0.002,0.064+-0.002
