epoch,train_loss,val_loss,rmse,mae
0,0.319+-0.007,0.325+-0.073,0.158+-0.022,0.094+-0.015
1,0.233+-0.004,0.227+-0.002,0.115+-0.001,0.067+-0.001
2,0.219+-0.004,0.221+-0.004,0.111+-0.003,0.067+-0.004
3,0.212+-0.005,0.218+-0.003,0.107+-0.003,0.063+-0.002
4,0.206+-0.005,0.215+-0.003,0.104+-0.003,0.062+-0.005
5,0.202+-0.006,0.23+-0.006,0.116+-0.003,0.07+-0.004
6,0.2+-0.005,0.213+-0.005,0.102+-0.004,0.059+-0.004
7,0.198+-0.005,0.215+-0.009,0.104+-0.007,0.06+-0.004
8,0.195+-0.006,0.213+-0.004,0.1+-0.007,0.058+-0.005
9,0.193+-0.006,0.213+-0.003,0.101+-0.002,0.058+-0.002
10,0.192+-0.005,0.221+-0.014,0.105+-0.011,0.06+-0.006
11,0.19+-0.005,0.212+-0.001,0.1+-0.003,0.057+-0.003
12,0.19+-0.004,0.218+-0.009,0.105+-0.007,0.062+-0.005
13,0.188+-0.005,0.216+-0.006,0.102+-0.004,0.059+-0.002
14,0.186+-0.005,0.208+-0.002,0.094+-0.001,0.053+-0.001
15,0.184+-0.004,0.21+-0.005,0.098+-0.005,0.055+-0.004
16,0.184+-0.005,0.207+-0.003,0.094+-0.004,0.053+-0.004
17,0.183+-0.005,0.218+-0.012,0.105+-0.013,0.06+-0.007
18,0.183+-0.005,0.217+-0.005,0.103+-0.005,0.057+-0.004
19,0.181+-0.004,0.211+-0.001,0.098+-0.003,0.054+-0.001
20,0.182+-0.004,0.207+-0.003,0.095+-0.006,0.054+-0.004
21,0.181+-0.004,0.211+-0.003,0.099+-0.004,0.055+-0.003
22,0.179+-0.004,0.212+-0.011,0.098+-0.008,0.057+-0.007
23,0.178+-0.004,0.21+-0.007,0.098+-0.006,0.055+-0.004
24,0.178+-0.004,0.209+-0.004,0.096+-0.006,0.053+-0.004
25,0.177+-0.003,0.206+-0.002,0.095+-0.003,0.052+-0.002
26,0.177+-0.004,0.207+-0.008,0.095+-0.008,0.054+-0.007
27,0.176+-0.004,0.205+-0.001,0.093+-0.003,0.051+-0.003
28,0.176+-0.004,0.207+-0.003,0.094+-0.004,0.051+-0.002
29,0.175+-0.003,0.205+-0.004,0.092+-0.005,0.052+-0.003
