epoch,train_loss,val_loss,rmse,mae
0,0.346+-0.028,0.271+-0.016,0.133+-0.012,0.082+-0.007
1,0.229+-0.005,0.22+-0.004,0.106+-0.006,0.064+-0.005
2,0.201+-0.001,0.211+-0.003,0.096+-0.002,0.055+-0.001
3,0.19+-0.002,0.205+-0.002,0.089+-0.001,0.05+-0.001
4,0.184+-0.002,0.207+-0.003,0.091+-0.004,0.05+-0.002
5,0.181+-0.003,0.204+-0.003,0.089+-0.003,0.049+-0.003
6,0.179+-0.002,0.204+-0.001,0.088+-0.001,0.05+-0.001
7,0.177+-0.002,0.206+-0.006,0.09+-0.006,0.051+-0.004
8,0.176+-0.002,0.203+-0.001,0.087+-0.0,0.048+-0.001
9,0.175+-0.002,0.201+-0.002,0.086+-0.002,0.047+-0.001
10,0.173+-0.001,0.202+-0.0,0.087+-0.001,0.048+-0.001
11,0.173+-0.001,0.204+-0.002,0.088+-0.001,0.048+-0.001
12,0.174+-0.0,0.202+-0.002,0.086+-0.002,0.047+-0.001
13,0.174+-0.001,0.203+-0.002,0.087+-0.002,0.048+-0.001
14,0.173+-0.001,0.202+-0.003,0.086+-0.002,0.047+-0.002
15,0.172+-0.002,0.202+-0.002,0.087+-0.001,0.047+-0.001
16,0.172+-0.002,0.201+-0.001,0.086+-0.002,0.047+-0.001
17,0.172+-0.002,0.204+-0.001,0.088+-0.0,0.048+-0.001
18,0.172+-0.001,0.202+-0.003,0.087+-0.002,0.047+-0.001
19,0.171+-0.002,0.202+-0.001,0.087+-0.001,0.048+-0.001
20,0.171+-0.002,0.202+-0.001,0.086+-0.002,0.047+-0.002
21,0.171+-0.003,0.205+-0.005,0.091+-0.006,0.049+-0.003
22,0.171+-0.003,0.204+-0.001,0.089+-0.002,0.048+-0.001
23,0.171+-0.002,0.202+-0.002,0.087+-0.002,0.047+-0.001
24,0.17+-0.002,0.203+-0.002,0.088+-0.003,0.048+-0.002
25,0.171+-0.002,0.204+-0.005,0.088+-0.004,0.048+-0.003
26,0.17+-0.002,0.202+-0.002,0.086+-0.0,0.047+-0.001
27,0.17+-0.001,0.203+-0.002,0.087+-0.001,0.047+-0.001
28,0.17+-0.003,0.202+-0.001,0.087+-0.001,0.047+-0.0
29,0.17+-0.002,0.202+-0.002,0.086+-0.001,0.047+-0.001
30,0.17+-0.002,0.202+-0.002,0.086+-0.001,0.047+-0.001
31,0.17+-0.002,0.204+-0.002,0.088+-0.002,0.048+-0.001
32,0.169+-0.002,0.204+-0.001,0.088+-0.001,0.048+-0.001
33,0.169+-0.002,0.202+-0.001,0.086+-0.0,0.047+-0.0
34,0.169+-0.002,0.201+-0.001,0.086+-0.001,0.047+-0.0
35,0.169+-0.002,0.203+-0.003,0.087+-0.002,0.047+-0.001
36,0.169+-0.001,0.204+-0.003,0.088+-0.003,0.049+-0.002
37,0.169+-0.001,0.203+-0.001,0.086+-0.002,0.047+-0.001
38,0.169+-0.003,0.202+-0.003,0.086+-0.001,0.047+-0.001
39,0.169+-0.002,0.202+-0.002,0.086+-0.001,0.047+-0.001
40,0.169+-0.002,0.201+-0.001,0.086+-0.001,0.047+-0.0
41,0.168+-0.002,0.202+-0.002,0.086+-0.001,0.047+-0.001
42,0.168+-0.002,0.202+-0.001,0.086+-0.001,0.046+-0.001
43,0.168+-0.002,0.201+-0.002,0.086+-0.001,0.047+-0.001
44,0.168+-0.001,0.201+-0.001,0.087+-0.001,0.047+-0.0
45,0.168+-0.001,0.202+-0.003,0.086+-0.002,0.047+-0.001
46,0.168+-0.001,0.201+-0.002,0.086+-0.001,0.047+-0.001
47,0.168+-0.001,0.202+-0.001,0.087+-0.001,0.047+-0.0
48,0.168+-0.001,0.202+-0.002,0.086+-0.001,0.047+-0.001
49,0.169+-0.001,0.203+-0.002,0.087+-0.002,0.047+-0.001
50,0.169+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.0
51,0.168+-0.002,0.203+-0.001,0.086+-0.001,0.047+-0.001
52,0.168+-0.002,0.202+-0.001,0.087+-0.001,0.047+-0.001
53,0.169+-0.001,0.202+-0.0,0.086+-0.001,0.047+-0.001
54,0.168+-0.002,0.202+-0.001,0.086+-0.0,0.047+-0.001
55,0.168+-0.001,0.202+-0.003,0.086+-0.001,0.047+-0.0
56,0.168+-0.002,0.203+-0.002,0.086+-0.001,0.047+-0.001
57,0.169+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.0
58,0.168+-0.002,0.201+-0.001,0.086+-0.001,0.047+-0.0
59,0.168+-0.002,0.201+-0.001,0.086+-0.001,0.047+-0.001
60,0.168+-0.001,0.201+-0.002,0.086+-0.001,0.047+-0.001
61,0.168+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.0
62,0.168+-0.001,0.202+-0.001,0.086+-0.0,0.047+-0.0
63,0.167+-0.002,0.201+-0.002,0.086+-0.001,0.047+-0.001
64,0.168+-0.002,0.202+-0.002,0.086+-0.0,0.047+-0.0
65,0.168+-0.002,0.202+-0.002,0.086+-0.001,0.047+-0.001
66,0.167+-0.002,0.202+-0.001,0.087+-0.001,0.047+-0.001
67,0.167+-0.002,0.202+-0.003,0.086+-0.002,0.047+-0.001
68,0.167+-0.002,0.202+-0.001,0.086+-0.002,0.047+-0.001
69,0.167+-0.002,0.202+-0.002,0.086+-0.0,0.047+-0.001
70,0.167+-0.002,0.202+-0.002,0.087+-0.002,0.047+-0.001
71,0.167+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.001
72,0.168+-0.001,0.202+-0.002,0.086+-0.001,0.047+-0.001
73,0.167+-0.002,0.202+-0.001,0.086+-0.0,0.047+-0.0
74,0.167+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.0
75,0.168+-0.002,0.202+-0.001,0.085+-0.001,0.047+-0.001
76,0.167+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.001
77,0.167+-0.002,0.203+-0.002,0.087+-0.001,0.047+-0.0
78,0.167+-0.002,0.202+-0.001,0.087+-0.001,0.047+-0.001
