epoch,train_loss,val_loss,rmse,mae
0,0.345+-0.006,0.266+-0.005,0.138+-0.005,0.088+-0.005
1,0.26+-0.005,0.242+-0.005,0.124+-0.001,0.076+-0.001
2,0.238+-0.003,0.237+-0.007,0.124+-0.005,0.077+-0.003
3,0.233+-0.004,0.23+-0.006,0.12+-0.004,0.075+-0.003
4,0.229+-0.003,0.228+-0.002,0.117+-0.002,0.073+-0.001
5,0.227+-0.002,0.23+-0.003,0.119+-0.002,0.073+-0.002
6,0.226+-0.001,0.229+-0.007,0.116+-0.004,0.071+-0.002
7,0.226+-0.001,0.227+-0.003,0.115+-0.002,0.071+-0.003
8,0.224+-0.003,0.224+-0.002,0.113+-0.002,0.069+-0.002
9,0.222+-0.002,0.224+-0.002,0.113+-0.001,0.069+-0.001
10,0.221+-0.002,0.223+-0.002,0.112+-0.001,0.068+-0.001
11,0.221+-0.001,0.226+-0.005,0.115+-0.004,0.07+-0.003
12,0.223+-0.002,0.226+-0.006,0.113+-0.004,0.069+-0.003
13,0.221+-0.001,0.223+-0.002,0.111+-0.002,0.068+-0.001
14,0.219+-0.001,0.223+-0.003,0.112+-0.002,0.068+-0.002
15,0.218+-0.001,0.223+-0.002,0.112+-0.001,0.067+-0.001
16,0.219+-0.002,0.222+-0.002,0.11+-0.002,0.067+-0.001
17,0.219+-0.002,0.221+-0.0,0.11+-0.0,0.067+-0.001
18,0.218+-0.001,0.221+-0.001,0.11+-0.001,0.068+-0.001
19,0.218+-0.002,0.22+-0.0,0.109+-0.001,0.067+-0.001
20,0.218+-0.002,0.222+-0.001,0.11+-0.001,0.066+-0.001
21,0.219+-0.001,0.223+-0.003,0.111+-0.002,0.068+-0.001
22,0.218+-0.002,0.222+-0.001,0.111+-0.001,0.068+-0.001
23,0.217+-0.003,0.221+-0.001,0.11+-0.002,0.067+-0.001
24,0.216+-0.002,0.22+-0.002,0.109+-0.002,0.066+-0.002
25,0.217+-0.001,0.222+-0.003,0.11+-0.004,0.067+-0.003
26,0.216+-0.001,0.22+-0.001,0.109+-0.002,0.066+-0.001
27,0.215+-0.001,0.221+-0.002,0.109+-0.001,0.066+-0.0
28,0.216+-0.001,0.219+-0.001,0.108+-0.0,0.065+-0.0
29,0.215+-0.002,0.22+-0.002,0.108+-0.002,0.066+-0.001
30,0.215+-0.002,0.22+-0.002,0.108+-0.001,0.065+-0.001
31,0.215+-0.001,0.22+-0.001,0.108+-0.001,0.066+-0.001
32,0.215+-0.002,0.22+-0.001,0.109+-0.001,0.066+-0.0
33,0.215+-0.002,0.224+-0.003,0.11+-0.003,0.067+-0.002
34,0.215+-0.001,0.22+-0.002,0.108+-0.002,0.065+-0.001
35,0.216+-0.003,0.22+-0.003,0.109+-0.001,0.066+-0.002
36,0.214+-0.002,0.22+-0.001,0.109+-0.002,0.066+-0.002
37,0.213+-0.001,0.221+-0.002,0.109+-0.002,0.066+-0.001
38,0.214+-0.002,0.219+-0.001,0.107+-0.001,0.065+-0.001
39,0.213+-0.002,0.223+-0.002,0.11+-0.001,0.067+-0.001
40,0.213+-0.002,0.22+-0.001,0.107+-0.001,0.065+-0.001
41,0.212+-0.001,0.219+-0.001,0.107+-0.002,0.065+-0.001
42,0.214+-0.001,0.219+-0.002,0.108+-0.002,0.065+-0.001
43,0.213+-0.002,0.22+-0.001,0.107+-0.001,0.065+-0.001
44,0.212+-0.001,0.22+-0.002,0.108+-0.001,0.065+-0.001
45,0.212+-0.001,0.22+-0.002,0.108+-0.002,0.065+-0.001
46,0.211+-0.001,0.219+-0.001,0.108+-0.001,0.065+-0.001
47,0.212+-0.002,0.219+-0.0,0.107+-0.001,0.065+-0.001
48,0.212+-0.002,0.22+-0.001,0.109+-0.001,0.066+-0.001
49,0.213+-0.001,0.22+-0.001,0.107+-0.002,0.064+-0.001
50,0.212+-0.003,0.221+-0.004,0.108+-0.002,0.065+-0.002
51,0.212+-0.003,0.22+-0.002,0.108+-0.002,0.065+-0.002
52,0.213+-0.001,0.22+-0.003,0.107+-0.002,0.065+-0.001
53,0.213+-0.001,0.22+-0.004,0.108+-0.003,0.065+-0.002
54,0.21+-0.001,0.22+-0.002,0.108+-0.002,0.065+-0.001
55,0.212+-0.002,0.22+-0.003,0.108+-0.001,0.065+-0.001
56,0.211+-0.001,0.219+-0.001,0.107+-0.001,0.065+-0.001
57,0.211+-0.002,0.219+-0.002,0.107+-0.002,0.064+-0.001
58,0.211+-0.002,0.219+-0.002,0.107+-0.001,0.064+-0.001
59,0.212+-0.001,0.221+-0.004,0.108+-0.004,0.065+-0.002
60,0.211+-0.001,0.221+-0.003,0.108+-0.002,0.065+-0.001
61,0.211+-0.003,0.22+-0.002,0.107+-0.003,0.064+-0.002
62,0.211+-0.001,0.219+-0.001,0.106+-0.001,0.064+-0.001
63,0.21+-0.001,0.22+-0.003,0.108+-0.002,0.065+-0.001
64,0.211+-0.0,0.222+-0.005,0.109+-0.005,0.065+-0.002
65,0.211+-0.001,0.218+-0.001,0.106+-0.001,0.064+-0.001
66,0.21+-0.001,0.219+-0.001,0.107+-0.001,0.064+-0.0
67,0.209+-0.001,0.218+-0.001,0.106+-0.001,0.064+-0.0
68,0.21+-0.001,0.22+-0.003,0.107+-0.003,0.065+-0.001
69,0.21+-0.002,0.218+-0.001,0.106+-0.001,0.064+-0.0
70,0.21+-0.001,0.221+-0.002,0.108+-0.001,0.065+-0.001
71,0.209+-0.001,0.219+-0.001,0.107+-0.001,0.064+-0.001
72,0.21+-0.001,0.219+-0.002,0.107+-0.001,0.064+-0.001
73,0.21+-0.002,0.219+-0.001,0.107+-0.002,0.064+-0.001
74,0.21+-0.002,0.221+-0.001,0.107+-0.001,0.065+-0.0
75,0.21+-0.001,0.219+-0.002,0.107+-0.002,0.064+-0.001
76,0.209+-0.001,0.219+-0.0,0.107+-0.001,0.064+-0.001
77,0.21+-0.001,0.22+-0.002,0.107+-0.002,0.064+-0.001
78,0.21+-0.002,0.22+-0.003,0.107+-0.002,0.064+-0.002
79,0.21+-0.001,0.219+-0.001,0.107+-0.001,0.064+-0.0
80,0.208+-0.002,0.218+-0.002,0.106+-0.002,0.064+-0.001
81,0.209+-0.002,0.219+-0.001,0.107+-0.001,0.064+-0.0
82,0.209+-0.002,0.22+-0.003,0.107+-0.002,0.064+-0.001
83,0.209+-0.002,0.218+-0.0,0.106+-0.001,0.063+-0.001
84,0.209+-0.001,0.219+-0.002,0.107+-0.003,0.064+-0.002
85,0.209+-0.002,0.219+-0.001,0.106+-0.0,0.063+-0.0
86,0.209+-0.003,0.221+-0.003,0.108+-0.003,0.065+-0.002
87,0.209+-0.003,0.22+-0.003,0.108+-0.003,0.064+-0.002
88,0.209+-0.001,0.218+-0.001,0.106+-0.001,0.063+-0.0
89,0.208+-0.001,0.217+-0.001,0.105+-0.001,0.063+-0.001
90,0.207+-0.001,0.218+-0.002,0.106+-0.002,0.064+-0.001
91,0.208+-0.004,0.221+-0.003,0.108+-0.002,0.065+-0.001
92,0.21+-0.003,0.22+-0.003,0.107+-0.002,0.064+-0.001
93,0.209+-0.0,0.22+-0.002,0.107+-0.002,0.065+-0.002
94,0.208+-0.001,0.22+-0.001,0.107+-0.001,0.063+-0.001
95,0.208+-0.002,0.217+-0.001,0.105+-0.001,0.063+-0.001
96,0.208+-0.004,0.221+-0.002,0.107+-0.001,0.065+-0.001
97,0.208+-0.001,0.221+-0.001,0.108+-0.002,0.065+-0.002
98,0.209+-0.002,0.22+-0.003,0.106+-0.002,0.063+-0.002
99,0.209+-0.002,0.22+-0.002,0.107+-0.002,0.064+-0.002
