epoch,train_loss,val_loss,rmse,mae
51,0.23+-0.002,0.239+-0.001,0.126+-0.001,0.078+-0.001
52,0.231+-0.001,0.239+-0.002,0.126+-0.003,0.079+-0.002
53,0.23+-0.002,0.235+-0.002,0.124+-0.002,0.077+-0.001
54,0.228+-0.002,0.237+-0.001,0.124+-0.001,0.078+-0.001
55,0.229+-0.002,0.24+-0.006,0.126+-0.004,0.079+-0.004
56,0.231+-0.002,0.236+-0.003,0.124+-0.002,0.078+-0.002
57,0.23+-0.001,0.237+-0.001,0.124+-0.001,0.077+-0.001
58,0.23+-0.002,0.235+-0.003,0.124+-0.002,0.077+-0.001
59,0.23+-0.001,0.236+-0.003,0.124+-0.003,0.078+-0.003
60,0.23+-0.001,0.242+-0.003,0.128+-0.002,0.079+-0.002
61,0.229+-0.001,0.235+-0.001,0.124+-0.002,0.078+-0.001
62,0.229+-0.002,0.238+-0.002,0.125+-0.002,0.078+-0.001
63,0.229+-0.002,0.237+-0.004,0.125+-0.003,0.077+-0.002
64,0.23+-0.001,0.238+-0.004,0.125+-0.003,0.078+-0.001
65,0.23+-0.001,0.235+-0.001,0.124+-0.001,0.077+-0.001
66,0.229+-0.002,0.236+-0.002,0.124+-0.003,0.078+-0.002
67,0.227+-0.001,0.235+-0.002,0.124+-0.002,0.078+-0.002
68,0.229+-0.002,0.237+-0.002,0.125+-0.001,0.078+-0.001
69,0.228+-0.003,0.238+-0.005,0.125+-0.003,0.079+-0.002
70,0.229+-0.004,0.24+-0.006,0.126+-0.005,0.079+-0.003
71,0.228+-0.002,0.235+-0.002,0.124+-0.002,0.077+-0.001
72,0.228+-0.001,0.234+-0.001,0.123+-0.002,0.076+-0.001
73,0.227+-0.003,0.236+-0.004,0.124+-0.003,0.077+-0.003
74,0.228+-0.002,0.238+-0.002,0.125+-0.001,0.077+-0.001
75,0.227+-0.001,0.234+-0.001,0.123+-0.001,0.077+-0.0
76,0.226+-0.001,0.235+-0.001,0.124+-0.002,0.077+-0.002
77,0.227+-0.001,0.235+-0.001,0.123+-0.002,0.077+-0.001
78,0.227+-0.001,0.237+-0.003,0.124+-0.002,0.077+-0.001
79,0.229+-0.002,0.236+-0.002,0.124+-0.002,0.077+-0.001
80,0.227+-0.001,0.235+-0.002,0.124+-0.001,0.076+-0.001
81,0.226+-0.002,0.235+-0.001,0.124+-0.002,0.077+-0.002
82,0.227+-0.001,0.237+-0.001,0.124+-0.003,0.078+-0.002
83,0.226+-0.002,0.234+-0.001,0.122+-0.001,0.076+-0.001
84,0.226+-0.001,0.235+-0.002,0.123+-0.002,0.077+-0.002
85,0.226+-0.001,0.237+-0.003,0.124+-0.002,0.076+-0.001
86,0.228+-0.002,0.234+-0.001,0.123+-0.001,0.076+-0.001
87,0.226+-0.001,0.236+-0.001,0.124+-0.001,0.077+-0.001
88,0.226+-0.001,0.235+-0.002,0.123+-0.002,0.076+-0.001
89,0.227+-0.001,0.237+-0.003,0.124+-0.002,0.077+-0.001
90,0.226+-0.002,0.234+-0.001,0.123+-0.002,0.077+-0.002
91,0.226+-0.002,0.237+-0.004,0.124+-0.003,0.077+-0.002
92,0.225+-0.001,0.236+-0.002,0.124+-0.002,0.077+-0.002
93,0.227+-0.002,0.235+-0.001,0.123+-0.001,0.078+-0.001
94,0.226+-0.001,0.235+-0.001,0.123+-0.002,0.076+-0.001
95,0.225+-0.002,0.235+-0.002,0.123+-0.002,0.076+-0.001
96,0.226+-0.002,0.237+-0.002,0.124+-0.002,0.078+-0.002
97,0.226+-0.0,0.236+-0.001,0.124+-0.002,0.077+-0.001
98,0.227+-0.003,0.237+-0.002,0.124+-0.002,0.077+-0.002
99,0.228+-0.003,0.241+-0.003,0.127+-0.002,0.079+-0.001
