epoch,train_loss,val_loss,rmse,mae
0,0.352+-0.018,0.425+-0.114,0.155+-0.015,0.096+-0.007
1,0.26+-0.001,0.26+-0.01,0.137+-0.002,0.083+-0.004
2,0.243+-0.003,0.248+-0.006,0.134+-0.003,0.084+-0.003
3,0.236+-0.002,0.243+-0.009,0.131+-0.008,0.082+-0.006
4,0.231+-0.001,0.234+-0.004,0.123+-0.002,0.074+-0.002
5,0.228+-0.001,0.233+-0.001,0.124+-0.001,0.077+-0.001
6,0.226+-0.002,0.242+-0.017,0.126+-0.007,0.074+-0.005
7,0.224+-0.003,0.232+-0.007,0.121+-0.006,0.073+-0.005
8,0.221+-0.002,0.236+-0.007,0.123+-0.003,0.072+-0.003
9,0.219+-0.001,0.253+-0.025,0.13+-0.005,0.073+-0.002
10,0.218+-0.003,0.249+-0.005,0.136+-0.004,0.081+-0.008
11,0.217+-0.003,0.236+-0.015,0.123+-0.008,0.074+-0.005
12,0.215+-0.004,0.244+-0.008,0.128+-0.006,0.076+-0.004
13,0.212+-0.003,0.252+-0.034,0.127+-0.011,0.073+-0.005
14,0.209+-0.004,0.232+-0.003,0.118+-0.005,0.07+-0.005
15,0.207+-0.002,0.229+-0.005,0.119+-0.007,0.069+-0.005
16,0.206+-0.002,0.226+-0.005,0.114+-0.004,0.068+-0.003
17,0.204+-0.003,0.239+-0.007,0.123+-0.004,0.071+-0.003
18,0.201+-0.004,0.237+-0.008,0.121+-0.004,0.069+-0.005
19,0.2+-0.005,0.223+-0.003,0.112+-0.002,0.065+-0.001
20,0.199+-0.004,0.239+-0.013,0.123+-0.01,0.07+-0.005
21,0.198+-0.005,0.232+-0.01,0.119+-0.009,0.068+-0.004
22,0.194+-0.003,0.224+-0.008,0.111+-0.006,0.065+-0.005
23,0.192+-0.004,0.227+-0.005,0.113+-0.002,0.064+-0.0
24,0.189+-0.004,0.226+-0.005,0.112+-0.005,0.065+-0.005
25,0.189+-0.004,0.228+-0.01,0.114+-0.009,0.066+-0.007
26,0.188+-0.006,0.234+-0.011,0.123+-0.013,0.072+-0.007
27,0.188+-0.004,0.224+-0.004,0.109+-0.004,0.063+-0.002
28,0.185+-0.004,0.22+-0.002,0.109+-0.004,0.063+-0.002
29,0.184+-0.004,0.226+-0.003,0.111+-0.005,0.062+-0.003
30,0.183+-0.002,0.221+-0.001,0.11+-0.002,0.064+-0.001
31,0.183+-0.003,0.222+-0.002,0.108+-0.003,0.062+-0.001
32,0.182+-0.003,0.222+-0.002,0.109+-0.002,0.063+-0.001
33,0.182+-0.003,0.222+-0.002,0.109+-0.001,0.062+-0.002
34,0.181+-0.003,0.22+-0.001,0.107+-0.001,0.062+-0.001
35,0.18+-0.002,0.222+-0.003,0.109+-0.003,0.062+-0.002
36,0.178+-0.002,0.223+-0.005,0.11+-0.006,0.064+-0.003
37,0.178+-0.002,0.22+-0.0,0.107+-0.001,0.061+-0.0
38,0.177+-0.002,0.222+-0.003,0.108+-0.003,0.062+-0.002
39,0.177+-0.001,0.223+-0.005,0.11+-0.004,0.063+-0.001
40,0.176+-0.001,0.223+-0.001,0.109+-0.001,0.062+-0.001
41,0.174+-0.001,0.222+-0.003,0.108+-0.002,0.062+-0.002
42,0.175+-0.002,0.223+-0.003,0.11+-0.002,0.063+-0.002
43,0.175+-0.002,0.223+-0.003,0.109+-0.003,0.062+-0.003
44,0.175+-0.001,0.223+-0.001,0.109+-0.001,0.063+-0.001
45,0.175+-0.001,0.223+-0.004,0.11+-0.004,0.064+-0.003
46,0.174+-0.001,0.222+-0.001,0.109+-0.001,0.062+-0.002
47,0.174+-0.001,0.222+-0.002,0.109+-0.001,0.063+-0.001
48,0.173+-0.002,0.222+-0.001,0.108+-0.001,0.062+-0.002
49,0.174+-0.002,0.224+-0.002,0.109+-0.001,0.062+-0.001
50,0.173+-0.003,0.222+-0.001,0.108+-0.001,0.061+-0.001
51,0.172+-0.002,0.222+-0.002,0.107+-0.003,0.061+-0.001
52,0.172+-0.002,0.221+-0.002,0.108+-0.002,0.062+-0.002
53,0.172+-0.002,0.221+-0.001,0.109+-0.002,0.062+-0.002
54,0.172+-0.001,0.221+-0.002,0.107+-0.003,0.061+-0.002
55,0.172+-0.001,0.222+-0.003,0.11+-0.003,0.062+-0.002
56,0.172+-0.002,0.221+-0.001,0.108+-0.002,0.062+-0.001
57,0.172+-0.001,0.225+-0.003,0.11+-0.001,0.062+-0.001
58,0.171+-0.001,0.222+-0.001,0.109+-0.002,0.062+-0.002
59,0.171+-0.001,0.222+-0.001,0.107+-0.002,0.061+-0.001
60,0.172+-0.002,0.223+-0.001,0.109+-0.001,0.061+-0.001
61,0.171+-0.001,0.221+-0.003,0.108+-0.003,0.061+-0.002
62,0.171+-0.001,0.222+-0.003,0.108+-0.002,0.061+-0.002
63,0.17+-0.002,0.223+-0.003,0.108+-0.002,0.061+-0.002
64,0.171+-0.001,0.223+-0.003,0.108+-0.002,0.061+-0.002
65,0.171+-0.002,0.221+-0.002,0.107+-0.002,0.06+-0.001
66,0.171+-0.002,0.222+-0.002,0.108+-0.004,0.061+-0.002
67,0.17+-0.002,0.225+-0.005,0.111+-0.004,0.063+-0.003
68,0.171+-0.002,0.222+-0.001,0.107+-0.001,0.061+-0.002
69,0.171+-0.002,0.222+-0.002,0.108+-0.002,0.061+-0.002
70,0.171+-0.002,0.223+-0.001,0.109+-0.002,0.062+-0.002
71,0.17+-0.002,0.222+-0.002,0.108+-0.002,0.061+-0.001
