epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,0.875+-0.036,0.924+-0.04,0.672+-0.015,0.987+-0.004,0.672+-0.015,0.607+-0.016,0.676+-0.016
1,0.437+-0.031,0.789+-0.069,0.704+-0.013,0.992+-0.001,0.704+-0.013,0.649+-0.025,0.708+-0.012
2,0.325+-0.011,0.814+-0.095,0.702+-0.036,0.993+-0.002,0.702+-0.036,0.662+-0.024,0.704+-0.037
3,0.247+-0.021,0.806+-0.04,0.73+-0.02,0.993+-0.001,0.73+-0.02,0.687+-0.007,0.729+-0.018
4,0.204+-0.027,0.832+-0.134,0.723+-0.036,0.992+-0.002,0.723+-0.036,0.674+-0.021,0.722+-0.041
5,0.158+-0.013,0.83+-0.041,0.738+-0.007,0.994+-0.001,0.738+-0.007,0.681+-0.008,0.74+-0.006
6,0.134+-0.007,0.832+-0.021,0.739+-0.011,0.993+-0.0,0.739+-0.011,0.69+-0.013,0.74+-0.009
7,0.11+-0.013,0.898+-0.042,0.739+-0.007,0.994+-0.001,0.739+-0.007,0.679+-0.009,0.74+-0.005
8,0.099+-0.011,0.931+-0.107,0.744+-0.023,0.992+-0.001,0.744+-0.023,0.684+-0.011,0.742+-0.023
9,0.081+-0.013,0.909+-0.049,0.756+-0.011,0.992+-0.002,0.756+-0.011,0.684+-0.01,0.754+-0.008
10,0.077+-0.004,0.938+-0.05,0.744+-0.007,0.992+-0.001,0.744+-0.007,0.677+-0.006,0.743+-0.005
11,0.073+-0.003,1.037+-0.14,0.734+-0.022,0.992+-0.001,0.734+-0.022,0.677+-0.016,0.735+-0.021
12,0.061+-0.003,0.981+-0.049,0.745+-0.011,0.991+-0.002,0.745+-0.011,0.673+-0.008,0.745+-0.009
13,0.051+-0.008,1.031+-0.026,0.749+-0.014,0.991+-0.001,0.749+-0.014,0.678+-0.017,0.746+-0.012
14,0.047+-0.007,1.071+-0.047,0.744+-0.01,0.993+-0.001,0.744+-0.01,0.671+-0.008,0.742+-0.007
15,0.039+-0.004,1.04+-0.102,0.755+-0.004,0.992+-0.001,0.755+-0.004,0.678+-0.014,0.752+-0.002
16,0.035+-0.005,1.138+-0.067,0.756+-0.009,0.992+-0.001,0.756+-0.009,0.686+-0.016,0.753+-0.008
17,0.036+-0.009,1.169+-0.045,0.743+-0.007,0.991+-0.001,0.743+-0.007,0.672+-0.011,0.741+-0.005
18,0.031+-0.01,1.152+-0.052,0.754+-0.003,0.992+-0.002,0.754+-0.003,0.673+-0.009,0.75+-0.002
19,0.033+-0.004,1.174+-0.029,0.759+-0.005,0.992+-0.001,0.759+-0.005,0.671+-0.002,0.754+-0.006
20,0.03+-0.006,1.209+-0.055,0.752+-0.002,0.992+-0.001,0.752+-0.002,0.665+-0.006,0.748+-0.001
21,0.029+-0.005,1.228+-0.022,0.754+-0.006,0.991+-0.002,0.754+-0.006,0.675+-0.005,0.751+-0.006
