epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.173+-0.012,1.001+-0.03,0.639+-0.01,0.983+-0.001,0.639+-0.01,0.594+-0.008,0.645+-0.009
1,0.548+-0.008,0.853+-0.007,0.672+-0.005,0.988+-0.002,0.672+-0.005,0.637+-0.006,0.675+-0.005
2,0.402+-0.002,0.738+-0.019,0.716+-0.005,0.993+-0.0,0.716+-0.005,0.669+-0.004,0.72+-0.006
3,0.312+-0.005,0.7+-0.009,0.727+-0.006,0.993+-0.0,0.727+-0.006,0.681+-0.008,0.73+-0.006
4,0.255+-0.002,0.689+-0.028,0.734+-0.009,0.993+-0.001,0.734+-0.009,0.686+-0.01,0.736+-0.008
5,0.209+-0.006,0.668+-0.012,0.739+-0.007,0.994+-0.001,0.739+-0.007,0.685+-0.009,0.739+-0.006
6,0.169+-0.003,0.685+-0.019,0.741+-0.013,0.994+-0.001,0.741+-0.013,0.685+-0.005,0.74+-0.012
7,0.142+-0.003,0.683+-0.019,0.747+-0.005,0.994+-0.001,0.747+-0.005,0.692+-0.007,0.747+-0.005
8,0.118+-0.003,0.685+-0.018,0.746+-0.002,0.994+-0.001,0.746+-0.002,0.688+-0.002,0.747+-0.002
9,0.094+-0.003,0.704+-0.019,0.748+-0.006,0.994+-0.001,0.748+-0.006,0.689+-0.003,0.747+-0.006
10,0.078+-0.004,0.706+-0.006,0.753+-0.008,0.994+-0.002,0.753+-0.008,0.691+-0.002,0.752+-0.008
11,0.066+-0.004,0.727+-0.008,0.753+-0.001,0.993+-0.001,0.753+-0.001,0.682+-0.006,0.75+-0.002
12,0.054+-0.004,0.74+-0.012,0.756+-0.003,0.994+-0.001,0.756+-0.003,0.687+-0.005,0.755+-0.002
13,0.044+-0.001,0.743+-0.013,0.759+-0.002,0.993+-0.001,0.759+-0.002,0.689+-0.002,0.756+-0.001
14,0.037+-0.003,0.756+-0.014,0.759+-0.003,0.993+-0.001,0.759+-0.003,0.69+-0.005,0.757+-0.003
15,0.03+-0.003,0.767+-0.014,0.756+-0.006,0.993+-0.001,0.756+-0.006,0.687+-0.001,0.755+-0.006
16,0.026+-0.004,0.784+-0.01,0.756+-0.006,0.993+-0.001,0.756+-0.006,0.689+-0.002,0.755+-0.005
17,0.023+-0.0,0.798+-0.006,0.761+-0.003,0.992+-0.001,0.761+-0.003,0.69+-0.005,0.759+-0.003
18,0.019+-0.002,0.813+-0.01,0.762+-0.004,0.993+-0.001,0.762+-0.004,0.692+-0.002,0.759+-0.004
19,0.017+-0.001,0.815+-0.018,0.763+-0.006,0.993+-0.001,0.763+-0.006,0.694+-0.003,0.761+-0.006
20,0.014+-0.001,0.829+-0.006,0.761+-0.002,0.993+-0.001,0.761+-0.002,0.692+-0.002,0.759+-0.002
21,0.013+-0.001,0.839+-0.014,0.761+-0.002,0.992+-0.001,0.761+-0.002,0.696+-0.006,0.759+-0.002
22,0.011+-0.001,0.852+-0.009,0.761+-0.002,0.992+-0.001,0.761+-0.002,0.689+-0.006,0.759+-0.002
23,0.01+-0.001,0.862+-0.016,0.763+-0.006,0.993+-0.001,0.763+-0.006,0.691+-0.002,0.761+-0.006
24,0.01+-0.001,0.874+-0.005,0.76+-0.002,0.992+-0.001,0.76+-0.002,0.69+-0.004,0.758+-0.003
25,0.008+-0.001,0.876+-0.02,0.761+-0.004,0.992+-0.001,0.761+-0.004,0.691+-0.004,0.759+-0.004
26,0.009+-0.001,0.886+-0.005,0.76+-0.004,0.992+-0.001,0.76+-0.004,0.692+-0.001,0.757+-0.005
27,0.006+-0.001,0.883+-0.015,0.76+-0.003,0.992+-0.001,0.76+-0.003,0.694+-0.006,0.758+-0.003
28,0.006+-0.001,0.901+-0.007,0.759+-0.006,0.992+-0.001,0.759+-0.006,0.693+-0.004,0.756+-0.006
29,0.006+-0.0,0.908+-0.015,0.76+-0.003,0.992+-0.001,0.76+-0.003,0.69+-0.004,0.757+-0.003
30,0.005+-0.001,0.923+-0.02,0.758+-0.002,0.992+-0.002,0.758+-0.002,0.693+-0.002,0.756+-0.002
31,0.005+-0.001,0.921+-0.028,0.761+-0.003,0.992+-0.002,0.761+-0.003,0.693+-0.003,0.759+-0.002
32,0.005+-0.001,0.923+-0.03,0.761+-0.003,0.992+-0.001,0.761+-0.003,0.694+-0.003,0.759+-0.003
33,0.004+-0.0,0.928+-0.027,0.762+-0.002,0.992+-0.001,0.762+-0.002,0.688+-0.004,0.759+-0.002
34,0.005+-0.001,0.927+-0.017,0.762+-0.003,0.992+-0.001,0.762+-0.003,0.689+-0.001,0.759+-0.003
35,0.004+-0.001,0.948+-0.014,0.761+-0.003,0.992+-0.001,0.761+-0.003,0.69+-0.0,0.758+-0.003
36,0.003+-0.001,0.942+-0.01,0.76+-0.003,0.991+-0.001,0.76+-0.003,0.694+-0.004,0.758+-0.004
37,0.003+-0.001,0.956+-0.02,0.762+-0.002,0.992+-0.001,0.762+-0.002,0.69+-0.002,0.759+-0.002
38,0.003+-0.001,0.961+-0.011,0.762+-0.003,0.992+-0.002,0.762+-0.003,0.696+-0.003,0.759+-0.004
39,0.003+-0.001,0.963+-0.027,0.762+-0.002,0.992+-0.002,0.762+-0.002,0.692+-0.005,0.76+-0.001
40,0.003+-0.001,0.966+-0.026,0.761+-0.002,0.991+-0.001,0.761+-0.002,0.694+-0.006,0.758+-0.002
41,0.003+-0.0,0.967+-0.032,0.76+-0.002,0.992+-0.002,0.76+-0.002,0.69+-0.007,0.758+-0.002
42,0.003+-0.001,0.974+-0.027,0.763+-0.002,0.991+-0.002,0.763+-0.002,0.694+-0.003,0.761+-0.002
43,0.003+-0.001,0.98+-0.022,0.762+-0.003,0.991+-0.002,0.762+-0.003,0.689+-0.003,0.76+-0.003
44,0.003+-0.0,0.976+-0.024,0.76+-0.002,0.991+-0.001,0.76+-0.002,0.69+-0.002,0.758+-0.002
45,0.002+-0.0,0.979+-0.026,0.762+-0.003,0.991+-0.002,0.762+-0.003,0.69+-0.004,0.759+-0.004
46,0.002+-0.0,0.988+-0.032,0.762+-0.005,0.991+-0.002,0.762+-0.005,0.694+-0.003,0.759+-0.005
47,0.002+-0.001,0.989+-0.029,0.76+-0.001,0.991+-0.001,0.76+-0.001,0.689+-0.004,0.758+-0.002
48,0.002+-0.0,0.996+-0.038,0.762+-0.001,0.991+-0.002,0.762+-0.001,0.689+-0.005,0.759+-0.001
49,0.002+-0.001,1.003+-0.023,0.76+-0.007,0.991+-0.001,0.76+-0.007,0.689+-0.002,0.757+-0.008
50,0.002+-0.0,0.992+-0.028,0.76+-0.004,0.991+-0.002,0.76+-0.004,0.689+-0.005,0.758+-0.004
51,0.002+-0.0,0.995+-0.019,0.76+-0.004,0.992+-0.002,0.76+-0.004,0.692+-0.002,0.758+-0.004
52,0.002+-0.0,1.007+-0.021,0.76+-0.006,0.991+-0.002,0.76+-0.006,0.69+-0.005,0.758+-0.005
53,0.002+-0.0,0.998+-0.028,0.76+-0.006,0.991+-0.002,0.76+-0.006,0.691+-0.005,0.758+-0.006
54,0.002+-0.001,1.012+-0.023,0.757+-0.004,0.991+-0.002,0.757+-0.004,0.69+-0.003,0.755+-0.004
55,0.002+-0.0,1.013+-0.03,0.761+-0.005,0.991+-0.002,0.761+-0.005,0.69+-0.004,0.758+-0.005
56,0.002+-0.001,1.007+-0.019,0.76+-0.004,0.99+-0.002,0.76+-0.004,0.687+-0.002,0.757+-0.004
57,0.002+-0.0,1.013+-0.034,0.762+-0.006,0.99+-0.002,0.762+-0.006,0.693+-0.006,0.76+-0.006
58,0.002+-0.0,1.023+-0.022,0.761+-0.003,0.991+-0.002,0.761+-0.003,0.691+-0.003,0.759+-0.002
59,0.002+-0.001,1.03+-0.022,0.76+-0.003,0.991+-0.002,0.76+-0.003,0.69+-0.005,0.758+-0.004
60,0.002+-0.001,1.034+-0.025,0.758+-0.006,0.991+-0.002,0.758+-0.006,0.689+-0.006,0.756+-0.006
