epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.546+-0.042,1.558+-0.076,0.471+-0.034,0.947+-0.002,0.471+-0.034,0.411+-0.019,0.477+-0.042
1,1.189+-0.018,1.405+-0.066,0.48+-0.03,0.965+-0.006,0.48+-0.03,0.423+-0.013,0.485+-0.034
2,1.035+-0.009,1.356+-0.105,0.485+-0.033,0.964+-0.01,0.485+-0.033,0.429+-0.013,0.498+-0.036
3,0.946+-0.015,1.285+-0.036,0.519+-0.028,0.962+-0.012,0.519+-0.028,0.454+-0.017,0.529+-0.034
4,0.902+-0.021,1.263+-0.101,0.523+-0.035,0.968+-0.005,0.523+-0.035,0.465+-0.023,0.536+-0.036
5,0.906+-0.025,1.201+-0.087,0.552+-0.022,0.97+-0.007,0.552+-0.022,0.481+-0.021,0.558+-0.026
6,0.881+-0.044,1.361+-0.204,0.505+-0.052,0.957+-0.02,0.505+-0.052,0.471+-0.032,0.486+-0.066
7,0.875+-0.044,1.147+-0.132,0.563+-0.049,0.974+-0.009,0.563+-0.049,0.503+-0.045,0.57+-0.046
8,0.843+-0.013,1.162+-0.073,0.551+-0.021,0.975+-0.003,0.551+-0.021,0.506+-0.011,0.556+-0.019
9,0.844+-0.027,1.186+-0.122,0.55+-0.04,0.975+-0.002,0.55+-0.04,0.505+-0.031,0.556+-0.058
10,0.824+-0.027,1.141+-0.08,0.569+-0.034,0.976+-0.003,0.569+-0.034,0.516+-0.012,0.574+-0.026
11,0.827+-0.013,1.137+-0.039,0.556+-0.022,0.978+-0.003,0.556+-0.022,0.507+-0.015,0.555+-0.026
12,0.808+-0.017,1.04+-0.122,0.6+-0.042,0.98+-0.006,0.6+-0.042,0.551+-0.034,0.604+-0.045
13,0.784+-0.015,1.114+-0.128,0.58+-0.048,0.975+-0.007,0.58+-0.048,0.529+-0.027,0.581+-0.053
14,0.762+-0.016,1.1+-0.053,0.577+-0.018,0.979+-0.001,0.577+-0.018,0.518+-0.018,0.581+-0.009
15,0.744+-0.025,1.069+-0.023,0.586+-0.015,0.978+-0.001,0.586+-0.015,0.524+-0.014,0.59+-0.017
16,0.764+-0.015,1.113+-0.04,0.574+-0.009,0.975+-0.004,0.574+-0.009,0.507+-0.012,0.583+-0.01
17,0.752+-0.004,1.186+-0.123,0.548+-0.044,0.971+-0.008,0.548+-0.044,0.493+-0.032,0.559+-0.038
18,0.751+-0.009,1.103+-0.032,0.579+-0.016,0.978+-0.004,0.579+-0.016,0.525+-0.028,0.586+-0.012
19,0.74+-0.019,1.202+-0.044,0.539+-0.016,0.973+-0.003,0.539+-0.016,0.508+-0.011,0.547+-0.018
20,0.719+-0.018,1.149+-0.086,0.561+-0.028,0.976+-0.007,0.561+-0.028,0.518+-0.02,0.573+-0.027
21,0.72+-0.025,1.15+-0.086,0.559+-0.026,0.975+-0.003,0.559+-0.026,0.518+-0.013,0.573+-0.022
22,0.723+-0.036,1.099+-0.082,0.575+-0.035,0.978+-0.004,0.575+-0.035,0.526+-0.019,0.578+-0.038
23,0.711+-0.025,1.081+-0.039,0.589+-0.021,0.977+-0.003,0.589+-0.021,0.522+-0.009,0.596+-0.028
24,0.697+-0.019,1.161+-0.021,0.555+-0.008,0.975+-0.001,0.555+-0.008,0.517+-0.013,0.567+-0.007
25,0.707+-0.014,1.047+-0.026,0.603+-0.004,0.979+-0.004,0.603+-0.004,0.535+-0.028,0.613+-0.007
26,0.696+-0.017,1.038+-0.07,0.602+-0.016,0.981+-0.005,0.602+-0.016,0.548+-0.025,0.611+-0.014
27,0.681+-0.006,1.031+-0.018,0.603+-0.008,0.982+-0.001,0.603+-0.008,0.548+-0.007,0.61+-0.009
28,0.686+-0.006,1.114+-0.103,0.565+-0.039,0.977+-0.003,0.565+-0.039,0.517+-0.03,0.57+-0.042
29,0.685+-0.025,1.067+-0.05,0.602+-0.012,0.977+-0.004,0.602+-0.012,0.53+-0.006,0.614+-0.01
30,0.687+-0.019,1.116+-0.088,0.566+-0.028,0.978+-0.004,0.566+-0.028,0.523+-0.021,0.568+-0.028
31,0.696+-0.018,1.03+-0.027,0.603+-0.014,0.981+-0.002,0.603+-0.014,0.547+-0.008,0.609+-0.018
32,0.67+-0.014,1.06+-0.036,0.598+-0.007,0.978+-0.006,0.598+-0.007,0.537+-0.01,0.605+-0.011
33,0.66+-0.028,1.068+-0.108,0.584+-0.029,0.98+-0.004,0.584+-0.029,0.527+-0.028,0.596+-0.022
34,0.657+-0.009,1.063+-0.051,0.588+-0.012,0.979+-0.002,0.588+-0.012,0.529+-0.017,0.598+-0.013
35,0.662+-0.02,1.118+-0.085,0.568+-0.031,0.974+-0.004,0.568+-0.031,0.526+-0.029,0.582+-0.03
36,0.643+-0.0,0.994+-0.052,0.607+-0.023,0.984+-0.002,0.607+-0.023,0.559+-0.017,0.613+-0.021
37,0.659+-0.015,1.083+-0.068,0.578+-0.032,0.98+-0.002,0.578+-0.032,0.532+-0.011,0.584+-0.038
38,0.658+-0.017,1.046+-0.097,0.59+-0.034,0.981+-0.004,0.59+-0.034,0.538+-0.024,0.598+-0.034
39,0.657+-0.023,1.031+-0.023,0.6+-0.01,0.982+-0.003,0.6+-0.01,0.535+-0.01,0.607+-0.015
40,0.657+-0.024,1.151+-0.022,0.559+-0.003,0.977+-0.001,0.559+-0.003,0.514+-0.014,0.562+-0.016
41,0.635+-0.013,1.092+-0.085,0.568+-0.034,0.98+-0.002,0.568+-0.034,0.534+-0.018,0.568+-0.042
42,0.653+-0.021,1.024+-0.056,0.6+-0.023,0.98+-0.003,0.6+-0.023,0.552+-0.023,0.601+-0.032
43,0.643+-0.025,1.028+-0.073,0.599+-0.034,0.98+-0.002,0.599+-0.034,0.544+-0.015,0.603+-0.037
44,0.635+-0.006,1.073+-0.066,0.588+-0.026,0.979+-0.003,0.588+-0.026,0.537+-0.021,0.595+-0.027
45,0.631+-0.016,1.02+-0.023,0.608+-0.015,0.98+-0.001,0.608+-0.015,0.541+-0.01,0.617+-0.015
46,0.63+-0.02,1.02+-0.094,0.607+-0.032,0.982+-0.006,0.607+-0.032,0.551+-0.021,0.612+-0.03
47,0.629+-0.009,1.034+-0.027,0.604+-0.001,0.982+-0.004,0.604+-0.001,0.551+-0.007,0.606+-0.003
48,0.645+-0.015,1.074+-0.069,0.587+-0.042,0.982+-0.001,0.587+-0.042,0.539+-0.017,0.596+-0.039
49,0.629+-0.013,1.104+-0.095,0.58+-0.033,0.978+-0.004,0.58+-0.033,0.519+-0.025,0.594+-0.026
50,0.606+-0.006,1.048+-0.081,0.591+-0.028,0.981+-0.002,0.591+-0.028,0.545+-0.028,0.592+-0.028
51,0.621+-0.022,1.121+-0.128,0.567+-0.041,0.98+-0.003,0.567+-0.041,0.526+-0.02,0.562+-0.057
52,0.616+-0.014,1.027+-0.041,0.6+-0.009,0.982+-0.003,0.6+-0.009,0.553+-0.011,0.605+-0.005
53,0.626+-0.018,1.073+-0.125,0.582+-0.036,0.981+-0.008,0.582+-0.036,0.55+-0.022,0.586+-0.035
54,0.617+-0.025,1.03+-0.01,0.601+-0.004,0.98+-0.002,0.601+-0.004,0.546+-0.008,0.611+-0.004
55,0.599+-0.001,1.091+-0.07,0.574+-0.022,0.977+-0.005,0.574+-0.022,0.537+-0.015,0.579+-0.022
56,0.613+-0.007,1.051+-0.012,0.596+-0.002,0.98+-0.002,0.596+-0.002,0.541+-0.005,0.604+-0.002
57,0.602+-0.004,1.022+-0.1,0.594+-0.036,0.983+-0.004,0.594+-0.036,0.55+-0.039,0.602+-0.033
58,0.601+-0.017,1.105+-0.048,0.569+-0.025,0.979+-0.003,0.569+-0.025,0.529+-0.021,0.573+-0.031
59,0.595+-0.008,1.03+-0.068,0.593+-0.03,0.981+-0.003,0.593+-0.03,0.552+-0.023,0.596+-0.031
60,0.602+-0.006,1.125+-0.085,0.57+-0.031,0.979+-0.005,0.57+-0.031,0.521+-0.007,0.573+-0.036
61,0.602+-0.015,1.039+-0.054,0.589+-0.02,0.983+-0.002,0.589+-0.02,0.544+-0.018,0.593+-0.017
62,0.592+-0.021,0.995+-0.082,0.616+-0.031,0.982+-0.004,0.616+-0.031,0.554+-0.024,0.621+-0.026
63,0.6+-0.01,1.087+-0.094,0.578+-0.035,0.982+-0.002,0.578+-0.035,0.529+-0.027,0.587+-0.033
64,0.591+-0.018,1.121+-0.016,0.578+-0.017,0.977+-0.003,0.578+-0.017,0.53+-0.011,0.583+-0.024
65,0.606+-0.005,1.063+-0.057,0.587+-0.018,0.981+-0.005,0.587+-0.018,0.546+-0.003,0.594+-0.02
66,0.582+-0.008,1.029+-0.021,0.594+-0.007,0.983+-0.001,0.594+-0.007,0.544+-0.005,0.599+-0.007
67,0.576+-0.006,1.073+-0.068,0.58+-0.016,0.982+-0.003,0.58+-0.016,0.539+-0.01,0.585+-0.015
68,0.569+-0.009,1.009+-0.055,0.605+-0.017,0.983+-0.0,0.605+-0.017,0.551+-0.016,0.607+-0.018
69,0.578+-0.019,0.992+-0.081,0.612+-0.023,0.982+-0.005,0.612+-0.023,0.557+-0.03,0.614+-0.023
70,0.59+-0.013,1.058+-0.092,0.59+-0.024,0.981+-0.003,0.59+-0.024,0.547+-0.03,0.592+-0.024
71,0.582+-0.021,1.084+-0.105,0.584+-0.029,0.979+-0.005,0.584+-0.029,0.539+-0.025,0.585+-0.03
72,0.588+-0.034,1.016+-0.063,0.607+-0.017,0.984+-0.001,0.607+-0.017,0.552+-0.015,0.602+-0.026
73,0.583+-0.02,1.056+-0.084,0.586+-0.025,0.984+-0.003,0.586+-0.025,0.544+-0.038,0.591+-0.025
74,0.585+-0.012,1.045+-0.021,0.594+-0.005,0.982+-0.002,0.594+-0.005,0.545+-0.021,0.603+-0.002
75,0.567+-0.013,1.078+-0.025,0.579+-0.012,0.982+-0.001,0.579+-0.012,0.536+-0.013,0.583+-0.011
76,0.586+-0.016,1.068+-0.073,0.593+-0.036,0.982+-0.003,0.593+-0.036,0.544+-0.024,0.596+-0.043
77,0.585+-0.013,1.049+-0.079,0.594+-0.024,0.982+-0.003,0.594+-0.024,0.545+-0.018,0.604+-0.025
78,0.594+-0.033,1.168+-0.23,0.577+-0.042,0.978+-0.009,0.577+-0.042,0.539+-0.017,0.571+-0.063
79,0.589+-0.033,1.133+-0.096,0.562+-0.026,0.977+-0.006,0.562+-0.026,0.523+-0.006,0.569+-0.027
80,0.566+-0.026,1.116+-0.091,0.573+-0.02,0.98+-0.005,0.573+-0.02,0.535+-0.017,0.568+-0.03
81,0.574+-0.009,1.062+-0.098,0.591+-0.042,0.98+-0.005,0.591+-0.042,0.542+-0.033,0.593+-0.048
82,0.571+-0.016,1.018+-0.03,0.606+-0.007,0.983+-0.0,0.606+-0.007,0.558+-0.012,0.612+-0.012
83,0.576+-0.005,1.082+-0.159,0.586+-0.053,0.982+-0.005,0.586+-0.053,0.544+-0.032,0.592+-0.046
84,0.585+-0.017,1.021+-0.014,0.602+-0.005,0.982+-0.002,0.602+-0.005,0.549+-0.008,0.608+-0.006
85,0.57+-0.016,0.983+-0.051,0.609+-0.018,0.984+-0.003,0.609+-0.018,0.571+-0.017,0.611+-0.021
86,0.555+-0.004,1.056+-0.08,0.588+-0.03,0.983+-0.003,0.588+-0.03,0.552+-0.013,0.59+-0.031
87,0.577+-0.003,1.006+-0.03,0.609+-0.018,0.982+-0.001,0.609+-0.018,0.555+-0.024,0.617+-0.017
88,0.571+-0.01,1.219+-0.044,0.543+-0.009,0.978+-0.002,0.543+-0.009,0.526+-0.018,0.526+-0.022
89,0.566+-0.026,1.013+-0.037,0.607+-0.007,0.983+-0.002,0.607+-0.007,0.54+-0.01,0.615+-0.009
90,0.563+-0.022,1.047+-0.066,0.596+-0.03,0.982+-0.003,0.596+-0.03,0.542+-0.032,0.599+-0.029
91,0.564+-0.022,1.065+-0.116,0.589+-0.03,0.983+-0.005,0.589+-0.03,0.543+-0.019,0.594+-0.031
92,0.558+-0.012,1.07+-0.044,0.585+-0.018,0.98+-0.003,0.585+-0.018,0.537+-0.012,0.593+-0.019
93,0.558+-0.032,1.034+-0.094,0.597+-0.034,0.982+-0.004,0.597+-0.034,0.543+-0.039,0.604+-0.034
94,0.55+-0.008,1.098+-0.109,0.579+-0.034,0.979+-0.004,0.579+-0.034,0.53+-0.028,0.587+-0.031
95,0.561+-0.013,1.037+-0.119,0.596+-0.036,0.981+-0.004,0.596+-0.036,0.546+-0.046,0.604+-0.036
96,0.554+-0.021,1.068+-0.095,0.587+-0.026,0.983+-0.003,0.587+-0.026,0.547+-0.02,0.592+-0.03
97,0.553+-0.01,1.026+-0.048,0.605+-0.018,0.982+-0.002,0.605+-0.018,0.549+-0.018,0.612+-0.016
98,0.563+-0.017,0.998+-0.022,0.607+-0.019,0.984+-0.002,0.607+-0.019,0.558+-0.017,0.611+-0.012
99,0.547+-0.025,1.072+-0.051,0.588+-0.015,0.98+-0.004,0.588+-0.015,0.537+-0.019,0.595+-0.02
