epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,2.019+-0.002,2.518+-0.603,0.293+-0.088,0.775+-0.104,0.293+-0.088,0.273+-0.07,0.275+-0.094
1,2.323+-0.353,2.993+-0.744,0.289+-0.067,0.893+-0.054,0.289+-0.067,0.254+-0.07,0.293+-0.105
2,2.459+-0.563,2.521+-0.567,0.405+-0.018,0.898+-0.016,0.405+-0.018,0.35+-0.031,0.379+-0.043
3,2.381+-0.779,2.127+-0.244,0.421+-0.054,0.93+-0.024,0.421+-0.054,0.354+-0.065,0.413+-0.06
4,2.278+-0.426,2.914+-1.178,0.429+-0.038,0.89+-0.063,0.429+-0.038,0.347+-0.03,0.395+-0.044
5,2.319+-0.282,3.143+-0.868,0.358+-0.075,0.819+-0.122,0.358+-0.075,0.327+-0.057,0.333+-0.104
6,1.796+-0.195,2.31+-0.413,0.389+-0.061,0.918+-0.02,0.389+-0.061,0.362+-0.055,0.383+-0.056
7,1.758+-0.111,1.942+-0.169,0.465+-0.047,0.945+-0.01,0.465+-0.047,0.403+-0.036,0.481+-0.054
8,1.914+-0.231,2.871+-0.453,0.316+-0.046,0.907+-0.027,0.316+-0.046,0.31+-0.074,0.333+-0.035
9,1.952+-0.213,2.939+-0.419,0.328+-0.058,0.923+-0.025,0.328+-0.058,0.339+-0.061,0.346+-0.061
10,1.677+-0.055,1.824+-0.245,0.477+-0.051,0.955+-0.017,0.477+-0.051,0.426+-0.016,0.494+-0.033
11,1.487+-0.273,2.357+-0.911,0.409+-0.055,0.929+-0.029,0.409+-0.055,0.357+-0.058,0.39+-0.091
12,1.631+-0.235,2.138+-0.687,0.423+-0.102,0.931+-0.04,0.423+-0.102,0.358+-0.099,0.403+-0.11
13,1.755+-0.613,2.243+-0.9,0.448+-0.062,0.922+-0.054,0.448+-0.062,0.362+-0.061,0.446+-0.088
14,1.517+-0.425,3.001+-1.514,0.39+-0.024,0.855+-0.093,0.39+-0.024,0.353+-0.024,0.386+-0.043
15,1.664+-0.568,3.414+-1.53,0.308+-0.111,0.884+-0.107,0.308+-0.111,0.303+-0.081,0.289+-0.108
16,1.885+-0.512,3.199+-0.753,0.334+-0.04,0.905+-0.022,0.334+-0.04,0.308+-0.034,0.327+-0.026
17,1.781+-0.497,2.919+-1.01,0.381+-0.083,0.894+-0.055,0.381+-0.083,0.334+-0.075,0.37+-0.115
18,1.74+-0.276,2.529+-0.676,0.42+-0.057,0.927+-0.032,0.42+-0.057,0.371+-0.015,0.411+-0.073
19,1.639+-0.052,2.502+-1.127,0.452+-0.033,0.899+-0.104,0.452+-0.033,0.398+-0.045,0.436+-0.074
20,1.613+-0.184,2.53+-0.24,0.379+-0.038,0.933+-0.021,0.379+-0.038,0.347+-0.034,0.418+-0.056
21,1.67+-0.222,3.15+-0.976,0.389+-0.021,0.881+-0.061,0.389+-0.021,0.355+-0.037,0.356+-0.038
22,1.624+-0.174,2.469+-0.571,0.44+-0.045,0.92+-0.04,0.44+-0.045,0.401+-0.034,0.438+-0.072
23,1.67+-0.333,3.198+-0.996,0.364+-0.076,0.91+-0.038,0.364+-0.076,0.33+-0.061,0.362+-0.104
24,1.894+-0.678,2.32+-0.294,0.453+-0.009,0.945+-0.021,0.453+-0.009,0.396+-0.006,0.423+-0.009
25,1.482+-0.256,2.111+-0.351,0.442+-0.036,0.949+-0.016,0.442+-0.036,0.395+-0.018,0.449+-0.025
26,1.314+-0.125,2.052+-0.085,0.458+-0.009,0.948+-0.006,0.458+-0.009,0.391+-0.013,0.448+-0.006
27,1.303+-0.132,1.953+-0.359,0.46+-0.067,0.938+-0.036,0.46+-0.067,0.397+-0.053,0.467+-0.07
28,1.259+-0.257,2.318+-0.175,0.405+-0.032,0.924+-0.005,0.405+-0.032,0.373+-0.024,0.394+-0.031
