epoch,train_loss,val_loss,rmse,mae,rmse_per_class
00,0.273,0.220,0.111,0.065,"[0.071, 0.147, 0.042, 0.21, 0.053, 0.14, 0.167, 0.087, 0.119, 0.077]"
01,0.217,0.222,0.111,0.066,"[0.059, 0.182, 0.026, 0.228, 0.046, 0.12, 0.176, 0.081, 0.104, 0.092]"
02,0.209,0.215,0.109,0.062,"[0.063, 0.151, 0.026, 0.166, 0.043, 0.127, 0.159, 0.142, 0.098, 0.117]"
03,0.207,0.209,0.098,0.056,"[0.05, 0.136, 0.025, 0.199, 0.04, 0.119, 0.152, 0.082, 0.102, 0.07]"
04,0.202,0.201,0.090,0.050,"[0.049, 0.133, 0.025, 0.154, 0.039, 0.111, 0.14, 0.08, 0.094, 0.078]"
05,0.201,0.228,0.109,0.062,"[0.053, 0.138, 0.026, 0.256, 0.04, 0.134, 0.184, 0.096, 0.107, 0.059]"
06,0.201,0.205,0.093,0.052,"[0.049, 0.135, 0.023, 0.183, 0.04, 0.112, 0.142, 0.084, 0.093, 0.065]"
07,0.198,0.198,0.086,0.049,"[0.05, 0.108, 0.022, 0.154, 0.037, 0.105, 0.135, 0.076, 0.105, 0.064]"
08,0.195,0.210,0.100,0.058,"[0.051, 0.129, 0.021, 0.159, 0.037, 0.138, 0.2, 0.104, 0.1, 0.058]"
09,0.194,0.204,0.090,0.051,"[0.049, 0.111, 0.027, 0.176, 0.039, 0.11, 0.156, 0.078, 0.093, 0.064]"
10,0.191,0.202,0.091,0.051,"[0.046, 0.133, 0.021, 0.178, 0.037, 0.109, 0.154, 0.077, 0.09, 0.065]"
11,0.190,0.199,0.084,0.047,"[0.055, 0.108, 0.024, 0.15, 0.037, 0.105, 0.142, 0.077, 0.092, 0.053]"
12,0.189,0.212,0.098,0.053,"[0.053, 0.144, 0.024, 0.187, 0.04, 0.117, 0.176, 0.077, 0.099, 0.059]"
13,0.188,0.205,0.089,0.048,"[0.051, 0.121, 0.023, 0.168, 0.041, 0.109, 0.14, 0.082, 0.094, 0.056]"
14,0.188,0.211,0.093,0.051,"[0.047, 0.16, 0.021, 0.212, 0.037, 0.107, 0.134, 0.074, 0.089, 0.053]"
15,0.186,0.204,0.091,0.052,"[0.049, 0.109, 0.023, 0.165, 0.038, 0.128, 0.161, 0.09, 0.091, 0.053]"
16,0.185,0.214,0.103,0.058,"[0.066, 0.142, 0.022, 0.181, 0.041, 0.121, 0.205, 0.091, 0.097, 0.066]"
17,0.184,0.199,0.084,0.047,"[0.049, 0.114, 0.023, 0.15, 0.038, 0.105, 0.141, 0.077, 0.089, 0.053]"
18,0.182,0.199,0.085,0.046,"[0.048, 0.117, 0.023, 0.142, 0.04, 0.107, 0.132, 0.081, 0.09, 0.074]"
