epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
0,1.566+-0.021,1.429+-0.056,0.476+-0.023,0.945+-0.011,0.476+-0.023,0.443+-0.03,0.486+-0.015
1,0.989+-0.025,1.172+-0.013,0.555+-0.007,0.978+-0.005,0.555+-0.007,0.526+-0.005,0.564+-0.008
2,0.82+-0.018,1.203+-0.119,0.544+-0.053,0.978+-0.003,0.544+-0.053,0.508+-0.034,0.554+-0.053
3,0.737+-0.022,1.081+-0.031,0.591+-0.02,0.98+-0.001,0.591+-0.02,0.545+-0.021,0.598+-0.019
4,0.676+-0.028,1.076+-0.07,0.572+-0.033,0.983+-0.003,0.572+-0.033,0.543+-0.017,0.578+-0.032
5,0.594+-0.027,1.016+-0.024,0.6+-0.007,0.986+-0.005,0.6+-0.007,0.561+-0.016,0.606+-0.002
6,0.554+-0.032,1.026+-0.19,0.608+-0.064,0.988+-0.002,0.608+-0.064,0.573+-0.041,0.611+-0.068
7,0.504+-0.03,0.925+-0.028,0.643+-0.013,0.987+-0.001,0.643+-0.013,0.612+-0.01,0.647+-0.011
8,0.482+-0.015,0.896+-0.057,0.646+-0.03,0.991+-0.001,0.646+-0.03,0.603+-0.017,0.647+-0.027
9,0.425+-0.017,0.827+-0.003,0.679+-0.011,0.99+-0.001,0.679+-0.011,0.629+-0.006,0.681+-0.011
10,0.411+-0.03,0.938+-0.145,0.631+-0.056,0.986+-0.004,0.631+-0.056,0.585+-0.033,0.638+-0.052
11,0.391+-0.024,0.993+-0.316,0.616+-0.114,0.988+-0.009,0.616+-0.114,0.587+-0.06,0.621+-0.109
12,0.368+-0.015,0.9+-0.024,0.641+-0.01,0.989+-0.002,0.641+-0.01,0.606+-0.007,0.634+-0.017
13,0.353+-0.01,0.902+-0.12,0.654+-0.028,0.992+-0.001,0.654+-0.028,0.616+-0.016,0.658+-0.022
14,0.328+-0.017,0.819+-0.058,0.69+-0.007,0.99+-0.001,0.69+-0.007,0.626+-0.013,0.692+-0.006
15,0.314+-0.014,0.935+-0.245,0.637+-0.093,0.989+-0.005,0.637+-0.093,0.59+-0.067,0.634+-0.098
16,0.299+-0.026,0.835+-0.047,0.677+-0.025,0.992+-0.002,0.677+-0.025,0.636+-0.006,0.678+-0.027
17,0.278+-0.023,0.872+-0.115,0.674+-0.045,0.989+-0.002,0.674+-0.045,0.621+-0.015,0.67+-0.041
18,0.272+-0.01,0.817+-0.052,0.694+-0.014,0.99+-0.001,0.694+-0.014,0.631+-0.02,0.69+-0.013
19,0.244+-0.019,0.884+-0.038,0.669+-0.011,0.991+-0.002,0.669+-0.011,0.625+-0.007,0.671+-0.008
20,0.227+-0.022,0.894+-0.14,0.667+-0.05,0.991+-0.002,0.667+-0.05,0.619+-0.027,0.665+-0.051
21,0.224+-0.012,0.9+-0.174,0.672+-0.051,0.992+-0.002,0.672+-0.051,0.629+-0.027,0.666+-0.061
22,0.212+-0.015,0.864+-0.051,0.683+-0.009,0.991+-0.002,0.683+-0.009,0.634+-0.012,0.683+-0.007
23,0.2+-0.019,0.915+-0.046,0.676+-0.025,0.991+-0.001,0.676+-0.025,0.625+-0.009,0.676+-0.022
24,0.182+-0.024,0.82+-0.015,0.699+-0.009,0.99+-0.002,0.699+-0.009,0.627+-0.011,0.696+-0.011
25,0.17+-0.011,0.839+-0.03,0.701+-0.006,0.99+-0.004,0.701+-0.006,0.625+-0.017,0.697+-0.011
26,0.174+-0.015,0.907+-0.059,0.676+-0.031,0.987+-0.002,0.676+-0.031,0.607+-0.017,0.674+-0.03
27,0.157+-0.01,0.854+-0.023,0.691+-0.02,0.989+-0.001,0.691+-0.02,0.636+-0.013,0.694+-0.018
28,0.148+-0.014,1.295+-0.391,0.631+-0.079,0.987+-0.002,0.631+-0.079,0.595+-0.046,0.624+-0.079
29,0.142+-0.013,0.914+-0.045,0.684+-0.006,0.99+-0.003,0.684+-0.006,0.623+-0.005,0.682+-0.003
30,0.126+-0.013,0.878+-0.056,0.704+-0.007,0.989+-0.002,0.704+-0.007,0.632+-0.006,0.702+-0.006
31,0.112+-0.016,1.041+-0.139,0.674+-0.026,0.99+-0.002,0.674+-0.026,0.624+-0.016,0.675+-0.024
32,0.112+-0.012,0.902+-0.031,0.701+-0.004,0.99+-0.003,0.701+-0.004,0.636+-0.007,0.702+-0.006
33,0.105+-0.022,0.952+-0.036,0.693+-0.013,0.991+-0.002,0.693+-0.013,0.629+-0.027,0.691+-0.011
34,0.095+-0.034,0.979+-0.171,0.705+-0.024,0.989+-0.002,0.705+-0.024,0.619+-0.042,0.695+-0.035
35,0.089+-0.01,1.02+-0.114,0.681+-0.019,0.989+-0.001,0.681+-0.019,0.63+-0.009,0.679+-0.019
36,0.085+-0.012,0.987+-0.063,0.692+-0.015,0.989+-0.002,0.692+-0.015,0.623+-0.011,0.69+-0.018
37,0.076+-0.01,0.998+-0.098,0.705+-0.01,0.987+-0.004,0.705+-0.01,0.629+-0.018,0.698+-0.014
38,0.064+-0.012,0.965+-0.056,0.704+-0.005,0.989+-0.002,0.704+-0.005,0.641+-0.01,0.7+-0.004
39,0.064+-0.01,1.193+-0.271,0.646+-0.052,0.984+-0.006,0.646+-0.052,0.614+-0.042,0.639+-0.061
40,0.054+-0.004,0.98+-0.033,0.71+-0.006,0.988+-0.002,0.71+-0.006,0.643+-0.016,0.706+-0.008
41,0.044+-0.003,1.058+-0.096,0.686+-0.025,0.99+-0.001,0.686+-0.025,0.622+-0.025,0.683+-0.024
42,0.048+-0.012,1.029+-0.06,0.697+-0.016,0.988+-0.002,0.697+-0.016,0.627+-0.021,0.693+-0.02
43,0.045+-0.011,0.997+-0.05,0.705+-0.012,0.988+-0.002,0.705+-0.012,0.643+-0.007,0.701+-0.012
44,0.04+-0.003,1.13+-0.132,0.677+-0.012,0.987+-0.004,0.677+-0.012,0.622+-0.033,0.677+-0.014
45,0.036+-0.006,1.039+-0.027,0.699+-0.027,0.99+-0.001,0.699+-0.027,0.639+-0.011,0.698+-0.024
46,0.032+-0.009,1.238+-0.205,0.69+-0.031,0.986+-0.003,0.69+-0.031,0.602+-0.04,0.684+-0.031
47,0.027+-0.007,1.148+-0.096,0.691+-0.031,0.987+-0.001,0.691+-0.031,0.632+-0.014,0.686+-0.032
48,0.032+-0.012,1.156+-0.151,0.683+-0.036,0.988+-0.002,0.683+-0.036,0.633+-0.01,0.683+-0.031
49,0.031+-0.012,1.151+-0.15,0.697+-0.015,0.986+-0.002,0.697+-0.015,0.617+-0.032,0.689+-0.023
50,0.026+-0.007,1.163+-0.109,0.699+-0.012,0.989+-0.002,0.699+-0.012,0.627+-0.022,0.693+-0.014
51,0.025+-0.006,1.166+-0.147,0.691+-0.017,0.986+-0.001,0.691+-0.017,0.639+-0.006,0.689+-0.018
52,0.024+-0.002,1.226+-0.036,0.689+-0.009,0.987+-0.002,0.689+-0.009,0.621+-0.012,0.684+-0.007
53,0.021+-0.005,1.192+-0.12,0.673+-0.043,0.986+-0.002,0.673+-0.043,0.615+-0.015,0.671+-0.041
54,0.016+-0.003,1.195+-0.125,0.704+-0.006,0.987+-0.002,0.704+-0.006,0.627+-0.012,0.697+-0.007
55,0.016+-0.004,1.108+-0.066,0.712+-0.003,0.988+-0.002,0.712+-0.003,0.639+-0.012,0.706+-0.003
56,0.017+-0.004,1.258+-0.22,0.695+-0.038,0.987+-0.003,0.695+-0.038,0.628+-0.011,0.691+-0.034
57,0.017+-0.006,1.113+-0.007,0.702+-0.003,0.988+-0.003,0.702+-0.003,0.645+-0.007,0.7+-0.004
58,0.014+-0.004,1.084+-0.021,0.711+-0.011,0.987+-0.001,0.711+-0.011,0.653+-0.012,0.71+-0.01
59,0.014+-0.005,1.093+-0.027,0.713+-0.003,0.988+-0.001,0.713+-0.003,0.644+-0.012,0.711+-0.002
60,0.016+-0.009,1.385+-0.438,0.698+-0.031,0.988+-0.002,0.698+-0.031,0.62+-0.039,0.691+-0.032
61,0.014+-0.007,1.25+-0.053,0.697+-0.015,0.985+-0.007,0.697+-0.015,0.635+-0.016,0.692+-0.017
62,0.015+-0.001,1.187+-0.022,0.705+-0.014,0.987+-0.005,0.705+-0.014,0.634+-0.002,0.701+-0.013
63,0.01+-0.002,1.159+-0.092,0.702+-0.008,0.988+-0.0,0.702+-0.008,0.643+-0.013,0.702+-0.008
64,0.009+-0.002,1.15+-0.065,0.709+-0.008,0.988+-0.002,0.709+-0.008,0.649+-0.004,0.706+-0.006
65,0.009+-0.003,1.168+-0.045,0.716+-0.003,0.986+-0.002,0.716+-0.003,0.646+-0.008,0.713+-0.002
66,0.013+-0.005,1.218+-0.151,0.697+-0.028,0.986+-0.001,0.697+-0.028,0.637+-0.018,0.693+-0.031
67,0.011+-0.008,1.13+-0.043,0.715+-0.007,0.987+-0.001,0.715+-0.007,0.651+-0.018,0.714+-0.008
68,0.008+-0.005,1.178+-0.088,0.707+-0.021,0.986+-0.001,0.707+-0.021,0.643+-0.016,0.706+-0.02
69,0.007+-0.002,1.188+-0.047,0.709+-0.003,0.987+-0.001,0.709+-0.003,0.643+-0.018,0.706+-0.002
70,0.007+-0.001,1.167+-0.019,0.717+-0.003,0.987+-0.001,0.717+-0.003,0.649+-0.007,0.715+-0.002
71,0.007+-0.002,1.167+-0.041,0.709+-0.006,0.987+-0.001,0.709+-0.006,0.646+-0.008,0.707+-0.004
72,0.006+-0.001,1.207+-0.063,0.712+-0.008,0.986+-0.001,0.712+-0.008,0.642+-0.014,0.709+-0.009
73,0.006+-0.002,1.164+-0.01,0.711+-0.014,0.987+-0.001,0.711+-0.014,0.651+-0.012,0.71+-0.013
74,0.006+-0.002,1.193+-0.096,0.708+-0.006,0.987+-0.002,0.708+-0.006,0.636+-0.025,0.705+-0.007
75,0.011+-0.006,1.399+-0.124,0.691+-0.019,0.984+-0.003,0.691+-0.019,0.614+-0.012,0.684+-0.014
76,0.006+-0.001,1.179+-0.052,0.712+-0.005,0.987+-0.001,0.712+-0.005,0.645+-0.007,0.71+-0.005
77,0.006+-0.001,1.239+-0.07,0.702+-0.006,0.987+-0.002,0.702+-0.006,0.644+-0.009,0.7+-0.006
78,0.005+-0.003,1.213+-0.067,0.719+-0.001,0.987+-0.001,0.719+-0.001,0.654+-0.017,0.716+-0.003
79,0.004+-0.001,1.21+-0.085,0.714+-0.007,0.987+-0.001,0.714+-0.007,0.647+-0.016,0.712+-0.007
80,0.004+-0.001,1.183+-0.034,0.716+-0.004,0.988+-0.002,0.716+-0.004,0.658+-0.007,0.714+-0.004
81,0.004+-0.002,1.24+-0.083,0.713+-0.009,0.987+-0.002,0.713+-0.009,0.645+-0.02,0.709+-0.011
82,0.003+-0.001,1.176+-0.041,0.718+-0.003,0.988+-0.002,0.718+-0.003,0.655+-0.007,0.716+-0.003
83,0.004+-0.001,1.237+-0.046,0.716+-0.0,0.986+-0.001,0.716+-0.0,0.645+-0.017,0.713+-0.003
84,0.004+-0.002,1.281+-0.059,0.712+-0.004,0.986+-0.005,0.712+-0.004,0.643+-0.014,0.707+-0.004
85,0.004+-0.001,1.224+-0.036,0.715+-0.01,0.987+-0.002,0.715+-0.01,0.646+-0.011,0.711+-0.012
86,0.004+-0.001,1.213+-0.036,0.712+-0.009,0.987+-0.001,0.712+-0.009,0.65+-0.001,0.711+-0.007
87,0.003+-0.001,1.221+-0.044,0.714+-0.007,0.987+-0.001,0.714+-0.007,0.654+-0.002,0.712+-0.004
88,0.003+-0.001,1.21+-0.071,0.717+-0.006,0.987+-0.002,0.717+-0.006,0.655+-0.013,0.716+-0.006
89,0.003+-0.001,1.243+-0.09,0.716+-0.005,0.987+-0.002,0.716+-0.005,0.653+-0.01,0.714+-0.005
90,0.004+-0.003,1.263+-0.135,0.718+-0.002,0.986+-0.002,0.718+-0.002,0.651+-0.007,0.715+-0.003
91,0.006+-0.005,1.217+-0.055,0.711+-0.008,0.986+-0.003,0.711+-0.008,0.648+-0.01,0.71+-0.009
92,0.004+-0.001,1.238+-0.067,0.714+-0.004,0.986+-0.003,0.714+-0.004,0.648+-0.009,0.712+-0.006
93,0.003+-0.001,1.257+-0.071,0.719+-0.004,0.986+-0.002,0.719+-0.004,0.651+-0.014,0.715+-0.004
94,0.002+-0.001,1.219+-0.038,0.724+-0.002,0.987+-0.001,0.724+-0.002,0.652+-0.011,0.721+-0.001
95,0.003+-0.001,1.273+-0.092,0.714+-0.006,0.987+-0.001,0.714+-0.006,0.646+-0.019,0.709+-0.009
96,0.003+-0.001,1.237+-0.043,0.716+-0.001,0.987+-0.001,0.716+-0.001,0.653+-0.011,0.714+-0.002
97,0.004+-0.002,1.348+-0.206,0.704+-0.026,0.982+-0.009,0.704+-0.026,0.64+-0.038,0.699+-0.032
98,0.003+-0.001,1.242+-0.02,0.713+-0.002,0.986+-0.002,0.713+-0.002,0.652+-0.012,0.711+-0.003
99,0.003+-0.001,1.407+-0.238,0.691+-0.044,0.981+-0.009,0.691+-0.044,0.631+-0.024,0.688+-0.042
