epoch,train_loss,val_loss,rmse,mae
0,0.302+-0.011,0.229+-0.001,0.111+-0.003,0.068+-0.003
1,0.224+-0.003,0.218+-0.002,0.106+-0.001,0.064+-0.001
2,0.22+-0.003,0.215+-0.001,0.101+-0.002,0.061+-0.001
3,0.215+-0.001,0.214+-0.003,0.101+-0.002,0.061+-0.002
4,0.214+-0.002,0.215+-0.002,0.101+-0.002,0.06+-0.001
5,0.212+-0.001,0.215+-0.002,0.101+-0.002,0.06+-0.002
6,0.211+-0.001,0.213+-0.002,0.099+-0.002,0.059+-0.001
7,0.211+-0.002,0.213+-0.001,0.098+-0.001,0.059+-0.001
8,0.21+-0.001,0.219+-0.004,0.103+-0.002,0.063+-0.002
9,0.212+-0.001,0.214+-0.003,0.099+-0.002,0.059+-0.002
10,0.209+-0.002,0.213+-0.001,0.098+-0.001,0.058+-0.001
11,0.209+-0.002,0.216+-0.001,0.1+-0.001,0.059+-0.0
12,0.21+-0.001,0.213+-0.001,0.098+-0.001,0.058+-0.001
13,0.208+-0.001,0.214+-0.001,0.098+-0.001,0.059+-0.001
14,0.208+-0.002,0.214+-0.004,0.099+-0.004,0.058+-0.002
15,0.209+-0.002,0.218+-0.005,0.102+-0.003,0.06+-0.003
16,0.208+-0.001,0.215+-0.005,0.099+-0.004,0.058+-0.003
17,0.21+-0.002,0.217+-0.005,0.099+-0.004,0.059+-0.003
18,0.209+-0.002,0.215+-0.001,0.099+-0.001,0.059+-0.0
19,0.209+-0.001,0.215+-0.001,0.099+-0.001,0.059+-0.001
20,0.208+-0.001,0.219+-0.006,0.102+-0.004,0.06+-0.003
21,0.207+-0.001,0.214+-0.001,0.099+-0.001,0.058+-0.0
22,0.206+-0.001,0.213+-0.001,0.097+-0.002,0.057+-0.001
23,0.206+-0.001,0.215+-0.002,0.098+-0.002,0.058+-0.001
24,0.207+-0.001,0.218+-0.001,0.1+-0.001,0.06+-0.001
25,0.207+-0.001,0.213+-0.001,0.098+-0.002,0.057+-0.001
26,0.207+-0.001,0.216+-0.005,0.099+-0.003,0.058+-0.002
27,0.209+-0.003,0.216+-0.003,0.1+-0.003,0.059+-0.002
28,0.206+-0.002,0.217+-0.004,0.099+-0.002,0.059+-0.002
