epoch,train_loss,val_loss,rmse,mae
0,0.326+-0.006,0.253+-0.004,0.14+-0.003,0.092+-0.004
1,0.253+-0.004,0.248+-0.006,0.136+-0.005,0.087+-0.002
2,0.251+-0.002,0.242+-0.003,0.131+-0.003,0.083+-0.003
3,0.246+-0.002,0.241+-0.002,0.13+-0.002,0.083+-0.001
4,0.246+-0.003,0.241+-0.002,0.13+-0.002,0.082+-0.001
5,0.243+-0.002,0.241+-0.001,0.129+-0.002,0.082+-0.002
6,0.243+-0.002,0.238+-0.001,0.127+-0.001,0.08+-0.002
7,0.242+-0.002,0.237+-0.002,0.127+-0.001,0.08+-0.001
8,0.241+-0.001,0.246+-0.005,0.132+-0.002,0.083+-0.002
9,0.242+-0.002,0.24+-0.004,0.128+-0.003,0.082+-0.003
10,0.24+-0.003,0.238+-0.002,0.126+-0.001,0.078+-0.001
11,0.24+-0.001,0.238+-0.002,0.127+-0.002,0.079+-0.001
12,0.239+-0.002,0.236+-0.002,0.126+-0.001,0.079+-0.001
13,0.237+-0.002,0.237+-0.001,0.126+-0.001,0.078+-0.001
14,0.238+-0.002,0.237+-0.002,0.125+-0.002,0.078+-0.001
15,0.238+-0.002,0.238+-0.004,0.126+-0.002,0.079+-0.002
16,0.237+-0.002,0.236+-0.005,0.125+-0.003,0.078+-0.003
17,0.239+-0.001,0.236+-0.003,0.124+-0.003,0.077+-0.002
18,0.237+-0.003,0.236+-0.004,0.125+-0.003,0.079+-0.002
19,0.238+-0.002,0.237+-0.002,0.126+-0.002,0.079+-0.003
20,0.236+-0.002,0.236+-0.003,0.124+-0.002,0.077+-0.002
21,0.235+-0.001,0.236+-0.003,0.124+-0.002,0.077+-0.001
22,0.235+-0.002,0.233+-0.001,0.123+-0.001,0.076+-0.002
23,0.235+-0.002,0.236+-0.004,0.125+-0.004,0.077+-0.002
24,0.236+-0.004,0.236+-0.004,0.124+-0.003,0.077+-0.001
25,0.235+-0.003,0.233+-0.002,0.122+-0.001,0.077+-0.001
26,0.235+-0.001,0.233+-0.001,0.122+-0.001,0.076+-0.001
27,0.236+-0.001,0.234+-0.002,0.123+-0.002,0.077+-0.003
28,0.234+-0.003,0.236+-0.005,0.123+-0.002,0.077+-0.001
29,0.234+-0.003,0.236+-0.002,0.123+-0.002,0.077+-0.002
30,0.234+-0.001,0.235+-0.002,0.122+-0.001,0.075+-0.001
31,0.234+-0.001,0.234+-0.003,0.123+-0.002,0.077+-0.002
32,0.234+-0.003,0.233+-0.003,0.122+-0.002,0.075+-0.001
33,0.234+-0.003,0.235+-0.003,0.123+-0.002,0.076+-0.001
34,0.233+-0.002,0.238+-0.005,0.125+-0.003,0.078+-0.003
35,0.234+-0.002,0.235+-0.002,0.123+-0.002,0.076+-0.001
36,0.233+-0.002,0.235+-0.002,0.123+-0.002,0.077+-0.002
37,0.234+-0.002,0.234+-0.004,0.122+-0.002,0.076+-0.001
38,0.233+-0.002,0.233+-0.002,0.121+-0.002,0.076+-0.002
39,0.233+-0.003,0.233+-0.001,0.122+-0.001,0.076+-0.001
40,0.234+-0.001,0.233+-0.002,0.122+-0.002,0.076+-0.002
41,0.233+-0.002,0.234+-0.001,0.122+-0.001,0.076+-0.001
42,0.233+-0.001,0.235+-0.002,0.122+-0.001,0.075+-0.0
43,0.233+-0.002,0.233+-0.002,0.122+-0.001,0.076+-0.001
44,0.234+-0.003,0.235+-0.003,0.122+-0.002,0.076+-0.001
45,0.233+-0.002,0.243+-0.008,0.126+-0.005,0.079+-0.004
46,0.232+-0.003,0.235+-0.002,0.122+-0.001,0.076+-0.001
47,0.231+-0.002,0.235+-0.001,0.122+-0.001,0.076+-0.001
48,0.232+-0.002,0.234+-0.001,0.122+-0.001,0.075+-0.001
49,0.232+-0.002,0.237+-0.002,0.124+-0.003,0.077+-0.002
50,0.232+-0.002,0.235+-0.001,0.123+-0.002,0.077+-0.001
51,0.232+-0.002,0.234+-0.002,0.122+-0.001,0.076+-0.001
52,0.232+-0.003,0.233+-0.001,0.122+-0.001,0.076+-0.001
53,0.232+-0.001,0.239+-0.002,0.126+-0.002,0.078+-0.001
54,0.232+-0.001,0.234+-0.002,0.122+-0.003,0.076+-0.002
55,0.232+-0.003,0.234+-0.003,0.122+-0.002,0.075+-0.001
56,0.231+-0.002,0.234+-0.002,0.122+-0.002,0.075+-0.002
57,0.231+-0.002,0.234+-0.003,0.122+-0.003,0.076+-0.002
58,0.231+-0.001,0.234+-0.002,0.122+-0.001,0.075+-0.001
59,0.231+-0.003,0.233+-0.002,0.121+-0.001,0.074+-0.001
60,0.231+-0.003,0.234+-0.002,0.121+-0.002,0.075+-0.001
61,0.232+-0.003,0.232+-0.001,0.12+-0.001,0.075+-0.002
62,0.231+-0.002,0.233+-0.003,0.121+-0.001,0.075+-0.0
63,0.231+-0.003,0.233+-0.002,0.121+-0.001,0.074+-0.001
64,0.23+-0.002,0.233+-0.001,0.121+-0.001,0.075+-0.001
65,0.23+-0.001,0.234+-0.002,0.121+-0.001,0.075+-0.001
66,0.23+-0.002,0.236+-0.006,0.122+-0.004,0.076+-0.002
67,0.23+-0.002,0.233+-0.002,0.121+-0.001,0.075+-0.001
68,0.23+-0.002,0.234+-0.003,0.122+-0.002,0.076+-0.002
69,0.23+-0.002,0.233+-0.002,0.122+-0.002,0.075+-0.001
70,0.23+-0.002,0.235+-0.004,0.122+-0.003,0.076+-0.002
71,0.23+-0.002,0.233+-0.002,0.12+-0.002,0.075+-0.002
72,0.229+-0.002,0.235+-0.002,0.122+-0.002,0.076+-0.001
73,0.229+-0.003,0.233+-0.001,0.121+-0.001,0.075+-0.001
74,0.23+-0.001,0.232+-0.002,0.121+-0.002,0.075+-0.001
75,0.23+-0.003,0.237+-0.004,0.124+-0.002,0.077+-0.001
76,0.23+-0.002,0.233+-0.001,0.121+-0.001,0.075+-0.001
77,0.23+-0.002,0.236+-0.006,0.123+-0.004,0.077+-0.002
78,0.231+-0.002,0.238+-0.004,0.124+-0.003,0.077+-0.003
79,0.23+-0.002,0.233+-0.003,0.121+-0.002,0.075+-0.002
80,0.229+-0.002,0.234+-0.003,0.121+-0.002,0.075+-0.002
81,0.229+-0.003,0.234+-0.002,0.122+-0.001,0.076+-0.001
82,0.229+-0.001,0.233+-0.002,0.121+-0.001,0.076+-0.001
83,0.228+-0.002,0.234+-0.002,0.121+-0.002,0.075+-0.002
84,0.229+-0.002,0.235+-0.004,0.121+-0.002,0.075+-0.001
85,0.23+-0.003,0.232+-0.002,0.12+-0.001,0.074+-0.001
86,0.229+-0.002,0.233+-0.001,0.12+-0.001,0.075+-0.001
87,0.228+-0.001,0.235+-0.004,0.122+-0.002,0.076+-0.002
88,0.23+-0.001,0.234+-0.001,0.121+-0.0,0.074+-0.001
89,0.229+-0.002,0.233+-0.001,0.12+-0.002,0.074+-0.002
90,0.229+-0.002,0.233+-0.001,0.12+-0.001,0.074+-0.0
91,0.229+-0.002,0.232+-0.001,0.121+-0.001,0.075+-0.001
92,0.229+-0.003,0.234+-0.001,0.121+-0.001,0.075+-0.001
93,0.23+-0.003,0.235+-0.003,0.122+-0.002,0.075+-0.001
94,0.229+-0.002,0.234+-0.001,0.121+-0.002,0.075+-0.001
95,0.229+-0.002,0.236+-0.003,0.122+-0.001,0.076+-0.001
96,0.229+-0.002,0.233+-0.002,0.121+-0.002,0.075+-0.002
97,0.229+-0.003,0.235+-0.002,0.122+-0.002,0.075+-0.002
98,0.229+-0.002,0.233+-0.002,0.12+-0.001,0.074+-0.001
99,0.229+-0.001,0.233+-0.004,0.121+-0.002,0.075+-0.002
