epoch,train_loss,val_loss,rmse,mae
0,0.296+-0.007,0.245+-0.011,0.131+-0.005,0.077+-0.001
1,0.238+-0.002,0.248+-0.012,0.134+-0.007,0.081+-0.005
2,0.231+-0.0,0.247+-0.009,0.133+-0.009,0.078+-0.008
3,0.226+-0.002,0.231+-0.012,0.12+-0.008,0.069+-0.003
4,0.222+-0.001,0.242+-0.022,0.124+-0.01,0.07+-0.005
5,0.22+-0.001,0.244+-0.026,0.123+-0.007,0.071+-0.003
6,0.217+-0.001,0.228+-0.015,0.111+-0.007,0.064+-0.003
7,0.215+-0.002,0.219+-0.006,0.109+-0.005,0.064+-0.001
8,0.213+-0.001,0.217+-0.007,0.105+-0.004,0.061+-0.002
9,0.212+-0.001,0.232+-0.024,0.115+-0.012,0.066+-0.006
10,0.208+-0.001,0.22+-0.008,0.105+-0.004,0.06+-0.002
11,0.207+-0.001,0.22+-0.014,0.107+-0.011,0.061+-0.005
12,0.207+-0.002,0.222+-0.008,0.108+-0.004,0.062+-0.003
13,0.204+-0.001,0.211+-0.004,0.1+-0.002,0.057+-0.002
14,0.202+-0.002,0.227+-0.009,0.112+-0.009,0.064+-0.006
15,0.2+-0.002,0.218+-0.009,0.105+-0.007,0.06+-0.003
16,0.198+-0.001,0.22+-0.004,0.108+-0.005,0.061+-0.003
17,0.196+-0.002,0.222+-0.011,0.109+-0.011,0.062+-0.007
18,0.194+-0.003,0.225+-0.005,0.111+-0.006,0.062+-0.004
19,0.192+-0.002,0.215+-0.001,0.103+-0.003,0.06+-0.004
20,0.19+-0.001,0.214+-0.002,0.101+-0.0,0.058+-0.001
21,0.188+-0.002,0.214+-0.0,0.102+-0.002,0.059+-0.001
22,0.186+-0.001,0.215+-0.003,0.102+-0.003,0.058+-0.002
23,0.185+-0.002,0.215+-0.001,0.103+-0.002,0.059+-0.002
24,0.184+-0.002,0.224+-0.014,0.108+-0.009,0.063+-0.007
25,0.183+-0.001,0.217+-0.003,0.104+-0.003,0.06+-0.003
26,0.181+-0.001,0.221+-0.008,0.111+-0.012,0.062+-0.006
27,0.181+-0.002,0.214+-0.003,0.101+-0.002,0.057+-0.001
28,0.179+-0.0,0.211+-0.001,0.098+-0.001,0.056+-0.001
29,0.178+-0.001,0.213+-0.002,0.101+-0.001,0.057+-0.001
30,0.178+-0.001,0.215+-0.002,0.102+-0.002,0.058+-0.002
31,0.177+-0.001,0.215+-0.003,0.101+-0.004,0.057+-0.002
32,0.176+-0.001,0.212+-0.001,0.099+-0.001,0.056+-0.001
33,0.176+-0.001,0.213+-0.001,0.1+-0.001,0.056+-0.0
34,0.176+-0.001,0.218+-0.004,0.104+-0.002,0.059+-0.001
35,0.176+-0.001,0.213+-0.002,0.099+-0.002,0.056+-0.002
36,0.174+-0.001,0.213+-0.002,0.1+-0.004,0.056+-0.002
37,0.175+-0.001,0.213+-0.0,0.099+-0.002,0.056+-0.001
38,0.174+-0.001,0.212+-0.002,0.099+-0.001,0.056+-0.001
39,0.174+-0.001,0.213+-0.002,0.099+-0.001,0.057+-0.002
40,0.173+-0.0,0.214+-0.001,0.101+-0.002,0.056+-0.001
41,0.173+-0.001,0.214+-0.002,0.101+-0.001,0.057+-0.001
42,0.173+-0.001,0.214+-0.002,0.101+-0.002,0.057+-0.002
43,0.173+-0.002,0.215+-0.003,0.101+-0.002,0.057+-0.002
44,0.173+-0.001,0.212+-0.002,0.099+-0.0,0.055+-0.001
45,0.173+-0.001,0.213+-0.001,0.1+-0.001,0.056+-0.001
46,0.172+-0.001,0.214+-0.001,0.1+-0.0,0.056+-0.001
47,0.172+-0.001,0.213+-0.001,0.1+-0.002,0.056+-0.001
48,0.171+-0.001,0.215+-0.002,0.1+-0.001,0.056+-0.001
49,0.172+-0.001,0.213+-0.002,0.099+-0.001,0.056+-0.001
50,0.171+-0.0,0.215+-0.004,0.102+-0.004,0.057+-0.003
51,0.171+-0.001,0.214+-0.002,0.1+-0.002,0.056+-0.002
52,0.171+-0.001,0.217+-0.004,0.103+-0.003,0.058+-0.002
53,0.171+-0.0,0.215+-0.001,0.1+-0.001,0.057+-0.001
54,0.171+-0.001,0.215+-0.003,0.101+-0.002,0.056+-0.001
55,0.171+-0.001,0.213+-0.003,0.099+-0.002,0.057+-0.001
56,0.171+-0.001,0.214+-0.001,0.1+-0.001,0.056+-0.002
57,0.171+-0.001,0.214+-0.003,0.101+-0.004,0.057+-0.003
58,0.171+-0.001,0.212+-0.001,0.099+-0.001,0.055+-0.0
59,0.17+-0.001,0.213+-0.001,0.099+-0.001,0.055+-0.001
60,0.17+-0.001,0.212+-0.0,0.099+-0.0,0.056+-0.001
61,0.17+-0.001,0.214+-0.001,0.1+-0.001,0.057+-0.001
62,0.17+-0.001,0.215+-0.002,0.101+-0.002,0.056+-0.001
63,0.17+-0.001,0.213+-0.001,0.099+-0.001,0.055+-0.001
64,0.17+-0.001,0.213+-0.002,0.1+-0.002,0.056+-0.001
65,0.17+-0.001,0.214+-0.001,0.1+-0.001,0.056+-0.001
66,0.17+-0.001,0.212+-0.001,0.099+-0.001,0.055+-0.001
67,0.169+-0.001,0.213+-0.002,0.099+-0.001,0.055+-0.001
68,0.169+-0.001,0.213+-0.002,0.1+-0.001,0.056+-0.001
69,0.17+-0.001,0.215+-0.001,0.101+-0.001,0.057+-0.001
70,0.169+-0.001,0.214+-0.002,0.1+-0.001,0.056+-0.001
71,0.17+-0.001,0.213+-0.001,0.099+-0.001,0.055+-0.001
72,0.169+-0.001,0.213+-0.0,0.099+-0.0,0.056+-0.001
73,0.169+-0.001,0.214+-0.001,0.1+-0.002,0.056+-0.002
74,0.169+-0.0,0.214+-0.001,0.1+-0.001,0.056+-0.0
75,0.17+-0.001,0.214+-0.002,0.1+-0.002,0.057+-0.001
76,0.169+-0.001,0.213+-0.002,0.099+-0.001,0.055+-0.001
77,0.169+-0.001,0.212+-0.001,0.099+-0.001,0.056+-0.001
78,0.169+-0.001,0.214+-0.002,0.101+-0.002,0.056+-0.001
79,0.169+-0.001,0.213+-0.001,0.099+-0.001,0.056+-0.001
80,0.169+-0.001,0.214+-0.002,0.101+-0.002,0.056+-0.001
81,0.169+-0.0,0.214+-0.001,0.1+-0.001,0.055+-0.001
82,0.169+-0.0,0.213+-0.001,0.099+-0.001,0.055+-0.001
83,0.169+-0.0,0.215+-0.002,0.102+-0.002,0.057+-0.002
84,0.169+-0.001,0.213+-0.002,0.099+-0.001,0.057+-0.002
85,0.169+-0.001,0.214+-0.002,0.1+-0.002,0.056+-0.001
86,0.169+-0.001,0.215+-0.001,0.1+-0.001,0.056+-0.001
87,0.168+-0.001,0.213+-0.001,0.099+-0.001,0.056+-0.0
88,0.169+-0.001,0.214+-0.001,0.101+-0.001,0.056+-0.001
89,0.168+-0.001,0.214+-0.001,0.101+-0.001,0.057+-0.001
90,0.169+-0.001,0.214+-0.002,0.1+-0.001,0.056+-0.0
91,0.168+-0.001,0.214+-0.001,0.101+-0.001,0.056+-0.001
92,0.169+-0.001,0.213+-0.002,0.099+-0.001,0.056+-0.001
93,0.168+-0.001,0.214+-0.001,0.1+-0.001,0.056+-0.001
94,0.168+-0.001,0.215+-0.001,0.102+-0.001,0.057+-0.001
95,0.168+-0.001,0.213+-0.002,0.1+-0.001,0.057+-0.001
96,0.168+-0.001,0.214+-0.002,0.101+-0.002,0.057+-0.002
97,0.168+-0.001,0.213+-0.001,0.1+-0.001,0.056+-0.001
