epoch,train_loss,val_loss,rmse,mae
0,0.296+-0.003,0.235+-0.002,0.122+-0.001,0.075+-0.002
1,0.233+-0.002,0.23+-0.005,0.119+-0.003,0.074+-0.003
2,0.23+-0.001,0.225+-0.004,0.115+-0.004,0.07+-0.002
3,0.227+-0.003,0.223+-0.002,0.112+-0.001,0.069+-0.001
4,0.226+-0.001,0.222+-0.002,0.112+-0.002,0.068+-0.001
5,0.225+-0.001,0.222+-0.002,0.111+-0.002,0.069+-0.001
6,0.223+-0.001,0.22+-0.001,0.109+-0.001,0.066+-0.001
7,0.223+-0.001,0.221+-0.003,0.109+-0.001,0.066+-0.002
8,0.222+-0.001,0.222+-0.002,0.111+-0.002,0.068+-0.0
9,0.222+-0.001,0.22+-0.001,0.109+-0.0,0.067+-0.001
10,0.221+-0.001,0.218+-0.001,0.108+-0.002,0.065+-0.001
11,0.221+-0.001,0.22+-0.001,0.108+-0.001,0.065+-0.001
12,0.222+-0.001,0.219+-0.002,0.108+-0.001,0.066+-0.001
13,0.219+-0.001,0.22+-0.002,0.109+-0.001,0.066+-0.001
14,0.22+-0.002,0.217+-0.001,0.106+-0.001,0.064+-0.001
15,0.219+-0.001,0.219+-0.001,0.107+-0.001,0.065+-0.001
16,0.219+-0.001,0.218+-0.002,0.107+-0.003,0.065+-0.002
17,0.219+-0.001,0.219+-0.002,0.106+-0.002,0.064+-0.002
18,0.219+-0.002,0.218+-0.002,0.107+-0.003,0.065+-0.002
19,0.218+-0.001,0.218+-0.002,0.107+-0.001,0.065+-0.001
20,0.218+-0.001,0.218+-0.001,0.105+-0.001,0.064+-0.001
21,0.217+-0.002,0.216+-0.001,0.104+-0.001,0.063+-0.001
22,0.217+-0.001,0.216+-0.002,0.105+-0.002,0.063+-0.002
23,0.216+-0.001,0.217+-0.001,0.105+-0.001,0.063+-0.001
24,0.217+-0.001,0.217+-0.001,0.106+-0.002,0.063+-0.001
25,0.216+-0.001,0.217+-0.003,0.106+-0.002,0.064+-0.002
26,0.216+-0.0,0.216+-0.0,0.104+-0.001,0.063+-0.001
27,0.217+-0.001,0.216+-0.001,0.105+-0.001,0.063+-0.001
28,0.216+-0.001,0.217+-0.001,0.105+-0.001,0.063+-0.001
29,0.215+-0.002,0.219+-0.001,0.106+-0.001,0.063+-0.001
30,0.216+-0.001,0.215+-0.001,0.104+-0.001,0.063+-0.001
31,0.216+-0.001,0.217+-0.003,0.104+-0.001,0.063+-0.002
32,0.215+-0.002,0.216+-0.001,0.105+-0.001,0.062+-0.001
33,0.216+-0.001,0.216+-0.002,0.105+-0.002,0.063+-0.002
34,0.215+-0.001,0.218+-0.001,0.106+-0.001,0.064+-0.001
35,0.215+-0.002,0.217+-0.002,0.104+-0.002,0.062+-0.002
36,0.215+-0.001,0.215+-0.002,0.104+-0.002,0.062+-0.001
37,0.216+-0.002,0.219+-0.004,0.105+-0.003,0.064+-0.002
38,0.216+-0.002,0.216+-0.001,0.104+-0.001,0.063+-0.001
39,0.215+-0.002,0.218+-0.002,0.105+-0.002,0.064+-0.001
40,0.214+-0.001,0.216+-0.0,0.104+-0.001,0.062+-0.001
41,0.214+-0.001,0.217+-0.002,0.104+-0.0,0.063+-0.0
42,0.214+-0.001,0.215+-0.002,0.103+-0.001,0.061+-0.001
43,0.214+-0.001,0.216+-0.001,0.104+-0.001,0.062+-0.001
44,0.215+-0.002,0.217+-0.001,0.105+-0.001,0.063+-0.002
45,0.216+-0.002,0.218+-0.003,0.105+-0.003,0.063+-0.001
46,0.214+-0.002,0.215+-0.001,0.104+-0.002,0.063+-0.001
47,0.214+-0.001,0.215+-0.001,0.103+-0.001,0.061+-0.001
48,0.214+-0.001,0.217+-0.003,0.105+-0.001,0.063+-0.001
49,0.215+-0.001,0.216+-0.002,0.103+-0.001,0.062+-0.001
50,0.213+-0.001,0.216+-0.0,0.104+-0.0,0.062+-0.001
51,0.213+-0.001,0.216+-0.002,0.103+-0.002,0.062+-0.002
52,0.213+-0.002,0.216+-0.003,0.104+-0.002,0.062+-0.002
53,0.213+-0.001,0.217+-0.003,0.104+-0.002,0.062+-0.001
54,0.214+-0.001,0.216+-0.002,0.103+-0.001,0.061+-0.001
55,0.213+-0.001,0.217+-0.002,0.104+-0.002,0.062+-0.002
56,0.213+-0.001,0.215+-0.001,0.103+-0.001,0.062+-0.001
