epoch,train_loss,val_loss,rmse,mae
0,0.275+-0.015,0.219+-0.006,0.106+-0.003,0.063+-0.001
1,0.204+-0.002,0.199+-0.002,0.084+-0.002,0.047+-0.002
2,0.194+-0.002,0.2+-0.002,0.084+-0.002,0.047+-0.002
3,0.187+-0.002,0.202+-0.004,0.085+-0.006,0.047+-0.003
4,0.184+-0.003,0.196+-0.001,0.08+-0.002,0.044+-0.001
5,0.18+-0.002,0.196+-0.001,0.08+-0.002,0.044+-0.0
6,0.178+-0.002,0.197+-0.003,0.08+-0.003,0.043+-0.002
7,0.178+-0.001,0.198+-0.001,0.081+-0.001,0.044+-0.001
8,0.176+-0.002,0.198+-0.002,0.081+-0.003,0.044+-0.001
9,0.176+-0.001,0.197+-0.002,0.082+-0.003,0.044+-0.002
10,0.175+-0.002,0.197+-0.004,0.08+-0.003,0.044+-0.002
11,0.175+-0.001,0.196+-0.002,0.079+-0.002,0.043+-0.001
12,0.173+-0.001,0.196+-0.002,0.08+-0.002,0.043+-0.001
13,0.173+-0.002,0.197+-0.004,0.08+-0.005,0.043+-0.003
14,0.173+-0.001,0.196+-0.001,0.078+-0.001,0.043+-0.001
15,0.172+-0.001,0.196+-0.002,0.079+-0.002,0.042+-0.001
16,0.173+-0.001,0.198+-0.003,0.082+-0.003,0.044+-0.002
17,0.172+-0.002,0.196+-0.001,0.079+-0.0,0.043+-0.001
18,0.172+-0.001,0.195+-0.001,0.078+-0.001,0.042+-0.0
19,0.171+-0.001,0.197+-0.001,0.08+-0.002,0.043+-0.001
20,0.171+-0.001,0.196+-0.001,0.079+-0.001,0.043+-0.0
21,0.171+-0.002,0.196+-0.001,0.078+-0.001,0.042+-0.001
22,0.171+-0.001,0.195+-0.001,0.078+-0.002,0.042+-0.001
23,0.171+-0.001,0.195+-0.001,0.078+-0.001,0.042+-0.001
24,0.17+-0.001,0.195+-0.002,0.078+-0.001,0.042+-0.001
25,0.17+-0.001,0.195+-0.001,0.077+-0.001,0.042+-0.0
26,0.171+-0.001,0.195+-0.001,0.078+-0.001,0.042+-0.0
27,0.17+-0.001,0.196+-0.002,0.08+-0.003,0.043+-0.002
28,0.17+-0.001,0.195+-0.001,0.078+-0.001,0.042+-0.0
29,0.17+-0.001,0.195+-0.001,0.077+-0.002,0.042+-0.001
30,0.171+-0.001,0.195+-0.001,0.078+-0.002,0.042+-0.001
31,0.17+-0.001,0.196+-0.001,0.079+-0.001,0.043+-0.001
32,0.17+-0.001,0.195+-0.001,0.077+-0.001,0.042+-0.001
33,0.17+-0.001,0.196+-0.001,0.078+-0.001,0.042+-0.001
34,0.169+-0.001,0.195+-0.001,0.078+-0.001,0.042+-0.0
35,0.169+-0.002,0.195+-0.0,0.078+-0.001,0.042+-0.001
36,0.169+-0.001,0.195+-0.001,0.078+-0.001,0.043+-0.001
