epoch,train_loss,val_loss,rmse,mae
29,0.163+-0.003,0.207+-0.001,0.093+-0.001,0.051+-0.001
30,0.163+-0.001,0.208+-0.002,0.094+-0.001,0.052+-0.0
31,0.161+-0.002,0.209+-0.002,0.094+-0.001,0.051+-0.001
32,0.162+-0.003,0.208+-0.003,0.093+-0.001,0.051+-0.001
33,0.162+-0.003,0.209+-0.002,0.094+-0.001,0.052+-0.0
34,0.162+-0.003,0.21+-0.001,0.093+-0.002,0.052+-0.001
35,0.162+-0.004,0.21+-0.003,0.095+-0.002,0.053+-0.001
36,0.162+-0.003,0.209+-0.001,0.095+-0.001,0.052+-0.001
37,0.162+-0.004,0.211+-0.001,0.097+-0.002,0.053+-0.002
38,0.163+-0.005,0.209+-0.001,0.094+-0.003,0.052+-0.002
39,0.163+-0.005,0.21+-0.001,0.095+-0.001,0.052+-0.001
40,0.162+-0.003,0.208+-0.002,0.094+-0.001,0.052+-0.0
41,0.162+-0.004,0.209+-0.002,0.094+-0.001,0.052+-0.0
42,0.162+-0.003,0.208+-0.002,0.093+-0.0,0.052+-0.001
43,0.161+-0.004,0.208+-0.002,0.094+-0.001,0.051+-0.001
44,0.161+-0.004,0.209+-0.002,0.094+-0.001,0.052+-0.0
45,0.161+-0.002,0.209+-0.0,0.094+-0.001,0.052+-0.001
46,0.16+-0.003,0.209+-0.002,0.093+-0.001,0.051+-0.001
47,0.161+-0.003,0.21+-0.001,0.095+-0.001,0.052+-0.001
48,0.161+-0.004,0.208+-0.001,0.094+-0.001,0.051+-0.001
49,0.161+-0.002,0.208+-0.002,0.094+-0.002,0.052+-0.001
50,0.161+-0.003,0.207+-0.002,0.093+-0.001,0.052+-0.001
51,0.161+-0.003,0.208+-0.001,0.094+-0.001,0.052+-0.001
52,0.16+-0.003,0.21+-0.003,0.095+-0.002,0.052+-0.002
53,0.161+-0.003,0.209+-0.002,0.094+-0.002,0.052+-0.001
54,0.162+-0.004,0.21+-0.002,0.095+-0.002,0.052+-0.001
55,0.161+-0.003,0.209+-0.002,0.095+-0.001,0.053+-0.001
56,0.162+-0.003,0.208+-0.002,0.095+-0.001,0.052+-0.001
57,0.161+-0.002,0.208+-0.001,0.095+-0.001,0.052+-0.0
58,0.161+-0.003,0.209+-0.002,0.095+-0.001,0.052+-0.0
59,0.162+-0.003,0.208+-0.001,0.094+-0.001,0.051+-0.001
60,0.161+-0.002,0.21+-0.003,0.096+-0.002,0.053+-0.001
61,0.162+-0.003,0.211+-0.002,0.096+-0.001,0.053+-0.001
62,0.161+-0.002,0.21+-0.002,0.095+-0.001,0.052+-0.001
63,0.161+-0.003,0.209+-0.001,0.094+-0.0,0.052+-0.001
64,0.161+-0.002,0.21+-0.002,0.095+-0.002,0.052+-0.001
65,0.161+-0.003,0.209+-0.001,0.095+-0.001,0.052+-0.001
66,0.159+-0.003,0.208+-0.001,0.094+-0.001,0.052+-0.001
67,0.16+-0.003,0.209+-0.002,0.094+-0.001,0.052+-0.0
68,0.16+-0.002,0.208+-0.001,0.093+-0.001,0.052+-0.001
69,0.16+-0.002,0.208+-0.001,0.093+-0.002,0.052+-0.001
70,0.161+-0.003,0.209+-0.0,0.095+-0.002,0.052+-0.001
71,0.161+-0.003,0.209+-0.001,0.094+-0.001,0.052+-0.001
72,0.161+-0.002,0.208+-0.001,0.094+-0.002,0.052+-0.001
73,0.16+-0.003,0.211+-0.001,0.096+-0.001,0.053+-0.0
74,0.161+-0.003,0.21+-0.002,0.096+-0.001,0.052+-0.001
75,0.16+-0.003,0.209+-0.002,0.095+-0.003,0.052+-0.002
76,0.161+-0.003,0.209+-0.001,0.094+-0.001,0.052+-0.001
77,0.161+-0.003,0.209+-0.002,0.094+-0.001,0.052+-0.001
78,0.16+-0.003,0.209+-0.003,0.094+-0.0,0.052+-0.0
79,0.16+-0.002,0.209+-0.002,0.094+-0.002,0.052+-0.002
80,0.161+-0.002,0.208+-0.002,0.094+-0.001,0.052+-0.001
81,0.16+-0.002,0.209+-0.002,0.094+-0.001,0.052+-0.001
82,0.161+-0.002,0.209+-0.001,0.095+-0.002,0.052+-0.001
83,0.161+-0.001,0.209+-0.003,0.095+-0.002,0.053+-0.001
84,0.16+-0.002,0.211+-0.003,0.096+-0.002,0.053+-0.002
85,0.161+-0.003,0.209+-0.003,0.094+-0.001,0.052+-0.001
86,0.16+-0.004,0.208+-0.002,0.094+-0.001,0.052+-0.001
87,0.16+-0.004,0.208+-0.003,0.095+-0.002,0.052+-0.001
88,0.16+-0.003,0.208+-0.002,0.094+-0.001,0.052+-0.001
89,0.16+-0.002,0.207+-0.002,0.094+-0.001,0.052+-0.0
90,0.16+-0.002,0.209+-0.001,0.096+-0.001,0.053+-0.001
91,0.16+-0.004,0.209+-0.002,0.095+-0.001,0.052+-0.001
92,0.16+-0.003,0.209+-0.002,0.095+-0.002,0.053+-0.001
93,0.16+-0.004,0.208+-0.002,0.094+-0.001,0.052+-0.001
94,0.159+-0.003,0.208+-0.001,0.094+-0.001,0.052+-0.0
95,0.16+-0.002,0.208+-0.001,0.095+-0.001,0.052+-0.001
96,0.16+-0.003,0.208+-0.001,0.095+-0.002,0.052+-0.001
97,0.16+-0.003,0.209+-0.001,0.095+-0.001,0.053+-0.001
98,0.159+-0.003,0.208+-0.002,0.094+-0.001,0.051+-0.001
99,0.16+-0.002,0.208+-0.002,0.094+-0.001,0.052+-0.0
