epoch,train_loss,val_loss,rmse,mae
0,0.293+-0.006,0.244+-0.003,0.131+-0.002,0.079+-0.003
1,0.238+-0.002,0.237+-0.006,0.127+-0.005,0.078+-0.007
2,0.231+-0.003,0.238+-0.011,0.128+-0.011,0.075+-0.007
3,0.226+-0.003,0.243+-0.023,0.13+-0.015,0.079+-0.01
4,0.223+-0.003,0.24+-0.002,0.126+-0.003,0.074+-0.003
5,0.218+-0.002,0.236+-0.012,0.124+-0.011,0.074+-0.007
6,0.216+-0.003,0.23+-0.013,0.12+-0.012,0.072+-0.01
7,0.215+-0.003,0.239+-0.022,0.12+-0.011,0.069+-0.005
8,0.213+-0.002,0.229+-0.008,0.12+-0.008,0.07+-0.005
9,0.213+-0.001,0.23+-0.016,0.117+-0.013,0.068+-0.008
10,0.21+-0.003,0.217+-0.006,0.106+-0.007,0.06+-0.004
11,0.208+-0.001,0.224+-0.007,0.116+-0.009,0.066+-0.007
12,0.206+-0.002,0.223+-0.011,0.111+-0.011,0.063+-0.006
13,0.205+-0.004,0.224+-0.02,0.107+-0.01,0.061+-0.004
14,0.202+-0.004,0.213+-0.005,0.102+-0.006,0.059+-0.004
15,0.2+-0.002,0.213+-0.002,0.1+-0.002,0.057+-0.002
16,0.199+-0.004,0.222+-0.008,0.108+-0.008,0.064+-0.007
17,0.196+-0.004,0.217+-0.005,0.104+-0.007,0.06+-0.005
18,0.193+-0.003,0.22+-0.004,0.108+-0.003,0.062+-0.002
19,0.192+-0.003,0.216+-0.007,0.103+-0.007,0.059+-0.005
20,0.19+-0.003,0.216+-0.008,0.105+-0.006,0.059+-0.003
21,0.188+-0.003,0.214+-0.004,0.102+-0.004,0.058+-0.003
22,0.187+-0.003,0.217+-0.003,0.103+-0.001,0.058+-0.001
23,0.185+-0.003,0.219+-0.012,0.104+-0.008,0.059+-0.005
24,0.183+-0.003,0.212+-0.003,0.1+-0.003,0.057+-0.001
25,0.183+-0.003,0.217+-0.003,0.101+-0.002,0.056+-0.002
26,0.182+-0.002,0.212+-0.002,0.1+-0.002,0.057+-0.002
27,0.181+-0.002,0.217+-0.004,0.104+-0.004,0.059+-0.001
28,0.18+-0.002,0.212+-0.001,0.1+-0.002,0.057+-0.001
29,0.179+-0.002,0.214+-0.006,0.101+-0.005,0.058+-0.002
30,0.179+-0.002,0.213+-0.004,0.102+-0.005,0.058+-0.002
31,0.178+-0.001,0.216+-0.001,0.104+-0.003,0.059+-0.002
32,0.177+-0.002,0.212+-0.001,0.099+-0.001,0.057+-0.001
33,0.177+-0.001,0.213+-0.003,0.099+-0.002,0.056+-0.001
34,0.176+-0.001,0.211+-0.001,0.098+-0.001,0.055+-0.001
35,0.176+-0.002,0.214+-0.005,0.101+-0.005,0.057+-0.004
36,0.176+-0.001,0.213+-0.002,0.1+-0.002,0.057+-0.002
37,0.175+-0.001,0.215+-0.003,0.101+-0.003,0.057+-0.002
38,0.175+-0.001,0.213+-0.002,0.1+-0.002,0.056+-0.001
39,0.175+-0.002,0.214+-0.002,0.101+-0.002,0.058+-0.002
40,0.174+-0.001,0.213+-0.001,0.099+-0.001,0.055+-0.001
41,0.174+-0.001,0.212+-0.001,0.1+-0.002,0.056+-0.001
42,0.174+-0.001,0.213+-0.003,0.099+-0.002,0.056+-0.002
43,0.173+-0.001,0.212+-0.001,0.099+-0.002,0.055+-0.001
44,0.174+-0.001,0.214+-0.003,0.102+-0.001,0.057+-0.001
45,0.173+-0.001,0.211+-0.002,0.099+-0.002,0.056+-0.001
46,0.172+-0.002,0.212+-0.001,0.098+-0.001,0.055+-0.001
47,0.173+-0.001,0.215+-0.004,0.103+-0.005,0.057+-0.003
48,0.173+-0.001,0.213+-0.002,0.101+-0.002,0.056+-0.001
49,0.172+-0.001,0.212+-0.002,0.099+-0.001,0.056+-0.001
50,0.173+-0.001,0.214+-0.002,0.101+-0.002,0.056+-0.001
51,0.172+-0.001,0.217+-0.003,0.103+-0.002,0.057+-0.001
52,0.172+-0.001,0.213+-0.001,0.1+-0.0,0.056+-0.002
53,0.172+-0.001,0.213+-0.002,0.099+-0.001,0.055+-0.001
54,0.172+-0.001,0.214+-0.002,0.1+-0.002,0.057+-0.002
55,0.171+-0.001,0.212+-0.001,0.099+-0.001,0.055+-0.001
56,0.171+-0.001,0.212+-0.001,0.099+-0.001,0.055+-0.0
57,0.171+-0.001,0.211+-0.001,0.098+-0.001,0.055+-0.001
58,0.171+-0.001,0.216+-0.002,0.102+-0.003,0.057+-0.002
59,0.171+-0.001,0.212+-0.001,0.098+-0.001,0.055+-0.001
60,0.171+-0.001,0.215+-0.004,0.102+-0.004,0.058+-0.003
61,0.171+-0.001,0.212+-0.0,0.098+-0.001,0.054+-0.001
62,0.171+-0.001,0.214+-0.001,0.101+-0.001,0.057+-0.001
63,0.171+-0.001,0.212+-0.001,0.098+-0.001,0.055+-0.001
64,0.171+-0.001,0.212+-0.001,0.099+-0.001,0.056+-0.001
65,0.17+-0.001,0.213+-0.003,0.1+-0.002,0.055+-0.002
66,0.17+-0.001,0.213+-0.002,0.1+-0.001,0.056+-0.0
67,0.17+-0.001,0.213+-0.001,0.1+-0.002,0.056+-0.001
